Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.01767   	-9.71695e-01		         0.00000	-4.00000e+00	
0.02381   	-8.55571e-01		         0.00167	-4.00000e+00	
0.03022   	-6.99902e-01		         0.00333	-3.00000e+00	
0.03635   	-5.93574e-01		         0.00500	-1.00000e+00	
0.04249   	-7.25554e-01		         0.00667	3.00000e+00	
0.04863   	-5.38035e-01		         0.00833	9.00000e+00	
0.05504   	1.58579e-02		         0.01000	1.70000e+01	
0.06117   	3.69824e-01		         0.01167	2.70000e+01	
0.06732   	9.58154e-01		         0.01333	3.90000e+01	
0.07346   	1.65825e+00		         0.01500	5.20000e+01	
0.07993   	1.95059e+00		         0.01667	6.70000e+01	
0.08600   	1.95089e+00		         0.01833	8.40000e+01	
0.09214   	2.20299e+00		         0.02000	1.02000e+02	
0.09827   	2.64889e+00		         0.02167	1.21000e+02	
0.10468   	3.35995e+00		         0.02333	1.40000e+02	
0.11082   	4.21998e+00		         0.02500	1.59000e+02	
0.11696   	5.04584e+00		         0.02667	1.77000e+02	
0.12310   	5.71331e+00		         0.02833	1.94000e+02	
0.12965   	6.11027e+00		         0.03000	2.09000e+02	
0.13564   	6.29824e+00		         0.03167	2.21000e+02	
0.14178   	6.29103e+00		         0.03333	2.29000e+02	
0.14792   	6.26246e+00		         0.03500	2.34000e+02	
0.15433   	6.28566e+00		         0.03667	2.33000e+02	
0.16047   	6.31747e+00		         0.03833	2.28000e+02	
0.16660   	6.37366e+00		         0.04000	2.17000e+02	
0.17274   	6.44746e+00		         0.04167	2.00000e+02	
0.17936   	6.48073e+00		         0.04333	1.79000e+02	
0.18529   	6.48270e+00		         0.04500	1.54000e+02	
0.19143   	6.48835e+00		         0.04667	1.25000e+02	
0.19756   	6.44224e+00		         0.04833	9.20000e+01	
0.20397   	6.37593e+00		         0.05000	5.80000e+01	
0.21011   	6.32366e+00		         0.05167	2.40000e+01	
0.21625   	6.31032e+00		         0.05333	-1.00000e+01	
0.22238   	6.26509e+00		         0.05500	-4.10000e+01	
0.22915   	6.22182e+00		         0.05667	-7.00000e+01	
0.23493   	6.18665e+00		         0.05833	-9.50000e+01	
0.24107   	6.13816e+00		         0.06000	-1.15000e+02	
0.24721   	5.96654e+00		         0.06167	-1.31000e+02	
0.25362   	5.83534e+00		         0.06333	-1.42000e+02	
0.25975   	5.69300e+00		         0.06500	-1.50000e+02	
0.26589   	5.50744e+00		         0.06667	-1.52000e+02	
0.27203   	5.37859e+00		         0.06833	-1.51000e+02	
0.27844   	5.31620e+00		         0.07000	-1.47000e+02	
0.28457   	5.20955e+00		         0.07167	-1.41000e+02	
0.29071   	5.10727e+00		         0.07333	-1.32000e+02	
0.29685   	5.00435e+00		         0.07500	-1.22000e+02	
0.30326   	4.86389e+00		         0.07667	-1.12000e+02	
0.30939   	4.70875e+00		         0.07833	-1.02000e+02	
0.31553   	4.48779e+00		         0.08000	-9.10000e+01	
0.32167   	4.31577e+00		         0.08167	-8.10000e+01	
0.32808   	4.15454e+00		         0.08333	-7.20000e+01	
0.33422   	3.95900e+00		         0.08500	-6.30000e+01	
0.34036   	3.75395e+00		         0.08667	-5.60000e+01	
0.34649   	3.61386e+00		         0.08833	-4.90000e+01	
0.35290   	3.44989e+00		         0.09000	-4.30000e+01	
0.35904   	3.20437e+00		         0.09167	-3.90000e+01	
0.36517   	2.93905e+00		         0.09333	-3.50000e+01	
0.37132   	2.64784e+00		         0.09500	-3.20000e+01	
0.37772   	2.38512e+00		         0.09667	-3.00000e+01	
0.38386   	2.04201e+00		         0.09833	-2.80000e+01	
0.39000   	1.52032e+00		         0.10000	-2.70000e+01	
0.39613   	7.91295e-01		         0.10167	-2.60000e+01	
0.40254   	-3.01902e-02		         0.10333	-2.50000e+01	
