Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.01219   	-3.76472e+00		         0.00000	-3.10000e+01	
0.01829   	-3.37527e+00		         0.00167	-2.40000e+01	
0.02440   	-3.26469e+00		         0.00333	-1.40000e+01	
0.03077   	-2.10258e+00		         0.00500	-1.00000e+00	
0.03688   	-1.05632e+00		         0.00667	1.70000e+01	
0.04298   	1.74953e-01		         0.00833	3.90000e+01	
0.04909   	1.39028e+00		         0.01000	6.80000e+01	
0.05547   	1.94774e+00		         0.01167	1.04000e+02	
0.06157   	1.45759e+00		         0.01333	1.46000e+02	
0.06767   	6.70626e-01		         0.01500	1.95000e+02	
0.07378   	1.09634e-01		         0.01667	2.50000e+02	
0.08015   	-6.02190e-01		         0.01833	3.11000e+02	
0.08626   	-2.27718e-01		         0.02000	3.76000e+02	
0.09236   	3.75103e-01		         0.02167	4.45000e+02	
0.09847   	1.69850e+00		         0.02333	5.16000e+02	
0.10484   	2.71526e+00		         0.02500	5.86000e+02	
0.11095   	3.66140e+00		         0.02667	6.54000e+02	
0.11705   	4.33317e+00		         0.02833	7.17000e+02	
0.12316   	4.92994e+00		         0.03000	7.73000e+02	
0.12953   	5.16294e+00		         0.03167	8.19000e+02	
0.13564   	5.13388e+00		         0.03333	8.53000e+02	
0.14175   	5.11307e+00		         0.03500	8.72000e+02	
0.14785   	5.06295e+00		         0.03667	8.76000e+02	
0.15422   	5.03293e+00		         0.03833	8.62000e+02	
0.16033   	4.94524e+00		         0.04000	8.32000e+02	
0.16643   	4.96821e+00		         0.04167	7.84000e+02	
0.17254   	4.94568e+00		         0.04333	7.21000e+02	
0.17891   	4.94445e+00		         0.04500	6.45000e+02	
0.18502   	4.95143e+00		         0.04667	5.59000e+02	
0.19112   	4.94982e+00		         0.04833	4.64000e+02	
0.19723   	4.88985e+00		         0.05000	3.65000e+02	
0.20374   	4.89060e+00		         0.05167	2.65000e+02	
0.20971   	4.85260e+00		         0.05333	1.66000e+02	
0.21581   	4.78803e+00		         0.05500	7.10000e+01	
0.22192   	4.72623e+00		         0.05667	-1.60000e+01	
0.22829   	4.67179e+00		         0.05833	-9.40000e+01	
0.23440   	4.60680e+00		         0.06000	-1.62000e+02	
0.24050   	4.52597e+00		         0.06167	-2.18000e+02	
0.24661   	4.44007e+00		         0.06333	-2.63000e+02	
0.25298   	4.30484e+00		         0.06500	-2.98000e+02	
0.25909   	4.14509e+00		         0.06667	-3.22000e+02	
0.26519   	3.95304e+00		         0.06833	-3.39000e+02	
0.27130   	3.75836e+00		         0.07000	-3.48000e+02	
0.27767   	3.52391e+00		         0.07167	-3.51000e+02	
0.28378   	3.40170e+00		         0.07333	-3.50000e+02	
0.28988   	3.17428e+00		         0.07500	-3.46000e+02	
0.29599   	2.99996e+00		         0.07667	-3.39000e+02	
0.30236   	2.83695e+00		         0.07833	-3.30000e+02	
0.30847   	2.71191e+00		         0.08000	-3.20000e+02	
0.31457   	2.47964e+00		         0.08167	-3.10000e+02	
0.32068   	2.34367e+00		         0.08333	-3.00000e+02	
0.32706   	2.25596e+00		         0.08500	-2.90000e+02	
0.33316   	2.14232e+00		         0.08667	-2.80000e+02	
0.33926   	2.02168e+00		         0.08833	-2.72000e+02	
0.34537   	1.93522e+00		         0.09000	-2.64000e+02	
0.35174   	1.87657e+00		         0.09167	-2.56000e+02	
0.35785   	1.71056e+00		         0.09333	-2.49000e+02	
0.36395   	1.52927e+00		         0.09500	-2.43000e+02	
0.37006   	1.32253e+00		         0.09667	-2.37000e+02	
0.37643   	1.07612e+00		         0.09833	-2.32000e+02	
0.38254   	7.28650e-01		         0.10000	-2.27000e+02	
0.38864   	3.29064e-01		         0.10167	-2.22000e+02	
0.39475   	-2.12295e-01		         0.10333	-2.17000e+02	
0.40112   	-8.50276e-01		         0.10500	-2.13000e+02	
0.40723   	-1.42713e+00		         0.10667	-2.08000e+02	
0.41333   	-1.56787e+00		         0.10833	-2.04000e+02	
0.41968   	-1.45668e+00		         0.11000	-2.00000e+02	
0.42582   	-1.11853e+00		         0.11167	-1.96000e+02	
0.43192   	-5.14760e-01		         0.11333	-1.92000e+02	
0.43802   	1.55578e-01		         0.11500	-1.88000e+02	
0.44413   	6.39681e-01		         0.11667	-1.83000e+02	
0.45050   	9.42266e-01		         0.11833	-1.79000e+02	
0.45661   	1.31955e+00		         0.12000	-1.75000e+02	
0.46271   	1.59601e+00		         0.12167	-1.71000e+02	
0.46882   	1.78679e+00		         0.12333	-1.67000e+02	
0.47519   	1.85655e+00		         0.12500	-1.62000e+02	
0.48130   	1.69909e+00		         0.12667	-1.58000e+02	
0.48740   	8.66754e-01		         0.12833	-1.54000e+02	
0.49351   	7.86598e-02		         0.13000	-1.50000e+02	
0.49988   	-9.25774e-01		         0.13167	-1.46000e+02	
0.50599   	-1.97663e+00		         0.13333	-1.42000e+02	
0.51209   	-3.14683e+00		         0.13500	-1.38000e+02	
0.51820   	-3.41221e+00		         0.13667	-1.34000e+02	
0.52458   	-3.90895e+00		         0.13833	-1.30000e+02	
0.53068   	-4.06255e+00		         0.14000	-1.27000e+02	
0.53678   	-4.25579e+00		         0.14167	-1.23000e+02	
0.54289   	-4.12212e+00		         0.14333	-1.20000e+02	
0.54926   	-3.98224e+00		         0.14500	-1.17000e+02	
0.55537   	-3.98484e+00		         0.14667	-1.13000e+02	
0.56147   	-3.97828e+00		         0.14833	-1.10000e+02	
0.56757   	-3.86877e+00		         0.15000	-1.07000e+02	
0.57396   	-3.55238e+00		         0.15167	-1.03000e+02	
0.58006   	-3.72117e+00		         0.15333	-1.00000e+02	
0.58648   	-3.42435e+00		         0.15500	-9.70000e+01	
0.59227   	-3.16355e+00		         0.15667	-9.40000e+01	
0.59864   	-2.94375e+00		         0.15833	-9.10000e+01	
0.60475   	-2.81591e+00		         0.16000	-8.80000e+01	
0.61085   	-2.49085e+00		         0.16167	-8.50000e+01	
0.61696   	-2.28435e+00		         0.16333	-8.20000e+01	
0.62334   	-2.10054e+00		         0.16500	-7.90000e+01	
0.62944   	-1.90943e+00		         0.16667	-7.60000e+01	
0.63554   	-1.76964e+00		         0.16833	-7.30000e+01	
0.64165   	-1.63704e+00		         0.17000	-7.00000e+01	
0.64802   	-1.50995e+00		         0.17167	-6.70000e+01	
0.65413   	-1.45139e+00		         0.17333	-6.40000e+01	
0.66024   	-1.35142e+00		         0.17500	-6.10000e+01	
0.66634   	-1.25026e+00		         0.17667	-5.80000e+01	
0.67272   	-1.18614e+00		         0.17833	-5.50000e+01	
0.67882   	-1.16818e+00		         0.18000	-5.10000e+01	
0.68492   	-1.18560e+00		         0.18167	-4.80000e+01	
0.69103   	-1.24764e+00		         0.18333	-4.50000e+01	
0.69740   	-1.35289e+00		         0.18500	-4.20000e+01	
0.70351   	-1.55644e+00		         0.18667	-3.90000e+01	
0.70961   	-1.85849e+00		         0.18833	-3.60000e+01	
0.71572   	-2.49184e+00		         0.19000	-3.30000e+01	
0.72209   	-3.37944e+00		         0.19167	-3.00000e+01	
0.72820   	-4.38683e+00		         0.19333	-2.70000e+01	
0.73430   	-5.54870e+00		         0.19500	-2.30000e+01	
0.74040   	-6.64051e+00		         0.19667	-2.00000e+01	
0.74679   	-7.36156e+00		         0.19833	-1.60000e+01	
0.75289   	-7.75200e+00		         0.20000	-1.30000e+01	
0.75900   	-8.05680e+00		         0.20167	-9.00000e+00	
0.76510   	-7.99201e+00		         0.20333	-5.00000e+00	
0.77147   	-7.80406e+00		         0.20500	-1.00000e+00	
0.77758   	-7.47108e+00		         0.20667	2.00000e+00	
0.78368   	-7.00108e+00		         0.20833	6.00000e+00	
0.78979   	-6.35023e+00		         0.21000	1.00000e+01	
0.79617   	-5.73636e+00		         0.21167	1.40000e+01	
0.80227   	-5.02566e+00		         0.21333	1.80000e+01	
0.80838   	-4.27488e+00		         0.21500	2.20000e+01	
0.81448   	-3.67759e+00		         0.21667	2.60000e+01	
0.82086   	-3.01824e+00		         0.21833	3.00000e+01	
0.82696   	-2.03345e+00		         0.22000	3.50000e+01	
0.83306   	-1.01083e+00		         0.22167	3.90000e+01	
0.83917   	6.97906e-02		         0.22333	4.40000e+01	
0.84555   	1.15520e+00		         0.22500	4.80000e+01	
0.85166   	1.57481e+00		         0.22667	5.30000e+01	
0.85776   	1.27143e+00		         0.22833	5.80000e+01	
0.86386   	6.60157e-01		         0.23000	6.30000e+01	
0.87024   	1.11792e-01		         0.23167	6.80000e+01	
0.87634   	-2.66818e-01		         0.23333	7.30000e+01	
0.88244   	-9.73834e-02		         0.23500	7.80000e+01	
0.88855   	5.72259e-01		         0.23667	8.30000e+01	
0.89493   	1.67522e+00		         0.23833	8.90000e+01	
0.90103   	2.66190e+00		         0.24000	9.40000e+01	
0.90713   	3.59764e+00		         0.24167	9.90000e+01	
0.91324   	4.44601e+00		         0.24333	1.04000e+02	
0.91962   	5.11014e+00		         0.24500	1.08000e+02	
0.92572   	5.47583e+00		         0.24667	1.13000e+02	
0.93182   	5.58315e+00		         0.24833	1.17000e+02	
0.93793   	5.51344e+00		         0.25000	1.21000e+02	
0.94431   	5.40081e+00		         0.25167	1.25000e+02	
0.95040   	5.40502e+00		         0.25333	1.28000e+02	
0.95652   	5.29216e+00		         0.25500	1.32000e+02	
0.96262   	5.27515e+00		         0.25667	1.35000e+02	
0.96900   	5.21255e+00		         0.25833	1.38000e+02	
0.97510   	5.18015e+00		         0.26000	1.40000e+02	
0.98120   	5.10106e+00		         0.26167	1.43000e+02	
0.98731   	5.08042e+00		         0.26333	1.45000e+02	
0.99369   	5.02707e+00		         0.26500	1.46000e+02	
0.99979   	5.00627e+00		         0.26667	1.48000e+02	
1.00590   	5.02118e+00		         0.26833	1.49000e+02	
1.01200   	4.89519e+00		         0.27000	1.50000e+02	
1.01838   	4.81385e+00		         0.27167	1.51000e+02	
1.02448   	4.76324e+00		         0.27333	1.51000e+02	
1.03059   	4.72753e+00		         0.27500	1.51000e+02	
1.03669   	4.61560e+00		         0.27667	1.51000e+02	
1.04307   	4.53790e+00		         0.27833	1.51000e+02	
1.04917   	4.45363e+00		         0.28000	1.50000e+02	
1.05528   	4.30361e+00		         0.28167	1.49000e+02	
1.06138   	4.12202e+00		         0.28333	1.47000e+02	
1.06776   	4.02037e+00		         0.28500	1.46000e+02	
1.07386   	3.91308e+00		         0.28667	1.44000e+02	
1.07997   	3.75801e+00		         0.28833	1.42000e+02	
1.08607   	3.58308e+00		         0.29000	1.39000e+02	
1.09245   	3.38801e+00		         0.29167	1.37000e+02	
1.09855   	3.17833e+00		         0.29333	1.34000e+02	
1.10465   	3.02537e+00		         0.29500	1.31000e+02	
1.11076   	2.83744e+00		         0.29667	1.27000e+02	
1.11714   	2.71651e+00		         0.29833	1.23000e+02	
1.12324   	2.64169e+00		         0.30000	1.19000e+02	
1.12935   	2.54556e+00		         0.30167	1.15000e+02	
1.13545   	2.37112e+00		         0.30333	1.09000e+02	
1.14183   	2.27713e+00		         0.30500	1.04000e+02	
1.14793   	2.10191e+00		         0.30667	9.80000e+01	
1.15404   	1.92764e+00		         0.30833	9.10000e+01	
1.16014   	1.67661e+00		         0.31000	8.40000e+01	
1.16654   	1.43549e+00		         0.31167	7.60000e+01	
1.17262   	1.13798e+00		         0.31333	6.80000e+01	
1.17873   	7.79094e-01		         0.31500	6.00000e+01	
1.18483   	2.83933e-01		         0.31667	5.10000e+01	
1.19121   	-4.17892e-01		         0.31833	4.20000e+01	
1.19731   	-1.11670e+00		         0.32000	3.40000e+01	
1.20342   	-1.64813e+00		         0.32167	2.50000e+01	
1.20952   	-1.76990e+00		         0.32333	1.60000e+01	
1.21590   	-1.74204e+00		         0.32500	7.00000e+00	
1.22200   	-1.22720e+00		         0.32667	-2.00000e+00	
1.22811   	-5.75531e-01		         0.32833	-1.00000e+01	
1.23421   	9.40127e-02		         0.33000	-1.90000e+01	
1.24059   	4.48276e-01		         0.33167	-2.70000e+01	
1.24669   	9.74202e-01		         0.33333	-3.50000e+01	
1.25280   	1.29380e+00		         0.33500	-4.30000e+01	
1.25890   	1.72643e+00		         0.33667	-5.00000e+01	
1.26528   	1.70703e+00		         0.33833	-5.70000e+01	
1.27138   	1.43459e+00		         0.34000	-6.40000e+01	
1.27749   	8.82747e-01		         0.34167	-7.00000e+01	
1.28359   	-3.91590e-01		         0.34333	-7.60000e+01	
1.28997   	-1.87310e+00		         0.34500	-8.20000e+01	
1.29607   	-2.87603e+00		         0.34667	-8.70000e+01	
1.30218   	-3.65490e+00		         0.34833	-9.20000e+01	
1.30828   	-4.33547e+00		         0.35000	-9.60000e+01	
1.31466   	-4.30554e+00		         0.35167	-1.01000e+02	
1.32076   	-4.61393e+00		         0.35333	-1.04000e+02	
1.32687   	-5.04627e+00		         0.35500	-1.08000e+02	
1.33297   	-5.38013e+00		         0.35667	-1.11000e+02	
1.33935   	-5.39278e+00		         0.35833	-1.13000e+02	
