Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.00805   	2.45640e+00		         0.00000	3.90000e+01	
0.01717   	3.00784e+00		         0.00167	4.60000e+01	
0.02630   	3.67169e+00		         0.00333	5.30000e+01	
0.03544   	1.71043e+00		         0.00500	5.90000e+01	
0.04487   	-5.03836e-01		         0.00667	6.40000e+01	
0.05398   	-2.20720e+00		         0.00833	6.80000e+01	
0.06312   	-9.15191e-01		         0.01000	7.10000e+01	
0.07226   	8.51433e-01		         0.01167	7.20000e+01	
0.08170   	2.76598e+00		         0.01333	7.20000e+01	
0.09081   	4.22231e+00		         0.01500	7.00000e+01	
0.09994   	5.13605e+00		         0.01667	6.70000e+01	
0.10908   	5.44971e+00		         0.01833	6.30000e+01	
0.11852   	5.53874e+00		         0.02000	5.80000e+01	
0.12763   	5.31049e+00		         0.02167	5.20000e+01	
0.13677   	5.04847e+00		         0.02333	4.60000e+01	
0.14590   	4.73435e+00		         0.02500	3.90000e+01	
0.15533   	4.71341e+00		         0.02667	3.20000e+01	
0.16445   	4.74293e+00		         0.02833	2.50000e+01	
0.17359   	4.70840e+00		         0.03000	1.80000e+01	
0.18273   	4.66286e+00		         0.03167	1.20000e+01	
0.19216   	4.56305e+00		         0.03333	7.00000e+00	
0.20127   	4.42298e+00		         0.03500	2.00000e+00	
0.21061   	4.29420e+00		         0.03667	-3.00000e+00	
0.21955   	4.24144e+00		         0.03833	-7.00000e+00	
0.22898   	4.17607e+00		         0.04000	-1.00000e+01	
0.23810   	4.05441e+00		         0.04167	-1.30000e+01	
0.24723   	3.82603e+00		         0.04333	-1.50000e+01	
0.25637   	3.61100e+00		         0.04500	-1.70000e+01	
0.26580   	3.42214e+00		         0.04667	-1.80000e+01	
0.27492   	3.26219e+00		         0.04833	-2.00000e+01	
0.28406   	3.10863e+00		         0.05000	-2.10000e+01	
0.29344   	2.80313e+00		         0.05167	-2.20000e+01	
0.30261   	2.59669e+00		         0.05333	-2.20000e+01	
0.31174   	2.40892e+00		         0.05500	-2.20000e+01	
0.32088   	2.36355e+00		         0.05667	-2.20000e+01	
0.33002   	2.05062e+00		         0.05833	-2.20000e+01	
0.33945   	1.80935e+00		         0.06000	-2.20000e+01	
0.34856   	1.33496e+00		         0.06167	-2.10000e+01	
