Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.00655   	-8.96266e-01		         0.00000	1.45000e+02	
0.01387   	4.04539e-03		         0.00167	1.66000e+02	
0.02119   	1.16966e+00		         0.00333	1.86000e+02	
0.02851   	2.22128e+00		         0.00500	2.03000e+02	
0.03611   	2.84383e+00		         0.00667	2.16000e+02	
0.04343   	2.95352e+00		         0.00833	2.25000e+02	
0.05075   	2.64952e+00		         0.01000	2.29000e+02	
0.05807   	1.64566e+00		         0.01167	2.27000e+02	
0.06566   	6.88029e-01		         0.01333	2.18000e+02	
0.07298   	8.51005e-01		         0.01500	2.04000e+02	
0.08030   	1.65577e+00		         0.01667	1.84000e+02	
0.08762   	2.31552e+00		         0.01833	1.60000e+02	
0.09521   	3.19157e+00		         0.02000	1.33000e+02	
0.10254   	4.39234e+00		         0.02167	1.04000e+02	
0.10985   	4.91119e+00		         0.02333	7.40000e+01	
0.11717   	5.17251e+00		         0.02500	4.50000e+01	
0.12476   	5.34472e+00		         0.02667	1.70000e+01	
0.13209   	5.31513e+00		         0.02833	-8.00000e+00	
0.13941   	5.25937e+00		         0.03000	-2.90000e+01	
0.14673   	5.17547e+00		         0.03167	-4.60000e+01	
0.15432   	5.07186e+00		         0.03333	-5.90000e+01	
0.16164   	4.91111e+00		         0.03500	-6.80000e+01	
0.16896   	4.83219e+00		         0.03667	-7.30000e+01	
0.17628   	4.72030e+00		         0.03833	-7.60000e+01	
0.18387   	4.61776e+00		         0.04000	-7.70000e+01	
0.19119   	4.55897e+00		         0.04167	-7.50000e+01	
0.19851   	4.57357e+00		         0.04333	-7.30000e+01	
0.20583   	4.52730e+00		         0.04500	-7.00000e+01	
0.21343   	4.41763e+00		         0.04667	-6.60000e+01	
0.22075   	4.32267e+00		         0.04833	-6.20000e+01	
0.22806   	4.17213e+00		         0.05000	-5.90000e+01	
0.23538   	3.91559e+00		         0.05167	-5.70000e+01	
0.24298   	3.69798e+00		         0.05333	-5.50000e+01	
0.25030   	3.57207e+00		         0.05500	-5.40000e+01	
0.25762   	3.32280e+00		         0.05667	-5.30000e+01	
0.26494   	3.15809e+00		         0.05833	-5.20000e+01	
0.27253   	3.07442e+00		         0.06000	-5.10000e+01	
0.27985   	2.90998e+00		         0.06167	-5.00000e+01	
0.28717   	2.77660e+00		         0.06333	-4.90000e+01	
0.29449   	2.64390e+00		         0.06500	-4.90000e+01	
0.30208   	2.50249e+00		         0.06667	-4.80000e+01	
0.30940   	2.26533e+00		         0.06833	-4.70000e+01	
0.31672   	2.10603e+00		         0.07000	-4.60000e+01	
0.32404   	1.89094e+00		         0.07167	-4.50000e+01	
0.33164   	1.72291e+00		         0.07333	-4.50000e+01	
0.33896   	1.54430e+00		         0.07500	-4.40000e+01	
