Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.03139   	6.25797e-01		         0.02833	3.91000e+02	
0.03753   	1.76058e+00		         0.03000	3.99000e+02	
0.04363   	2.64783e+00		         0.03167	3.99000e+02	
0.04975   	2.46527e+00		         0.03333	3.91000e+02	
0.05615   	1.19182e+00		         0.03500	3.76000e+02	
0.06226   	-6.81694e-01		         0.03667	3.55000e+02	
0.06839   	-2.48780e+00		         0.03833	3.27000e+02	
0.07451   	-4.04532e+00		         0.04000	2.95000e+02	
0.08090   	-3.77292e+00		         0.04167	2.60000e+02	
0.08702   	-2.41943e+00		         0.04333	2.22000e+02	
0.09314   	-5.61356e-01		         0.04500	1.84000e+02	
0.09926   	1.49084e+00		         0.04667	1.46000e+02	
0.10565   	3.48624e+00		         0.04833	1.10000e+02	
0.11177   	4.49220e+00		         0.05000	7.60000e+01	
0.11790   	5.33242e+00		         0.05167	4.50000e+01	
0.12401   	6.00202e+00		         0.05333	1.80000e+01	
0.13041   	6.37149e+00		         0.05500	-6.00000e+00	
0.13652   	6.61484e+00		         0.05667	-2.70000e+01	
0.14265   	6.70254e+00		         0.05833	-4.40000e+01	
0.14877   	6.74122e+00		         0.06000	-5.90000e+01	
0.15516   	6.59629e+00		         0.06167	-7.10000e+01	
0.16128   	6.56515e+00		         0.06333	-8.00000e+01	
0.16740   	6.51799e+00		         0.06500	-8.80000e+01	
0.17352   	6.34052e+00		         0.06667	-9.40000e+01	
0.17991   	6.23782e+00		         0.06833	-9.90000e+01	
0.18603   	6.15477e+00		         0.07000	-1.03000e+02	
0.19215   	6.01895e+00		         0.07167	-1.05000e+02	
0.19827   	5.82760e+00		         0.07333	-1.07000e+02	
0.20467   	5.73653e+00		         0.07500	-1.08000e+02	
0.21078   	5.62876e+00		         0.07667	-1.09000e+02	
0.21691   	5.57014e+00		         0.07833	-1.09000e+02	
0.22303   	5.49943e+00		         0.08000	-1.08000e+02	
0.22947   	5.39242e+00		         0.08167	-1.07000e+02	
0.23554   	5.34117e+00		         0.08333	-1.06000e+02	
0.24166   	5.28737e+00		         0.08500	-1.05000e+02	
0.24778   	5.24163e+00		         0.08667	-1.03000e+02	
0.25417   	5.22390e+00		         0.08833	-1.02000e+02	
0.26029   	5.16279e+00		         0.09000	-1.00000e+02	
0.26641   	5.06876e+00		         0.09167	-9.80000e+01	
0.27253   	4.98393e+00		         0.09333	-9.70000e+01	
0.27929   	4.88840e+00		         0.09500	-9.50000e+01	
0.28504   	4.67731e+00		         0.09667	-9.30000e+01	
0.29117   	4.57607e+00		         0.09833	-9.10000e+01	
0.29729   	4.43332e+00		         0.10000	-9.00000e+01	
0.30368   	4.23110e+00		         0.10167	-8.80000e+01	
0.30980   	4.03094e+00		         0.10333	-8.60000e+01	
0.31592   	3.89818e+00		         0.10500	-8.50000e+01	
0.32204   	3.68556e+00		         0.10667	-8.30000e+01	
0.32843   	3.44223e+00		         0.10833	-8.10000e+01	
0.33455   	3.23482e+00		         0.11000	-8.00000e+01	
0.34067   	2.99844e+00		         0.11167	-7.80000e+01	
0.34679   	2.76483e+00		         0.11333	-7.70000e+01	
0.35319   	2.55247e+00		         0.11500	-7.50000e+01	
0.35931   	2.39520e+00		         0.11667	-7.40000e+01	
0.36543   	2.19501e+00		         0.11833	-7.20000e+01	
0.37155   	2.03330e+00		         0.12000	-7.00000e+01	
0.37794   	1.82282e+00		         0.12167	-6.90000e+01	
0.38406   	1.53801e+00		         0.12333	-6.70000e+01	
0.39018   	1.21534e+00		         0.12500	-6.50000e+01	
0.39630   	8.67581e-01		         0.12667	-6.30000e+01	
0.40269   	3.74564e-01		         0.12833	-6.10000e+01	
0.40882   	-1.94448e-01		         0.13000	-6.00000e+01	
0.41493   	-6.70109e-01		         0.13167	-5.80000e+01	
0.42106   	-1.13533e+00		         0.13333	-5.60000e+01	
0.42745   	-1.25150e+00		         0.13500	-5.40000e+01	
0.43356   	-1.11770e+00		         0.13667	-5.30000e+01	
0.43969   	-8.43046e-01		         0.13833	-5.10000e+01	
0.44581   	-6.54914e-01		         0.14000	-4.90000e+01	
0.45220   	-1.62557e-01		         0.14167	-4.80000e+01	
0.45832   	1.07602e-01		         0.14333	-4.70000e+01	
0.46444   	5.50014e-01		         0.14500	-4.60000e+01	
0.47056   	8.40316e-01		         0.14667	-4.40000e+01	
0.47695   	1.44521e+00		         0.14833	-4.30000e+01	
0.48307   	1.98996e+00		         0.15000	-4.20000e+01	
0.48920   	2.40897e+00		         0.15167	-4.10000e+01	
0.49531   	2.68186e+00		         0.15333	-3.90000e+01	
0.50171   	2.98155e+00		         0.15500	-3.80000e+01	
0.50783   	3.19946e+00		         0.15667	-3.70000e+01	
0.51395   	3.26361e+00		         0.15833	-3.60000e+01	
0.52007   	2.92374e+00		         0.16000	-3.40000e+01	
0.52646   	2.18749e+00		         0.16167	-3.30000e+01	
0.53258   	1.14899e+00		         0.16333	-3.20000e+01	
0.53870   	-1.81555e-01		         0.16500	-3.10000e+01	
0.54495   	-1.50904e+00		         0.16667	-2.90000e+01	
0.55122   	-2.52097e+00		         0.16833	-2.80000e+01	
0.55733   	-3.51519e+00		         0.17000	-2.70000e+01	
0.56346   	-4.04285e+00		         0.17167	-2.60000e+01	
0.56958   	-4.52515e+00		         0.17333	-2.60000e+01	
0.57597   	-4.93684e+00		         0.17500	-2.50000e+01	
0.58209   	-5.28690e+00		         0.17667	-2.40000e+01	
0.58821   	-5.38182e+00		         0.17833	-2.30000e+01	
0.59433   	-5.46832e+00		         0.18000	-2.20000e+01	
0.60072   	-5.13653e+00		         0.18167	-2.10000e+01	
0.60684   	-4.98932e+00		         0.18333	-2.00000e+01	
0.61296   	-4.81930e+00		         0.18500	-2.00000e+01	
0.61908   	-4.60299e+00		         0.18667	-1.90000e+01	
0.62548   	-4.36319e+00		         0.18833	-1.80000e+01	
0.63159   	-4.37579e+00		         0.19000	-1.70000e+01	
0.63772   	-4.35759e+00		         0.19167	-1.70000e+01	
0.64384   	-4.17276e+00		         0.19333	-1.60000e+01	
0.65023   	-4.01064e+00		         0.19500	-1.50000e+01	
0.65635   	-3.82990e+00		         0.19667	-1.40000e+01	
0.66247   	-3.65062e+00		         0.19833	-1.30000e+01	
0.66859   	-3.30795e+00		         0.20000	-1.20000e+01	
0.67498   	-3.01273e+00		         0.20167	-1.10000e+01	
0.68110   	-2.72006e+00		         0.20333	-1.00000e+01	
0.68722   	-2.45454e+00		         0.20500	-9.00000e+00	
0.69334   	-2.16307e+00		         0.20667	-8.00000e+00	
0.69974   	-1.94081e+00		         0.20833	-7.00000e+00	
0.70585   	-1.71458e+00		         0.21000	-6.00000e+00	
0.71198   	-1.42012e+00		         0.21167	-5.00000e+00	
0.71810   	-1.14824e+00		         0.21333	-4.00000e+00	
0.72449   	-8.87319e-01		         0.21500	-3.00000e+00	
0.73061   	-6.86633e-01		         0.21667	-3.00000e+00	
0.73673   	-4.93295e-01		         0.21833	-2.00000e+00	
0.74285   	-3.77157e-01		         0.22000	-2.00000e+00	
0.74924   	-3.06934e-01		         0.22167	-1.00000e+00	
