Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.00129   	-2.18765e+00		         0.00000	-1.70000e+01	
0.01016   	-2.14285e+00		         0.00167	-1.20000e+01	
0.01899   	-1.47105e+00		         0.00333	-5.00000e+00	
0.02784   	-3.71573e-02		         0.00500	4.00000e+00	
0.03670   	1.77987e+00		         0.00667	1.50000e+01	
0.04557   	2.17253e+00		         0.00833	2.80000e+01	
0.05440   	6.31576e-01		         0.01000	4.30000e+01	
0.06325   	-1.09820e+00		         0.01167	5.90000e+01	
0.07210   	-1.76664e+00		         0.01333	7.60000e+01	
0.08099   	-4.50847e-01		         0.01500	9.40000e+01	
0.08996   	1.18669e+00		         0.01667	1.12000e+02	
0.09866   	2.90237e+00		         0.01833	1.30000e+02	
0.10751   	3.72710e+00		         0.02000	1.47000e+02	
0.11639   	4.14183e+00		         0.02167	1.61000e+02	
0.12522   	4.23051e+00		         0.02333	1.73000e+02	
0.13407   	4.43232e+00		         0.02500	1.82000e+02	
0.14293   	4.53425e+00		         0.02667	1.87000e+02	
0.15180   	4.70920e+00		         0.02833	1.89000e+02	
0.16063   	4.86899e+00		         0.03000	1.86000e+02	
0.16948   	5.02922e+00		         0.03167	1.80000e+02	
0.17834   	5.14607e+00		         0.03333	1.71000e+02	
0.18720   	5.11507e+00		         0.03500	1.58000e+02	
0.19604   	5.10559e+00		         0.03667	1.43000e+02	
0.20489   	5.00787e+00		         0.03833	1.26000e+02	
0.21374   	5.00681e+00		         0.04000	1.09000e+02	
0.22261   	4.87702e+00		         0.04167	9.00000e+01	
0.23145   	4.82256e+00		         0.04333	7.20000e+01	
0.24030   	4.58388e+00		         0.04500	5.50000e+01	
0.24916   	4.48587e+00		         0.04667	3.90000e+01	
0.25802   	4.38509e+00		         0.04833	2.40000e+01	
0.26686   	4.21834e+00		         0.05000	1.10000e+01	
0.27572   	3.97662e+00		         0.05167	0.00000e+00	
0.28457   	3.68228e+00		         0.05333	-1.00000e+01	
0.29345   	3.56653e+00		         0.05500	-1.80000e+01	
0.30227   	3.27612e+00		         0.05667	-2.50000e+01	
0.31111   	3.01603e+00		         0.05833	-3.00000e+01	
0.31997   	2.65345e+00		         0.06000	-3.50000e+01	
0.32886   	2.45030e+00		         0.06167	-3.90000e+01	
0.33768   	2.28349e+00		         0.06333	-4.20000e+01	
