Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.01219   	-5.88707e-01		         0.00000	2.43000e+02	
0.01833   	-1.34317e+00		         0.00167	2.81000e+02	
0.02447   	-1.60741e+00		         0.00333	3.16000e+02	
0.03088   	-2.24011e+00		         0.00500	3.48000e+02	
0.03702   	-2.60084e+00		         0.00667	3.74000e+02	
0.04315   	-1.98681e+00		         0.00833	3.93000e+02	
0.04929   	-1.19382e+00		         0.01000	4.04000e+02	
0.05570   	-5.48758e-01		         0.01167	4.06000e+02	
0.06184   	5.32509e-02		         0.01333	3.97000e+02	
0.06798   	6.66677e-01		         0.01500	3.79000e+02	
0.07411   	1.41444e+00		         0.01667	3.51000e+02	
0.08052   	2.14583e+00		         0.01833	3.15000e+02	
0.08666   	2.99223e+00		         0.02000	2.73000e+02	
0.09280   	3.77348e+00		         0.02167	2.26000e+02	
0.09893   	4.41986e+00		         0.02333	1.77000e+02	
0.10534   	4.86050e+00		         0.02500	1.27000e+02	
0.11148   	5.21399e+00		         0.02667	7.90000e+01	
0.11762   	5.38107e+00		         0.02833	3.20000e+01	
0.12376   	5.63200e+00		         0.03000	-1.10000e+01	
0.13016   	5.78470e+00		         0.03167	-5.00000e+01	
0.13631   	5.84454e+00		         0.03333	-8.40000e+01	
0.14244   	5.84560e+00		         0.03500	-1.12000e+02	
0.14858   	5.88854e+00		         0.03667	-1.34000e+02	
0.15499   	5.78267e+00		         0.03833	-1.51000e+02	
0.16113   	5.73457e+00		         0.04000	-1.62000e+02	
0.16727   	5.65132e+00		         0.04167	-1.69000e+02	
0.17340   	5.67779e+00		         0.04333	-1.71000e+02	
0.17981   	5.68243e+00		         0.04500	-1.70000e+02	
0.18595   	5.70175e+00		         0.04667	-1.66000e+02	
0.19209   	5.70732e+00		         0.04833	-1.60000e+02	
0.19822   	5.71559e+00		         0.05000	-1.52000e+02	
0.20463   	5.58219e+00		         0.05167	-1.44000e+02	
0.21077   	5.42259e+00		         0.05333	-1.34000e+02	
0.21691   	5.35705e+00		         0.05500	-1.25000e+02	
0.22305   	5.21702e+00		         0.05667	-1.15000e+02	
0.22945   	5.03601e+00		         0.05833	-1.06000e+02	
0.23559   	4.86837e+00		         0.06000	-9.80000e+01	
0.24173   	4.68319e+00		         0.06167	-9.00000e+01	
0.24787   	4.44456e+00		         0.06333	-8.40000e+01	
0.25428   	4.29822e+00		         0.06500	-7.80000e+01	
0.26041   	4.14926e+00		         0.06667	-7.30000e+01	
0.26655   	4.03786e+00		         0.06833	-6.90000e+01	
0.27269   	3.96306e+00		         0.07000	-6.60000e+01	
0.27910   	3.81531e+00		         0.07167	-6.40000e+01	
0.28524   	3.53804e+00		         0.07333	-6.20000e+01	
0.29137   	3.29739e+00		         0.07500	-6.10000e+01	
0.29751   	3.07271e+00		         0.07667	-6.00000e+01	
0.30392   	2.86671e+00		         0.07833	-6.00000e+01	
0.31006   	2.65211e+00		         0.08000	-6.00000e+01	
0.31619   	2.60160e+00		         0.08167	-6.00000e+01	
0.32233   	2.49701e+00		         0.08333	-6.00000e+01	
0.32874   	2.34771e+00		         0.08500	-6.00000e+01	
0.33488   	2.16729e+00		         0.08667	-6.00000e+01	
0.34102   	2.03466e+00		         0.08833	-5.90000e+01	
0.34715   	1.76870e+00		         0.09000	-5.90000e+01	
0.35356   	1.53282e+00		         0.09167	-5.80000e+01	
0.35970   	1.24902e+00		         0.09333	-5.70000e+01	
0.36584   	8.97390e-01		         0.09500	-5.60000e+01	
0.37198   	5.03427e-01		         0.09667	-5.50000e+01	
0.37839   	5.60575e-02		         0.09833	-5.40000e+01	
0.38453   	-3.35582e-01		         0.10000	-5.20000e+01	
0.39066   	-5.88944e-01		         0.10167	-5.20000e+01	
0.39680   	-7.70187e-01		         0.10333	-5.10000e+01	
0.40321   	-8.56704e-01		         0.10500	-5.00000e+01	
0.40934   	-8.70749e-01		         0.10667	-4.90000e+01	
0.41548   	-9.48943e-01		         0.10833	-4.90000e+01	
0.42162   	-1.10966e+00		         0.11000	-4.80000e+01	
0.42811   	-1.23565e+00		         0.11167	-4.70000e+01	
0.43417   	-1.41382e+00		         0.11333	-4.70000e+01	
0.44031   	-1.56539e+00		         0.11500	-4.60000e+01	
0.44644   	-1.66197e+00		         0.11667	-4.50000e+01	
0.45285   	-1.64035e+00		         0.11833	-4.40000e+01	
0.45899   	-1.65528e+00		         0.12000	-4.20000e+01	
0.46513   	-1.61455e+00		         0.12167	-4.10000e+01	
0.47127   	-1.38287e+00		         0.12333	-3.90000e+01	
0.47784   	-1.21070e+00		         0.12500	-3.80000e+01	
0.48381   	-1.27026e+00		         0.12667	-3.60000e+01	
0.48995   	-1.28031e+00		         0.12833	-3.30000e+01	
0.49609   	-1.59170e+00		         0.13000	-3.10000e+01	
0.50250   	-2.21679e+00		         0.13167	-2.90000e+01	
0.50863   	-2.85587e+00		         0.13333	-2.60000e+01	
0.51477   	-3.44080e+00		         0.13500	-2.30000e+01	
0.52091   	-4.12199e+00		         0.13667	-2.10000e+01	
0.52732   	-4.45876e+00		         0.13833	-1.80000e+01	
0.53346   	-4.68770e+00		         0.14000	-1.60000e+01	
0.53959   	-4.72026e+00		         0.14167	-1.40000e+01	
0.54573   	-4.45907e+00		         0.14333	-1.20000e+01	
0.55214   	-4.10670e+00		         0.14500	-1.00000e+01	
0.55828   	-3.58084e+00		         0.14667	-9.00000e+00	
0.56441   	-2.95163e+00		         0.14833	-8.00000e+00	
0.57055   	-2.47042e+00		         0.15000	-7.00000e+00	
0.57696   	-2.06659e+00		         0.15167	-6.00000e+00	
0.58310   	-1.77463e+00		         0.15333	-5.00000e+00	
0.58924   	-1.57628e+00		         0.15500	-4.00000e+00	
0.59537   	-1.51032e+00		         0.15667	-3.00000e+00	
0.60178   	-1.28356e+00		         0.15833	-2.00000e+00	
0.60792   	-1.23935e+00		         0.16000	0.00000e+00	
0.61406   	-1.10712e+00		         0.16167	1.00000e+00	
0.62020   	-1.07553e+00		         0.16333	3.00000e+00	
0.62660   	-9.33018e-01		         0.16500	6.00000e+00	
0.63274   	-9.83195e-01		         0.16667	9.00000e+00	
0.63888   	-9.59201e-01		         0.16833	1.20000e+01	
0.64502   	-8.92191e-01		         0.17000	1.50000e+01	
0.65143   	-8.71580e-01		         0.17167	1.90000e+01	
0.65756   	-8.50236e-01		         0.17333	2.20000e+01	
0.66370   	-7.53774e-01		         0.17500	2.50000e+01	
0.66984   	-6.71875e-01		         0.17667	2.90000e+01	
0.67625   	-5.95183e-01		         0.17833	3.20000e+01	
0.68239   	-4.87881e-01		         0.18000	3.50000e+01	
0.68852   	-4.08271e-01		         0.18167	3.70000e+01	
0.69466   	-3.49352e-01		         0.18333	4.00000e+01	
0.70107   	-2.67818e-01		         0.18500	4.20000e+01	
0.70721   	-2.33843e-01		         0.18667	4.50000e+01	
0.71335   	-1.94418e-01		         0.18833	4.70000e+01	
0.71948   	-1.70816e-01		         0.19000	4.90000e+01	
0.72589   	-1.48454e-01		         0.19167	5.20000e+01	
0.73203   	-1.58971e-01		         0.19333	5.40000e+01	
0.73817   	-1.48500e-01		         0.19500	5.70000e+01	
0.74430   	-1.65657e-01		         0.19667	6.00000e+01	
0.75071   	-1.78495e-01		         0.19833	6.30000e+01	
0.75685   	-1.83616e-01		         0.20000	6.60000e+01	
0.76299   	-1.79808e-01		         0.20167	6.90000e+01	
0.76913   	-1.87451e-01		         0.20333	7.30000e+01	
0.77553   	-1.83976e-01		         0.20500	7.70000e+01	
0.78168   	-1.79295e-01		         0.20667	8.00000e+01	
0.78781   	-1.78919e-01		         0.20833	8.40000e+01	
0.79395   	-1.80385e-01		         0.21000	8.80000e+01	
0.80036   	-1.79154e-01		         0.21167	9.20000e+01	
0.80650   	-1.84913e-01		         0.21333	9.50000e+01	
0.81264   	-1.92688e-01		         0.21500	9.90000e+01	
0.81877   	-2.02362e-01		         0.21667	1.03000e+02	
0.82518   	-2.04102e-01		         0.21833	1.07000e+02	
0.83132   	-2.36394e-01		         0.22000	1.11000e+02	
0.83746   	-2.50379e-01		         0.22167	1.14000e+02	
0.84359   	-3.30617e-01		         0.22333	1.17000e+02	
0.85000   	-5.51684e-01		         0.22500	1.21000e+02	
0.85614   	-1.04741e+00		         0.22667	1.24000e+02	
0.86228   	-1.78485e+00		         0.22833	1.26000e+02	
0.86842   	-2.80810e+00		         0.23000	1.29000e+02	
0.87482   	-4.06729e+00		         0.23167	1.31000e+02	
0.88096   	-5.48299e+00		         0.23333	1.33000e+02	
0.88710   	-6.64270e+00		         0.23500	1.34000e+02	
0.89324   	-7.68708e+00		         0.23667	1.36000e+02	
0.89965   	-8.42243e+00		         0.23833	1.36000e+02	
0.90578   	-8.75007e+00		         0.24000	1.37000e+02	
0.91192   	-8.68336e+00		         0.24167	1.37000e+02	
0.91806   	-8.39292e+00		         0.24333	1.36000e+02	
0.92447   	-7.71704e+00		         0.24500	1.35000e+02	
0.93061   	-6.77026e+00		         0.24667	1.34000e+02	
0.93674   	-5.61523e+00		         0.24833	1.32000e+02	
0.94307   	-4.39556e+00		         0.25000	1.30000e+02	
0.94928   	-3.34582e+00		         0.25167	1.28000e+02	
0.95543   	-2.49762e+00		         0.25333	1.26000e+02	
0.96156   	-1.89265e+00		         0.25500	1.23000e+02	
0.96771   	-1.56213e+00		         0.25667	1.19000e+02	
0.97411   	-1.40471e+00		         0.25833	1.15000e+02	
0.98025   	-1.30854e+00		         0.26000	1.11000e+02	
0.98639   	-1.09864e+00		         0.26167	1.07000e+02	
0.99281   	-7.75002e-01		         0.26333	1.02000e+02	
0.99893   	-4.82674e-01		         0.26500	9.60000e+01	
1.00507   	-3.56667e-01		         0.26667	9.00000e+01	
1.01121   	-5.01248e-01		         0.26833	8.40000e+01	
1.01735   	-1.00975e+00		         0.27000	7.70000e+01	
1.02375   	-1.64237e+00		         0.27167	7.00000e+01	
1.02990   	-2.08669e+00		         0.27333	6.30000e+01	
1.03603   	-2.12234e+00		         0.27500	5.50000e+01	
1.04217   	-1.70992e+00		         0.27667	4.80000e+01	
1.04858   	-9.43648e-01		         0.27833	4.00000e+01	
1.05472   	-2.44587e-01		         0.28000	3.30000e+01	
1.06085   	2.79954e-01		         0.28167	2.50000e+01	
1.06699   	6.70456e-01		         0.28333	1.80000e+01	
1.07340   	1.12162e+00		         0.28500	1.10000e+01	
1.07954   	1.69212e+00		         0.28667	4.00000e+00	
