Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.01084   	-3.16292e+00		         0.00000	-8.00000e+00	
0.01723   	-2.68920e+00		         0.00167	-4.00000e+00	
0.02362   	-2.25919e+00		         0.00333	1.00000e+00	
0.03001   	-1.41191e+00		         0.00500	8.00000e+00	
0.03640   	-7.13604e-02		         0.00667	1.70000e+01	
0.04279   	8.38228e-01		         0.00833	2.80000e+01	
0.04919   	8.01306e-01		         0.01000	4.10000e+01	
0.05558   	2.00701e-01		         0.01167	5.70000e+01	
0.06213   	-4.63719e-01		         0.01333	7.50000e+01	
0.06836   	-1.87693e+00		         0.01500	9.50000e+01	
0.07475   	-2.96724e+00		         0.01667	1.16000e+02	
0.08114   	-3.54258e+00		         0.01833	1.38000e+02	
0.08753   	-3.63883e+00		         0.02000	1.61000e+02	
0.09392   	-3.61815e+00		         0.02167	1.82000e+02	
0.10032   	-2.71078e+00		         0.02333	2.03000e+02	
0.10671   	-1.68595e+00		         0.02500	2.21000e+02	
0.11310   	-1.52140e-01		         0.02667	2.36000e+02	
0.11949   	1.48891e+00		         0.02833	2.48000e+02	
0.12588   	2.88185e+00		         0.03000	2.55000e+02	
0.13228   	3.76693e+00		         0.03167	2.57000e+02	
0.13867   	4.56976e+00		         0.03333	2.54000e+02	
0.14506   	4.99778e+00		         0.03500	2.46000e+02	
0.15145   	5.22579e+00		         0.03667	2.34000e+02	
0.15784   	5.45318e+00		         0.03833	2.17000e+02	
0.16423   	5.50730e+00		         0.04000	1.98000e+02	
0.17062   	5.36051e+00		         0.04167	1.75000e+02	
0.17701   	5.27745e+00		         0.04333	1.50000e+02	
0.18341   	5.16963e+00		         0.04500	1.25000e+02	
0.18980   	4.92751e+00		         0.04667	9.90000e+01	
0.19619   	4.66153e+00		         0.04833	7.40000e+01	
0.20258   	4.53801e+00		         0.05000	5.10000e+01	
0.20897   	4.31081e+00		         0.05167	2.90000e+01	
0.21536   	4.16561e+00		         0.05333	1.00000e+01	
0.22176   	4.15904e+00		         0.05500	-7.00000e+00	
0.22815   	4.25227e+00		         0.05667	-2.10000e+01	
0.23454   	4.28653e+00		         0.05833	-3.40000e+01	
0.24093   	4.36994e+00		         0.06000	-4.40000e+01	
0.24732   	4.46297e+00		         0.06167	-5.20000e+01	
0.25371   	4.43403e+00		         0.06333	-5.80000e+01	
0.26010   	4.29327e+00		         0.06500	-6.30000e+01	
0.26650   	4.20283e+00		         0.06667	-6.60000e+01	
0.27289   	4.05735e+00		         0.06833	-6.90000e+01	
0.27928   	3.86945e+00		         0.07000	-7.00000e+01	
0.28567   	3.82002e+00		         0.07167	-7.20000e+01	
0.29206   	3.84093e+00		         0.07333	-7.30000e+01	
0.29846   	3.69570e+00		         0.07500	-7.40000e+01	
0.30484   	3.57756e+00		         0.07667	-7.40000e+01	
0.31123   	3.53376e+00		         0.07833	-7.40000e+01	
0.31763   	3.29140e+00		         0.08000	-7.30000e+01	
0.32402   	3.01597e+00		         0.08167	-7.20000e+01	
0.33041   	2.82780e+00		         0.08333	-7.10000e+01	
0.33680   	2.74022e+00		         0.08500	-7.00000e+01	
0.34319   	2.63463e+00		         0.08667	-6.90000e+01	
0.34958   	2.53749e+00		         0.08833	-6.70000e+01	
