Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.00515   	-2.12085e+00		         0.00000	-2.60000e+01	
0.01113   	-1.90178e+00		         0.00167	-1.00000e+01	
0.01723   	-1.41436e+00		         0.00333	1.10000e+01	
0.02333   	-6.46700e-01		         0.00500	3.60000e+01	
0.02971   	2.84319e-01		         0.00667	6.40000e+01	
0.03581   	4.47211e-01		         0.00833	9.60000e+01	
0.04192   	2.10314e-01		         0.01000	1.29000e+02	
0.04803   	-4.71311e-01		         0.01167	1.64000e+02	
0.05440   	-1.23508e+00		         0.01333	1.97000e+02	
0.06051   	-2.22569e+00		         0.01500	2.30000e+02	
0.06661   	-2.03697e+00		         0.01667	2.59000e+02	
0.07271   	-1.33420e+00		         0.01833	2.84000e+02	
0.07909   	-2.55573e-01		         0.02000	3.05000e+02	
0.08519   	7.11810e-01		         0.02167	3.19000e+02	
0.09130   	1.71892e+00		         0.02333	3.28000e+02	
0.09741   	2.35129e+00		         0.02500	3.31000e+02	
0.10378   	2.81933e+00		         0.02667	3.27000e+02	
0.10989   	3.01895e+00		         0.02833	3.17000e+02	
0.11599   	3.34583e+00		         0.03000	3.01000e+02	
0.12209   	3.55447e+00		         0.03167	2.82000e+02	
0.12848   	3.47249e+00		         0.03333	2.58000e+02	
0.13458   	3.52146e+00		         0.03500	2.32000e+02	
0.14068   	3.48414e+00		         0.03667	2.04000e+02	
0.14679   	3.34776e+00		         0.03833	1.75000e+02	
0.15316   	3.17666e+00		         0.04000	1.45000e+02	
0.15927   	3.13623e+00		         0.04167	1.16000e+02	
0.16537   	3.03965e+00		         0.04333	8.80000e+01	
0.17147   	2.96085e+00		         0.04500	6.20000e+01	
0.17785   	2.93947e+00		         0.04667	3.70000e+01	
0.18396   	2.90464e+00		         0.04833	1.30000e+01	
0.19006   	2.81316e+00		         0.05000	-8.00000e+00	
0.19617   	2.67877e+00		         0.05167	-2.60000e+01	
0.20254   	2.68688e+00		         0.05333	-4.30000e+01	
0.20865   	2.65112e+00		         0.05500	-5.70000e+01	
0.21475   	2.73538e+00		         0.05667	-6.80000e+01	
0.22113   	2.78690e+00		         0.05833	-7.80000e+01	
0.22723   	2.91424e+00		         0.06000	-8.50000e+01	
0.23334   	2.85377e+00		         0.06167	-9.10000e+01	
0.23944   	2.88066e+00		         0.06333	-9.50000e+01	
0.24555   	2.76925e+00		         0.06500	-9.70000e+01	
0.25192   	2.80463e+00		         0.06667	-9.80000e+01	
0.25802   	2.71921e+00		         0.06833	-9.90000e+01	
0.26413   	2.62767e+00		         0.07000	-9.80000e+01	
0.27023   	2.59392e+00		         0.07167	-9.70000e+01	
0.27661   	2.58273e+00		         0.07333	-9.50000e+01	
0.28272   	2.40363e+00		         0.07500	-9.40000e+01	
0.28882   	2.33409e+00		         0.07667	-9.20000e+01	
0.29493   	2.35762e+00		         0.07833	-8.90000e+01	
0.30130   	2.26451e+00		         0.08000	-8.70000e+01	
0.30741   	2.27990e+00		         0.08167	-8.50000e+01	
0.31351   	2.26978e+00		         0.08333	-8.30000e+01	
0.31962   	2.25924e+00		         0.08500	-8.10000e+01	
0.32600   	2.09425e+00		         0.08667	-7.80000e+01	
0.33210   	2.14091e+00		         0.08833	-7.60000e+01	
0.33820   	2.06677e+00		         0.09000	-7.40000e+01	
0.34430   	1.85650e+00		         0.09167	-7.20000e+01	
0.35068   	1.60106e+00		         0.09333	-6.90000e+01	
0.35679   	1.50542e+00		         0.09500	-6.70000e+01	
0.36289   	1.15138e+00		         0.09667	-6.60000e+01	
0.36900   	8.04474e-01		         0.09833	-6.40000e+01	
0.37537   	5.82813e-01		         0.10000	-6.20000e+01	
0.38148   	2.49821e-01		         0.10167	-6.10000e+01	
0.38758   	-3.36337e-01		         0.10333	-6.00000e+01	
0.39369   	-7.81746e-01		         0.10500	-5.90000e+01	
0.40006   	-1.19302e+00		         0.10667	-5.80000e+01	
0.40617   	-1.52001e+00		         0.10833	-5.70000e+01	
0.41227   	-1.32680e+00		         0.11000	-5.60000e+01	
0.41838   	-1.06191e+00		         0.11167	-5.50000e+01	
0.42476   	-6.49075e-01		         0.11333	-5.40000e+01	
0.43086   	-2.01415e-01		         0.11500	-5.20000e+01	
0.43696   	1.01186e-01		         0.11667	-5.10000e+01	
0.44307   	-9.28987e-02		         0.11833	-5.00000e+01	
0.44944   	-2.17314e-01		         0.12000	-4.80000e+01	
0.45555   	-3.92930e-01		         0.12167	-4.70000e+01	
0.46165   	-8.25629e-01		         0.12333	-4.60000e+01	
0.46776   	-1.24608e+00		         0.12500	-4.40000e+01	
0.47414   	-2.03151e+00		         0.12667	-4.30000e+01	
0.48024   	-1.83769e+00		         0.12833	-4.20000e+01	
0.48634   	-2.19493e+00		         0.13000	-4.10000e+01	
0.49245   	-2.62297e+00		         0.13167	-4.00000e+01	
0.49882   	-2.59373e+00		         0.13333	-3.90000e+01	
0.50493   	-1.97200e+00		         0.13500	-3.80000e+01	
0.51103   	-2.41893e+00		         0.13667	-3.80000e+01	
0.51714   	-2.12037e+00		         0.13833	-3.70000e+01	
0.52351   	-1.68755e+00		         0.14000	-3.60000e+01	
0.52962   	-1.73053e+00		         0.14167	-3.50000e+01	
0.53572   	-1.91748e+00		         0.14333	-3.40000e+01	
0.54183   	-1.90845e+00		         0.14500	-3.30000e+01	
0.54821   	-2.17626e+00		         0.14667	-3.20000e+01	
0.55431   	-2.31307e+00		         0.14833	-3.10000e+01	
0.56041   	-2.31170e+00		         0.15000	-3.00000e+01	
0.56652   	-2.25449e+00		         0.15167	-2.90000e+01	
0.57289   	-2.10463e+00		         0.15333	-2.80000e+01	
0.57900   	-2.01978e+00		         0.15500	-2.60000e+01	
0.58510   	-1.87316e+00		         0.15667	-2.50000e+01	
0.59121   	-1.68655e+00		         0.15833	-2.40000e+01	
0.59758   	-1.55561e+00		         0.16000	-2.40000e+01	
0.60368   	-1.53392e+00		         0.16167	-2.30000e+01	
0.60979   	-1.48391e+00		         0.16333	-2.20000e+01	
0.61590   	-1.44144e+00		         0.16500	-2.20000e+01	
0.62227   	-1.50334e+00		         0.16667	-2.10000e+01	
0.62838   	-1.54658e+00		         0.16833	-2.00000e+01	
0.63448   	-1.55059e+00		         0.17000	-1.90000e+01	
0.64059   	-1.54379e+00		         0.17167	-1.80000e+01	
0.64696   	-1.50812e+00		         0.17333	-1.70000e+01	
0.65320   	-1.43882e+00		         0.17500	-1.60000e+01	
0.65917   	-1.35461e+00		         0.17667	-1.60000e+01	
0.66528   	-1.26372e+00		         0.17833	-1.50000e+01	
0.67165   	-1.15528e+00		         0.18000	-1.40000e+01	
0.67776   	-1.05150e+00		         0.18167	-1.30000e+01	
0.68386   	-9.19899e-01		         0.18333	-1.20000e+01	
0.68997   	-7.98113e-01		         0.18500	-1.10000e+01	
0.69634   	-7.06554e-01		         0.18667	-1.00000e+01	
0.70245   	-6.61176e-01		         0.18833	-9.00000e+00	
0.70855   	-7.73742e-01		         0.19000	-8.00000e+00	
0.71466   	-9.92050e-01		         0.19167	-8.00000e+00	
0.72103   	-1.60556e+00		         0.19333	-7.00000e+00	
0.72714   	-2.56220e+00		         0.19500	-7.00000e+00	
0.73324   	-3.91659e+00		         0.19667	-6.00000e+00	
0.73935   	-5.21343e+00		         0.19833	-6.00000e+00	
0.74573   	-6.52004e+00		         0.20000	-6.00000e+00	
0.75215   	-7.51751e+00		         0.20167	-6.00000e+00	
0.75793   	-8.16907e+00		         0.20333	-6.00000e+00	
0.76404   	-8.22083e+00		         0.20500	-6.00000e+00	
0.77041   	-8.25599e+00		         0.20667	-6.00000e+00	
0.77652   	-7.95134e+00		         0.20833	-6.00000e+00	
0.78262   	-7.36940e+00		         0.21000	-6.00000e+00	
0.78873   	-6.44628e+00		         0.21167	-6.00000e+00	
0.79511   	-5.71646e+00		         0.21333	-5.00000e+00	
0.80121   	-4.72864e+00		         0.21500	-4.00000e+00	
0.80731   	-4.08522e+00		         0.21667	-4.00000e+00	
0.81342   	-3.45328e+00		         0.21833	-3.00000e+00	
0.81979   	-2.97161e+00		         0.22000	-2.00000e+00	
0.82590   	-2.43516e+00		         0.22167	-1.00000e+00	
0.83200   	-2.01995e+00		         0.22333	1.00000e+00	
0.83811   	-1.37538e+00		         0.22500	2.00000e+00	
0.84449   	-7.33302e-01		         0.22667	3.00000e+00	
0.85059   	-1.48925e-01		         0.22833	5.00000e+00	
0.85669   	5.21571e-01		         0.23000	7.00000e+00	
0.86280   	1.05627e+00		         0.23167	8.00000e+00	
0.86918   	7.76950e-01		         0.23333	9.00000e+00	
0.87528   	1.37155e-01		         0.23500	1.10000e+01	
0.88138   	-6.44845e-01		         0.23667	1.10000e+01	
0.88749   	-1.44944e+00		         0.23833	1.20000e+01	
0.89386   	-2.09665e+00		         0.24000	1.30000e+01	
0.89997   	-1.87080e+00		         0.24167	1.30000e+01	
0.90608   	-1.33414e+00		         0.24333	1.30000e+01	
0.91218   	-2.12380e-01		         0.24500	1.30000e+01	
0.91855   	6.94006e-01		         0.24667	1.30000e+01	
0.92466   	1.66488e+00		         0.24833	1.30000e+01	
0.93076   	2.67375e+00		         0.25000	1.30000e+01	
0.93687   	3.49528e+00		         0.25167	1.40000e+01	
0.94325   	3.67389e+00		         0.25333	1.40000e+01	
0.94935   	3.87830e+00		         0.25500	1.40000e+01	
0.95546   	3.95601e+00		         0.25667	1.50000e+01	
0.96156   	3.64070e+00		         0.25833	1.50000e+01	
0.96803   	3.44509e+00		         0.26000	1.60000e+01	
0.97404   	3.25641e+00		         0.26167	1.70000e+01	
0.98014   	3.14621e+00		         0.26333	1.70000e+01	
0.98625   	3.02786e+00		         0.26500	1.80000e+01	
0.99263   	3.05574e+00		         0.26667	1.90000e+01	
0.99873   	2.95720e+00		         0.26833	1.90000e+01	
1.00483   	2.95162e+00		         0.27000	1.90000e+01	
1.01094   	2.90070e+00		         0.27167	2.00000e+01	
1.01731   	3.04263e+00		         0.27333	2.00000e+01	
1.02342   	3.11125e+00		         0.27500	2.00000e+01	
1.02952   	3.27066e+00		         0.27667	2.00000e+01	
1.03563   	3.45918e+00		         0.27833	2.00000e+01	
1.04201   	3.71092e+00		         0.28000	2.00000e+01	
1.04811   	3.57900e+00		         0.28167	2.00000e+01	
1.05421   	3.61373e+00		         0.28333	2.00000e+01	
1.06032   	3.53997e+00		         0.28500	2.00000e+01	
1.06669   	3.38906e+00		         0.28667	2.00000e+01	
1.07280   	3.26254e+00		         0.28833	2.10000e+01	
1.07891   	3.21264e+00		         0.29000	2.10000e+01	
1.08501   	2.99544e+00		         0.29167	2.20000e+01	
1.09139   	2.92482e+00		         0.29333	2.20000e+01	
1.09749   	2.87299e+00		         0.29500	2.30000e+01	
1.10359   	2.67589e+00		         0.29667	2.40000e+01	
1.10970   	2.69026e+00		         0.29833	2.40000e+01	
1.11607   	2.72247e+00		         0.30000	2.50000e+01	
1.12218   	2.67340e+00		         0.30167	2.60000e+01	
1.12828   	2.59029e+00		         0.30333	2.60000e+01	
1.13439   	2.66944e+00		         0.30500	2.60000e+01	
1.14077   	2.46988e+00		         0.30667	2.60000e+01	
1.14687   	2.48753e+00		         0.30833	2.60000e+01	
1.15297   	2.39353e+00		         0.31000	2.60000e+01	
1.15908   	2.31685e+00		         0.31167	2.50000e+01	
1.16545   	2.12427e+00		         0.31333	2.50000e+01	
1.17156   	2.00663e+00		         0.31500	2.40000e+01	
1.17767   	1.76254e+00		         0.31667	2.30000e+01	
1.18391   	1.47875e+00		         0.31833	2.20000e+01	
1.19015   	1.18989e+00		         0.32000	2.10000e+01	
1.19625   	9.23833e-01		         0.32167	2.00000e+01	
1.20235   	5.59954e-01		         0.32333	1.80000e+01	
1.20846   	-1.30214e-02		         0.32500	1.60000e+01	
1.21483   	-5.80827e-01		         0.32667	1.50000e+01	
1.22104   	-1.36722e+00		         0.32833	1.30000e+01	
1.22705   	-2.17011e+00		         0.33000	1.20000e+01	
1.23315   	-2.45748e+00		         0.33167	1.00000e+01	
1.23953   	-2.32818e+00		         0.33333	8.00000e+00	
1.24563   	-1.82519e+00		         0.33500	6.00000e+00	
1.25173   	-1.11421e+00		         0.33667	5.00000e+00	
1.25784   	-1.09043e-01		         0.33833	3.00000e+00	
1.26421   	5.12123e-01		         0.34000	1.00000e+00	
1.27032   	8.15038e-01		         0.34167	0.00000e+00	
1.27642   	9.02030e-01		         0.34333	-1.00000e+00	
1.28253   	1.03778e+00		         0.34500	-3.00000e+00	
1.28891   	1.05419e+00		         0.34667	-4.00000e+00	
1.29501   	6.40550e-01		         0.34833	-5.00000e+00	
1.30111   	8.67005e-01		         0.35000	-6.00000e+00	
1.30722   	1.01697e+00		         0.35167	-8.00000e+00	
1.31360   	5.01422e-01		         0.35333	-9.00000e+00	
1.31970   	2.61407e-01		         0.35500	-1.00000e+01	
1.32580   	3.42507e-01		         0.35667	-1.20000e+01	
1.33191   	-3.17561e-01		         0.35833	-1.30000e+01	
1.33829   	-7.53043e-01		         0.36000	-1.40000e+01	
1.34439   	-6.10442e-01		         0.36167	-1.50000e+01	
1.35049   	-1.01175e+00		         0.36333	-1.50000e+01	
1.35660   	-1.33865e+00		         0.36500	-1.60000e+01	
