Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00075   	-2.10711e+01	-2.89438e+01	-2.36444e+01		         0.00000	9.00000e+01	
0.01961   	-2.09128e+01	-3.13101e+01	-2.42156e+01		         0.00167	1.11000e+02	
0.03848   	-2.08337e+01	-3.19905e+01	-2.53179e+01		         0.00333	1.33000e+02	
0.05734   	-1.94108e+01	-2.88988e+01	-2.63841e+01		         0.00500	1.57000e+02	
0.07621   	-1.96466e+01	-2.72323e+01	-2.69770e+01		         0.00667	1.80000e+02	
0.09507   	-2.02710e+01	-2.75239e+01	-2.68836e+01		         0.00833	2.02000e+02	
0.11394   	-2.28542e+01	-2.82412e+01	-2.74159e+01		         0.01000	2.20000e+02	
0.13281   	-2.58250e+01	-2.65352e+01	-2.62718e+01		         0.01167	2.35000e+02	
0.15168   	-2.81520e+01	-2.80410e+01	-2.45416e+01		         0.01333	2.46000e+02	
0.17054   	-2.89266e+01	-2.90407e+01	-2.48977e+01		         0.01500	2.51000e+02	
0.18941   	-2.94085e+01	-3.08992e+01	-2.45253e+01		         0.01667	2.50000e+02	
0.20827   	-3.03202e+01	-2.92864e+01	-2.31327e+01		         0.01833	2.44000e+02	
0.22714   	-3.12945e+01	-3.04069e+01	-2.62653e+01		         0.02000	2.32000e+02	
0.24601   	-3.12058e+01	-3.09170e+01	-2.85402e+01		         0.02167	2.14000e+02	
0.26488   	-3.13748e+01	-3.47918e+01	-2.98513e+01		         0.02333	1.93000e+02	
0.28374   	-3.20411e+01	-3.81555e+01	-3.25646e+01		         0.02500	1.68000e+02	
0.30261   	-3.24728e+01	-4.02913e+01	-3.35185e+01		         0.02667	1.41000e+02	
0.32148   	-3.28153e+01	-4.14220e+01	-3.52321e+01		         0.02833	1.14000e+02	
0.34034   	-3.24619e+01	-4.17955e+01	-3.61597e+01		         0.03000	8.70000e+01	
0.35921   	-3.25740e+01	-4.25740e+01	-3.72668e+01		         0.03167	6.30000e+01	
0.37826   	-3.29552e+01	-4.47316e+01	-3.71170e+01		         0.03333	4.10000e+01	
