Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00066   	-3.42804e+01	-6.19276e+01	-4.48077e+01		         0.00000	1.51000e+02	
0.01764   	-3.37554e+01	-6.06473e+01	-4.60285e+01		         0.00167	1.64000e+02	
0.03462   	-3.31721e+01	-5.32854e+01	-4.66296e+01		         0.00333	1.75000e+02	
0.05161   	-3.45721e+01	-5.30994e+01	-4.48102e+01		         0.00500	1.84000e+02	
0.06858   	-3.54760e+01	-5.13931e+01	-4.38504e+01		         0.00667	1.87000e+02	
0.08556   	-3.58441e+01	-5.77567e+01	-4.44689e+01		         0.00833	1.83000e+02	
0.10254   	-3.45131e+01	-5.72101e+01	-4.23241e+01		         0.01000	1.70000e+02	
0.11952   	-3.45232e+01	-5.77695e+01	-4.16816e+01		         0.01167	1.49000e+02	
0.13650   	-3.61171e+01	-5.67974e+01	-3.89785e+01		         0.01333	1.20000e+02	
0.15348   	-3.63874e+01	-5.62982e+01	-3.72689e+01		         0.01500	8.20000e+01	
0.17046   	-3.70775e+01	-5.44198e+01	-3.69050e+01		         0.01667	3.60000e+01	
0.18744   	-3.77753e+01	-5.29533e+01	-3.60283e+01		         0.01833	-1.50000e+01	
0.20442   	-3.72236e+01	-5.15824e+01	-3.47741e+01		         0.02000	-7.00000e+01	
0.22140   	-3.69491e+01	-4.82526e+01	-3.40885e+01		         0.02167	-1.28000e+02	
0.23839   	-3.63000e+01	-4.81265e+01	-3.36632e+01		         0.02333	-1.85000e+02	
0.25536   	-3.64839e+01	-4.74597e+01	-3.40175e+01		         0.02500	-2.40000e+02	
0.27265   	-3.68181e+01	-4.70230e+01	-3.59105e+01		         0.02667	-2.89000e+02	
0.28935   	-3.72359e+01	-4.61350e+01	-3.57582e+01		         0.02833	-3.29000e+02	
0.30630   	-3.73705e+01	-4.71807e+01	-3.66350e+01		         0.03000	-3.59000e+02	
0.32328   	-3.78906e+01	-4.82282e+01	-3.81124e+01		         0.03167	-3.77000e+02	
0.34026   	-3.89451e+01	-5.00983e+01	-3.87797e+01		         0.03333	-3.83000e+02	
0.35724   	-3.98195e+01	-5.13159e+01	-4.07875e+01		         0.03500	-3.77000e+02	
0.37422   	-4.01905e+01	-5.20997e+01	-4.27088e+01		         0.03667	-3.60000e+02	
0.39120   	-4.01605e+01	-5.26924e+01	-4.24810e+01		         0.03833	-3.34000e+02	
0.40819   	-3.89262e+01	-5.21571e+01	-4.22288e+01		         0.04000	-3.02000e+02	
0.42517   	-3.83541e+01	-5.28588e+01	-4.30879e+01		         0.04167	-2.66000e+02	
0.44215   	-3.82301e+01	-5.90353e+01	-4.30895e+01		         0.04333	-2.28000e+02	
0.45913   	-3.78097e+01	-5.94850e+01	-4.33710e+01		         0.04500	-1.89000e+02	
0.47611   	-3.76533e+01	-6.00920e+01	-4.61864e+01		         0.04667	-1.51000e+02	
0.49309   	-3.82722e+01	-5.98582e+01	-4.69669e+01		         0.04833	-1.16000e+02	
0.51007   	-3.84973e+01	-5.99753e+01	-5.17171e+01		         0.05000	-8.40000e+01	
0.52705   	-3.79586e+01	-5.44562e+01	-5.38337e+01		         0.05167	-5.60000e+01	
0.54403   	-3.77053e+01	-5.24105e+01	-5.14776e+01		         0.05333	-3.20000e+01	
0.56101   	-3.76645e+01	-5.06075e+01	-4.96534e+01		         0.05500	-1.30000e+01	
0.57799   	-3.67636e+01	-4.90794e+01	-4.74757e+01		         0.05667	3.00000e+00	
0.59497   	-3.60113e+01	-4.85910e+01	-4.72912e+01		         0.05833	1.40000e+01	
0.61195   	-3.54794e+01	-4.83688e+01	-4.66956e+01		         0.06000	2.30000e+01	
0.62893   	-3.53335e+01	-4.85297e+01	-4.73624e+01		         0.06167	2.90000e+01	
0.64591   	-3.54492e+01	-4.86175e+01	-4.52625e+01		         0.06333	3.30000e+01	
0.66289   	-3.56750e+01	-4.94210e+01	-4.26474e+01		         0.06500	3.60000e+01	
0.67987   	-3.61160e+01	-4.86041e+01	-4.35309e+01		         0.06667	3.80000e+01	
0.69685   	-3.65053e+01	-4.93942e+01	-4.42864e+01		         0.06833	3.90000e+01	
0.71383   	-3.66380e+01	-4.92705e+01	-4.32490e+01		         0.07000	4.10000e+01	
0.73081   	-3.66952e+01	-4.97693e+01	-4.26726e+01		         0.07167	4.20000e+01	
0.74779   	-3.65796e+01	-5.02737e+01	-4.33928e+01		         0.07333	4.30000e+01	
0.76477   	-3.66274e+01	-4.96155e+01	-4.34410e+01		         0.07500	4.30000e+01	
0.78175   	-3.66813e+01	-4.96627e+01	-4.34765e+01		         0.07667	4.40000e+01	
0.79873   	-3.68429e+01	-4.91370e+01	-4.25804e+01		         0.07833	4.40000e+01	
0.81571   	-3.69930e+01	-5.26878e+01	-4.14958e+01		         0.08000	4.40000e+01	
0.83269   	-3.68009e+01	-5.31689e+01	-4.12310e+01		         0.08167	4.40000e+01	
0.84966   	-3.67366e+01	-5.79091e+01	-3.99819e+01		         0.08333	4.40000e+01	
0.86665   	-3.68663e+01	-5.78683e+01	-3.99762e+01		         0.08500	4.40000e+01	
0.88363   	-3.68301e+01	-5.54603e+01	-4.19638e+01		         0.08667	4.40000e+01	
0.90060   	-3.65692e+01	-5.35487e+01	-4.67343e+01		         0.08833	4.40000e+01	
0.91759   	-3.63577e+01	-5.29180e+01	-4.38133e+01		         0.09000	4.40000e+01	
0.93456   	-3.65504e+01	-5.02157e+01	-4.33553e+01		         0.09167	4.50000e+01	
0.95154   	-3.64188e+01	-4.93410e+01	-4.20623e+01		         0.09333	4.50000e+01	
0.96852   	-3.61190e+01	-4.59116e+01	-4.54761e+01		         0.09500	4.60000e+01	
0.98550   	-3.59380e+01	-5.15012e+01	-4.67538e+01		         0.09667	4.70000e+01	
1.00248   	-3.53754e+01	-5.91540e+01	-4.67574e+01		         0.09833	4.70000e+01	
1.01972   	-3.45317e+01	-5.78403e+01	-4.77289e+01		         0.10000	4.70000e+01	
1.03645   	-3.49338e+01	-5.60382e+01	-4.63474e+01		         0.10167	4.70000e+01	
1.05343   	-3.55293e+01	-5.52670e+01	-4.45587e+01		         0.10333	4.60000e+01	
1.07040   	-3.55112e+01	-5.25077e+01	-4.74299e+01		         0.10500	4.40000e+01	
1.08739   	-3.64909e+01	-4.82726e+01	-4.71017e+01		         0.10667	4.30000e+01	
1.10437   	-3.64128e+01	-4.77613e+01	-4.11315e+01		         0.10833	4.00000e+01	
1.12135   	-3.66058e+01	-5.08135e+01	-3.65510e+01		         0.11000	3.80000e+01	
1.13833   	-3.72383e+01	-5.01079e+01	-3.39233e+01		         0.11167	3.40000e+01	
1.15531   	-3.76520e+01	-5.22711e+01	-3.43137e+01		         0.11333	3.10000e+01	
1.17229   	-3.78410e+01	-5.05892e+01	-3.30627e+01		         0.11500	2.80000e+01	
1.18927   	-3.83654e+01	-4.98817e+01	-3.45794e+01		         0.11667	2.60000e+01	
1.20625   	-3.93062e+01	-4.97327e+01	-3.56168e+01		         0.11833	2.40000e+01	
1.22323   	-4.00271e+01	-5.11058e+01	-3.71608e+01		         0.12000	2.30000e+01	
1.24021   	-4.03942e+01	-5.29484e+01	-3.77937e+01		         0.12167	2.30000e+01	
1.25719   	-4.13925e+01	-5.43673e+01	-3.86075e+01		         0.12333	2.40000e+01	
1.27417   	-4.19896e+01	-5.53958e+01	-3.78181e+01		         0.12500	2.50000e+01	
1.29115   	-4.20245e+01	-5.63576e+01	-3.69374e+01		         0.12667	2.70000e+01	
1.30813   	-4.14655e+01	-5.64187e+01	-3.55509e+01		         0.12833	2.80000e+01	
1.32511   	-4.04113e+01	-5.73178e+01	-3.49370e+01		         0.13000	3.00000e+01	
1.34209   	-3.97902e+01	-5.90248e+01	-3.42395e+01		         0.13167	3.20000e+01	
1.35907   	-3.97366e+01	-6.04674e+01	-3.31046e+01		         0.13333	3.30000e+01	
1.37605   	-3.95640e+01	-5.80301e+01	-3.39854e+01		         0.13500	3.30000e+01	
1.39303   	-4.00090e+01	-5.80068e+01	-3.60613e+01		         0.13667	3.40000e+01	
1.41001   	-4.05804e+01	-5.67324e+01	-3.63811e+01		         0.13833	3.30000e+01	
1.42699   	-4.06623e+01	-5.46290e+01	-4.08031e+01		         0.14000	3.20000e+01	
1.44397   	-4.05724e+01	-4.90801e+01	-4.19578e+01		         0.14167	3.10000e+01	
1.46095   	-4.09674e+01	-4.75104e+01	-4.14322e+01		         0.14333	2.90000e+01	
1.47793   	-4.10524e+01	-4.74028e+01	-4.39402e+01		         0.14500	2.70000e+01	
1.49491   	-4.02274e+01	-4.56355e+01	-4.39499e+01		         0.14667	2.50000e+01	
1.51189   	-3.95195e+01	-4.52805e+01	-4.16622e+01		         0.14833	2.30000e+01	
1.52887   	-3.92094e+01	-4.33046e+01	-4.05776e+01		         0.15000	2.10000e+01	
1.54585   	-3.84320e+01	-4.23249e+01	-3.87748e+01		         0.15167	2.00000e+01	
1.56283   	-3.81243e+01	-4.27753e+01	-3.74827e+01		         0.15333	1.90000e+01	
1.57981   	-3.82861e+01	-4.18879e+01	-3.84761e+01		         0.15500	1.90000e+01	
1.59679   	-3.82939e+01	-4.32162e+01	-4.10119e+01		         0.15667	1.80000e+01	
1.61377   	-3.84113e+01	-4.32350e+01	-4.27569e+01		         0.15833	1.80000e+01	
1.63075   	-3.86314e+01	-4.42237e+01	-4.33784e+01		         0.16000	1.70000e+01	
1.64773   	-3.89168e+01	-4.41439e+01	-4.33761e+01		         0.16167	1.70000e+01	
1.66471   	-3.90593e+01	-4.44622e+01	-4.33011e+01		         0.16333	1.60000e+01	
1.68169   	-3.90818e+01	-4.48796e+01	-4.37708e+01		         0.16500	1.60000e+01	
1.69867   	-3.90604e+01	-4.46673e+01	-4.38638e+01		         0.16667	1.50000e+01	
1.71565   	-3.91041e+01	-4.42928e+01	-4.36235e+01		         0.16833	1.40000e+01	
1.73263   	-3.90854e+01	-4.64362e+01	-4.35011e+01		         0.17000	1.30000e+01	
1.74961   	-3.89902e+01	-5.24273e+01	-4.33838e+01		         0.17167	1.20000e+01	
1.76690   	-3.87400e+01	-5.13393e+01	-4.49863e+01		         0.17333	1.10000e+01	
1.78360   	-3.82302e+01	-5.30296e+01	-4.49212e+01		         0.17500	1.00000e+01	
1.80055   	-3.75325e+01	-5.32823e+01	-4.75044e+01		         0.17667	9.00000e+00	
1.81753   	-3.67898e+01	-5.16761e+01	-4.70123e+01		         0.17833	9.00000e+00	
1.83451   	-3.66552e+01	-5.13983e+01	-4.67598e+01		         0.18000	9.00000e+00	
1.85149   	-3.70704e+01	-4.87279e+01	-4.52415e+01		         0.18167	9.00000e+00	
1.86847   	-3.71148e+01	-5.02052e+01	-4.54949e+01		         0.18333	1.00000e+01	
1.88545   	-3.68630e+01	-4.81504e+01	-4.78664e+01		         0.18500	1.10000e+01	
1.90243   	-3.66098e+01	-5.71688e+01	-4.80536e+01		         0.18667	1.30000e+01	
1.91941   	-3.63821e+01	-5.75195e+01	-4.93685e+01		         0.18833	1.40000e+01	
