Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00119   	-2.58663e+01	-3.68987e+01	-4.59336e+01		         0.00000	-5.10000e+01	
0.01817   	-2.58086e+01	-3.67883e+01	-4.65976e+01		         0.00167	-5.40000e+01	
0.03515   	-2.51213e+01	-3.64256e+01	-4.54614e+01		         0.00333	-5.50000e+01	
0.05213   	-2.20227e+01	-3.58024e+01	-4.58814e+01		         0.00500	-5.40000e+01	
0.06911   	-2.03185e+01	-3.29344e+01	-4.58259e+01		         0.00667	-5.10000e+01	
0.08609   	-1.94925e+01	-2.99620e+01	-4.63082e+01		         0.00833	-4.50000e+01	
0.10307   	-2.00145e+01	-2.70884e+01	-4.34106e+01		         0.01000	-3.60000e+01	
0.12005   	-2.20962e+01	-2.71098e+01	-4.10189e+01		         0.01167	-2.50000e+01	
0.13704   	-2.42816e+01	-2.93465e+01	-3.80890e+01		         0.01333	-9.00000e+00	
0.15401   	-2.45550e+01	-3.09782e+01	-3.69740e+01		         0.01500	9.00000e+00	
0.17099   	-2.39733e+01	-3.19085e+01	-3.62168e+01		         0.01667	3.00000e+01	
0.18797   	-2.35542e+01	-3.38428e+01	-3.53303e+01		         0.01833	5.40000e+01	
0.20495   	-2.27573e+01	-3.70719e+01	-3.56303e+01		         0.02000	7.90000e+01	
0.22193   	-2.18993e+01	-4.01425e+01	-3.62776e+01		         0.02167	1.05000e+02	
0.23891   	-2.14716e+01	-4.16334e+01	-3.52384e+01		         0.02333	1.30000e+02	
0.25589   	-2.10806e+01	-4.34726e+01	-3.52304e+01		         0.02500	1.52000e+02	
0.27287   	-1.93802e+01	-4.45950e+01	-3.43622e+01		         0.02667	1.71000e+02	
0.28985   	-1.88078e+01	-4.52034e+01	-3.35045e+01		         0.02833	1.85000e+02	
0.30683   	-1.97689e+01	-4.59232e+01	-3.42588e+01		         0.03000	1.95000e+02	
0.32381   	-1.96498e+01	-4.67268e+01	-3.42742e+01		         0.03167	2.01000e+02	
0.34079   	-1.98838e+01	-4.70135e+01	-3.42386e+01		         0.03333	2.01000e+02	
0.35777   	-1.98480e+01	-4.70783e+01	-3.47050e+01		         0.03500	1.97000e+02	
0.37475   	-2.05671e+01	-4.72381e+01	-3.45215e+01		         0.03667	1.88000e+02	
0.39173   	-2.12057e+01	-4.70590e+01	-3.54470e+01		         0.03833	1.76000e+02	
0.40872   	-2.09460e+01	-4.62773e+01	-3.51943e+01		         0.04000	1.61000e+02	
0.42569   	-2.08406e+01	-4.55759e+01	-3.55909e+01		         0.04167	1.44000e+02	
0.44267   	-2.29346e+01	-4.52097e+01	-3.67753e+01		         0.04333	1.26000e+02	
0.45966   	-2.48466e+01	-4.41129e+01	-3.85316e+01		         0.04500	1.07000e+02	
0.47663   	-2.72485e+01	-4.20185e+01	-3.85267e+01		         0.04667	8.90000e+01	
0.49361   	-2.93619e+01	-4.11701e+01	-3.86419e+01		         0.04833	7.10000e+01	
0.51059   	-3.07192e+01	-3.83621e+01	-3.69816e+01		         0.05000	5.40000e+01	
