Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00170   	-2.88398e+01	-3.56658e+01	-3.88972e+01		         0.00000	-4.10000e+01	
0.01835   	-3.16971e+01	-3.49533e+01	-3.70791e+01		         0.00167	-5.60000e+01	
0.03500   	-3.47683e+01	-3.53551e+01	-3.59508e+01		         0.00333	-7.00000e+01	
0.05165   	-3.54591e+01	-3.35974e+01	-3.71427e+01		         0.00500	-8.00000e+01	
0.06832   	-3.47928e+01	-3.00989e+01	-3.75064e+01		         0.00667	-8.80000e+01	
0.08497   	-3.20432e+01	-3.10047e+01	-3.86987e+01		         0.00833	-9.20000e+01	
0.10161   	-3.03859e+01	-2.90441e+01	-3.64317e+01		         0.01000	-9.30000e+01	
0.11826   	-3.10774e+01	-2.76261e+01	-3.81776e+01		         0.01167	-9.20000e+01	
0.13492   	-3.15450e+01	-2.65411e+01	-3.68471e+01		         0.01333	-8.80000e+01	
0.15158   	-3.19487e+01	-2.77824e+01	-3.64294e+01		         0.01500	-8.30000e+01	
0.16822   	-3.23600e+01	-2.91980e+01	-3.72253e+01		         0.01667	-7.60000e+01	
0.18488   	-3.22296e+01	-3.06937e+01	-3.50241e+01		         0.01833	-6.80000e+01	
0.20153   	-3.23101e+01	-3.12166e+01	-3.64838e+01		         0.02000	-6.00000e+01	
0.21818   	-3.37528e+01	-3.44908e+01	-3.54509e+01		         0.02167	-5.10000e+01	
0.23483   	-3.43603e+01	-3.45800e+01	-3.49659e+01		         0.02333	-4.30000e+01	
0.25148   	-3.44198e+01	-3.46254e+01	-3.72994e+01		         0.02500	-3.60000e+01	
0.26814   	-3.49071e+01	-3.60348e+01	-3.73449e+01		         0.02667	-2.90000e+01	
0.28479   	-3.57706e+01	-3.78460e+01	-3.71752e+01		         0.02833	-2.20000e+01	
0.30144   	-3.64598e+01	-3.69162e+01	-3.73754e+01		         0.03000	-1.70000e+01	
0.31809   	-3.69819e+01	-4.06940e+01	-3.65710e+01		         0.03167	-1.20000e+01	
0.33475   	-3.75600e+01	-4.31141e+01	-3.56240e+01		         0.03333	-8.00000e+00	
0.35140   	-3.81437e+01	-4.31676e+01	-3.56093e+01		         0.03500	-4.00000e+00	
0.36805   	-3.88811e+01	-4.64613e+01	-3.56309e+01		         0.03667	-2.00000e+00	
0.38471   	-3.89542e+01	-4.59127e+01	-3.77426e+01		         0.03833	0.00000e+00	
0.40136   	-3.92150e+01	-4.53119e+01	-3.64523e+01		         0.04000	1.00000e+00	
0.41801   	-3.84744e+01	-4.42663e+01	-3.75701e+01		         0.04167	2.00000e+00	
0.43466   	-3.85715e+01	-4.28334e+01	-3.56843e+01		         0.04333	3.00000e+00	
0.45131   	-3.89715e+01	-4.48554e+01	-3.71913e+01		         0.04500	3.00000e+00	
0.46797   	-3.74320e+01	-4.32327e+01	-3.46063e+01		         0.04667	3.00000e+00	
0.48462   	-3.69613e+01	-4.27775e+01	-3.45158e+01		         0.04833	2.00000e+00	
0.50127   	-3.75132e+01	-4.08143e+01	-3.24467e+01		         0.05000	2.00000e+00	
0.51793   	-3.61595e+01	-4.12342e+01	-3.34773e+01		         0.05167	1.00000e+00	
0.53458   	-3.65885e+01	-4.26389e+01	-3.52273e+01		         0.05333	0.00000e+00	
0.55123   	-3.68976e+01	-4.53192e+01	-3.67928e+01		         0.05500	0.00000e+00	
0.56788   	-3.75021e+01	-4.64761e+01	-3.55911e+01		         0.05667	-1.00000e+00	
0.58453   	-3.61871e+01	-4.53438e+01	-3.65080e+01		         0.05833	-1.00000e+00	
0.60119   	-3.56509e+01	-4.50634e+01	-3.83179e+01		         0.06000	-1.00000e+00	
0.61784   	-3.47177e+01	-4.36936e+01	-3.76386e+01		         0.06167	-1.00000e+00	
0.63449   	-3.31701e+01	-4.05616e+01	-3.82459e+01		         0.06333	-1.00000e+00	
0.65114   	-3.23359e+01	-3.87517e+01	-3.64296e+01		         0.06500	-1.00000e+00	
0.66781   	-3.25104e+01	-3.72823e+01	-3.73375e+01		         0.06667	0.00000e+00	
0.68445   	-3.28959e+01	-3.71963e+01	-3.66770e+01		         0.06833	0.00000e+00	
0.70111   	-3.30985e+01	-3.79061e+01	-3.51953e+01		         0.07000	1.00000e+00	
0.71775   	-3.28592e+01	-3.80902e+01	-3.53668e+01		         0.07167	1.00000e+00	
0.73441   	-3.24306e+01	-3.65159e+01	-3.47637e+01		         0.07333	2.00000e+00	
0.75106   	-3.23231e+01	-3.71513e+01	-3.39572e+01		         0.07500	2.00000e+00	
0.76770   	-3.45742e+01	-4.06970e+01	-3.81487e+01		         0.07667	2.00000e+00	
0.78436   	-3.47885e+01	-4.03777e+01	-3.74502e+01		         0.07833	2.00000e+00	
0.80102   	-3.49661e+01	-4.00040e+01	-3.72877e+01		         0.08000	2.00000e+00	
0.81767   	-3.50007e+01	-4.01807e+01	-3.64862e+01		         0.08167	2.00000e+00	
0.83432   	-3.48888e+01	-3.98839e+01	-3.71448e+01		         0.08333	2.00000e+00	
0.85097   	-3.49125e+01	-4.00976e+01	-3.63698e+01		         0.08500	2.00000e+00	
0.86764   	-3.47871e+01	-4.01686e+01	-3.60359e+01		         0.08667	2.00000e+00	
0.88428   	-3.48093e+01	-4.02644e+01	-3.60507e+01		         0.08833	2.00000e+00	
0.90093   	-3.48190e+01	-3.98774e+01	-3.62479e+01		         0.09000	2.00000e+00	
0.91758   	-3.47406e+01	-3.90807e+01	-3.65078e+01		         0.09167	2.00000e+00	
0.93424   	-3.47619e+01	-3.86515e+01	-3.69095e+01		         0.09333	2.00000e+00	
0.95089   	-3.47198e+01	-3.85439e+01	-3.71675e+01		         0.09500	3.00000e+00	
0.96754   	-3.46775e+01	-3.87919e+01	-3.74616e+01		         0.09667	4.00000e+00	
0.98419   	-3.46601e+01	-3.83920e+01	-3.77329e+01		         0.09833	5.00000e+00	
1.00085   	-3.46560e+01	-3.83614e+01	-3.77687e+01		         0.10000	6.00000e+00	
1.01750   	-3.46680e+01	-3.90631e+01	-3.78529e+01		         0.10167	7.00000e+00	
1.03415   	-3.46155e+01	-3.85041e+01	-3.78590e+01		         0.10333	8.00000e+00	
1.05080   	-3.45947e+01	-3.89843e+01	-3.78259e+01		         0.10500	9.00000e+00	
1.06746   	-3.46600e+01	-3.84268e+01	-3.78512e+01		         0.10667	9.00000e+00	
1.08411   	-3.45325e+01	-4.00101e+01	-3.78359e+01		         0.10833	1.00000e+01	
1.10076   	-3.45316e+01	-4.11246e+01	-3.79989e+01		         0.11000	1.10000e+01	
1.11741   	-3.50222e+01	-4.06754e+01	-3.86119e+01		         0.11167	1.10000e+01	
1.13407   	-3.40084e+01	-4.06817e+01	-3.98538e+01		         0.11333	1.10000e+01	
1.15072   	-3.38174e+01	-4.14532e+01	-3.93885e+01		         0.11500	1.10000e+01	
1.16737   	-3.27674e+01	-4.27902e+01	-3.83445e+01		         0.11667	1.10000e+01	
1.18403   	-3.28629e+01	-4.31841e+01	-4.05726e+01		         0.11833	1.10000e+01	
1.20067   	-3.35908e+01	-4.28503e+01	-4.16465e+01		         0.12000	1.10000e+01	
1.21733   	-3.52365e+01	-4.36955e+01	-4.12204e+01		         0.12167	1.10000e+01	
1.23398   	-3.59245e+01	-4.21326e+01	-4.04792e+01		         0.12333	1.10000e+01	
1.25063   	-3.73772e+01	-4.12773e+01	-3.87168e+01		         0.12500	1.10000e+01	
1.26729   	-3.77433e+01	-3.82036e+01	-3.92730e+01		         0.12667	1.10000e+01	
1.28394   	-3.68817e+01	-3.55165e+01	-3.97239e+01		         0.12833	1.10000e+01	
1.30059   	-3.65597e+01	-3.57952e+01	-3.86237e+01		         0.13000	1.10000e+01	
1.31725   	-3.68283e+01	-3.39791e+01	-3.75017e+01		         0.13167	1.20000e+01	
1.33390   	-3.69178e+01	-3.37966e+01	-3.86546e+01		         0.13333	1.20000e+01	
1.35055   	-3.59775e+01	-3.41401e+01	-3.90383e+01		         0.13500	1.30000e+01	
1.36720   	-3.61125e+01	-3.60095e+01	-4.05787e+01		         0.13667	1.30000e+01	
1.38386   	-3.68161e+01	-3.59606e+01	-3.81160e+01		         0.13833	1.40000e+01	
1.40051   	-3.71941e+01	-3.71761e+01	-3.87638e+01		         0.14000	1.40000e+01	
1.41716   	-3.76944e+01	-3.79510e+01	-3.61889e+01		         0.14167	1.50000e+01	
1.43381   	-3.80511e+01	-3.95408e+01	-3.83983e+01		         0.14333	1.50000e+01	
1.45047   	-3.84044e+01	-4.09525e+01	-3.65012e+01		         0.14500	1.50000e+01	
1.46712   	-3.88437e+01	-4.17395e+01	-3.78528e+01		         0.14667	1.50000e+01	
1.48377   	-3.97220e+01	-4.19279e+01	-3.94813e+01		         0.14833	1.60000e+01	
1.50042   	-4.05392e+01	-4.23627e+01	-3.72642e+01		         0.15000	1.60000e+01	
1.51707   	-4.10636e+01	-4.48118e+01	-3.85275e+01		         0.15167	1.70000e+01	
1.53373   	-4.16116e+01	-4.76849e+01	-3.67668e+01		         0.15333	1.70000e+01	
1.55038   	-4.18273e+01	-4.75270e+01	-3.49498e+01		         0.15500	1.80000e+01	
1.56703   	-4.21008e+01	-4.92717e+01	-3.44193e+01		         0.15667	1.90000e+01	
1.58369   	-4.24725e+01	-5.04492e+01	-3.43447e+01		         0.15833	2.00000e+01	
1.60034   	-4.20586e+01	-5.12415e+01	-3.77544e+01		         0.16000	2.00000e+01	
1.61699   	-4.26560e+01	-5.11987e+01	-3.83630e+01		         0.16167	2.10000e+01	
1.63364   	-4.20972e+01	-5.04559e+01	-3.79074e+01		         0.16333	2.30000e+01	
1.65030   	-4.24569e+01	-5.10727e+01	-3.77414e+01		         0.16500	2.40000e+01	
1.66695   	-4.20749e+01	-4.98689e+01	-3.59411e+01		         0.16667	2.50000e+01	
1.68360   	-4.05511e+01	-4.84184e+01	-3.49244e+01		         0.16833	2.60000e+01	
1.70025   	-4.06419e+01	-4.67297e+01	-3.60024e+01		         0.17000	2.70000e+01	
1.71690   	-4.10075e+01	-4.65003e+01	-3.53085e+01		         0.17167	2.80000e+01	
1.73356   	-4.03479e+01	-4.61803e+01	-3.72222e+01		         0.17333	2.90000e+01	
1.75021   	-4.03358e+01	-4.48798e+01	-3.78986e+01		         0.17500	3.00000e+01	
1.76686   	-4.33644e+01	-4.73493e+01	-4.09853e+01		         0.17667	3.10000e+01	
1.78351   	-4.38224e+01	-4.90696e+01	-3.95552e+01		         0.17833	3.20000e+01	
1.80016   	-4.28926e+01	-5.07869e+01	-4.09044e+01		         0.18000	3.30000e+01	
1.81682   	-4.12053e+01	-5.18590e+01	-4.18008e+01		         0.18167	3.40000e+01	
1.83347   	-3.92844e+01	-5.05964e+01	-4.09842e+01		         0.18333	3.50000e+01	
1.85013   	-3.78722e+01	-4.74298e+01	-4.03031e+01		         0.18500	3.60000e+01	
