Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00163   	-2.90963e+01	-4.34554e+01	-4.02234e+01		         0.00000	1.30000e+01	
0.02050   	-2.96968e+01	-4.40477e+01	-4.13661e+01		         0.00167	2.40000e+01	
0.03936   	-2.91305e+01	-4.32258e+01	-4.07715e+01		         0.00333	3.60000e+01	
0.05823   	-2.98781e+01	-4.47732e+01	-4.08781e+01		         0.00500	5.00000e+01	
0.07710   	-2.80366e+01	-4.48888e+01	-4.07308e+01		         0.00667	6.60000e+01	
0.09597   	-2.94560e+01	-4.38218e+01	-3.87876e+01		         0.00833	8.40000e+01	
0.11483   	-3.09831e+01	-4.41567e+01	-3.65824e+01		         0.01000	1.05000e+02	
0.13370   	-3.05425e+01	-4.26197e+01	-3.55272e+01		         0.01167	1.27000e+02	
0.15257   	-3.02315e+01	-3.93664e+01	-3.52827e+01		         0.01333	1.51000e+02	
0.17143   	-3.09732e+01	-3.29329e+01	-3.56718e+01		         0.01500	1.76000e+02	
0.19064   	-3.12438e+01	-3.37224e+01	-3.40474e+01		         0.01667	2.01000e+02	
0.20916   	-3.19407e+01	-3.38630e+01	-3.28841e+01		         0.01833	2.26000e+02	
0.22803   	-3.19780e+01	-3.28678e+01	-3.27619e+01		         0.02000	2.51000e+02	
0.24690   	-3.26526e+01	-3.38328e+01	-3.32071e+01		         0.02167	2.73000e+02	
0.26577   	-3.29772e+01	-3.49377e+01	-3.53275e+01		         0.02333	2.91000e+02	
0.28463   	-3.36586e+01	-4.03941e+01	-3.69096e+01		         0.02500	3.03000e+02	
0.30350   	-3.43742e+01	-4.55941e+01	-3.60796e+01		         0.02667	3.10000e+02	
0.32236   	-3.49705e+01	-4.74854e+01	-3.61580e+01		         0.02833	3.09000e+02	
0.34123   	-3.64608e+01	-4.79519e+01	-3.55635e+01		         0.03000	2.99000e+02	
0.36010   	-3.71462e+01	-5.05599e+01	-3.73890e+01		         0.03167	2.81000e+02	
0.37897   	-3.78693e+01	-5.08485e+01	-3.67662e+01		         0.03333	2.54000e+02	
0.39783   	-3.87585e+01	-5.11875e+01	-3.54698e+01		         0.03500	2.18000e+02	
0.41670   	-3.94946e+01	-5.17911e+01	-3.68182e+01		         0.03667	1.75000e+02	
0.43556   	-3.94304e+01	-5.06342e+01	-3.58301e+01		         0.03833	1.24000e+02	
0.45443   	-3.82065e+01	-5.03608e+01	-3.47934e+01		         0.04000	6.90000e+01	
0.47330   	-3.64071e+01	-5.01857e+01	-3.53377e+01		         0.04167	9.00000e+00	
