Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00048   	-3.15816e+01	-4.04085e+01	-4.91686e+01		         0.00000	3.80000e+01	
0.01934   	-3.14152e+01	-4.11019e+01	-5.15259e+01		         0.00167	5.10000e+01	
0.03822   	-3.17307e+01	-4.21124e+01	-5.21516e+01		         0.00333	6.40000e+01	
0.05708   	-3.20044e+01	-4.21305e+01	-5.15775e+01		         0.00500	7.80000e+01	
0.07595   	-3.16943e+01	-3.98905e+01	-5.05870e+01		         0.00667	9.20000e+01	
0.09481   	-3.08032e+01	-3.85132e+01	-4.73988e+01		         0.00833	1.06000e+02	
0.11368   	-2.99320e+01	-3.59996e+01	-4.94739e+01		         0.01000	1.19000e+02	
0.13254   	-2.87646e+01	-3.44445e+01	-4.87376e+01		         0.01167	1.32000e+02	
0.15144   	-2.83904e+01	-3.57752e+01	-4.85585e+01		         0.01333	1.45000e+02	
0.17028   	-2.82724e+01	-3.40177e+01	-4.76746e+01		         0.01500	1.57000e+02	
0.18915   	-2.79094e+01	-3.50096e+01	-4.53676e+01		         0.01667	1.67000e+02	
0.20801   	-2.79168e+01	-3.64548e+01	-4.41624e+01		         0.01833	1.77000e+02	
0.22688   	-2.87332e+01	-3.86902e+01	-4.32681e+01		         0.02000	1.85000e+02	
0.24575   	-2.84358e+01	-3.64488e+01	-3.85198e+01		         0.02167	1.92000e+02	
0.26461   	-2.83807e+01	-3.42991e+01	-3.83062e+01		         0.02333	1.97000e+02	
0.28348   	-2.84540e+01	-3.74151e+01	-3.56500e+01		         0.02500	2.01000e+02	
0.30235   	-2.82472e+01	-3.99591e+01	-3.30684e+01		         0.02667	2.03000e+02	
0.32121   	-2.84267e+01	-4.00698e+01	-3.22378e+01		         0.02833	2.04000e+02	
0.34008   	-2.86807e+01	-4.00634e+01	-3.24750e+01		         0.03000	2.03000e+02	
0.35895   	-2.86538e+01	-4.09017e+01	-3.24858e+01		         0.03167	2.01000e+02	
0.37781   	-2.88116e+01	-4.15165e+01	-3.20474e+01		         0.03333	1.98000e+02	
0.39668   	-2.89997e+01	-4.23682e+01	-3.05923e+01		         0.03500	1.93000e+02	
0.41555   	-2.94955e+01	-4.27930e+01	-3.03354e+01		         0.03667	1.88000e+02	
0.43441   	-3.11583e+01	-4.30924e+01	-3.07431e+01		         0.03833	1.81000e+02	
0.45328   	-3.11371e+01	-4.42136e+01	-3.15987e+01		         0.04000	1.73000e+02	
0.47215   	-3.04965e+01	-4.58223e+01	-3.05344e+01		         0.04167	1.64000e+02	
0.49101   	-3.06393e+01	-4.64493e+01	-3.09174e+01		         0.04333	1.55000e+02	
0.50988   	-3.15238e+01	-4.63375e+01	-3.24048e+01		         0.04500	1.44000e+02	
0.52875   	-3.27164e+01	-4.71681e+01	-3.15081e+01		         0.04667	1.34000e+02	
0.54761   	-3.41078e+01	-4.70366e+01	-3.44794e+01		         0.04833	1.22000e+02	
0.56658   	-3.50138e+01	-4.69534e+01	-3.52897e+01		         0.05000	1.11000e+02	
0.58535   	-3.51140e+01	-4.68875e+01	-3.85659e+01		         0.05167	9.90000e+01	
0.60421   	-3.37818e+01	-4.63455e+01	-4.07320e+01		         0.05333	8.70000e+01	
0.62308   	-3.32429e+01	-4.34733e+01	-4.20299e+01		         0.05500	7.40000e+01	
0.64195   	-3.21361e+01	-4.33597e+01	-4.44484e+01		         0.05667	6.20000e+01	
0.66082   	-3.16952e+01	-4.42660e+01	-4.60635e+01		         0.05833	4.90000e+01	
0.67968   	-3.14921e+01	-4.49169e+01	-4.47144e+01		         0.06000	3.60000e+01	
0.69855   	-3.18604e+01	-4.39988e+01	-4.31789e+01		         0.06167	2.40000e+01	
0.71741   	-3.22804e+01	-4.36798e+01	-4.28080e+01		         0.06333	1.10000e+01	
0.73628   	-3.24113e+01	-4.22596e+01	-4.23480e+01		         0.06500	-1.00000e+00	
0.75515   	-3.22685e+01	-4.17154e+01	-4.23078e+01		         0.06667	-1.30000e+01	
0.77402   	-3.19641e+01	-4.13131e+01	-4.26036e+01		         0.06833	-2.50000e+01	
0.79288   	-3.17570e+01	-4.04381e+01	-4.24153e+01		         0.07000	-3.60000e+01	
0.81175   	-3.12411e+01	-3.92474e+01	-4.22228e+01		         0.07167	-4.70000e+01	
0.83061   	-3.06050e+01	-3.94804e+01	-4.20492e+01		         0.07333	-5.70000e+01	
0.84948   	-3.07518e+01	-3.94198e+01	-4.18618e+01		         0.07500	-6.70000e+01	
0.86835   	-3.10160e+01	-3.96345e+01	-4.18539e+01		         0.07667	-7.60000e+01	
0.88722   	-3.11781e+01	-3.99342e+01	-4.18445e+01		         0.07833	-8.40000e+01	
0.90608   	-3.12900e+01	-4.00016e+01	-4.17733e+01		         0.08000	-9.10000e+01	
0.92495   	-3.14928e+01	-3.99434e+01	-4.17573e+01		         0.08167	-9.70000e+01	
0.94382   	-3.19976e+01	-4.29660e+01	-4.16964e+01		         0.08333	-1.02000e+02	
