Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00090   	-3.87093e+01	-4.72939e+01	-4.77381e+01		         0.00000	7.00000e+00	
0.01788   	-3.63853e+01	-4.69976e+01	-4.80568e+01		         0.00167	7.00000e+00	
0.03486   	-3.66452e+01	-4.57429e+01	-4.67731e+01		         0.00333	7.00000e+00	
0.05184   	-3.64338e+01	-4.64324e+01	-4.60804e+01		         0.00500	6.00000e+00	
0.06882   	-3.59823e+01	-4.53259e+01	-4.49901e+01		         0.00667	6.00000e+00	
0.08580   	-3.55032e+01	-4.51232e+01	-4.47415e+01		         0.00833	6.00000e+00	
0.10278   	-3.44172e+01	-4.53499e+01	-4.48005e+01		         0.01000	7.00000e+00	
0.11976   	-3.42902e+01	-4.50321e+01	-4.37598e+01		         0.01167	8.00000e+00	
0.13674   	-3.42800e+01	-4.61266e+01	-4.19216e+01		         0.01333	1.00000e+01	
0.15372   	-3.40777e+01	-4.58629e+01	-4.09088e+01		         0.01500	1.20000e+01	
0.17070   	-3.44220e+01	-4.57150e+01	-4.09714e+01		         0.01667	1.50000e+01	
0.18768   	-3.42732e+01	-4.59837e+01	-3.99163e+01		         0.01833	1.80000e+01	
0.20466   	-3.36318e+01	-4.43810e+01	-3.93308e+01		         0.02000	2.10000e+01	
0.22164   	-3.38584e+01	-4.32524e+01	-3.70360e+01		         0.02167	2.50000e+01	
0.23862   	-3.32246e+01	-4.35156e+01	-3.91880e+01		         0.02333	2.80000e+01	
0.25560   	-3.32110e+01	-4.28281e+01	-4.09018e+01		         0.02500	3.00000e+01	
0.27258   	-3.37238e+01	-4.47324e+01	-4.09189e+01		         0.02667	3.20000e+01	
0.28956   	-3.44444e+01	-4.23510e+01	-4.24997e+01		         0.02833	3.30000e+01	
0.30654   	-3.56184e+01	-4.31505e+01	-4.15006e+01		         0.03000	3.40000e+01	
0.32352   	-3.68311e+01	-4.25558e+01	-4.30441e+01		         0.03167	3.30000e+01	
0.34050   	-3.73545e+01	-4.24176e+01	-4.38591e+01		         0.03333	3.20000e+01	
0.35748   	-3.82165e+01	-4.13310e+01	-4.77133e+01		         0.03500	3.00000e+01	
0.37446   	-3.94718e+01	-4.15851e+01	-4.85503e+01		         0.03667	2.80000e+01	
0.39144   	-3.93104e+01	-4.18256e+01	-4.75655e+01		         0.03833	2.60000e+01	
