Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00026   	-2.94828e+01	-3.16615e+01	-1.71177e+01		         0.00000	-2.00000e+01	
0.01912   	-2.87318e+01	-3.08956e+01	-1.58505e+01		         0.00167	-1.60000e+01	
0.03799   	-2.81406e+01	-3.16612e+01	-1.36969e+01		         0.00333	-1.10000e+01	
0.05686   	-2.76060e+01	-3.11151e+01	-1.24022e+01		         0.00500	-5.00000e+00	
0.07573   	-2.73072e+01	-2.95746e+01	-1.43245e+01		         0.00667	4.00000e+00	
0.09460   	-2.75361e+01	-3.06534e+01	-1.48839e+01		         0.00833	1.50000e+01	
0.11346   	-2.75046e+01	-3.24398e+01	-1.36894e+01		         0.01000	2.70000e+01	
0.13232   	-2.83117e+01	-3.20307e+01	-1.40242e+01		         0.01167	4.10000e+01	
0.15119   	-2.97477e+01	-3.36147e+01	-1.45268e+01		         0.01333	5.60000e+01	
0.17006   	-3.11860e+01	-3.10839e+01	-1.58185e+01		         0.01500	7.20000e+01	
0.18894   	-3.13922e+01	-2.94917e+01	-1.68470e+01		         0.01667	8.80000e+01	
0.20779   	-3.17778e+01	-3.07081e+01	-1.70991e+01		         0.01833	1.04000e+02	
0.22666   	-3.26431e+01	-2.92058e+01	-1.82275e+01		         0.02000	1.20000e+02	
0.24553   	-3.22818e+01	-2.81088e+01	-1.98665e+01		         0.02167	1.34000e+02	
0.26439   	-3.22516e+01	-2.86096e+01	-2.28824e+01		         0.02333	1.46000e+02	
0.28326   	-3.29666e+01	-2.97122e+01	-2.44675e+01		         0.02500	1.55000e+02	
0.30213   	-3.34559e+01	-3.39522e+01	-2.29910e+01		         0.02667	1.61000e+02	
0.32099   	-3.34152e+01	-3.50709e+01	-2.20538e+01		         0.02833	1.63000e+02	
0.33986   	-3.39621e+01	-3.58751e+01	-2.43881e+01		         0.03000	1.63000e+02	
0.35873   	-3.45230e+01	-3.80769e+01	-2.40618e+01		         0.03167	1.59000e+02	
0.37759   	-3.52453e+01	-3.73371e+01	-2.30426e+01		         0.03333	1.52000e+02	
0.39646   	-3.42960e+01	-3.91038e+01	-2.48709e+01		         0.03500	1.42000e+02	
0.41533   	-3.38200e+01	-4.01939e+01	-2.31304e+01		         0.03667	1.31000e+02	
0.43419   	-3.27005e+01	-4.01949e+01	-1.93247e+01		         0.03833	1.17000e+02	
0.45306   	-3.11098e+01	-4.03325e+01	-1.68404e+01		         0.04000	1.03000e+02	
0.47193   	-2.93906e+01	-3.94238e+01	-1.76669e+01		         0.04167	8.80000e+01	
0.49079   	-2.75722e+01	-3.77568e+01	-2.40001e+01		         0.04333	7.30000e+01	
0.50966   	-2.76235e+01	-3.85369e+01	-2.68752e+01		         0.04500	5.90000e+01	
0.52853   	-2.78277e+01	-3.77286e+01	-2.40464e+01		         0.04667	4.50000e+01	
0.54739   	-2.76716e+01	-3.32944e+01	-2.60731e+01		         0.04833	3.20000e+01	
0.56626   	-2.86932e+01	-3.33324e+01	-2.24991e+01		         0.05000	2.10000e+01	
0.58513   	-2.93932e+01	-3.34180e+01	-2.02916e+01		         0.05167	1.10000e+01	
0.60400   	-2.92133e+01	-3.39016e+01	-2.09097e+01		         0.05333	2.00000e+00	
0.62286   	-2.71878e+01	-3.82030e+01	-1.90270e+01		         0.05500	-6.00000e+00	
0.64173   	-2.83220e+01	-3.83731e+01	-1.72701e+01		         0.05667	-1.30000e+01	
0.66059   	-3.10609e+01	-3.70851e+01	-1.54176e+01		         0.05833	-1.90000e+01	
0.67946   	-3.05305e+01	-3.51827e+01	-1.50405e+01		         0.06000	-2.30000e+01	
0.69833   	-2.84070e+01	-3.40520e+01	-1.54460e+01		         0.06167	-2.70000e+01	
0.71719   	-2.50338e+01	-3.35300e+01	-1.71043e+01		         0.06333	-3.10000e+01	
0.73606   	-2.42727e+01	-3.46403e+01	-1.75497e+01		         0.06500	-3.30000e+01	
0.75493   	-2.43240e+01	-3.39355e+01	-1.73535e+01		         0.06667	-3.60000e+01	
0.77380   	-2.66265e+01	-3.41008e+01	-1.85383e+01		         0.06833	-3.80000e+01	
0.79266   	-2.71851e+01	-3.30384e+01	-1.75405e+01		         0.07000	-4.00000e+01	
0.81153   	-2.79189e+01	-3.60190e+01	-1.49073e+01		         0.07167	-4.10000e+01	
0.83039   	-2.90510e+01	-3.38074e+01	-1.59875e+01		         0.07333	-4.20000e+01	
0.84927   	-2.97829e+01	-3.32321e+01	-1.33680e+01		         0.07500	-4.40000e+01	
0.86813   	-2.91445e+01	-3.47224e+01	-1.23764e+01		         0.07667	-4.50000e+01	
0.88699   	-2.83905e+01	-3.39805e+01	-1.30982e+01		         0.07833	-4.60000e+01	
0.90586   	-2.91313e+01	-3.04401e+01	-1.49334e+01		         0.08000	-4.60000e+01	
0.92473   	-3.12114e+01	-2.90019e+01	-1.53321e+01		         0.08167	-4.70000e+01	
0.94360   	-3.33311e+01	-2.75689e+01	-1.65970e+01		         0.08333	-4.80000e+01	
0.96247   	-3.38162e+01	-2.39964e+01	-1.76230e+01		         0.08500	-4.80000e+01	
0.98133   	-3.46854e+01	-2.59183e+01	-1.81434e+01		         0.08667	-4.80000e+01	
1.00020   	-3.51552e+01	-3.57221e+01	-1.84330e+01		         0.08833	-4.80000e+01	
1.01906   	-3.51904e+01	-3.51548e+01	-2.21199e+01		         0.09000	-4.80000e+01	
1.03793   	-3.49311e+01	-3.51913e+01	-2.18095e+01		         0.09167	-4.80000e+01	
1.05680   	-3.42626e+01	-3.71276e+01	-2.14484e+01		         0.09333	-4.80000e+01	
1.07566   	-3.42016e+01	-3.71483e+01	-2.29290e+01		         0.09500	-4.70000e+01	
1.09453   	-3.38501e+01	-3.85757e+01	-2.46828e+01		         0.09667	-4.60000e+01	
1.11340   	-3.38916e+01	-3.69841e+01	-2.52829e+01		         0.09833	-4.60000e+01	
1.13226   	-3.40023e+01	-3.75115e+01	-2.57614e+01		         0.10000	-4.50000e+01	
1.15113   	-3.35850e+01	-3.98096e+01	-2.44834e+01		         0.10167	-4.40000e+01	
1.17000   	-3.28490e+01	-3.94871e+01	-2.42220e+01		         0.10333	-4.30000e+01	
1.18886   	-3.25278e+01	-3.95881e+01	-2.21401e+01		         0.10500	-4.20000e+01	
1.20773   	-3.30578e+01	-3.79011e+01	-2.07733e+01		         0.10667	-4.10000e+01	
1.22660   	-3.21572e+01	-3.87598e+01	-1.74538e+01		         0.10833	-4.10000e+01	
1.24546   	-3.27729e+01	-4.04294e+01	-1.47448e+01		         0.11000	-4.00000e+01	
1.26433   	-3.57761e+01	-4.07705e+01	-2.18012e+01		         0.11167	-3.90000e+01	
1.28320   	-3.37962e+01	-3.96958e+01	-1.92957e+01		         0.11333	-3.80000e+01	
1.30206   	-3.44571e+01	-3.85578e+01	-1.70832e+01		         0.11500	-3.80000e+01	
1.32093   	-3.43897e+01	-3.90181e+01	-1.65527e+01		         0.11667	-3.70000e+01	
1.33980   	-3.50522e+01	-4.31248e+01	-1.40997e+01		         0.11833	-3.60000e+01	
1.35866   	-3.45002e+01	-4.33214e+01	-1.49943e+01		         0.12000	-3.50000e+01	
1.37753   	-3.52722e+01	-4.62607e+01	-1.66202e+01		         0.12167	-3.40000e+01	
1.39640   	-3.61236e+01	-4.51327e+01	-1.86229e+01		         0.12333	-3.20000e+01	
1.41526   	-3.58180e+01	-4.44943e+01	-1.95863e+01		         0.12500	-3.10000e+01	
1.43413   	-3.31571e+01	-4.44397e+01	-1.90177e+01		         0.12667	-3.00000e+01	
1.45300   	-3.23531e+01	-4.47087e+01	-1.83673e+01		         0.12833	-2.90000e+01	
1.47186   	-3.19955e+01	-4.35237e+01	-2.07444e+01		         0.13000	-2.80000e+01	
1.49073   	-3.12444e+01	-4.41014e+01	-1.71462e+01		         0.13167	-2.70000e+01	
					         0.13333	-2.60000e+01	
					         0.13500	-2.50000e+01	
					         0.13667	-2.40000e+01	
					         0.13833	-2.40000e+01	
					         0.14000	-2.40000e+01	
					         0.14167	-2.30000e+01	
					         0.14333	-2.30000e+01	
					         0.14500	-2.30000e+01	
					         0.14667	-2.30000e+01	
					         0.14833	-2.30000e+01	
					         0.15000	-2.30000e+01	
					         0.15167	-2.30000e+01	
					         0.15333	-2.30000e+01	
					         0.15500	-2.30000e+01	
					         0.15667	-2.20000e+01	
					         0.15833	-2.20000e+01	
					         0.16000	-2.20000e+01	
					         0.16167	-2.20000e+01	
					         0.16333	-2.10000e+01	
					         0.16500	-2.10000e+01	
					         0.16667	-2.10000e+01	
					         0.16833	-2.00000e+01	
					         0.17000	-2.00000e+01	
					         0.17167	-1.90000e+01	
					         0.17333	-1.90000e+01	
					         0.17500	-1.90000e+01	
					         0.17667	-1.90000e+01	
					         0.17833	-1.90000e+01	
					         0.18000	-1.90000e+01	
					         0.18167	-1.90000e+01	
					         0.18333	-1.90000e+01	
					         0.18500	-2.00000e+01	
					         0.18667	-2.00000e+01	
					         0.18833	-2.10000e+01	
					         0.19000	-2.10000e+01	
					         0.19167	-2.10000e+01	
					         0.19333	-2.20000e+01	
					         0.19500	-2.20000e+01	
					         0.19667	-2.20000e+01	
					         0.19833	-2.20000e+01	
					         0.20000	-2.10000e+01	
					         0.20167	-2.10000e+01	
					         0.20333	-2.10000e+01	
					         0.20500	-2.00000e+01	
					         0.20667	-2.00000e+01	
					         0.20833	-2.00000e+01	
					         0.21000	-2.00000e+01	
					         0.21167	-2.00000e+01	
					         0.21333	-2.00000e+01	
					         0.21500	-2.00000e+01	
					         0.21667	-2.00000e+01	
					         0.21833	-2.00000e+01	
					         0.22000	-2.00000e+01	
					         0.22167	-2.00000e+01	
					         0.22333	-2.00000e+01	
					         0.22500	-2.00000e+01	
					         0.22667	-2.00000e+01	
					         0.22833	-2.00000e+01	
					         0.23000	-2.00000e+01	
					         0.23167	-2.00000e+01	
					         0.23333	-1.90000e+01	
					         0.23500	-1.80000e+01	
					         0.23667	-1.80000e+01	
					         0.23833	-1.70000e+01	
					         0.24000	-1.60000e+01	
					         0.24167	-1.50000e+01	
					         0.24333	-1.40000e+01	
					         0.24500	-1.30000e+01	
					         0.24667	-1.20000e+01	
					         0.24833	-1.10000e+01	
					         0.25000	-1.00000e+01	
					         0.25167	-8.00000e+00	
					         0.25333	-7.00000e+00	
					         0.25500	-7.00000e+00	
					         0.25667	-6.00000e+00	
					         0.25833	-5.00000e+00	
					         0.26000	-4.00000e+00	
					         0.26167	-3.00000e+00	
					         0.26333	-3.00000e+00	
					         0.26500	-2.00000e+00	
					         0.26667	-1.00000e+00	
					         0.26833	-1.00000e+00	
					         0.27000	0.00000e+00	
					         0.27167	0.00000e+00	
					         0.27333	0.00000e+00	
					         0.27500	1.00000e+00	
					         0.27667	1.00000e+00	
					         0.27833	2.00000e+00	
					         0.28000	2.00000e+00	
					         0.28167	3.00000e+00	
					         0.28333	4.00000e+00	
					         0.28500	4.00000e+00	
					         0.28667	5.00000e+00	
					         0.28833	6.00000e+00	
					         0.29000	6.00000e+00	
					         0.29167	7.00000e+00	
					         0.29333	8.00000e+00	
					         0.29500	9.00000e+00	
					         0.29667	1.00000e+01	
					         0.29833	1.00000e+01	
					         0.30000	1.10000e+01	
					         0.30167	1.20000e+01	
					         0.30333	1.20000e+01	
					         0.30500	1.30000e+01	
					         0.30667	1.30000e+01	
					         0.30833	1.30000e+01	
