Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00050   	-4.09802e+01	-3.46726e+01	-3.61797e+01		         0.00000	-8.00000e+00	
0.01748   	-4.12497e+01	-3.37257e+01	-3.73627e+01		         0.00167	-7.00000e+00	
0.03474   	-4.08644e+01	-3.38125e+01	-3.83413e+01		         0.00333	-5.00000e+00	
0.05169   	-4.02963e+01	-3.59088e+01	-3.81472e+01		         0.00500	-1.00000e+00	
0.06842   	-3.87825e+01	-3.80332e+01	-3.60604e+01		         0.00667	4.00000e+00	
0.08540   	-3.85382e+01	-4.01809e+01	-3.79050e+01		         0.00833	1.10000e+01	
0.10239   	-3.79760e+01	-4.01591e+01	-4.06690e+01		         0.01000	1.90000e+01	
0.11936   	-3.64410e+01	-4.09973e+01	-3.97768e+01		         0.01167	2.80000e+01	
0.13634   	-3.64162e+01	-3.91631e+01	-3.98668e+01		         0.01333	3.80000e+01	
0.15333   	-3.66270e+01	-3.72273e+01	-3.97155e+01		         0.01500	4.80000e+01	
0.17031   	-3.74544e+01	-3.79876e+01	-4.06419e+01		         0.01667	5.80000e+01	
0.18729   	-3.78886e+01	-3.88505e+01	-4.03663e+01		         0.01833	6.70000e+01	
0.20427   	-3.91785e+01	-4.15423e+01	-4.05603e+01		         0.02000	7.50000e+01	
0.22125   	-3.99799e+01	-4.37256e+01	-4.04552e+01		         0.02167	8.20000e+01	
0.23823   	-4.15046e+01	-4.61319e+01	-4.10960e+01		         0.02333	8.60000e+01	
0.25521   	-4.24891e+01	-4.78121e+01	-3.90986e+01		         0.02500	8.80000e+01	
0.27219   	-4.33791e+01	-4.89992e+01	-3.78782e+01		         0.02667	8.80000e+01	
0.28917   	-4.38184e+01	-4.82752e+01	-3.83923e+01		         0.02833	8.60000e+01	
0.30615   	-4.37266e+01	-4.98183e+01	-4.02088e+01		         0.03000	8.10000e+01	
0.32313   	-4.37532e+01	-4.86718e+01	-3.97462e+01		         0.03167	7.50000e+01	
0.34011   	-4.36682e+01	-5.00765e+01	-4.02478e+01		         0.03333	6.80000e+01	
0.35709   	-4.28793e+01	-5.21994e+01	-3.86526e+01		         0.03500	6.00000e+01	
0.37407   	-4.07989e+01	-5.33587e+01	-3.93477e+01		         0.03667	5.20000e+01	
0.39105   	-3.94794e+01	-5.20088e+01	-3.90628e+01		         0.03833	4.30000e+01	
0.40803   	-3.91687e+01	-4.98046e+01	-3.84297e+01		         0.04000	3.50000e+01	
0.42501   	-3.88451e+01	-4.88378e+01	-3.81735e+01		         0.04167	2.80000e+01	
0.44199   	-3.84078e+01	-4.74970e+01	-3.68908e+01		         0.04333	2.10000e+01	
0.45897   	-3.58156e+01	-4.80264e+01	-3.55999e+01		         0.04500	1.60000e+01	
0.47595   	-3.38052e+01	-4.70992e+01	-3.51623e+01		         0.04667	1.10000e+01	
0.49293   	-3.58085e+01	-4.62997e+01	-3.74007e+01		         0.04833	8.00000e+00	
0.50991   	-3.83818e+01	-4.43133e+01	-3.64562e+01		         0.05000	5.00000e+00	
0.52689   	-3.78649e+01	-4.24321e+01	-3.63360e+01		         0.05167	2.00000e+00	
0.54387   	-3.75890e+01	-3.87943e+01	-3.61351e+01		         0.05333	0.00000e+00	
0.56085   	-3.71229e+01	-3.84830e+01	-3.68266e+01		         0.05500	-2.00000e+00	
0.57783   	-3.58402e+01	-3.20440e+01	-3.69850e+01		         0.05667	-4.00000e+00	
0.59481   	-3.48413e+01	-3.27505e+01	-3.80096e+01		         0.05833	-6.00000e+00	
