Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00140   	-2.47982e+01	-5.13261e+01	-3.38554e+01		         0.00000	-5.00000e+01	
0.02029   	-2.97955e+01	-5.14056e+01	-3.38337e+01		         0.00167	-4.90000e+01	
0.03918   	-3.13046e+01	-5.18655e+01	-3.36432e+01		         0.00333	-4.60000e+01	
0.05806   	-2.93493e+01	-5.09470e+01	-3.29367e+01		         0.00500	-3.90000e+01	
0.07695   	-2.81334e+01	-4.86581e+01	-3.44770e+01		         0.00667	-2.90000e+01	
0.09584   	-2.50848e+01	-4.80254e+01	-3.53916e+01		         0.00833	-1.70000e+01	
0.11473   	-2.45104e+01	-4.49278e+01	-3.50943e+01		         0.01000	-2.00000e+00	
0.13362   	-2.75913e+01	-3.86439e+01	-3.40158e+01		         0.01167	1.60000e+01	
0.15251   	-2.42567e+01	-3.86903e+01	-3.32773e+01		         0.01333	3.70000e+01	
0.17140   	-2.13050e+01	-3.74234e+01	-3.43934e+01		         0.01500	6.00000e+01	
0.19029   	-1.99266e+01	-3.61296e+01	-3.27033e+01		         0.01667	8.50000e+01	
0.20918   	-1.98183e+01	-3.72902e+01	-3.44723e+01		         0.01833	1.11000e+02	
0.22807   	-2.03163e+01	-3.89593e+01	-3.32727e+01		         0.02000	1.36000e+02	
0.24704   	-1.98499e+01	-4.27892e+01	-3.70545e+01		         0.02167	1.63000e+02	
0.26584   	-2.04272e+01	-4.67119e+01	-3.71736e+01		         0.02333	1.88000e+02	
0.28473   	-1.93468e+01	-4.96501e+01	-3.67317e+01		         0.02500	2.14000e+02	
0.30363   	-1.93241e+01	-5.20805e+01	-3.81447e+01		         0.02667	2.38000e+02	
0.32251   	-2.27266e+01	-5.18578e+01	-3.73922e+01		         0.02833	2.60000e+02	
0.34140   	-2.43767e+01	-5.11746e+01	-3.77196e+01		         0.03000	2.79000e+02	
0.36029   	-2.42353e+01	-5.09194e+01	-3.81564e+01		         0.03167	2.94000e+02	
0.37918   	-2.51564e+01	-5.09989e+01	-3.74205e+01		         0.03333	3.05000e+02	
0.39807   	-2.57848e+01	-5.05334e+01	-3.75568e+01		         0.03500	3.11000e+02	
0.41696   	-2.56545e+01	-5.34278e+01	-3.81729e+01		         0.03667	3.13000e+02	
0.43585   	-2.54092e+01	-5.52463e+01	-3.70154e+01		         0.03833	3.11000e+02	
0.45474   	-2.33281e+01	-5.54925e+01	-3.70988e+01		         0.04000	3.04000e+02	
0.47362   	-2.42149e+01	-5.58638e+01	-3.70715e+01		         0.04167	2.92000e+02	
0.49251   	-2.55891e+01	-5.54530e+01	-3.80181e+01		         0.04333	2.77000e+02	
0.51140   	-2.63977e+01	-5.47740e+01	-3.81999e+01		         0.04500	2.57000e+02	
0.53029   	-2.66229e+01	-5.26803e+01	-3.94151e+01		         0.04667	2.33000e+02	
0.54919   	-2.77036e+01	-4.77668e+01	-4.44606e+01		         0.04833	2.06000e+02	
0.56807   	-2.54478e+01	-4.51858e+01	-4.51464e+01		         0.05000	1.76000e+02	
0.58696   	-1.94066e+01	-4.27183e+01	-3.98471e+01		         0.05167	1.45000e+02	
0.60585   	-1.87872e+01	-4.11088e+01	-3.70980e+01		         0.05333	1.13000e+02	
0.62474   	-2.02019e+01	-3.83516e+01	-3.63049e+01		         0.05500	8.20000e+01	
0.64363   	-2.21664e+01	-3.81306e+01	-3.28626e+01		         0.05667	5.10000e+01	
0.66252   	-2.23725e+01	-3.80538e+01	-3.25402e+01		         0.05833	2.10000e+01	
0.68140   	-2.20475e+01	-3.79540e+01	-3.24267e+01		         0.06000	-7.00000e+00	
0.70030   	-2.27544e+01	-3.65527e+01	-3.16861e+01		         0.06167	-3.30000e+01	
0.71918   	-2.28436e+01	-3.58017e+01	-3.26216e+01		         0.06333	-5.50000e+01	
0.73807   	-2.29975e+01	-3.66576e+01	-3.35039e+01		         0.06500	-7.40000e+01	
0.75696   	-2.32039e+01	-3.74520e+01	-3.44233e+01		         0.06667	-9.00000e+01	
0.77585   	-2.33380e+01	-3.68034e+01	-3.45873e+01		         0.06833	-1.03000e+02	
0.79474   	-2.31822e+01	-3.81453e+01	-3.47740e+01		         0.07000	-1.12000e+02	
0.81363   	-2.28547e+01	-3.73584e+01	-3.52969e+01		         0.07167	-1.19000e+02	
0.83252   	-2.25708e+01	-3.70196e+01	-3.55478e+01		         0.07333	-1.23000e+02	
0.85141   	-2.24288e+01	-3.72475e+01	-3.59579e+01		         0.07500	-1.25000e+02	
0.87030   	-2.23695e+01	-3.74325e+01	-3.60420e+01		         0.07667	-1.25000e+02	
0.88919   	-2.24526e+01	-3.78087e+01	-3.61709e+01		         0.07833	-1.24000e+02	
0.90807   	-2.24861e+01	-3.80175e+01	-3.65640e+01		         0.08000	-1.22000e+02	
0.92696   	-2.25147e+01	-3.68683e+01	-3.68351e+01		         0.08167	-1.18000e+02	
0.94585   	-2.16784e+01	-3.73627e+01	-3.67532e+01		         0.08333	-1.14000e+02	
0.96474   	-1.97826e+01	-3.78434e+01	-3.64600e+01		         0.08500	-1.10000e+02	
0.98363   	-2.15777e+01	-4.13877e+01	-3.51760e+01		         0.08667	-1.05000e+02	
1.00252   	-2.25115e+01	-4.76564e+01	-3.50942e+01		         0.08833	-1.01000e+02	
1.02141   	-2.23271e+01	-4.89666e+01	-3.10347e+01		         0.09000	-9.60000e+01	
1.04030   	-2.23106e+01	-5.05452e+01	-3.08862e+01		         0.09167	-9.10000e+01	
1.05919   	-2.48896e+01	-5.10738e+01	-3.17579e+01		         0.09333	-8.60000e+01	
1.07808   	-2.33832e+01	-5.05342e+01	-3.12459e+01		         0.09500	-8.10000e+01	
1.09697   	-1.95949e+01	-5.00240e+01	-3.33143e+01		         0.09667	-7.80000e+01	
1.11586   	-2.04814e+01	-4.97778e+01	-3.30397e+01		         0.09833	-7.40000e+01	
1.13475   	-2.00006e+01	-4.82901e+01	-3.35569e+01		         0.10000	-7.20000e+01	
1.15363   	-1.96525e+01	-4.04578e+01	-3.48747e+01		         0.10167	-7.00000e+01	
1.17252   	-1.83190e+01	-3.55697e+01	-3.26963e+01		         0.10333	-6.90000e+01	
1.19141   	-1.76363e+01	-3.58793e+01	-3.08865e+01		         0.10500	-6.80000e+01	
1.21030   	-1.63297e+01	-3.42004e+01	-3.21959e+01		         0.10667	-6.70000e+01	
1.22919   	-1.71791e+01	-3.38056e+01	-3.27802e+01		         0.10833	-6.70000e+01	
1.24808   	-1.72152e+01	-3.41825e+01	-3.53960e+01		         0.11000	-6.70000e+01	
1.26697   	-1.80772e+01	-3.81067e+01	-3.21248e+01		         0.11167	-6.60000e+01	
