Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00152   	-3.10468e+01	-2.55651e+01	-2.37769e+01		         0.00000	-6.00000e+00	
0.02487   	-3.13694e+01	-2.64655e+01	-2.30518e+01		         0.00167	-7.00000e+00	
0.04823   	-2.98868e+01	-2.67353e+01	-1.66612e+01		         0.00333	-7.00000e+00	
0.07159   	-2.93645e+01	-2.42290e+01	-2.01740e+01		         0.00500	-7.00000e+00	
0.09495   	-2.86536e+01	-2.06196e+01	-2.01636e+01		         0.00667	-6.00000e+00	
0.11831   	-2.81105e+01	-2.27195e+01	-1.89637e+01		         0.00833	-4.00000e+00	
0.14166   	-2.67315e+01	-2.24614e+01	-1.84882e+01		         0.01000	-2.00000e+00	
0.16502   	-2.50576e+01	-1.84039e+01	-1.56025e+01		         0.01167	2.00000e+00	
0.18838   	-2.44390e+01	-2.14324e+01	-1.81331e+01		         0.01333	6.00000e+00	
0.21174   	-2.58022e+01	-2.48125e+01	-1.49334e+01		         0.01500	1.10000e+01	
0.23509   	-2.65478e+01	-2.70254e+01	-1.96185e+01		         0.01667	1.70000e+01	
0.25845   	-2.59838e+01	-3.94966e+01	-2.25184e+01		         0.01833	2.30000e+01	
0.28181   	-2.37815e+01	-4.73981e+01	-2.48907e+01		         0.02000	3.00000e+01	
0.30517   	-2.44860e+01	-5.31753e+01	-2.64325e+01		         0.02167	3.80000e+01	
0.32853   	-2.60723e+01	-5.42166e+01	-2.56839e+01		         0.02333	4.60000e+01	
0.35189   	-2.80390e+01	-5.56069e+01	-2.77943e+01		         0.02500	5.50000e+01	
0.37524   	-2.93200e+01	-5.56765e+01	-2.88608e+01		         0.02667	6.30000e+01	
0.39860   	-3.11734e+01	-5.56426e+01	-2.93002e+01		         0.02833	7.20000e+01	
0.42196   	-3.44947e+01	-5.62558e+01	-3.19892e+01		         0.03000	8.10000e+01	
0.44532   	-3.69816e+01	-5.57803e+01	-3.26633e+01		         0.03167	9.00000e+01	
0.46868   	-3.80166e+01	-5.59570e+01	-3.29400e+01		         0.03333	9.90000e+01	
0.49203   	-3.96579e+01	-5.52904e+01	-3.46992e+01		         0.03500	1.08000e+02	
0.51539   	-4.29717e+01	-5.54407e+01	-3.22707e+01		         0.03667	1.17000e+02	
0.53875   	-4.05562e+01	-5.53295e+01	-3.06990e+01		         0.03833	1.27000e+02	
0.56211   	-3.72293e+01	-5.39253e+01	-3.21075e+01		         0.04000	1.36000e+02	
0.58546   	-3.53914e+01	-5.32981e+01	-3.22447e+01		         0.04167	1.45000e+02	
0.60882   	-3.38821e+01	-5.15399e+01	-3.24982e+01		         0.04333	1.54000e+02	
0.63218   	-3.19828e+01	-5.03583e+01	-3.20797e+01		         0.04500	1.63000e+02	
0.65554   	-2.90435e+01	-4.65689e+01	-3.02591e+01		         0.04667	1.71000e+02	
0.67890   	-3.05337e+01	-4.55230e+01	-2.90485e+01		         0.04833	1.78000e+02	
0.70226   	-3.19995e+01	-4.52923e+01	-2.75075e+01		         0.05000	1.84000e+02	
0.72561   	-3.05628e+01	-4.52663e+01	-2.37844e+01		         0.05167	1.90000e+02	
0.74897   	-2.88414e+01	-4.40267e+01	-2.50489e+01		         0.05333	1.93000e+02	
0.77233   	-2.85322e+01	-4.24028e+01	-2.30084e+01		         0.05500	1.96000e+02	
0.79569   	-2.77593e+01	-4.10055e+01	-2.22283e+01		         0.05667	1.97000e+02	
0.81904   	-2.73439e+01	-3.99226e+01	-2.15763e+01		         0.05833	1.96000e+02	
0.84240   	-2.68320e+01	-3.65323e+01	-2.18464e+01		         0.06000	1.95000e+02	
0.86576   	-3.02640e+01	-2.74131e+01	-2.27721e+01		         0.06167	1.91000e+02	
0.88912   	-3.05209e+01	-2.25771e+01	-1.85102e+01		         0.06333	1.87000e+02	
0.91248   	-3.08581e+01	-2.43248e+01	-2.52205e+01		         0.06500	1.81000e+02	
