Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00133   	-5.05166e+01	-5.17116e+01	-6.11916e+01		         0.00000	3.53000e+02	
0.01831   	-4.92795e+01	-5.19123e+01	-6.18463e+01		         0.00167	3.76000e+02	
0.03529   	-4.51228e+01	-5.56341e+01	-6.14501e+01		         0.00333	3.91000e+02	
0.05227   	-4.30706e+01	-5.06816e+01	-6.07124e+01		         0.00500	3.97000e+02	
0.06925   	-4.46057e+01	-4.82398e+01	-6.08638e+01		         0.00667	3.93000e+02	
0.08623   	-4.51012e+01	-5.02188e+01	-6.05149e+01		         0.00833	3.79000e+02	
0.10321   	-4.29680e+01	-5.03847e+01	-5.95842e+01		         0.01000	3.53000e+02	
0.12019   	-4.26882e+01	-5.01789e+01	-5.86776e+01		         0.01167	3.18000e+02	
0.13717   	-4.22980e+01	-5.02266e+01	-5.95429e+01		         0.01333	2.75000e+02	
0.15415   	-4.44175e+01	-4.84311e+01	-5.72665e+01		         0.01500	2.24000e+02	
0.17113   	-4.65466e+01	-4.73474e+01	-5.68504e+01		         0.01667	1.68000e+02	
0.18811   	-4.49424e+01	-4.74298e+01	-5.61018e+01		         0.01833	1.08000e+02	
0.20509   	-4.47908e+01	-4.59158e+01	-5.53648e+01		         0.02000	4.80000e+01	
0.22207   	-4.68874e+01	-4.58019e+01	-5.35596e+01		         0.02167	-1.10000e+01	
0.23905   	-4.90994e+01	-4.48798e+01	-5.18512e+01		         0.02333	-6.60000e+01	
0.25603   	-5.02159e+01	-4.37731e+01	-5.08113e+01		         0.02500	-1.17000e+02	
0.27301   	-5.06376e+01	-4.27793e+01	-5.00182e+01		         0.02667	-1.61000e+02	
0.28999   	-5.04627e+01	-4.14281e+01	-4.99905e+01		         0.02833	-1.98000e+02	
0.30697   	-5.03580e+01	-4.25405e+01	-4.93140e+01		         0.03000	-2.28000e+02	
0.32395   	-5.01474e+01	-4.28384e+01	-5.02669e+01		         0.03167	-2.51000e+02	
0.34093   	-4.97905e+01	-4.27256e+01	-4.89851e+01		         0.03333	-2.66000e+02	
0.35791   	-5.00133e+01	-4.37108e+01	-4.81218e+01		         0.03500	-2.76000e+02	
0.37489   	-4.87843e+01	-4.51668e+01	-5.03767e+01		         0.03667	-2.79000e+02	
0.39187   	-4.31870e+01	-4.53858e+01	-5.07222e+01		         0.03833	-2.78000e+02	
0.40885   	-4.59785e+01	-4.72529e+01	-5.11750e+01		         0.04000	-2.72000e+02	
0.42591   	-4.72078e+01	-4.95717e+01	-5.20744e+01		         0.04167	-2.63000e+02	
0.44281   	-4.80908e+01	-5.06837e+01	-5.31067e+01		         0.04333	-2.52000e+02	
0.45979   	-4.93841e+01	-5.25354e+01	-5.31415e+01		         0.04500	-2.39000e+02	
0.47677   	-4.86067e+01	-5.66173e+01	-5.31860e+01		         0.04667	-2.25000e+02	
0.49375   	-4.74668e+01	-5.77478e+01	-5.33962e+01		         0.04833	-2.10000e+02	
0.51073   	-4.74386e+01	-5.75399e+01	-5.42174e+01		         0.05000	-1.95000e+02	
0.52771   	-4.40059e+01	-5.69975e+01	-5.41315e+01		         0.05167	-1.81000e+02	
0.54469   	-4.03031e+01	-5.72226e+01	-5.39741e+01		         0.05333	-1.67000e+02	
0.56167   	-3.87926e+01	-5.59144e+01	-5.34368e+01		         0.05500	-1.54000e+02	
0.57865   	-3.79999e+01	-5.58614e+01	-5.26034e+01		         0.05667	-1.42000e+02	
0.59563   	-3.82723e+01	-5.48283e+01	-5.25139e+01		         0.05833	-1.31000e+02	
0.61261   	-3.88293e+01	-5.61785e+01	-5.15980e+01		         0.06000	-1.22000e+02	
0.62959   	-3.95392e+01	-5.68215e+01	-5.11006e+01		         0.06167	-1.13000e+02	
0.64657   	-4.10825e+01	-5.77335e+01	-5.10832e+01		         0.06333	-1.06000e+02	
0.66355   	-4.05163e+01	-5.75307e+01	-5.08146e+01		         0.06500	-9.90000e+01	
0.68053   	-4.22237e+01	-5.79765e+01	-5.16291e+01		         0.06667	-9.30000e+01	
0.69751   	-4.22429e+01	-5.75173e+01	-5.09113e+01		         0.06833	-8.80000e+01	
0.71450   	-4.37522e+01	-5.86128e+01	-5.02666e+01		         0.07000	-8.40000e+01	
0.73147   	-4.40273e+01	-5.79448e+01	-4.93463e+01		         0.07167	-7.90000e+01	
0.74845   	-4.32915e+01	-5.84509e+01	-4.85744e+01		         0.07333	-7.60000e+01	
0.76543   	-4.41820e+01	-5.84066e+01	-4.78792e+01		         0.07500	-7.20000e+01	
0.78241   	-4.43566e+01	-5.87466e+01	-4.92227e+01		         0.07667	-6.80000e+01	
0.79939   	-4.49671e+01	-5.82961e+01	-4.89619e+01		         0.07833	-6.50000e+01	
0.81637   	-4.87591e+01	-5.80755e+01	-4.86068e+01		         0.08000	-6.20000e+01	
0.83335   	-5.14996e+01	-5.78713e+01	-4.76291e+01		         0.08167	-5.90000e+01	
0.85034   	-4.77879e+01	-5.85917e+01	-5.09949e+01		         0.08333	-5.60000e+01	
0.86731   	-4.45112e+01	-5.81844e+01	-5.23238e+01		         0.08500	-5.30000e+01	
0.88429   	-4.18498e+01	-5.74067e+01	-5.28257e+01		         0.08667	-5.10000e+01	
0.90127   	-4.01440e+01	-5.60614e+01	-5.25555e+01		         0.08833	-4.90000e+01	
0.91825   	-4.02405e+01	-5.62169e+01	-5.22306e+01		         0.09000	-4.70000e+01	
0.93523   	-4.16391e+01	-5.51050e+01	-5.28883e+01		         0.09167	-4.50000e+01	
0.95221   	-4.32532e+01	-5.48977e+01	-5.20350e+01		         0.09333	-4.40000e+01	
0.96919   	-4.42135e+01	-5.47879e+01	-5.17518e+01		         0.09500	-4.30000e+01	
0.98617   	-4.47949e+01	-5.40107e+01	-5.18121e+01		         0.09667	-4.20000e+01	
1.00315   	-4.41105e+01	-5.32814e+01	-5.08010e+01		         0.09833	-4.00000e+01	
1.02013   	-4.24525e+01	-5.06222e+01	-5.14809e+01		         0.10000	-3.90000e+01	
1.03711   	-4.13580e+01	-5.12183e+01	-5.06456e+01		         0.10167	-3.70000e+01	
1.05409   	-4.12852e+01	-5.02859e+01	-4.99624e+01		         0.10333	-3.50000e+01	
1.07107   	-4.17823e+01	-4.90470e+01	-5.01369e+01		         0.10500	-3.20000e+01	
1.08805   	-4.28997e+01	-4.88649e+01	-5.00259e+01		         0.10667	-3.00000e+01	
1.10503   	-4.11045e+01	-4.90034e+01	-4.98958e+01		         0.10833	-2.70000e+01	
1.12201   	-4.19158e+01	-4.74407e+01	-5.12228e+01		         0.11000	-2.50000e+01	
1.13899   	-4.33109e+01	-4.93368e+01	-5.03098e+01		         0.11167	-2.20000e+01	
1.15630   	-4.49251e+01	-4.64538e+01	-5.06994e+01		         0.11333	-2.00000e+01	
1.17295   	-4.10986e+01	-4.94816e+01	-5.31023e+01		         0.11500	-1.80000e+01	
1.18993   	-3.83352e+01	-5.14954e+01	-5.32791e+01		         0.11667	-1.60000e+01	
1.20691   	-3.74267e+01	-5.53610e+01	-5.25991e+01		         0.11833	-1.50000e+01	
1.22389   	-3.69393e+01	-5.75595e+01	-5.15906e+01		         0.12000	-1.30000e+01	
1.24087   	-3.83573e+01	-5.73635e+01	-5.22046e+01		         0.12167	-1.20000e+01	
1.25785   	-3.84614e+01	-5.77008e+01	-5.11561e+01		         0.12333	-1.10000e+01	
1.27483   	-3.83011e+01	-5.81127e+01	-5.04020e+01		         0.12500	-1.10000e+01	
1.29181   	-3.85709e+01	-5.78154e+01	-5.01767e+01		         0.12667	-1.00000e+01	
1.30879   	-3.73506e+01	-5.83761e+01	-4.96227e+01		         0.12833	-9.00000e+00	
1.32577   	-3.75244e+01	-5.86180e+01	-5.05520e+01		         0.13000	-8.00000e+00	
1.34275   	-3.83025e+01	-5.85441e+01	-5.13222e+01		         0.13167	-6.00000e+00	
1.35973   	-3.98402e+01	-5.93482e+01	-5.05534e+01		         0.13333	-5.00000e+00	
1.37671   	-4.04943e+01	-5.85715e+01	-5.15062e+01		         0.13500	-3.00000e+00	
1.39369   	-3.94782e+01	-5.90962e+01	-5.09027e+01		         0.13667	-1.00000e+00	
1.41067   	-4.00660e+01	-5.89777e+01	-5.05403e+01		         0.13833	1.00000e+00	
1.42765   	-3.78597e+01	-5.86315e+01	-4.99630e+01		         0.14000	3.00000e+00	
1.44464   	-4.34776e+01	-5.90255e+01	-5.06074e+01		         0.14167	6.00000e+00	
