Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00128   	-2.19632e+01	-2.98806e+01	-2.51719e+01		         0.00000	2.34000e+02	
0.01787   	-1.98768e+01	-3.19665e+01	-2.50754e+01		         0.00167	2.49000e+02	
0.03448   	-1.78993e+01	-3.08830e+01	-2.61027e+01		         0.00333	2.59000e+02	
0.05107   	-1.92092e+01	-3.22332e+01	-2.55786e+01		         0.00500	2.63000e+02	
0.06767   	-2.05334e+01	-2.88159e+01	-2.70720e+01		         0.00667	2.60000e+02	
0.08427   	-1.92233e+01	-3.12652e+01	-2.81417e+01		         0.00833	2.50000e+02	
0.10087   	-2.28032e+01	-2.93584e+01	-2.82908e+01		         0.01000	2.34000e+02	
0.11747   	-2.65198e+01	-2.94005e+01	-2.93685e+01		         0.01167	2.13000e+02	
0.13407   	-2.67381e+01	-3.01243e+01	-2.54496e+01		         0.01333	1.87000e+02	
0.15067   	-2.70707e+01	-3.30833e+01	-2.81117e+01		         0.01500	1.58000e+02	
0.16727   	-2.67386e+01	-3.16293e+01	-3.08504e+01		         0.01667	1.26000e+02	
0.18387   	-2.75752e+01	-3.58054e+01	-3.09030e+01		         0.01833	9.30000e+01	
0.20046   	-2.85825e+01	-3.85126e+01	-3.17331e+01		         0.02000	6.00000e+01	
0.21706   	-2.89150e+01	-4.24254e+01	-3.27624e+01		         0.02167	2.90000e+01	
0.23366   	-2.85361e+01	-4.53181e+01	-3.27396e+01		         0.02333	1.00000e+00	
0.25026   	-2.88030e+01	-4.44641e+01	-3.45279e+01		         0.02500	-2.30000e+01	
0.26686   	-3.23514e+01	-4.31129e+01	-3.44023e+01		         0.02667	-4.20000e+01	
0.28346   	-3.33225e+01	-4.22557e+01	-3.43504e+01		         0.02833	-5.80000e+01	
0.30008   	-3.35251e+01	-4.18772e+01	-3.49164e+01		         0.03000	-6.90000e+01	
0.31665   	-3.42204e+01	-4.29756e+01	-3.41755e+01		         0.03167	-7.60000e+01	
0.33342   	-3.47352e+01	-4.28510e+01	-3.43282e+01		         0.03333	-8.10000e+01	
0.34985   	-3.54608e+01	-4.22798e+01	-3.48135e+01		         0.03500	-8.30000e+01	
0.36645   	-3.59183e+01	-4.15643e+01	-3.54947e+01		         0.03667	-8.40000e+01	
0.38305   	-3.61654e+01	-4.12416e+01	-3.45480e+01		         0.03833	-8.40000e+01	
0.39965   	-3.65675e+01	-4.04204e+01	-3.32344e+01		         0.04000	-8.20000e+01	
0.41625   	-3.70679e+01	-4.11145e+01	-3.43030e+01		         0.04167	-7.90000e+01	
0.43285   	-3.67050e+01	-3.87803e+01	-3.51174e+01		         0.04333	-7.60000e+01	
0.44945   	-3.51754e+01	-3.69818e+01	-3.36658e+01		         0.04500	-7.30000e+01	
0.46605   	-3.44471e+01	-3.70000e+01	-3.49602e+01		         0.04667	-7.00000e+01	
0.48280   	-3.35791e+01	-3.82400e+01	-3.52487e+01		         0.04833	-6.70000e+01	
