Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00119   	-2.34131e+01	-3.00384e+01	-3.15136e+01		         0.00000	-4.00000e+00	
0.02195   	-2.43941e+01	-2.97751e+01	-3.16221e+01		         0.00167	7.00000e+00	
0.04270   	-2.36695e+01	-3.09190e+01	-3.11721e+01		         0.00333	2.10000e+01	
0.06345   	-2.44802e+01	-2.92842e+01	-3.20628e+01		         0.00500	3.70000e+01	
0.08421   	-2.35034e+01	-2.87390e+01	-3.20609e+01		         0.00667	5.50000e+01	
0.10496   	-2.26591e+01	-2.76568e+01	-3.23597e+01		         0.00833	7.50000e+01	
0.12571   	-2.35839e+01	-2.89593e+01	-3.41968e+01		         0.01000	9.40000e+01	
0.14646   	-2.44754e+01	-3.07331e+01	-3.28861e+01		         0.01167	1.14000e+02	
0.16722   	-2.46225e+01	-3.28347e+01	-3.40889e+01		         0.01333	1.32000e+02	
0.18797   	-2.54614e+01	-3.67606e+01	-3.32871e+01		         0.01500	1.47000e+02	
0.20872   	-2.59589e+01	-3.89248e+01	-3.29871e+01		         0.01667	1.59000e+02	
0.22948   	-2.63240e+01	-4.40168e+01	-3.25173e+01		         0.01833	1.67000e+02	
0.25024   	-2.67778e+01	-4.66331e+01	-3.32918e+01		         0.02000	1.70000e+02	
0.27099   	-2.72180e+01	-4.90385e+01	-3.23869e+01		         0.02167	1.68000e+02	
0.29174   	-2.79150e+01	-5.07680e+01	-3.29228e+01		         0.02333	1.60000e+02	
0.31249   	-2.86127e+01	-5.17534e+01	-3.11184e+01		         0.02500	1.48000e+02	
0.33325   	-2.85905e+01	-5.36048e+01	-3.15202e+01		         0.02667	1.32000e+02	
0.35400   	-3.03555e+01	-5.38145e+01	-3.09750e+01		         0.02833	1.12000e+02	
0.37475   	-3.17558e+01	-5.42230e+01	-3.05610e+01		         0.03000	9.00000e+01	
0.39550   	-3.26884e+01	-5.29006e+01	-3.15208e+01		         0.03167	6.70000e+01	
0.41626   	-3.18931e+01	-5.39108e+01	-3.16811e+01		         0.03333	4.30000e+01	
0.43701   	-3.04345e+01	-5.27235e+01	-3.24459e+01		         0.03500	2.00000e+01	
0.45776   	-2.92519e+01	-5.39708e+01	-3.12438e+01		         0.03667	-2.00000e+00	
0.47852   	-2.97807e+01	-5.34258e+01	-3.11589e+01		         0.03833	-2.10000e+01	
