Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00093   	-3.16109e+01	-2.37165e+01	-2.08899e+01		         0.00000	-4.40000e+01	
0.01979   	-3.17811e+01	-2.50772e+01	-2.09880e+01		         0.00167	-4.60000e+01	
0.03866   	-3.10342e+01	-2.62544e+01	-2.05797e+01		         0.00333	-4.60000e+01	
0.05752   	-2.99100e+01	-2.67859e+01	-2.08572e+01		         0.00500	-4.50000e+01	
0.07639   	-3.03733e+01	-2.93703e+01	-2.18932e+01		         0.00667	-4.10000e+01	
0.09526   	-3.30593e+01	-3.02808e+01	-2.17560e+01		         0.00833	-3.40000e+01	
0.11413   	-3.21080e+01	-2.97095e+01	-2.51266e+01		         0.01000	-2.30000e+01	
0.13299   	-3.11250e+01	-3.03950e+01	-2.54494e+01		         0.01167	-9.00000e+00	
0.15186   	-3.06842e+01	-3.09222e+01	-2.64215e+01		         0.01333	9.00000e+00	
0.17072   	-3.01365e+01	-3.17457e+01	-2.67378e+01		         0.01500	3.00000e+01	
0.18959   	-3.06752e+01	-3.35453e+01	-2.57248e+01		         0.01667	5.50000e+01	
0.20846   	-3.00299e+01	-3.94151e+01	-2.92804e+01		         0.01833	8.20000e+01	
0.22733   	-2.93786e+01	-4.13959e+01	-3.08982e+01		         0.02000	1.11000e+02	
0.24619   	-2.87410e+01	-4.33531e+01	-3.22208e+01		         0.02167	1.40000e+02	
0.26506   	-2.80433e+01	-4.44377e+01	-3.46128e+01		         0.02333	1.67000e+02	
0.28393   	-2.72175e+01	-4.49564e+01	-3.38287e+01		         0.02500	1.92000e+02	
0.30279   	-2.67691e+01	-4.58578e+01	-3.24999e+01		         0.02667	2.11000e+02	
0.32166   	-2.65033e+01	-4.63420e+01	-3.30788e+01		         0.02833	2.24000e+02	
0.34053   	-2.70941e+01	-4.44815e+01	-3.30046e+01		         0.03000	2.29000e+02	
0.35939   	-2.62305e+01	-4.27089e+01	-3.18101e+01		         0.03167	2.26000e+02	
0.37826   	-2.56740e+01	-3.85442e+01	-3.16623e+01		         0.03333	2.14000e+02	
0.39713   	-2.66141e+01	-3.61977e+01	-2.88691e+01		         0.03500	1.95000e+02	
0.41599   	-2.89577e+01	-3.63285e+01	-2.86797e+01		         0.03667	1.69000e+02	
0.43486   	-3.00853e+01	-3.56648e+01	-3.10133e+01		         0.03833	1.37000e+02	
0.45373   	-3.05086e+01	-3.53636e+01	-2.78766e+01		         0.04000	1.01000e+02	
0.47259   	-2.86498e+01	-3.09903e+01	-3.08009e+01		         0.04167	6.20000e+01	
0.49146   	-2.77198e+01	-2.79010e+01	-2.91905e+01		         0.04333	2.30000e+01	
0.51033   	-2.83351e+01	-2.57792e+01	-2.61347e+01		         0.04500	-1.50000e+01	
0.52920   	-2.77908e+01	-2.50819e+01	-2.61929e+01		         0.04667	-4.90000e+01	
0.54806   	-2.59593e+01	-2.45494e+01	-2.54786e+01		         0.04833	-7.80000e+01	
0.56693   	-2.58990e+01	-2.37932e+01	-2.52950e+01		         0.05000	-1.02000e+02	
0.58579   	-2.54969e+01	-2.33196e+01	-2.38702e+01		         0.05167	-1.20000e+02	
0.60466   	-2.61793e+01	-2.25843e+01	-2.34162e+01		         0.05333	-1.31000e+02	
0.62353   	-2.66537e+01	-2.24075e+01	-2.18909e+01		         0.05500	-1.38000e+02	
0.64240   	-2.85698e+01	-2.17584e+01	-1.88044e+01		         0.05667	-1.39000e+02	
0.66126   	-3.09491e+01	-2.13790e+01	-2.01791e+01		         0.05833	-1.36000e+02	
0.68013   	-3.15434e+01	-2.10334e+01	-2.10325e+01		         0.06000	-1.31000e+02	
0.69899   	-3.02971e+01	-2.15502e+01	-2.10614e+01		         0.06167	-1.23000e+02	
0.71786   	-3.06307e+01	-2.26745e+01	-2.14536e+01		         0.06333	-1.15000e+02	
0.73706   	-2.96203e+01	-2.45751e+01	-2.03483e+01		         0.06500	-1.05000e+02	
0.75559   	-2.87499e+01	-2.71317e+01	-1.87902e+01		         0.06667	-9.70000e+01	
