Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00052   	-3.34897e+01	-3.86327e+01	-2.95017e+01		         0.00000	1.00000e+01	
0.01858   	-3.06970e+01	-3.82042e+01	-2.29195e+01		         0.00167	2.10000e+01	
0.03664   	-2.99569e+01	-3.75118e+01	-1.78159e+01		         0.00333	3.30000e+01	
0.05469   	-2.49938e+01	-3.25055e+01	-1.89877e+01		         0.00500	4.70000e+01	
0.07275   	-2.19711e+01	-3.19783e+01	-2.48747e+01		         0.00667	6.30000e+01	
0.09081   	-2.07364e+01	-3.24795e+01	-2.40775e+01		         0.00833	8.00000e+01	
0.10887   	-2.07490e+01	-3.10884e+01	-2.52006e+01		         0.01000	9.70000e+01	
0.12693   	-2.02493e+01	-2.88389e+01	-2.13665e+01		         0.01167	1.15000e+02	
0.14498   	-2.02872e+01	-2.63869e+01	-1.93152e+01		         0.01333	1.32000e+02	
0.16304   	-1.98160e+01	-2.16623e+01	-2.10154e+01		         0.01500	1.48000e+02	
0.18110   	-2.13506e+01	-2.33413e+01	-2.24064e+01		         0.01667	1.61000e+02	
0.19916   	-2.21092e+01	-2.53204e+01	-1.77586e+01		         0.01833	1.71000e+02	
0.21722   	-2.21324e+01	-2.52556e+01	-1.86405e+01		         0.02000	1.78000e+02	
0.23528   	-2.17493e+01	-2.86321e+01	-2.34815e+01		         0.02167	1.80000e+02	
0.25333   	-2.12427e+01	-3.03399e+01	-2.37081e+01		         0.02333	1.78000e+02	
0.27139   	-2.18599e+01	-3.25352e+01	-2.52311e+01		         0.02500	1.71000e+02	
0.28945   	-2.16939e+01	-3.57314e+01	-2.66722e+01		         0.02667	1.59000e+02	
0.30751   	-2.22104e+01	-3.75691e+01	-2.69535e+01		         0.02833	1.42000e+02	
0.32557   	-2.22275e+01	-3.85726e+01	-2.78666e+01		         0.03000	1.21000e+02	
0.34362   	-2.15943e+01	-3.99252e+01	-2.93656e+01		         0.03167	9.70000e+01	
0.36168   	-2.17133e+01	-3.96905e+01	-2.83218e+01		         0.03333	7.00000e+01	
0.37987   	-2.40722e+01	-3.97015e+01	-2.90351e+01		         0.03500	4.20000e+01	
0.39780   	-2.53297e+01	-3.75807e+01	-2.77540e+01		         0.03667	1.40000e+01	
0.41586   	-2.46447e+01	-3.67884e+01	-2.67951e+01		         0.03833	-1.30000e+01	
0.43392   	-2.35652e+01	-3.84383e+01	-2.75381e+01		         0.04000	-3.90000e+01	
0.45197   	-2.15829e+01	-3.82330e+01	-2.80671e+01		         0.04167	-6.20000e+01	
0.47003   	-1.87900e+01	-3.50023e+01	-2.76541e+01		         0.04333	-8.30000e+01	
0.48809   	-1.62698e+01	-3.34345e+01	-2.54565e+01		         0.04500	-1.01000e+02	
0.50615   	-1.39898e+01	-3.20543e+01	-2.18603e+01		         0.04667	-1.15000e+02	
0.52421   	-1.67868e+01	-3.15933e+01	-2.29050e+01		         0.04833	-1.25000e+02	
0.54226   	-2.22005e+01	-2.68547e+01	-2.31967e+01		         0.05000	-1.32000e+02	
0.56032   	-2.37421e+01	-2.47561e+01	-2.10517e+01		         0.05167	-1.35000e+02	
0.57838   	-2.68353e+01	-2.48211e+01	-1.97960e+01		         0.05333	-1.35000e+02	
0.59644   	-2.73906e+01	-2.41835e+01	-1.89069e+01		         0.05500	-1.32000e+02	
0.61450   	-2.70061e+01	-2.43472e+01	-1.87924e+01		         0.05667	-1.26000e+02	
0.63256   	-2.65183e+01	-2.47229e+01	-1.86811e+01		         0.05833	-1.19000e+02	
0.65061   	-2.59317e+01	-2.47691e+01	-1.97185e+01		         0.06000	-1.10000e+02	
0.66867   	-2.57166e+01	-2.49354e+01	-1.93225e+01		         0.06167	-1.01000e+02	
0.68673   	-2.56813e+01	-2.57004e+01	-1.81016e+01		         0.06333	-9.10000e+01	
0.70479   	-2.55807e+01	-2.48025e+01	-1.80850e+01		         0.06500	-8.10000e+01	
0.72285   	-2.39874e+01	-2.53804e+01	-2.14878e+01		         0.06667	-7.10000e+01	
0.74090   	-1.98459e+01	-2.30255e+01	-2.10473e+01		         0.06833	-6.10000e+01	
0.75896   	-2.55546e+01	-2.86811e+01	-1.92635e+01		         0.07000	-5.30000e+01	
0.77702   	-2.96649e+01	-3.17870e+01	-2.24410e+01		         0.07167	-4.50000e+01	
0.79508   	-3.14977e+01	-3.29592e+01	-2.29832e+01		         0.07333	-3.80000e+01	
0.81314   	-3.12038e+01	-3.22695e+01	-2.01641e+01		         0.07500	-3.30000e+01	
0.83120   	-3.14691e+01	-3.24918e+01	-2.08005e+01		         0.07667	-2.80000e+01	
0.84925   	-3.07211e+01	-3.15827e+01	-1.94068e+01		         0.07833	-2.30000e+01	
0.86731   	-3.15122e+01	-2.97439e+01	-1.69102e+01		         0.08000	-2.00000e+01	
0.88537   	-3.04301e+01	-2.58394e+01	-2.07718e+01		         0.08167	-1.70000e+01	
0.90343   	-2.82898e+01	-2.65373e+01	-2.20142e+01		         0.08333	-1.50000e+01	
0.92149   	-2.67475e+01	-2.48653e+01	-2.46063e+01		         0.08500	-1.30000e+01	
0.93954   	-2.44703e+01	-2.23111e+01	-2.41613e+01		         0.08667	-1.20000e+01	
0.95760   	-2.56650e+01	-2.20373e+01	-2.65126e+01		         0.08833	-1.10000e+01	
0.97566   	-2.61579e+01	-2.24934e+01	-2.39835e+01		         0.09000	-1.00000e+01	
0.99372   	-2.62685e+01	-2.22839e+01	-2.39993e+01		         0.09167	-9.00000e+00	
