Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00055   	-5.12989e+01	-4.53078e+01	-3.36018e+01		         0.00000	7.00000e+00	
0.02390   	-5.08532e+01	-4.51431e+01	-3.19809e+01		         0.00167	1.00000e+01	
0.04726   	-5.20081e+01	-5.23505e+01	-3.29549e+01		         0.00333	1.30000e+01	
0.07061   	-4.90687e+01	-5.18850e+01	-2.98885e+01		         0.00500	1.70000e+01	
0.09397   	-4.71815e+01	-4.77920e+01	-2.98436e+01		         0.00667	2.20000e+01	
0.11733   	-4.64879e+01	-4.73557e+01	-2.98723e+01		         0.00833	2.70000e+01	
0.14069   	-4.85950e+01	-4.48028e+01	-3.18460e+01		         0.01000	3.20000e+01	
0.16405   	-4.83164e+01	-4.26166e+01	-3.02827e+01		         0.01167	3.90000e+01	
0.18741   	-4.76536e+01	-3.73975e+01	-3.31789e+01		         0.01333	4.60000e+01	
0.21076   	-4.52459e+01	-2.86750e+01	-3.66835e+01		         0.01500	5.40000e+01	
0.23412   	-4.23093e+01	-2.69430e+01	-3.66687e+01		         0.01667	6.20000e+01	
0.25748   	-4.09696e+01	-2.85229e+01	-3.43516e+01		         0.01833	7.10000e+01	
0.28084   	-4.02481e+01	-3.08816e+01	-3.34881e+01		         0.02000	8.00000e+01	
0.30420   	-3.97521e+01	-3.32509e+01	-2.86492e+01		         0.02167	8.90000e+01	
0.32755   	-3.99982e+01	-3.32280e+01	-2.98008e+01		         0.02333	9.90000e+01	
0.35091   	-3.95724e+01	-3.86530e+01	-3.09970e+01		         0.02500	1.09000e+02	
0.37427   	-4.03529e+01	-4.15567e+01	-2.82162e+01		         0.02667	1.18000e+02	
0.39763   	-4.15279e+01	-4.33723e+01	-2.63691e+01		         0.02833	1.27000e+02	
0.42099   	-4.22536e+01	-4.57205e+01	-3.17731e+01		         0.03000	1.36000e+02	
0.44434   	-4.38818e+01	-4.78513e+01	-3.16437e+01		         0.03167	1.44000e+02	
0.46770   	-4.45463e+01	-4.86131e+01	-3.07505e+01		         0.03333	1.52000e+02	
0.49106   	-4.14158e+01	-4.94337e+01	-2.85271e+01		         0.03500	1.59000e+02	
0.51442   	-3.92297e+01	-4.91188e+01	-2.64419e+01		         0.03667	1.65000e+02	
0.53778   	-3.72663e+01	-4.71217e+01	-2.55127e+01		         0.03833	1.70000e+02	
0.56113   	-3.44857e+01	-4.41731e+01	-2.29497e+01		         0.04000	1.75000e+02	
0.58449   	-2.98711e+01	-4.00321e+01	-2.10252e+01		         0.04167	1.78000e+02	
0.60785   	-2.50471e+01	-3.42893e+01	-2.00410e+01		         0.04333	1.80000e+02	
0.63121   	-2.39209e+01	-2.96445e+01	-2.14101e+01		         0.04500	1.80000e+02	
0.65457   	-2.34119e+01	-2.79735e+01	-1.98003e+01		         0.04667	1.80000e+02	
