Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00055   	-3.24168e+01	-4.93602e+01	-4.57040e+01		         0.00000	1.90000e+01	
0.01753   	-2.93923e+01	-4.52012e+01	-3.91286e+01		         0.00167	3.70000e+01	
0.03451   	-2.91179e+01	-4.56020e+01	-4.13120e+01		         0.00333	6.00000e+01	
0.05150   	-2.80197e+01	-4.47770e+01	-3.77060e+01		         0.00500	8.70000e+01	
0.06848   	-2.81438e+01	-4.41622e+01	-3.92891e+01		         0.00667	1.19000e+02	
0.08545   	-2.95477e+01	-4.22041e+01	-3.78322e+01		         0.00833	1.54000e+02	
0.10243   	-2.93177e+01	-3.61396e+01	-3.83664e+01		         0.01000	1.92000e+02	
0.11941   	-2.96017e+01	-2.84249e+01	-3.75751e+01		         0.01167	2.32000e+02	
0.13639   	-2.96386e+01	-3.27473e+01	-3.75976e+01		         0.01333	2.71000e+02	
0.15337   	-3.01970e+01	-3.56527e+01	-3.74743e+01		         0.01500	3.08000e+02	
0.17035   	-3.13679e+01	-3.98792e+01	-3.78251e+01		         0.01667	3.38000e+02	
0.18733   	-3.22592e+01	-4.37986e+01	-4.02890e+01		         0.01833	3.60000e+02	
0.20431   	-3.27622e+01	-4.46635e+01	-4.09658e+01		         0.02000	3.70000e+02	
0.22129   	-3.44977e+01	-4.60074e+01	-4.15718e+01		         0.02167	3.67000e+02	
0.23827   	-3.52529e+01	-4.58126e+01	-4.28288e+01		         0.02333	3.51000e+02	
0.25525   	-3.58967e+01	-4.58069e+01	-4.42102e+01		         0.02500	3.22000e+02	
0.27223   	-3.68606e+01	-4.71366e+01	-4.59321e+01		         0.02667	2.80000e+02	
0.28921   	-3.91059e+01	-4.66835e+01	-4.82083e+01		         0.02833	2.29000e+02	
0.30619   	-3.96537e+01	-4.70573e+01	-4.92735e+01		         0.03000	1.69000e+02	
0.32317   	-4.02457e+01	-4.72785e+01	-4.90882e+01		         0.03167	1.04000e+02	
0.34015   	-4.14977e+01	-4.72276e+01	-5.08894e+01		         0.03333	3.70000e+01	
0.35713   	-4.24070e+01	-4.86834e+01	-5.09759e+01		         0.03500	-3.00000e+01	
0.37411   	-4.32336e+01	-4.82496e+01	-5.08800e+01		         0.03667	-9.30000e+01	
0.39109   	-4.26329e+01	-4.80319e+01	-5.18246e+01		         0.03833	-1.48000e+02	
0.40807   	-4.14401e+01	-4.80901e+01	-5.25220e+01		         0.04000	-1.94000e+02	
0.42505   	-4.10885e+01	-4.77049e+01	-5.28223e+01		         0.04167	-2.29000e+02	
0.44204   	-4.13495e+01	-4.72906e+01	-5.35489e+01		         0.04333	-2.52000e+02	
0.45901   	-4.18132e+01	-4.64963e+01	-5.43731e+01		         0.04500	-2.64000e+02	
0.47599   	-4.28077e+01	-4.51734e+01	-5.43210e+01		         0.04667	-2.65000e+02	
0.49297   	-4.40273e+01	-4.42942e+01	-5.49237e+01		         0.04833	-2.57000e+02	
0.50996   	-4.47394e+01	-4.31996e+01	-5.56537e+01		         0.05000	-2.43000e+02	
0.52693   	-4.46060e+01	-4.32842e+01	-5.55459e+01		         0.05167	-2.23000e+02	
0.54392   	-4.29995e+01	-4.17046e+01	-5.51090e+01		         0.05333	-2.00000e+02	
0.56090   	-3.86037e+01	-4.33309e+01	-5.43725e+01		         0.05500	-1.76000e+02	
0.57788   	-3.71944e+01	-4.26034e+01	-5.38443e+01		         0.05667	-1.52000e+02	
0.59485   	-3.64049e+01	-4.22153e+01	-5.36263e+01		         0.05833	-1.29000e+02	
0.61184   	-3.58390e+01	-4.02455e+01	-5.28122e+01		         0.06000	-1.07000e+02	
0.62882   	-3.53407e+01	-3.84556e+01	-5.32669e+01		         0.06167	-8.80000e+01	
0.64580   	-3.46755e+01	-3.83221e+01	-5.26105e+01		         0.06333	-7.20000e+01	
0.66277   	-3.44503e+01	-3.72252e+01	-5.32472e+01		         0.06500	-5.80000e+01	
0.67976   	-3.47229e+01	-3.68276e+01	-5.36206e+01		         0.06667	-4.70000e+01	
0.69674   	-3.51897e+01	-3.73173e+01	-5.41144e+01		         0.06833	-3.80000e+01	
0.71372   	-3.54138e+01	-3.71131e+01	-5.42374e+01		         0.07000	-3.20000e+01	
0.73070   	-3.53174e+01	-3.68999e+01	-5.43983e+01		         0.07167	-2.70000e+01	
0.74768   	-3.52609e+01	-3.72054e+01	-5.41863e+01		         0.07333	-2.40000e+01	
0.76466   	-3.52241e+01	-3.75324e+01	-5.45310e+01		         0.07500	-2.20000e+01	
0.78164   	-3.53281e+01	-3.73723e+01	-5.50695e+01		         0.07667	-2.10000e+01	
0.79862   	-3.54317e+01	-3.70872e+01	-5.50873e+01		         0.07833	-2.00000e+01	
0.81560   	-3.56099e+01	-3.67724e+01	-5.45090e+01		         0.08000	-1.90000e+01	
0.83258   	-3.60747e+01	-3.64527e+01	-5.44159e+01		         0.08167	-1.90000e+01	
0.84955   	-3.63060e+01	-3.69562e+01	-5.38704e+01		         0.08333	-1.90000e+01	
0.86654   	-3.62308e+01	-3.73451e+01	-5.36461e+01		         0.08500	-1.80000e+01	
0.88351   	-3.67280e+01	-3.72115e+01	-5.39195e+01		         0.08667	-1.80000e+01	
0.90050   	-3.65243e+01	-3.78089e+01	-5.32337e+01		         0.08833	-1.70000e+01	
0.91748   	-3.62495e+01	-3.67363e+01	-5.33263e+01		         0.09000	-1.60000e+01	
0.93446   	-3.65036e+01	-3.74947e+01	-5.35193e+01		         0.09167	-1.50000e+01	
0.95143   	-3.63096e+01	-3.63790e+01	-5.33911e+01		         0.09333	-1.40000e+01	
0.96841   	-3.74053e+01	-4.17267e+01	-5.29088e+01		         0.09500	-1.30000e+01	
0.98539   	-3.66071e+01	-4.48486e+01	-5.10125e+01		         0.09667	-1.20000e+01	
1.00237   	-3.41827e+01	-4.27316e+01	-5.08842e+01		         0.09833	-1.10000e+01	
1.01935   	-3.35513e+01	-4.29785e+01	-4.91355e+01		         0.10000	-1.10000e+01	
1.03633   	-3.28941e+01	-4.37733e+01	-4.47758e+01		         0.10167	-1.00000e+01	
1.05362   	-3.32949e+01	-4.19536e+01	-4.31719e+01		         0.10333	-9.00000e+00	
1.07030   	-3.32449e+01	-4.24827e+01	-4.25234e+01		         0.10500	-8.00000e+00	
1.08728   	-3.24074e+01	-4.15683e+01	-3.90553e+01		         0.10667	-7.00000e+00	
1.10426   	-3.27614e+01	-4.30839e+01	-3.64259e+01		         0.10833	-7.00000e+00	
1.12123   	-3.36193e+01	-3.77392e+01	-3.75681e+01		         0.11000	-6.00000e+00	
1.13822   	-3.41673e+01	-3.00148e+01	-3.98396e+01		         0.11167	-6.00000e+00	
1.15520   	-3.55235e+01	-3.21736e+01	-3.94087e+01		         0.11333	-5.00000e+00	
1.17218   	-3.61978e+01	-3.41675e+01	-3.93226e+01		         0.11500	-5.00000e+00	
1.18916   	-3.81637e+01	-3.69303e+01	-4.03576e+01		         0.11667	-4.00000e+00	
1.20614   	-3.93405e+01	-3.98505e+01	-4.03757e+01		         0.11833	-4.00000e+00	
1.22312   	-3.84891e+01	-4.36146e+01	-3.98421e+01		         0.12000	-3.00000e+00	
1.24010   	-3.81904e+01	-4.61372e+01	-4.24691e+01		         0.12167	-2.00000e+00	
1.25708   	-4.03303e+01	-4.74386e+01	-4.48328e+01		         0.12333	-1.00000e+00	
1.27406   	-4.19585e+01	-4.84160e+01	-4.71159e+01		         0.12500	0.00000e+00	
1.29104   	-4.25536e+01	-4.93012e+01	-4.98247e+01		         0.12667	0.00000e+00	
