Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00141   	-4.06530e+01	-5.42451e+01	-2.45380e+01		         0.00000	-2.20000e+01	
0.01947   	-4.06274e+01	-5.37232e+01	-2.42653e+01		         0.00167	-1.90000e+01	
0.03753   	-4.02879e+01	-5.32909e+01	-2.41259e+01		         0.00333	-1.60000e+01	
0.05559   	-3.96184e+01	-5.29086e+01	-2.67755e+01		         0.00500	-1.10000e+01	
0.07364   	-3.95296e+01	-4.19745e+01	-2.88185e+01		         0.00667	-4.00000e+00	
0.09170   	-4.06785e+01	-4.36699e+01	-3.06565e+01		         0.00833	4.00000e+00	
0.10976   	-4.20450e+01	-4.24116e+01	-2.90030e+01		         0.01000	1.40000e+01	
0.12782   	-4.09119e+01	-4.32293e+01	-3.01576e+01		         0.01167	2.60000e+01	
0.14588   	-3.90885e+01	-4.27663e+01	-2.83582e+01		         0.01333	4.00000e+01	
0.16393   	-3.70743e+01	-4.29163e+01	-2.88577e+01		         0.01500	5.40000e+01	
0.18199   	-3.58064e+01	-4.46906e+01	-2.76473e+01		         0.01667	7.10000e+01	
0.20005   	-3.46789e+01	-4.43390e+01	-2.86454e+01		         0.01833	8.70000e+01	
0.21811   	-3.23738e+01	-4.66076e+01	-2.99578e+01		         0.02000	1.04000e+02	
0.23616   	-3.04463e+01	-4.89542e+01	-3.07959e+01		         0.02167	1.21000e+02	
0.25422   	-2.72912e+01	-4.73237e+01	-3.00954e+01		         0.02333	1.36000e+02	
0.27228   	-2.47080e+01	-4.76421e+01	-3.21434e+01		         0.02500	1.49000e+02	
0.29034   	-2.43768e+01	-4.96506e+01	-3.22439e+01		         0.02667	1.60000e+02	
0.30840   	-2.50562e+01	-5.14016e+01	-3.35208e+01		         0.02833	1.69000e+02	
0.32646   	-2.62503e+01	-5.11749e+01	-3.37663e+01		         0.03000	1.75000e+02	
0.34452   	-2.75655e+01	-4.83958e+01	-3.36250e+01		         0.03167	1.77000e+02	
0.36257   	-2.92360e+01	-4.90295e+01	-3.51338e+01		         0.03333	1.77000e+02	
0.38063   	-2.98268e+01	-4.79631e+01	-3.63844e+01		         0.03500	1.74000e+02	
0.39869   	-3.07989e+01	-4.95985e+01	-3.66349e+01		         0.03667	1.68000e+02	
0.41675   	-3.27245e+01	-5.06546e+01	-3.62690e+01		         0.03833	1.59000e+02	
0.43482   	-3.39974e+01	-4.92345e+01	-3.64725e+01		         0.04000	1.49000e+02	
0.45286   	-3.32984e+01	-4.68777e+01	-3.69602e+01		         0.04167	1.38000e+02	
0.47093   	-3.12317e+01	-4.82777e+01	-3.86444e+01		         0.04333	1.26000e+02	
0.48898   	-2.83688e+01	-4.49671e+01	-3.67446e+01		         0.04500	1.13000e+02	
0.50704   	-2.72537e+01	-4.51319e+01	-3.56652e+01		         0.04667	1.01000e+02	
0.52510   	-2.51522e+01	-4.67284e+01	-3.62654e+01		         0.04833	8.90000e+01	
0.54316   	-2.60421e+01	-4.01476e+01	-3.55185e+01		         0.05000	7.70000e+01	
0.56122   	-2.63168e+01	-3.99657e+01	-3.67090e+01		         0.05167	6.60000e+01	
0.57927   	-2.61097e+01	-4.26374e+01	-3.93654e+01		         0.05333	5.60000e+01	
0.59733   	-2.43410e+01	-4.39083e+01	-4.05240e+01		         0.05500	4.70000e+01	
0.61539   	-2.26354e+01	-4.56946e+01	-4.03492e+01		         0.05667	3.80000e+01	
0.63344   	-2.18967e+01	-4.69039e+01	-3.67903e+01		         0.05833	2.90000e+01	
0.65150   	-2.24305e+01	-4.68777e+01	-3.44980e+01		         0.06000	2.10000e+01	
0.66956   	-2.23962e+01	-4.83286e+01	-3.45026e+01		         0.06167	1.40000e+01	
0.68762   	-2.28701e+01	-4.57382e+01	-3.40104e+01		         0.06333	7.00000e+00	
0.70568   	-2.28983e+01	-4.62166e+01	-3.33647e+01		         0.06500	1.00000e+00	
0.72374   	-2.23301e+01	-4.76872e+01	-3.29888e+01		         0.06667	-5.00000e+00	
0.74179   	-2.20207e+01	-4.72150e+01	-3.25982e+01		         0.06833	-1.00000e+01	
0.75986   	-2.17473e+01	-4.65175e+01	-3.23113e+01		         0.07000	-1.50000e+01	
0.77791   	-2.13606e+01	-4.57727e+01	-3.18376e+01		         0.07167	-2.00000e+01	
0.79597   	-2.09864e+01	-4.64958e+01	-3.13629e+01		         0.07333	-2.40000e+01	
0.81403   	-2.07478e+01	-4.72315e+01	-3.11244e+01		         0.07500	-2.80000e+01	
0.83208   	-2.04588e+01	-4.53619e+01	-3.13145e+01		         0.07667	-3.20000e+01	
0.85014   	-2.02978e+01	-4.40869e+01	-3.13467e+01		         0.07833	-3.50000e+01	
0.86820   	-2.02131e+01	-4.37545e+01	-3.12035e+01		         0.08000	-3.80000e+01	
0.88626   	-2.03103e+01	-4.33677e+01	-3.13159e+01		         0.08167	-4.10000e+01	
0.90432   	-2.05741e+01	-4.24733e+01	-3.12819e+01		         0.08333	-4.30000e+01	
0.92238   	-2.09115e+01	-4.21546e+01	-3.09993e+01		         0.08500	-4.40000e+01	
0.94043   	-2.12859e+01	-4.21411e+01	-3.11806e+01		         0.08667	-4.50000e+01	
0.95849   	-2.16067e+01	-4.21753e+01	-3.11676e+01		         0.08833	-4.60000e+01	
0.97655   	-2.18559e+01	-4.31214e+01	-3.13475e+01		         0.09000	-4.70000e+01	
0.99461   	-2.20021e+01	-4.49919e+01	-3.13240e+01		         0.09167	-4.70000e+01	
1.01267   	-2.21127e+01	-4.50782e+01	-3.07836e+01		         0.09333	-4.70000e+01	
1.03072   	-2.16795e+01	-4.73703e+01	-2.98577e+01		         0.09500	-4.70000e+01	
