Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00084   	-4.38086e+01	-4.26152e+01	-3.36623e+01		         0.00000	-1.30000e+01	
0.01863   	-4.38341e+01	-4.23379e+01	-3.37860e+01		         0.00167	-1.40000e+01	
0.03669   	-4.28730e+01	-4.13836e+01	-3.37489e+01		         0.00333	-1.30000e+01	
0.05475   	-4.20861e+01	-4.15829e+01	-3.39524e+01		         0.00500	-1.20000e+01	
0.07281   	-4.26928e+01	-4.06445e+01	-3.56884e+01		         0.00667	-1.00000e+01	
0.09086   	-4.33963e+01	-3.91590e+01	-3.55474e+01		         0.00833	-6.00000e+00	
0.10892   	-4.34754e+01	-4.05159e+01	-3.50388e+01		         0.01000	-1.00000e+00	
0.12698   	-4.29884e+01	-3.82323e+01	-3.49822e+01		         0.01167	7.00000e+00	
0.14504   	-4.16123e+01	-3.84322e+01	-3.55195e+01		         0.01333	1.60000e+01	
0.16310   	-4.16455e+01	-3.60281e+01	-3.39073e+01		         0.01500	2.70000e+01	
0.18115   	-4.23470e+01	-3.56178e+01	-3.41663e+01		         0.01667	4.00000e+01	
0.19921   	-3.88183e+01	-3.67987e+01	-3.72528e+01		         0.01833	5.50000e+01	
0.21727   	-3.75150e+01	-3.58361e+01	-3.75656e+01		         0.02000	7.10000e+01	
0.23533   	-3.67291e+01	-3.58974e+01	-3.74903e+01		         0.02167	8.70000e+01	
0.25339   	-3.75949e+01	-3.77803e+01	-3.68282e+01		         0.02333	1.04000e+02	
0.27145   	-3.79407e+01	-3.92195e+01	-3.73031e+01		         0.02500	1.20000e+02	
0.28951   	-3.80976e+01	-4.07264e+01	-3.88870e+01		         0.02667	1.35000e+02	
0.30756   	-3.82776e+01	-4.16252e+01	-3.84488e+01		         0.02833	1.49000e+02	
0.32562   	-3.82473e+01	-4.20238e+01	-3.85606e+01		         0.03000	1.61000e+02	
0.34368   	-3.84854e+01	-4.12780e+01	-3.98342e+01		         0.03167	1.71000e+02	
0.36174   	-3.85524e+01	-4.10548e+01	-4.06889e+01		         0.03333	1.78000e+02	
0.37980   	-3.84756e+01	-4.12681e+01	-3.93986e+01		         0.03500	1.82000e+02	
0.39786   	-3.90401e+01	-4.22930e+01	-3.86425e+01		         0.03667	1.83000e+02	
0.41591   	-3.90667e+01	-4.41304e+01	-3.96973e+01		         0.03833	1.81000e+02	
0.43397   	-3.88721e+01	-4.32569e+01	-3.93054e+01		         0.04000	1.76000e+02	
0.45203   	-3.87141e+01	-4.27973e+01	-3.96634e+01		         0.04167	1.69000e+02	
0.47009   	-3.87168e+01	-4.14883e+01	-3.75296e+01		         0.04333	1.59000e+02	
0.48815   	-3.81693e+01	-4.09084e+01	-3.76137e+01		         0.04500	1.48000e+02	
0.50620   	-3.79290e+01	-3.98921e+01	-3.56724e+01		         0.04667	1.34000e+02	
0.52426   	-3.78027e+01	-3.83571e+01	-3.17401e+01		         0.04833	1.20000e+02	
0.54232   	-3.73669e+01	-3.74322e+01	-2.85449e+01		         0.05000	1.05000e+02	
0.56038   	-3.74139e+01	-3.27503e+01	-2.83730e+01		         0.05167	9.00000e+01	
0.57843   	-3.68343e+01	-3.46222e+01	-3.58040e+01		         0.05333	7.40000e+01	
0.59649   	-3.65396e+01	-3.36883e+01	-3.27770e+01		         0.05500	5.80000e+01	
0.61487   	-3.64322e+01	-3.44056e+01	-3.07185e+01		         0.05667	4.30000e+01	
0.63261   	-3.54186e+01	-3.52997e+01	-2.94696e+01		         0.05833	2.90000e+01	
0.65067   	-3.55093e+01	-3.46758e+01	-2.88949e+01		         0.06000	1.50000e+01	
0.66873   	-3.57698e+01	-3.53502e+01	-2.80218e+01		         0.06167	2.00000e+00	
0.68678   	-3.63526e+01	-3.47977e+01	-2.88944e+01		         0.06333	-9.00000e+00	
0.70484   	-3.70438e+01	-3.39862e+01	-2.78296e+01		         0.06500	-2.00000e+01	
0.72290   	-3.74161e+01	-3.34331e+01	-2.61236e+01		         0.06667	-3.00000e+01	
0.74096   	-3.75828e+01	-3.35270e+01	-2.67020e+01		         0.06833	-3.90000e+01	
0.75902   	-3.75294e+01	-3.36367e+01	-2.77581e+01		         0.07000	-4.70000e+01	
0.77707   	-3.74947e+01	-3.41463e+01	-2.84817e+01		         0.07167	-5.40000e+01	
0.79513   	-3.73838e+01	-3.45099e+01	-2.79229e+01		         0.07333	-6.00000e+01	
0.81319   	-3.74153e+01	-3.44977e+01	-2.69958e+01		         0.07500	-6.50000e+01	
0.83125   	-3.73911e+01	-3.46514e+01	-2.68111e+01		         0.07667	-6.90000e+01	
0.84931   	-3.73271e+01	-3.48154e+01	-2.65877e+01		         0.07833	-7.30000e+01	
0.86737   	-3.70029e+01	-3.44456e+01	-2.61838e+01		         0.08000	-7.60000e+01	
0.88542   	-3.67886e+01	-3.40519e+01	-2.59228e+01		         0.08167	-7.80000e+01	
0.90348   	-3.67652e+01	-3.44535e+01	-2.60407e+01		         0.08333	-8.00000e+01	
0.92154   	-3.71532e+01	-3.62850e+01	-2.61470e+01		         0.08500	-8.10000e+01	
0.93960   	-3.83859e+01	-3.63232e+01	-2.59934e+01		         0.08667	-8.10000e+01	
0.95766   	-3.89253e+01	-3.68617e+01	-2.71799e+01		         0.08833	-8.10000e+01	
0.97572   	-3.87955e+01	-3.67408e+01	-2.57390e+01		         0.09000	-8.10000e+01	
0.99377   	-3.83994e+01	-3.84878e+01	-2.89841e+01		         0.09167	-8.00000e+01	
1.01183   	-3.83710e+01	-4.01497e+01	-3.05864e+01		         0.09333	-7.80000e+01	
1.02989   	-3.85647e+01	-4.02595e+01	-2.97857e+01		         0.09500	-7.70000e+01	
1.04795   	-3.91186e+01	-4.06946e+01	-3.18399e+01		         0.09667	-7.50000e+01	
1.06601   	-3.92876e+01	-3.96943e+01	-3.06002e+01		         0.09833	-7.30000e+01	
1.08406   	-3.93181e+01	-3.95987e+01	-3.01925e+01		         0.10000	-7.10000e+01	
1.10212   	-3.86674e+01	-3.89140e+01	-3.10978e+01		         0.10167	-6.90000e+01	
1.12018   	-3.82504e+01	-3.84351e+01	-3.20768e+01		         0.10333	-6.70000e+01	
1.13824   	-3.88308e+01	-3.66110e+01	-3.24477e+01		         0.10500	-6.50000e+01	
1.15630   	-3.92762e+01	-3.53008e+01	-3.24041e+01		         0.10667	-6.30000e+01	
1.17435   	-3.93166e+01	-3.49396e+01	-3.21771e+01		         0.10833	-6.10000e+01	
1.19241   	-3.92780e+01	-3.38115e+01	-3.33687e+01		         0.11000	-5.90000e+01	
1.21047   	-3.85246e+01	-3.10902e+01	-3.11051e+01		         0.11167	-5.70000e+01	
1.22853   	-3.76347e+01	-3.24556e+01	-3.18877e+01		         0.11333	-5.60000e+01	
1.24659   	-3.64500e+01	-3.41931e+01	-3.26943e+01		         0.11500	-5.40000e+01	
1.26464   	-3.43695e+01	-3.41792e+01	-3.10605e+01		         0.11667	-5.20000e+01	
1.28271   	-3.43650e+01	-3.60787e+01	-3.14664e+01		         0.11833	-5.10000e+01	
1.30076   	-3.53445e+01	-3.85224e+01	-3.26489e+01		         0.12000	-4.90000e+01	
1.31882   	-3.62659e+01	-4.10980e+01	-3.33690e+01		         0.12167	-4.80000e+01	
1.33688   	-3.63500e+01	-4.25586e+01	-3.46084e+01		         0.12333	-4.60000e+01	
1.35494   	-3.65820e+01	-4.26922e+01	-3.55859e+01		         0.12500	-4.50000e+01	
1.37300   	-3.72886e+01	-4.25598e+01	-3.65716e+01		         0.12667	-4.40000e+01	
1.39105   	-3.77250e+01	-4.18826e+01	-3.77289e+01		         0.12833	-4.20000e+01	
1.40912   	-3.78455e+01	-4.14192e+01	-3.86618e+01		         0.13000	-4.10000e+01	
1.42717   	-3.78216e+01	-4.14925e+01	-3.88938e+01		         0.13167	-4.00000e+01	
1.44522   	-3.82283e+01	-4.28729e+01	-3.76349e+01		         0.13333	-3.90000e+01	
