Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00044   	-3.41131e+01	-3.33293e+01	-4.61071e+01		         0.00000	7.70000e+01	
0.01849   	-3.28985e+01	-3.27461e+01	-4.52082e+01		         0.00167	9.50000e+01	
0.03655   	-3.29352e+01	-3.52068e+01	-4.52139e+01		         0.00333	1.10000e+02	
0.05461   	-3.35047e+01	-3.59101e+01	-4.37424e+01		         0.00500	1.24000e+02	
0.07266   	-3.40545e+01	-3.60661e+01	-4.42832e+01		         0.00667	1.34000e+02	
0.09072   	-3.29344e+01	-3.62767e+01	-4.47515e+01		         0.00833	1.42000e+02	
0.10879   	-3.34028e+01	-3.62118e+01	-4.40320e+01		         0.01000	1.47000e+02	
0.12684   	-3.44767e+01	-3.33092e+01	-4.54601e+01		         0.01167	1.50000e+02	
0.14490   	-3.55638e+01	-3.35527e+01	-4.59305e+01		         0.01333	1.50000e+02	
0.16296   	-3.47672e+01	-3.33686e+01	-4.62288e+01		         0.01500	1.49000e+02	
0.18102   	-3.50477e+01	-3.26052e+01	-4.35299e+01		         0.01667	1.46000e+02	
0.19907   	-3.47582e+01	-3.27205e+01	-4.34508e+01		         0.01833	1.43000e+02	
0.21713   	-3.63440e+01	-3.69178e+01	-4.38288e+01		         0.02000	1.38000e+02	
0.23519   	-3.79225e+01	-3.68777e+01	-4.49400e+01		         0.02167	1.34000e+02	
0.25325   	-3.87228e+01	-3.84040e+01	-4.62663e+01		         0.02333	1.29000e+02	
0.27130   	-3.89189e+01	-3.90235e+01	-4.58879e+01		         0.02500	1.24000e+02	
0.28936   	-3.86815e+01	-3.79458e+01	-4.69167e+01		         0.02667	1.18000e+02	
0.30742   	-3.86898e+01	-3.99113e+01	-4.62680e+01		         0.02833	1.12000e+02	
0.32548   	-3.87011e+01	-3.96498e+01	-4.64848e+01		         0.03000	1.06000e+02	
0.34354   	-3.76513e+01	-4.29890e+01	-4.56655e+01		         0.03167	9.90000e+01	
0.36160   	-3.84170e+01	-3.93114e+01	-4.75804e+01		         0.03333	9.30000e+01	
0.37966   	-3.80046e+01	-4.28521e+01	-4.72213e+01		         0.03500	8.70000e+01	
0.39771   	-3.79824e+01	-4.44863e+01	-4.72975e+01		         0.03667	8.10000e+01	
0.41577   	-3.77929e+01	-4.24855e+01	-4.68333e+01		         0.03833	7.60000e+01	
0.43383   	-3.68450e+01	-4.15703e+01	-4.71584e+01		         0.04000	7.10000e+01	
