Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00080   	-2.35286e+01	-2.12904e+01	-9.64031e+00		         0.00000	1.90000e+01	
0.01886   	-2.42649e+01	-2.50843e+01	-8.42294e+00		         0.00167	3.50000e+01	
0.03692   	-2.51029e+01	-2.73286e+01	-8.81509e+00		         0.00333	5.40000e+01	
0.05498   	-2.36500e+01	-2.59965e+01	-1.14276e+01		         0.00500	7.60000e+01	
0.07303   	-2.08093e+01	-2.45948e+01	-9.70111e+00		         0.00667	1.00000e+02	
0.09109   	-2.04742e+01	-1.98264e+01	-8.86030e+00		         0.00833	1.26000e+02	
0.10915   	-2.31899e+01	-2.06287e+01	-7.99307e+00		         0.01000	1.54000e+02	
0.12721   	-2.44964e+01	-2.41624e+01	-8.99651e+00		         0.01167	1.81000e+02	
0.14526   	-2.34713e+01	-2.23045e+01	-1.33075e+01		         0.01333	2.07000e+02	
0.16367   	-2.17730e+01	-2.35621e+01	-1.03228e+01		         0.01500	2.31000e+02	
0.18138   	-2.09773e+01	-2.45553e+01	-9.21417e+00		         0.01667	2.51000e+02	
0.19944   	-1.95746e+01	-2.65424e+01	-1.08380e+01		         0.01833	2.67000e+02	
0.21750   	-1.91706e+01	-2.92589e+01	-1.35606e+01		         0.02000	2.79000e+02	
0.23556   	-2.09714e+01	-2.74186e+01	-9.25464e+00		         0.02167	2.86000e+02	
0.25362   	-2.18716e+01	-2.67606e+01	-1.01570e+01		         0.02333	2.87000e+02	
0.27167   	-2.29249e+01	-2.78681e+01	-9.83652e+00		         0.02500	2.82000e+02	
0.28973   	-2.43015e+01	-3.30158e+01	-1.61587e+01		         0.02667	2.72000e+02	
0.30780   	-2.50331e+01	-3.84800e+01	-1.08897e+01		         0.02833	2.56000e+02	
0.32585   	-2.59029e+01	-4.12193e+01	-1.30629e+01		         0.03000	2.36000e+02	
0.34390   	-2.63172e+01	-4.31581e+01	-1.08299e+01		         0.03167	2.11000e+02	
0.36196   	-2.58630e+01	-4.38743e+01	-1.05280e+01		         0.03333	1.83000e+02	
0.38002   	-2.21812e+01	-4.29368e+01	-1.14928e+01		         0.03500	1.53000e+02	
0.39808   	-2.14366e+01	-4.44239e+01	-1.21454e+01		         0.03667	1.23000e+02	
0.41614   	-2.40572e+01	-4.28521e+01	-1.52602e+01		         0.03833	9.20000e+01	
0.43420   	-2.34735e+01	-4.25659e+01	-1.60666e+01		         0.04000	6.30000e+01	
0.45226   	-2.29327e+01	-4.08752e+01	-1.02592e+01		         0.04167	3.50000e+01	
