Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.01273   	-4.67477e+00		         0.00000	-2.70000e+01	
0.01883   	-4.16964e+00		         0.00167	-2.80000e+01	
0.02494   	-3.89181e+00		         0.00333	-2.90000e+01	
0.03132   	-3.19860e+00		         0.00500	-2.80000e+01	
0.03742   	-2.66953e+00		         0.00667	-2.70000e+01	
0.04353   	-2.00783e+00		         0.00833	-2.40000e+01	
0.04963   	-1.26115e+00		         0.01000	-2.00000e+01	
0.05601   	-8.37005e-01		         0.01167	-1.30000e+01	
0.06211   	-1.02387e+00		         0.01333	-3.00000e+00	
0.06822   	-1.59577e+00		         0.01500	9.00000e+00	
0.07432   	-2.64934e+00		         0.01667	2.60000e+01	
0.08069   	-3.16513e+00		         0.01833	4.60000e+01	
0.08680   	-3.03297e+00		         0.02000	7.00000e+01	
0.09290   	-2.19237e+00		         0.02167	9.70000e+01	
0.09901   	-8.60386e-01		         0.02333	1.27000e+02	
0.10538   	7.67277e-01		         0.02500	1.59000e+02	
0.11149   	1.84928e+00		         0.02667	1.92000e+02	
0.11759   	2.81470e+00		         0.02833	2.24000e+02	
0.12370   	3.70670e+00		         0.03000	2.56000e+02	
0.13007   	4.39072e+00		         0.03167	2.84000e+02	
0.13618   	4.87332e+00		         0.03333	3.10000e+02	
0.14228   	5.09316e+00		         0.03500	3.30000e+02	
0.14839   	5.13118e+00		         0.03667	3.45000e+02	
0.15477   	5.08350e+00		         0.03833	3.53000e+02	
0.16087   	5.02011e+00		         0.04000	3.54000e+02	
0.16697   	4.97834e+00		         0.04167	3.48000e+02	
0.17308   	4.99874e+00		         0.04333	3.34000e+02	
0.17946   	4.98793e+00		         0.04500	3.14000e+02	
0.18556   	4.97116e+00		         0.04667	2.88000e+02	
0.19166   	4.97263e+00		         0.04833	2.58000e+02	
0.19777   	4.93315e+00		         0.05000	2.25000e+02	
0.20415   	4.86988e+00		         0.05167	1.89000e+02	
0.21036   	4.81045e+00		         0.05333	1.53000e+02	
0.21635   	4.81378e+00		         0.05500	1.17000e+02	
0.22246   	4.80160e+00		         0.05667	8.20000e+01	
0.22883   	4.74481e+00		         0.05833	4.90000e+01	
0.23495   	4.69779e+00		         0.06000	1.90000e+01	
0.24104   	4.67059e+00		         0.06167	-8.00000e+00	
0.24715   	4.58597e+00		         0.06333	-3.10000e+01	
0.25353   	4.46633e+00		         0.06500	-5.10000e+01	
0.25963   	4.37038e+00		         0.06667	-6.70000e+01	
0.26573   	4.27602e+00		         0.06833	-8.00000e+01	
0.27184   	4.17402e+00		         0.07000	-9.00000e+01	
0.27821   	4.03942e+00		         0.07167	-9.80000e+01	
0.28432   	3.94172e+00		         0.07333	-1.04000e+02	
0.29042   	3.86932e+00		         0.07500	-1.09000e+02	
0.29653   	3.78141e+00		         0.07667	-1.12000e+02	
0.30291   	3.65318e+00		         0.07833	-1.14000e+02	
0.30901   	3.51553e+00		         0.08000	-1.16000e+02	
0.31512   	3.38076e+00		         0.08167	-1.17000e+02	
0.32122   	3.24078e+00		         0.08333	-1.17000e+02	
0.32760   	3.07645e+00		         0.08500	-1.18000e+02	
0.33370   	2.95071e+00		         0.08667	-1.17000e+02	
0.33980   	2.86185e+00		         0.08833	-1.17000e+02	
0.34591   	2.73076e+00		         0.09000	-1.16000e+02	
0.35228   	2.62114e+00		         0.09167	-1.15000e+02	
0.35839   	2.54719e+00		         0.09333	-1.13000e+02	
0.36449   	2.44024e+00		         0.09500	-1.12000e+02	
0.37060   	2.34210e+00		         0.09667	-1.10000e+02	
0.37697   	2.25944e+00		         0.09833	-1.09000e+02	
0.38308   	2.09785e+00		         0.10000	-1.08000e+02	
0.38919   	1.92952e+00		         0.10167	-1.06000e+02	
0.39529   	1.76944e+00		         0.10333	-1.04000e+02	
0.40166   	1.58902e+00		         0.10500	-1.03000e+02	
0.40777   	1.38886e+00		         0.10667	-1.01000e+02	
0.41388   	1.19884e+00		         0.10833	-1.00000e+02	
0.41998   	9.40758e-01		         0.11000	-9.80000e+01	
0.42635   	6.11386e-01		         0.11167	-9.70000e+01	
0.43246   	2.29680e-01		         0.11333	-9.50000e+01	
0.43857   	-1.51153e-01		         0.11500	-9.40000e+01	
0.44467   	-4.22538e-01		         0.11667	-9.20000e+01	
0.45105   	-1.46616e-01		         0.11833	-9.10000e+01	
0.45715   	1.53447e-01		         0.12000	-8.90000e+01	
0.46326   	5.90868e-01		         0.12167	-8.70000e+01	
0.46936   	1.05106e+00		         0.12333	-8.60000e+01	
0.47574   	1.56889e+00		         0.12500	-8.40000e+01	
0.48184   	1.60567e+00		         0.12667	-8.20000e+01	
0.48795   	1.71059e+00		         0.12833	-8.00000e+01	
0.49405   	1.73610e+00		         0.13000	-7.80000e+01	
0.50043   	1.82565e+00		         0.13167	-7.60000e+01	
0.50653   	1.78912e+00		         0.13333	-7.40000e+01	
0.51264   	1.73611e+00		         0.13500	-7.20000e+01	
0.51874   	1.61181e+00		         0.13667	-7.00000e+01	
0.52512   	1.46860e+00		         0.13833	-6.80000e+01	
