Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.01125   	-5.90765e-01		         0.00000	5.00000e+00	
0.01748   	-1.88099e-01		         0.00167	9.00000e+00	
0.02371   	2.05371e-01		         0.00333	1.30000e+01	
0.02995   	1.10543e+00		         0.00500	1.80000e+01	
0.03620   	2.10578e+00		         0.00667	2.40000e+01	
0.04242   	2.82302e+00		         0.00833	3.00000e+01	
0.04865   	3.53292e+00		         0.01000	3.70000e+01	
0.05488   	3.83736e+00		         0.01167	4.60000e+01	
0.06112   	3.59072e+00		         0.01333	5.50000e+01	
0.06735   	3.48404e+00		         0.01500	6.50000e+01	
0.07359   	3.15934e+00		         0.01667	7.60000e+01	
0.07982   	2.62823e+00		         0.01833	8.60000e+01	
0.08608   	2.25917e+00		         0.02000	9.70000e+01	
0.09229   	2.05023e+00		         0.02167	1.07000e+02	
0.09852   	1.42062e+00		         0.02333	1.17000e+02	
0.10476   	1.03277e+00		         0.02500	1.26000e+02	
0.11102   	8.89739e-01		         0.02667	1.34000e+02	
0.11723   	9.47180e-01		         0.02833	1.41000e+02	
0.12347   	1.14343e+00		         0.03000	1.48000e+02	
0.12970   	1.59686e+00		         0.03167	1.53000e+02	
0.13594   	2.10731e+00		         0.03333	1.57000e+02	
0.14216   	2.48518e+00		         0.03500	1.61000e+02	
0.14840   	2.75067e+00		         0.03667	1.63000e+02	
0.15463   	2.97507e+00		         0.03833	1.65000e+02	
0.16090   	3.14357e+00		         0.04000	1.65000e+02	
0.16710   	3.21202e+00		         0.04167	1.65000e+02	
0.17334   	3.20276e+00		         0.04333	1.63000e+02	
0.17957   	3.22894e+00		         0.04500	1.60000e+02	
0.18583   	3.23532e+00		         0.04667	1.56000e+02	
0.19204   	3.14021e+00		         0.04833	1.50000e+02	
0.19827   	3.03882e+00		         0.05000	1.43000e+02	
0.20451   	3.02742e+00		         0.05167	1.35000e+02	
0.21076   	2.97680e+00		         0.05333	1.25000e+02	
0.21698   	2.92198e+00		         0.05500	1.14000e+02	
0.22321   	2.95300e+00		         0.05667	1.02000e+02	
0.22945   	2.97403e+00		         0.05833	9.00000e+01	
0.23569   	2.96065e+00		         0.06000	7.60000e+01	
0.24191   	2.95286e+00		         0.06167	6.30000e+01	
0.24815   	2.95253e+00		         0.06333	4.90000e+01	
0.25438   	2.93100e+00		         0.06500	3.60000e+01	
0.26064   	2.89137e+00		         0.06667	2.20000e+01	
0.26685   	2.87508e+00		         0.06833	9.00000e+00	
0.27309   	2.84268e+00		         0.07000	-4.00000e+00	
0.27932   	2.80106e+00		         0.07167	-1.60000e+01	
0.28557   	2.73283e+00		         0.07333	-2.80000e+01	
0.29179   	2.67699e+00		         0.07500	-4.00000e+01	
0.29802   	2.61077e+00		         0.07667	-5.00000e+01	
0.30426   	2.54865e+00		         0.07833	-6.00000e+01	
0.31051   	2.46546e+00		         0.08000	-6.90000e+01	
0.31673   	2.38973e+00		         0.08167	-7.80000e+01	
0.32296   	2.32285e+00		         0.08333	-8.50000e+01	
0.32920   	2.23170e+00		         0.08500	-9.20000e+01	
0.33544   	2.13599e+00		         0.08667	-9.80000e+01	
0.34166   	2.05230e+00		         0.08833	-1.02000e+02	
0.34790   	1.96569e+00		         0.09000	-1.06000e+02	
0.35413   	1.84657e+00		         0.09167	-1.08000e+02	
0.36038   	1.72191e+00		         0.09333	-1.10000e+02	
0.36660   	1.61531e+00		         0.09500	-1.10000e+02	
0.37284   	1.48233e+00		         0.09667	-1.08000e+02	
0.37907   	1.33189e+00		         0.09833	-1.06000e+02	
0.38532   	1.14704e+00		         0.10000	-1.03000e+02	
0.39154   	9.47112e-01		         0.10167	-1.00000e+02	
0.39777   	6.38083e-01		         0.10333	-9.50000e+01	
0.40401   	2.87303e-01		         0.10500	-9.10000e+01	
0.41026   	-1.06291e-01		         0.10667	-8.60000e+01	
0.41685   	-5.20310e-01		         0.10833	-8.10000e+01	
0.42271   	-9.68165e-01		         0.11000	-7.50000e+01	
0.42895   	-1.42294e+00		         0.11167	-7.10000e+01	
0.43519   	-1.87347e+00		         0.11333	-6.60000e+01	
0.44141   	-2.28000e+00		         0.11500	-6.20000e+01	
0.44765   	-2.40730e+00		         0.11667	-5.80000e+01	
0.45389   	-2.30294e+00		         0.11833	-5.50000e+01	
0.46015   	-2.10774e+00		         0.12000	-5.20000e+01	
0.46663   	-1.78672e+00		         0.12167	-5.00000e+01	
0.47259   	-1.38212e+00		         0.12333	-4.80000e+01	
0.47882   	-1.11134e+00		         0.12500	-4.60000e+01	
0.48508   	-9.72013e-01		         0.12667	-4.50000e+01	
0.49129   	-7.69034e-01		         0.12833	-4.40000e+01	
0.49752   	-6.53021e-01		         0.13000	-4.30000e+01	
0.50376   	-4.93000e-01		         0.13167	-4.20000e+01	
0.51001   	-3.70522e-01		         0.13333	-4.10000e+01	
0.51639   	-2.76732e-01		         0.13500	-4.00000e+01	
0.52246   	-2.11008e-01		         0.13667	-3.90000e+01	
0.52870   	-1.64018e-01		         0.13833	-3.70000e+01	
0.53495   	-2.07941e-01		         0.14000	-3.60000e+01	
0.54116   	-4.18717e-01		         0.14167	-3.50000e+01	
0.54740   	-6.49558e-01		         0.14333	-3.40000e+01	
0.55363   	-9.36695e-01		         0.14500	-3.30000e+01	
0.55989   	-1.28278e+00		         0.14667	-3.20000e+01	
0.56625   	-1.72149e+00		         0.14833	-3.10000e+01	
0.57233   	-2.08022e+00		         0.15000	-3.10000e+01	
0.57857   	-2.48041e+00		         0.15167	-3.00000e+01	
0.58481   	-2.75009e+00		         0.15333	-2.90000e+01	
0.59104   	-2.89144e+00		         0.15500	-2.90000e+01	
0.59727   	-2.89473e+00		         0.15667	-2.90000e+01	
0.60351   	-2.84768e+00		         0.15833	-2.80000e+01	
0.60977   	-2.62794e+00		         0.16000	-2.80000e+01	
0.61607   	-2.50160e+00		         0.16167	-2.70000e+01	
0.62221   	-2.36521e+00		         0.16333	-2.70000e+01	
0.62844   	-2.23735e+00		         0.16500	-2.60000e+01	
0.63469   	-2.09707e+00		         0.16667	-2.50000e+01	
0.64091   	-2.00503e+00		         0.16833	-2.40000e+01	
0.64715   	-1.87052e+00		         0.17000	-2.30000e+01	
0.65339   	-1.73961e+00		         0.17167	-2.20000e+01	
0.65964   	-1.60401e+00		         0.17333	-2.10000e+01	
0.66586   	-1.39540e+00		         0.17500	-2.00000e+01	
0.67208   	-1.21336e+00		         0.17667	-1.90000e+01	
0.67832   	-1.01037e+00		         0.17833	-1.80000e+01	
0.68457   	-8.28103e-01		         0.18000	-1.70000e+01	
0.69079   	-6.48646e-01		         0.18167	-1.60000e+01	
0.69702   	-5.04064e-01		         0.18333	-1.50000e+01	
0.70326   	-3.55005e-01		         0.18500	-1.40000e+01	
0.70950   	-2.50608e-01		         0.18667	-1.30000e+01	
0.71572   	-1.33355e-01		         0.18833	-1.20000e+01	
0.72196   	-3.83321e-02		         0.19000	-1.20000e+01	
0.72819   	4.04000e-02		         0.19167	-1.10000e+01	
0.73446   	8.15804e-02		         0.19333	-1.00000e+01	
0.74066   	1.17190e-01		         0.19500	-9.00000e+00	
0.74689   	1.40821e-01		         0.19667	-8.00000e+00	
0.75313   	1.40495e-01		         0.19833	-7.00000e+00	
0.75938   	8.83997e-02		         0.20000	-7.00000e+00	
0.76560   	3.87115e-02		         0.20167	-6.00000e+00	
0.77183   	-2.45645e-02		         0.20333	-5.00000e+00	
0.77807   	-8.94428e-02		         0.20500	-5.00000e+00	
0.78431   	-1.35329e-01		         0.20667	-4.00000e+00	
0.79054   	-1.46832e-01		         0.20833	-4.00000e+00	
0.79677   	-1.49757e-01		         0.21000	-3.00000e+00	
0.80301   	-1.44044e-01		         0.21167	-3.00000e+00	
0.80927   	-1.40363e-01		         0.21333	-3.00000e+00	
0.81550   	-1.41132e-01		         0.21500	-3.00000e+00	
0.82171   	-1.42143e-01		         0.21667	-3.00000e+00	
0.82794   	-1.43273e-01		         0.21833	-3.00000e+00	
0.83420   	-1.46107e-01		         0.22000	-3.00000e+00	
0.84041   	-1.45506e-01		         0.22167	-2.00000e+00	
0.84664   	-1.49826e-01		         0.22333	-2.00000e+00	
0.85288   	-1.47998e-01		         0.22500	-1.00000e+00	
0.85911   	-1.45657e-01		         0.22667	0.00000e+00	
0.86535   	-1.46005e-01		         0.22833	0.00000e+00	
0.87158   	-1.47730e-01		         0.23000	1.00000e+00	
0.87782   	-1.41561e-01		         0.23167	2.00000e+00	
