Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.01777   	7.09467e-01		         0.00000	-1.70000e+01	
0.02387   	7.17681e-01		         0.00167	-1.80000e+01	
0.03024   	7.06106e-01		         0.00333	-1.90000e+01	
0.03635   	9.96364e-01		         0.00500	-1.90000e+01	
0.04245   	1.35067e+00		         0.00667	-1.90000e+01	
0.04856   	1.56708e+00		         0.00833	-1.90000e+01	
0.05493   	1.68430e+00		         0.01000	-1.70000e+01	
0.06103   	1.53193e+00		         0.01167	-1.40000e+01	
0.06714   	1.32224e+00		         0.01333	-1.10000e+01	
0.07324   	8.40409e-01		         0.01500	-7.00000e+00	
0.07962   	7.07741e-01		         0.01667	-1.00000e+00	
0.08572   	7.91696e-01		         0.01833	5.00000e+00	
0.09182   	1.24804e+00		         0.02000	1.30000e+01	
0.09793   	1.76840e+00		         0.02167	2.20000e+01	
0.10431   	2.48000e+00		         0.02333	3.10000e+01	
0.11041   	3.05574e+00		         0.02500	4.20000e+01	
0.11651   	3.58356e+00		         0.02667	5.40000e+01	
0.12262   	4.09830e+00		         0.02833	6.60000e+01	
0.12899   	4.48263e+00		         0.03000	7.80000e+01	
0.13509   	4.74123e+00		         0.03167	8.90000e+01	
0.14120   	4.87222e+00		         0.03333	9.90000e+01	
0.14731   	4.99613e+00		         0.03500	1.08000e+02	
0.15368   	5.06167e+00		         0.03667	1.14000e+02	
0.16001   	5.03927e+00		         0.03833	1.19000e+02	
0.16589   	4.99570e+00		         0.04000	1.21000e+02	
0.17200   	4.96643e+00		         0.04167	1.21000e+02	
0.17837   	4.93936e+00		         0.04333	1.18000e+02	
0.18447   	4.89648e+00		         0.04500	1.12000e+02	
0.19058   	4.86596e+00		         0.04667	1.05000e+02	
0.19668   	4.91094e+00		         0.04833	9.50000e+01	
0.20306   	4.92429e+00		         0.05000	8.40000e+01	
0.20954   	4.90610e+00		         0.05167	7.30000e+01	
0.21526   	4.88189e+00		         0.05333	6.10000e+01	
0.22137   	4.87531e+00		         0.05500	4.90000e+01	
0.22774   	4.77502e+00		         0.05667	3.70000e+01	
0.23385   	4.68222e+00		         0.05833	2.60000e+01	
0.23995   	4.61528e+00		         0.06000	1.60000e+01	
0.24605   	4.55961e+00		         0.06167	7.00000e+00	
0.25243   	4.45202e+00		         0.06333	-2.00000e+00	
0.25853   	4.37383e+00		         0.06500	-9.00000e+00	
0.26464   	4.26507e+00		         0.06667	-1.60000e+01	
0.27074   	4.15631e+00		         0.06833	-2.10000e+01	
0.27712   	4.05957e+00		         0.07000	-2.50000e+01	
0.28322   	3.99507e+00		         0.07167	-2.90000e+01	
0.28933   	3.91947e+00		         0.07333	-3.20000e+01	
0.29543   	3.93238e+00		         0.07500	-3.40000e+01	
0.30181   	3.94518e+00		         0.07667	-3.60000e+01	
0.30791   	3.91633e+00		         0.07833	-3.70000e+01	
0.31402   	3.86452e+00		         0.08000	-3.80000e+01	
0.32012   	3.82760e+00		         0.08167	-3.80000e+01	
