Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.01152   	-4.38641e+00		         0.00000	-1.00000e+00	
0.01790   	-4.56962e+00		         0.00167	0.00000e+00	
0.02428   	-4.67821e+00		         0.00333	1.00000e+00	
0.03065   	-4.96043e+00		         0.00500	2.00000e+00	
0.03702   	-4.55198e+00		         0.00667	4.00000e+00	
0.04340   	-4.49357e+00		         0.00833	6.00000e+00	
0.04977   	-3.55940e+00		         0.01000	8.00000e+00	
0.05615   	-2.95446e+00		         0.01167	1.00000e+01	
0.06252   	-3.18387e+00		         0.01333	1.30000e+01	
0.06890   	-3.61212e+00		         0.01500	1.50000e+01	
0.07527   	-4.21236e+00		         0.01667	1.80000e+01	
0.08165   	-5.09030e+00		         0.01833	2.20000e+01	
0.08802   	-5.40046e+00		         0.02000	2.50000e+01	
0.09440   	-4.32825e+00		         0.02167	2.80000e+01	
0.10078   	-3.55167e+00		         0.02333	3.10000e+01	
0.10715   	-1.88704e+00		         0.02500	3.30000e+01	
0.11352   	-1.52230e-02		         0.02667	3.50000e+01	
0.11989   	1.62115e+00		         0.02833	3.60000e+01	
0.12627   	2.94385e+00		         0.03000	3.70000e+01	
0.13264   	4.05994e+00		         0.03167	3.70000e+01	
0.13902   	4.54031e+00		         0.03333	3.60000e+01	
0.14539   	4.52165e+00		         0.03500	3.50000e+01	
0.15177   	4.54496e+00		         0.03667	3.30000e+01	
0.15814   	4.56336e+00		         0.03833	3.00000e+01	
0.16452   	4.60230e+00		         0.04000	2.70000e+01	
0.17089   	4.64044e+00		         0.04167	2.30000e+01	
0.17727   	4.68147e+00		         0.04333	1.90000e+01	
0.18364   	4.69301e+00		         0.04500	1.40000e+01	
0.19002   	4.72223e+00		         0.04667	9.00000e+00	
0.19639   	4.75227e+00		         0.04833	4.00000e+00	
0.20276   	4.79631e+00		         0.05000	-2.00000e+00	
0.20914   	4.81415e+00		         0.05167	-8.00000e+00	
0.21551   	4.79516e+00		         0.05333	-1.40000e+01	
0.22189   	4.76577e+00		         0.05500	-2.00000e+01	
0.22827   	4.72360e+00		         0.05667	-2.60000e+01	
0.23464   	4.70519e+00		         0.05833	-3.20000e+01	
0.24101   	4.69167e+00		         0.06000	-3.80000e+01	
0.24739   	4.62924e+00		         0.06167	-4.20000e+01	
0.25376   	4.62276e+00		         0.06333	-4.60000e+01	
0.26014   	4.50253e+00		         0.06500	-4.90000e+01	
0.26651   	4.39206e+00		         0.06667	-5.10000e+01	
0.27288   	4.27625e+00		         0.06833	-5.30000e+01	
0.27926   	4.16034e+00		         0.07000	-5.30000e+01	
0.28564   	3.95625e+00		         0.07167	-5.20000e+01	
0.29201   	3.84794e+00		         0.07333	-5.00000e+01	
0.29838   	3.66470e+00		         0.07500	-4.80000e+01	
0.30476   	3.48757e+00		         0.07667	-4.50000e+01	
0.31114   	3.38954e+00		         0.07833	-4.10000e+01	
0.31751   	3.24325e+00		         0.08000	-3.80000e+01	
0.32388   	3.07340e+00		         0.08167	-3.40000e+01	
0.33026   	2.91669e+00		         0.08333	-3.00000e+01	
0.33663   	2.76034e+00		         0.08500	-2.60000e+01	
0.34301   	2.57392e+00		         0.08667	-2.20000e+01	
0.34938   	2.37337e+00		         0.08833	-1.80000e+01	
0.35576   	2.18036e+00		         0.09000	-1.40000e+01	
0.36213   	2.00102e+00		         0.09167	-1.10000e+01	
0.36851   	1.80961e+00		         0.09333	-8.00000e+00	
0.37488   	1.60692e+00		         0.09500	-5.00000e+00	
0.38125   	1.42743e+00		         0.09667	-3.00000e+00	
