Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.01239   	1.90710e+00		         0.00000	1.56000e+02	
0.01880   	8.14580e-01		         0.00167	1.99000e+02	
0.02522   	3.90783e-01		         0.00333	2.45000e+02	
0.03163   	-7.16060e-01		         0.00500	2.91000e+02	
0.03806   	-1.61487e+00		         0.00667	3.36000e+02	
0.04446   	-1.38025e+00		         0.00833	3.78000e+02	
0.05116   	-8.44488e-01		         0.01000	4.15000e+02	
0.05730   	3.88978e-01		         0.01167	4.46000e+02	
0.06371   	2.65145e+00		         0.01333	4.69000e+02	
0.07012   	4.70343e+00		         0.01500	4.82000e+02	
0.07654   	6.55957e+00		         0.01667	4.85000e+02	
0.08296   	7.96500e+00		         0.01833	4.75000e+02	
0.08937   	8.25375e+00		         0.02000	4.53000e+02	
0.09579   	7.23455e+00		         0.02167	4.21000e+02	
0.10221   	6.57259e+00		         0.02333	3.78000e+02	
0.10863   	5.95256e+00		         0.02500	3.28000e+02	
0.11504   	5.51175e+00		         0.02667	2.73000e+02	
0.12145   	5.28467e+00		         0.02833	2.15000e+02	
0.12787   	5.17473e+00		         0.03000	1.55000e+02	
0.13429   	5.34612e+00		         0.03167	9.60000e+01	
0.14070   	5.84998e+00		         0.03333	3.90000e+01	
0.14712   	6.28933e+00		         0.03500	-1.60000e+01	
0.15353   	6.50665e+00		         0.03667	-6.60000e+01	
0.15995   	6.47789e+00		         0.03833	-1.11000e+02	
0.16637   	5.99254e+00		         0.04000	-1.50000e+02	
0.17278   	5.30938e+00		         0.04167	-1.83000e+02	
0.17920   	4.60418e+00		         0.04333	-2.09000e+02	
0.18561   	4.12273e+00		         0.04500	-2.28000e+02	
0.19203   	3.87899e+00		         0.04667	-2.41000e+02	
0.19844   	3.87389e+00		         0.04833	-2.48000e+02	
0.20486   	3.88749e+00		         0.05000	-2.49000e+02	
0.21128   	3.94247e+00		         0.05167	-2.46000e+02	
0.21770   	3.98594e+00		         0.05333	-2.40000e+02	
0.22411   	4.07119e+00		         0.05500	-2.30000e+02	
0.23052   	4.14754e+00		         0.05667	-2.18000e+02	
0.23694   	4.14295e+00		         0.05833	-2.04000e+02	
0.24336   	4.01728e+00		         0.06000	-1.90000e+02	
0.24977   	3.83215e+00		         0.06167	-1.76000e+02	
0.25619   	3.57960e+00		         0.06333	-1.62000e+02	
0.26261   	3.21672e+00		         0.06500	-1.48000e+02	
0.26902   	2.97079e+00		         0.06667	-1.36000e+02	
0.27544   	2.84956e+00		         0.06833	-1.24000e+02	
0.28185   	2.66700e+00		         0.07000	-1.14000e+02	
0.28827   	2.51912e+00		         0.07167	-1.05000e+02	
0.29468   	2.35849e+00		         0.07333	-9.80000e+01	
0.30110   	2.14710e+00		         0.07500	-9.10000e+01	
0.30752   	1.89911e+00		         0.07667	-8.50000e+01	
0.31393   	1.71740e+00		         0.07833	-8.00000e+01	
0.32036   	1.48707e+00		         0.08000	-7.60000e+01	
0.32676   	1.24031e+00		         0.08167	-7.30000e+01	
0.33353   	9.42579e-01		         0.08333	-7.00000e+01	
0.33960   	5.74250e-01		         0.08500	-6.80000e+01	
0.34602   	1.41463e-01		         0.08667	-6.50000e+01	
0.35243   	-3.72923e-01		         0.08833	-6.30000e+01	
0.35885   	-8.47516e-01		         0.09000	-6.20000e+01	
0.36526   	-1.20875e+00		         0.09167	-6.00000e+01	
0.37168   	-1.28934e+00		         0.09333	-5.80000e+01	
0.37809   	-1.13216e+00		         0.09500	-5.70000e+01	
0.38451   	-7.91696e-01		         0.09667	-5.50000e+01	
0.39093   	-4.39748e-01		         0.09833	-5.40000e+01	
0.39734   	-1.41167e-01		         0.10000	-5.30000e+01	
0.40376   	-8.74978e-02		         0.10167	-5.10000e+01	
0.41017   	-2.03242e-01		         0.10333	-5.00000e+01	
0.41659   	-4.15535e-01		         0.10500	-4.80000e+01	
0.42301   	-7.35048e-01		         0.10667	-4.70000e+01	
0.42942   	-1.21011e+00		         0.10833	-4.60000e+01	
0.43583   	-1.69322e+00		         0.11000	-4.40000e+01	
0.44225   	-2.10012e+00		         0.11167	-4.30000e+01	
0.44867   	-2.65527e+00		         0.11333	-4.10000e+01	
0.45508   	-3.13871e+00		         0.11500	-4.00000e+01	
0.46150   	-3.61326e+00		         0.11667	-3.80000e+01	
0.46792   	-3.84537e+00		         0.11833	-3.70000e+01	
0.47433   	-4.14925e+00		         0.12000	-3.50000e+01	
0.48074   	-4.27898e+00		         0.12167	-3.40000e+01	
0.48717   	-4.32690e+00		         0.12333	-3.30000e+01	
0.49358   	-4.13923e+00		         0.12500	-3.20000e+01	
0.49999   	-4.11266e+00		         0.12667	-3.00000e+01	
0.50641   	-3.98883e+00		         0.12833	-3.00000e+01	
0.51282   	-3.80256e+00		         0.13000	-2.90000e+01	
0.51924   	-3.61199e+00		         0.13167	-2.80000e+01	
0.52566   	-3.33091e+00		         0.13333	-2.70000e+01	
0.53207   	-2.91353e+00		         0.13500	-2.70000e+01	
0.53849   	-2.44058e+00		         0.13667	-2.60000e+01	
0.54491   	-1.98370e+00		         0.13833	-2.60000e+01	
0.55132   	-1.58164e+00		         0.14000	-2.50000e+01	
0.55774   	-1.21039e+00		         0.14167	-2.40000e+01	
0.56415   	-9.11887e-01		         0.14333	-2.40000e+01	
0.57058   	-6.97448e-01		         0.14500	-2.30000e+01	
0.57699   	-5.88278e-01		         0.14667	-2.20000e+01	
0.58340   	-3.21431e-01		         0.14833	-2.00000e+01	
0.58982   	-1.66362e-01		         0.15000	-1.90000e+01	
0.59623   	-4.09435e-02		         0.15167	-1.80000e+01	
0.60265   	1.20842e-02		         0.15333	-1.60000e+01	
0.60907   	1.38419e-01		         0.15500	-1.50000e+01	
0.61567   	1.10937e-01		         0.15667	-1.30000e+01	
0.62190   	1.28491e-01		         0.15833	-1.20000e+01	
0.62831   	1.08142e-01		         0.16000	-1.00000e+01	
0.63473   	1.42260e-01		         0.16167	-9.00000e+00	
0.64114   	1.75497e-01		         0.16333	-7.00000e+00	
0.64756   	2.52076e-01		         0.16500	-6.00000e+00	
0.65398   	2.94857e-01		         0.16667	-4.00000e+00	
0.66039   	3.36321e-01		         0.16833	-3.00000e+00	
0.66681   	3.58641e-01		         0.17000	-1.00000e+00	
0.67323   	3.61077e-01		         0.17167	0.00000e+00	
0.67965   	3.03796e-01		         0.17333	2.00000e+00	
0.68606   	1.49527e-01		         0.17500	3.00000e+00	
0.69247   	-1.41447e-02		         0.17667	5.00000e+00	
0.69889   	-2.30431e-01		         0.17833	6.00000e+00	
0.70531   	-5.68547e-01		         0.18000	8.00000e+00	
0.71172   	-1.10323e+00		         0.18167	9.00000e+00	
0.71814   	-1.82041e+00		         0.18333	1.10000e+01	
0.72455   	-2.80201e+00		         0.18500	1.20000e+01	
0.73098   	-4.20173e+00		         0.18667	1.40000e+01	
0.73738   	-6.20257e+00		         0.18833	1.60000e+01	
0.74380   	-8.13194e+00		         0.19000	1.70000e+01	
0.75022   	-9.66026e+00		         0.19167	1.90000e+01	
0.75663   	-1.14690e+01		         0.19333	2.20000e+01	
0.76305   	-1.25629e+01		         0.19500	2.40000e+01	
0.76947   	-1.24350e+01		         0.19667	2.60000e+01	
0.77588   	-1.18402e+01		         0.19833	2.90000e+01	
0.78230   	-1.11912e+01		         0.20000	3.20000e+01	
0.78872   	-9.68765e+00		         0.20167	3.50000e+01	
0.79513   	-8.18385e+00		         0.20333	3.80000e+01	
0.80154   	-6.76698e+00		         0.20500	4.20000e+01	
0.80797   	-5.39647e+00		         0.20667	4.50000e+01	
0.81437   	-3.79591e+00		         0.20833	4.80000e+01	
0.82079   	-2.25900e+00		         0.21000	5.20000e+01	
0.82721   	-7.78971e-01		         0.21167	5.50000e+01	
0.83363   	3.78390e-01		         0.21333	5.80000e+01	
0.84004   	1.29456e+00		         0.21500	6.10000e+01	
0.84646   	1.80368e+00		         0.21667	6.50000e+01	
0.85287   	2.27003e+00		         0.21833	6.80000e+01	
0.85929   	2.49627e+00		         0.22000	7.10000e+01	
0.86570   	2.72873e+00		         0.22167	7.40000e+01	
0.87212   	2.97585e+00		         0.22333	7.70000e+01	
0.87854   	3.12539e+00		         0.22500	8.00000e+01	
0.88495   	2.65911e+00		         0.22667	8.30000e+01	
0.89137   	1.86193e+00		         0.22833	8.60000e+01	
0.89781   	8.43298e-01		         0.23000	8.90000e+01	
0.90420   	-3.41444e-02		         0.23167	9.10000e+01	
0.91061   	-6.60354e-01		         0.23333	9.40000e+01	
0.91703   	-7.32252e-01		         0.23500	9.60000e+01	
0.92344   	-5.34583e-01		         0.23667	9.80000e+01	
0.92986   	-6.24545e-02		         0.23833	1.00000e+02	
0.93628   	2.64608e-01		         0.24000	1.01000e+02	
0.94270   	1.14323e+00		         0.24167	1.03000e+02	
0.94911   	2.55251e+00		         0.24333	1.04000e+02	
0.95553   	4.08039e+00		         0.24500	1.05000e+02	
0.96194   	5.49295e+00		         0.24667	1.05000e+02	
0.96836   	6.71790e+00		         0.24833	1.06000e+02	
0.97477   	7.52756e+00		         0.25000	1.06000e+02	
