Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.00850   	-1.44635e+00		         0.00000	3.07000e+02	
0.01816   	-4.94666e-01		         0.00167	3.41000e+02	
0.02782   	4.11076e-01		         0.00333	3.70000e+02	
0.03747   	-6.96695e-01		         0.00500	3.93000e+02	
0.04741   	-3.24359e+00		         0.00667	4.09000e+02	
0.05706   	-3.79263e+00		         0.00833	4.17000e+02	
0.06673   	-1.84375e+00		         0.01000	4.15000e+02	
0.07639   	1.06803e+00		         0.01167	4.04000e+02	
0.08632   	2.72796e+00		         0.01333	3.84000e+02	
0.09598   	3.81181e+00		         0.01500	3.55000e+02	
0.10564   	4.52394e+00		         0.01667	3.19000e+02	
0.11530   	4.64807e+00		         0.01833	2.77000e+02	
0.12524   	4.61026e+00		         0.02000	2.31000e+02	
0.13489   	4.48583e+00		         0.02167	1.83000e+02	
0.14456   	4.35590e+00		         0.02333	1.34000e+02	
0.15421   	4.28811e+00		         0.02500	8.60000e+01	
0.16414   	4.41122e+00		         0.02667	4.00000e+01	
0.17381   	4.50088e+00		         0.02833	-4.00000e+00	
0.18348   	4.57669e+00		         0.03000	-4.30000e+01	
0.19313   	4.46353e+00		         0.03167	-7.60000e+01	
0.20305   	4.37504e+00		         0.03333	-1.04000e+02	
0.21272   	4.28679e+00		         0.03500	-1.26000e+02	
0.22239   	4.28013e+00		         0.03667	-1.41000e+02	
0.23204   	4.19809e+00		         0.03833	-1.51000e+02	
0.24198   	4.03739e+00		         0.04000	-1.56000e+02	
0.25163   	3.87609e+00		         0.04167	-1.57000e+02	
0.26129   	3.68765e+00		         0.04333	-1.54000e+02	
0.27095   	3.64192e+00		         0.04500	-1.50000e+02	
0.28088   	3.49155e+00		         0.04667	-1.43000e+02	
0.29055   	3.40082e+00		         0.04833	-1.35000e+02	
0.30020   	3.16934e+00		         0.05000	-1.28000e+02	
0.30987   	2.96746e+00		         0.05167	-1.20000e+02	
0.31979   	2.63195e+00		         0.05333	-1.13000e+02	
0.32946   	2.22900e+00		         0.05500	-1.06000e+02	
0.33912   	1.77849e+00		         0.05667	-1.01000e+02	
0.34877   	1.16880e+00		         0.05833	-9.60000e+01	
0.35871   	3.15381e-01		         0.06000	-9.30000e+01	
0.36837   	-9.79692e-01		         0.06167	-9.00000e+01	
0.37803   	-2.01108e+00		         0.06333	-8.70000e+01	
0.38770   	-1.77111e+00		         0.06500	-8.40000e+01	
0.39762   	-6.44125e-01		         0.06667	-8.20000e+01	
0.40728   	7.32894e-01		         0.06833	-8.00000e+01	
0.41694   	1.70929e+00		         0.07000	-7.70000e+01	
0.42660   	2.62365e+00		         0.07167	-7.50000e+01	
0.43654   	3.50920e+00		         0.07333	-7.30000e+01	
0.44619   	3.77794e+00		         0.07500	-7.20000e+01	
0.45586   	3.77798e+00		         0.07667	-7.00000e+01	
0.46551   	3.05105e+00		         0.07833	-6.90000e+01	
0.47546   	2.08784e+00		         0.08000	-6.80000e+01	
0.48510   	3.12165e-01		         0.08167	-6.60000e+01	
0.49477   	-1.02085e+00		         0.08333	-6.60000e+01	
0.50443   	-2.29640e+00		         0.08500	-6.50000e+01	
0.51436   	-2.87528e+00		         0.08667	-6.50000e+01	
0.52402   	-3.24439e+00		         0.08833	-6.40000e+01	
0.53368   	-3.32001e+00		         0.09000	-6.40000e+01	
0.54334   	-3.47877e+00		         0.09167	-6.30000e+01	
0.55329   	-3.52027e+00		         0.09333	-6.30000e+01	
0.56293   	-3.26325e+00		         0.09500	-6.20000e+01	
0.57259   	-2.68443e+00		         0.09667	-6.20000e+01	
0.58224   	-2.11544e+00		         0.09833	-6.10000e+01	
0.59218   	-1.68321e+00		         0.10000	-6.00000e+01	
0.60184   	-1.24146e+00		         0.10167	-5.90000e+01	
0.61151   	-7.60033e-01		         0.10333	-5.80000e+01	
0.62116   	-4.23464e-01		         0.10500	-5.70000e+01	
