Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.00610   	-2.58117e-01		         0.00000	2.80000e+01	
0.01220   	4.72778e-01		         0.00167	5.90000e+01	
0.01831   	9.33373e-01		         0.00333	9.60000e+01	
0.02441   	1.62352e+00		         0.00500	1.39000e+02	
0.03079   	2.40453e+00		         0.00667	1.87000e+02	
0.03689   	2.79381e+00		         0.00833	2.41000e+02	
0.04300   	2.54896e+00		         0.01000	3.00000e+02	
0.04910   	2.01326e+00		         0.01167	3.63000e+02	
0.05548   	1.41359e+00		         0.01333	4.28000e+02	
0.06158   	1.03238e+00		         0.01500	4.94000e+02	
0.06769   	9.74506e-01		         0.01667	5.59000e+02	
0.07379   	1.33388e+00		         0.01833	6.22000e+02	
0.08017   	2.24363e+00		         0.02000	6.79000e+02	
0.08627   	3.26378e+00		         0.02167	7.28000e+02	
0.09238   	3.85283e+00		         0.02333	7.67000e+02	
0.09848   	4.23928e+00		         0.02500	7.93000e+02	
0.10486   	4.60830e+00		         0.02667	8.06000e+02	
0.11096   	4.64066e+00		         0.02833	8.04000e+02	
0.11707   	4.65855e+00		         0.03000	7.86000e+02	
0.12317   	4.83293e+00		         0.03167	7.53000e+02	
0.12955   	5.00689e+00		         0.03333	7.04000e+02	
0.13565   	5.09610e+00		         0.03500	6.41000e+02	
0.14176   	5.08609e+00		         0.03667	5.65000e+02	
0.14786   	5.23878e+00		         0.03833	4.80000e+02	
0.15424   	5.30418e+00		         0.04000	3.89000e+02	
0.16034   	5.30049e+00		         0.04167	2.94000e+02	
0.16644   	5.33661e+00		         0.04333	1.99000e+02	
0.17255   	5.51900e+00		         0.04500	1.08000e+02	
0.17893   	5.52915e+00		         0.04667	2.20000e+01	
0.18503   	5.65177e+00		         0.04833	-5.60000e+01	
0.19114   	5.76006e+00		         0.05000	-1.26000e+02	
0.19724   	5.79117e+00		         0.05167	-1.86000e+02	
0.20383   	5.80960e+00		         0.05333	-2.34000e+02	
0.20972   	5.76210e+00		         0.05500	-2.72000e+02	
0.21583   	5.61302e+00		         0.05667	-3.00000e+02	
0.22193   	5.45345e+00		         0.05833	-3.18000e+02	
0.22831   	5.33389e+00		         0.06000	-3.28000e+02	
0.23441   	5.14791e+00		         0.06167	-3.32000e+02	
0.24052   	5.07518e+00		         0.06333	-3.30000e+02	
0.24662   	4.96583e+00		         0.06500	-3.23000e+02	
0.25300   	4.79304e+00		         0.06667	-3.15000e+02	
0.25910   	4.59534e+00		         0.06833	-3.04000e+02	
0.26521   	4.48000e+00		         0.07000	-2.92000e+02	
0.27131   	4.30649e+00		         0.07167	-2.81000e+02	
0.27769   	4.15318e+00		         0.07333	-2.70000e+02	
0.28380   	4.07766e+00		         0.07500	-2.59000e+02	
0.28990   	3.95261e+00		         0.07667	-2.50000e+02	
0.29600   	3.79767e+00		         0.07833	-2.41000e+02	
0.30238   	3.67692e+00		         0.08000	-2.34000e+02	
0.30848   	3.55221e+00		         0.08167	-2.27000e+02	
0.31459   	3.34595e+00		         0.08333	-2.22000e+02	
0.32069   	3.16392e+00		         0.08500	-2.17000e+02	
0.32707   	3.00432e+00		         0.08667	-2.13000e+02	
0.33317   	2.81254e+00		         0.08833	-2.09000e+02	
0.33928   	2.60450e+00		         0.09000	-2.05000e+02	
0.34538   	2.50178e+00		         0.09167	-2.01000e+02	
0.35176   	2.39272e+00		         0.09333	-1.98000e+02	
0.35786   	2.23189e+00		         0.09500	-1.94000e+02	
0.36397   	2.05071e+00		         0.09667	-1.90000e+02	
0.37008   	1.83406e+00		         0.09833	-1.86000e+02	
0.37644   	1.59050e+00		         0.10000	-1.82000e+02	
0.38255   	1.41746e+00		         0.10167	-1.78000e+02	
0.38866   	1.85040e+00		         0.10333	-1.74000e+02	
0.39476   	1.39764e+00		         0.10500	-1.70000e+02	
0.40114   	1.30373e+00		         0.10667	-1.65000e+02	
0.40724   	9.57033e-01		         0.10833	-1.61000e+02	
0.41335   	5.34516e-01		         0.11000	-1.57000e+02	
0.41983   	-3.93653e-01		         0.11167	-1.53000e+02	
0.42583   	-4.04705e-01		         0.11333	-1.49000e+02	
0.43193   	-6.94962e-01		         0.11500	-1.45000e+02	
0.43804   	-7.27657e-01		         0.11667	-1.41000e+02	
0.44414   	-6.84516e-01		         0.11833	-1.38000e+02	
0.45052   	-6.92381e-01		         0.12000	-1.34000e+02	
0.45662   	-7.16372e-01		         0.12167	-1.31000e+02	
0.46273   	-8.55648e-01		         0.12333	-1.28000e+02	
0.46883   	-1.11208e+00		         0.12500	-1.24000e+02	
0.47521   	-1.51655e+00		         0.12667	-1.21000e+02	
0.48131   	-1.89539e+00		         0.12833	-1.17000e+02	
0.48742   	-2.46558e+00		         0.13000	-1.13000e+02	
0.49352   	-3.15391e+00		         0.13167	-1.10000e+02	
0.49990   	-3.86743e+00		         0.13333	-1.06000e+02	
0.50600   	-4.59611e+00		         0.13500	-1.02000e+02	
0.51211   	-5.39081e+00		         0.13667	-9.80000e+01	
0.51821   	-6.03294e+00		         0.13833	-9.40000e+01	
0.52459   	-6.40400e+00		         0.14000	-9.00000e+01	
0.53069   	-6.60606e+00		         0.14167	-8.60000e+01	
0.53680   	-6.59327e+00		         0.14333	-8.30000e+01	
0.54290   	-6.48231e+00		         0.14500	-7.90000e+01	
0.54928   	-6.18550e+00		         0.14667	-7.50000e+01	
0.55538   	-5.86051e+00		         0.14833	-7.20000e+01	
0.56149   	-5.43636e+00		         0.15000	-6.90000e+01	
0.56759   	-4.98032e+00		         0.15167	-6.60000e+01	
0.57397   	-4.47510e+00		         0.15333	-6.40000e+01	
0.58007   	-3.93903e+00		         0.15500	-6.20000e+01	
0.58618   	-3.42859e+00		         0.15667	-6.00000e+01	
0.59228   	-2.95342e+00		         0.15833	-5.80000e+01	
0.59866   	-2.47294e+00		         0.16000	-5.70000e+01	
0.60476   	-2.06786e+00		         0.16167	-5.60000e+01	
0.61087   	-1.71021e+00		         0.16333	-5.40000e+01	
0.61697   	-1.30832e+00		         0.16500	-5.40000e+01	
0.62335   	-9.40590e-01		         0.16667	-5.30000e+01	
0.62946   	-6.72419e-01		         0.16833	-5.20000e+01	
0.63570   	-3.89472e-01		         0.17000	-5.00000e+01	
0.64167   	-1.99864e-01		         0.17167	-4.90000e+01	
0.64804   	-1.37340e-01		         0.17333	-4.70000e+01	
0.65414   	-1.69676e-01		         0.17500	-4.50000e+01	
0.66025   	-3.25938e-01		         0.17667	-4.20000e+01	
0.66635   	-7.93711e-01		         0.17833	-3.90000e+01	
0.67273   	-1.47652e+00		         0.18000	-3.50000e+01	
0.67883   	-2.47325e+00		         0.18167	-3.00000e+01	
0.68494   	-3.71544e+00		         0.18333	-2.50000e+01	
0.69104   	-5.21567e+00		         0.18500	-2.00000e+01	
0.69742   	-6.56599e+00		         0.18667	-1.40000e+01	
0.70352   	-7.94385e+00		         0.18833	-9.00000e+00	
0.70963   	-9.03777e+00		         0.19000	-4.00000e+00	
0.71573   	-9.88848e+00		         0.19167	1.00000e+00	
0.72211   	-1.04025e+01		         0.19333	5.00000e+00	
0.72821   	-1.04869e+01		         0.19500	1.00000e+01	
0.73432   	-1.01125e+01		         0.19667	1.40000e+01	
0.74043   	-9.25306e+00		         0.19833	1.80000e+01	
0.74680   	-8.07464e+00		         0.20000	2.20000e+01	
0.75290   	-6.76449e+00		         0.20167	2.50000e+01	
0.75901   	-5.60743e+00		         0.20333	2.80000e+01	
0.76511   	-4.42130e+00		         0.20500	3.10000e+01	
0.77149   	-3.38746e+00		         0.20667	3.40000e+01	
0.77759   	-2.51122e+00		         0.20833	3.70000e+01	
0.78370   	-1.68946e+00		         0.21000	4.10000e+01	
0.78981   	-8.79792e-01		         0.21167	4.40000e+01	
0.79618   	-1.72440e-01		         0.21333	4.80000e+01	
0.80228   	4.94652e-01		         0.21500	5.20000e+01	
0.80839   	1.26786e+00		         0.21667	5.50000e+01	
0.81450   	2.07459e+00		         0.21833	5.90000e+01	
0.82087   	2.77353e+00		         0.22000	6.30000e+01	
