Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.01229   	-4.66302e+00		         0.00000	-6.70000e+01	
0.01840   	-4.16334e+00		         0.00167	-6.90000e+01	
0.02450   	-3.83180e+00		         0.00333	-7.00000e+01	
0.03088   	-3.24538e+00		         0.00500	-6.80000e+01	
0.03698   	-2.19426e+00		         0.00667	-6.30000e+01	
0.04309   	-8.54046e-01		         0.00833	-5.60000e+01	
0.04919   	1.01872e-01		         0.01000	-4.60000e+01	
0.05557   	3.37986e-01		         0.01167	-3.30000e+01	
0.06167   	1.03591e-01		         0.01333	-1.80000e+01	
0.06777   	-8.22234e-01		         0.01500	1.00000e+00	
0.07388   	-1.97749e+00		         0.01667	2.20000e+01	
0.08026   	-2.56756e+00		         0.01833	4.50000e+01	
0.08636   	-1.99159e+00		         0.02000	7.10000e+01	
0.09246   	-8.38208e-01		         0.02167	9.80000e+01	
0.09857   	5.95241e-01		         0.02333	1.25000e+02	
0.10494   	1.87668e+00		         0.02500	1.52000e+02	
0.11104   	2.98453e+00		         0.02667	1.77000e+02	
0.11715   	3.74849e+00		         0.02833	2.01000e+02	
0.12325   	4.43602e+00		         0.03000	2.23000e+02	
0.12963   	5.14214e+00		         0.03167	2.43000e+02	
0.13573   	5.64524e+00		         0.03333	2.59000e+02	
0.14184   	5.98089e+00		         0.03500	2.71000e+02	
0.14794   	6.14669e+00		         0.03667	2.79000e+02	
0.15432   	6.18784e+00		         0.03833	2.82000e+02	
0.16042   	6.20899e+00		         0.04000	2.80000e+02	
0.16653   	6.08240e+00		         0.04167	2.75000e+02	
0.17265   	5.95888e+00		         0.04333	2.66000e+02	
0.17900   	5.83984e+00		         0.04500	2.54000e+02	
0.18511   	5.75784e+00		         0.04667	2.40000e+02	
0.19121   	5.64207e+00		         0.04833	2.22000e+02	
0.19732   	5.55994e+00		         0.05000	2.02000e+02	
0.20369   	5.55522e+00		         0.05167	1.81000e+02	
0.20980   	5.52994e+00		         0.05333	1.58000e+02	
0.21590   	5.48274e+00		         0.05500	1.33000e+02	
0.22240   	5.42631e+00		         0.05667	1.08000e+02	
0.22838   	5.39102e+00		         0.05833	8.30000e+01	
0.23448   	5.21595e+00		         0.06000	5.80000e+01	
0.24059   	5.08361e+00		         0.06167	3.30000e+01	
0.24669   	5.10077e+00		         0.06333	1.00000e+01	
0.25307   	5.03157e+00		         0.06500	-1.30000e+01	
0.25917   	4.90742e+00		         0.06667	-3.30000e+01	
0.26528   	4.80649e+00		         0.06833	-5.20000e+01	
0.27138   	4.69563e+00		         0.07000	-6.80000e+01	
0.27776   	4.47609e+00		         0.07167	-8.20000e+01	
0.28386   	4.28290e+00		         0.07333	-9.30000e+01	
0.28996   	4.17277e+00		         0.07500	-1.02000e+02	
0.29607   	4.09979e+00		         0.07667	-1.08000e+02	
0.30244   	3.96496e+00		         0.07833	-1.12000e+02	
0.30855   	3.84283e+00		         0.08000	-1.14000e+02	
0.31465   	3.71977e+00		         0.08167	-1.15000e+02	
0.32075   	3.46346e+00		         0.08333	-1.14000e+02	
0.32713   	3.29355e+00		         0.08500	-1.13000e+02	
0.33324   	3.14430e+00		         0.08667	-1.10000e+02	
0.33934   	2.93445e+00		         0.08833	-1.08000e+02	
0.34544   	2.85025e+00		         0.09000	-1.06000e+02	
0.35182   	2.83323e+00		         0.09167	-1.03000e+02	
0.35792   	2.63936e+00		         0.09333	-1.00000e+02	
0.36403   	2.50276e+00		         0.09500	-9.80000e+01	
0.37013   	2.31144e+00		         0.09667	-9.60000e+01	
0.37651   	2.05891e+00		         0.09833	-9.40000e+01	
0.38261   	1.84947e+00		         0.10000	-9.20000e+01	
0.38871   	1.70167e+00		         0.10167	-9.00000e+01	
0.39483   	1.50546e+00		         0.10333	-8.90000e+01	
0.40119   	1.31451e+00		         0.10500	-8.80000e+01	
0.40730   	1.09303e+00		         0.10667	-8.70000e+01	
0.41340   	4.25245e-01		         0.10833	-8.50000e+01	
0.41950   	-4.38424e-01		         0.11000	-8.40000e+01	
0.42588   	-1.11874e+00		         0.11167	-8.30000e+01	
0.43199   	-1.02973e+00		         0.11333	-8.20000e+01	
0.43811   	-8.44088e-01		         0.11500	-8.10000e+01	
0.44419   	2.81269e-02		         0.11667	-7.90000e+01	
0.45057   	8.21714e-01		         0.11833	-7.80000e+01	
0.45667   	1.52825e+00		         0.12000	-7.70000e+01	
0.46277   	1.70685e+00		         0.12167	-7.50000e+01	
0.46888   	1.98069e+00		         0.12333	-7.40000e+01	
0.47526   	2.16819e+00		         0.12500	-7.20000e+01	
0.48136   	2.62685e+00		         0.12667	-7.00000e+01	
0.48746   	2.99729e+00		         0.12833	-6.80000e+01	
0.49357   	3.35953e+00		         0.13000	-6.60000e+01	
0.49994   	3.62823e+00		         0.13167	-6.40000e+01	
0.50605   	3.70702e+00		         0.13333	-6.20000e+01	
0.51215   	3.57714e+00		         0.13500	-6.00000e+01	
0.51826   	3.28754e+00		         0.13667	-5.90000e+01	
0.52463   	2.64383e+00		         0.13833	-5.70000e+01	
0.53074   	1.60360e+00		         0.14000	-5.60000e+01	
0.53684   	5.65073e-01		         0.14167	-5.60000e+01	
0.54294   	-2.95128e-01		         0.14333	-5.50000e+01	
0.54932   	-1.09814e+00		         0.14500	-5.50000e+01	
0.55542   	-1.73788e+00		         0.14667	-5.40000e+01	
0.56153   	-2.15050e+00		         0.14833	-5.40000e+01	
0.56763   	-2.43074e+00		         0.15000	-5.30000e+01	
0.57401   	-2.75447e+00		         0.15167	-5.30000e+01	
0.58011   	-2.99432e+00		         0.15333	-5.20000e+01	
0.58621   	-3.16820e+00		         0.15500	-5.00000e+01	
0.59232   	-3.33488e+00		         0.15667	-4.90000e+01	
0.59869   	-3.56526e+00		         0.15833	-4.70000e+01	
0.60480   	-3.64062e+00		         0.16000	-4.60000e+01	
0.61090   	-3.66924e+00		         0.16167	-4.40000e+01	
0.61701   	-3.67867e+00		         0.16333	-4.30000e+01	
0.62338   	-3.56061e+00		         0.16500	-4.20000e+01	
0.62949   	-3.42017e+00		         0.16667	-4.10000e+01	
