Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.00533   	3.10977e-01		         0.00000	5.00000e+00	
0.01172   	7.35743e-01		         0.00167	1.50000e+01	
0.01812   	1.09373e+00		         0.00333	2.90000e+01	
0.02450   	1.83925e+00		         0.00500	4.70000e+01	
0.03090   	2.56363e+00		         0.00667	6.90000e+01	
0.03729   	3.05735e+00		         0.00833	9.50000e+01	
0.04368   	2.93535e+00		         0.01000	1.25000e+02	
0.05006   	2.31647e+00		         0.01167	1.58000e+02	
0.05646   	1.40043e+00		         0.01333	1.92000e+02	
0.06285   	4.02807e-01		         0.01500	2.27000e+02	
0.06924   	-4.99219e-01		         0.01667	2.60000e+02	
0.07563   	-1.00203e+00		         0.01833	2.91000e+02	
0.08203   	-9.36077e-01		         0.02000	3.16000e+02	
0.08842   	-4.30023e-01		         0.02167	3.36000e+02	
0.09481   	2.96267e-01		         0.02333	3.48000e+02	
0.10120   	1.10927e+00		         0.02500	3.53000e+02	
0.10759   	2.07712e+00		         0.02667	3.49000e+02	
0.11399   	2.90159e+00		         0.02833	3.37000e+02	
0.12038   	3.44342e+00		         0.03000	3.17000e+02	
0.12677   	3.78129e+00		         0.03167	2.89000e+02	
0.13316   	4.00220e+00		         0.03333	2.56000e+02	
0.13955   	4.13639e+00		         0.03500	2.18000e+02	
0.14594   	4.29128e+00		         0.03667	1.77000e+02	
0.15233   	4.42671e+00		         0.03833	1.35000e+02	
0.15872   	4.51584e+00		         0.04000	9.40000e+01	
0.16512   	4.60614e+00		         0.04167	5.50000e+01	
0.17151   	4.62926e+00		         0.04333	1.90000e+01	
0.17790   	4.62500e+00		         0.04500	-1.30000e+01	
0.18429   	4.66436e+00		         0.04667	-4.10000e+01	
0.19077   	4.70287e+00		         0.04833	-6.40000e+01	
0.19708   	4.68656e+00		         0.05000	-8.30000e+01	
0.20346   	4.72942e+00		         0.05167	-9.80000e+01	
0.20986   	4.75156e+00		         0.05333	-1.08000e+02	
0.21625   	4.71171e+00		         0.05500	-1.15000e+02	
0.22264   	4.69183e+00		         0.05667	-1.19000e+02	
0.22903   	4.64351e+00		         0.05833	-1.21000e+02	
0.23542   	4.54017e+00		         0.06000	-1.20000e+02	
0.24181   	4.45516e+00		         0.06167	-1.18000e+02	
0.24821   	4.38471e+00		         0.06333	-1.15000e+02	
0.25460   	4.30317e+00		         0.06500	-1.12000e+02	
0.26099   	4.28117e+00		         0.06667	-1.08000e+02	
0.26738   	4.30713e+00		         0.06833	-1.03000e+02	
0.27377   	4.24378e+00		         0.07000	-9.90000e+01	
0.28017   	4.18829e+00		         0.07167	-9.50000e+01	
0.28656   	4.13478e+00		         0.07333	-9.20000e+01	
0.29294   	4.00085e+00		         0.07500	-8.80000e+01	
0.29934   	3.86939e+00		         0.07667	-8.50000e+01	
