Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00126   	-3.11977e+01	-4.22686e+01	-2.51634e+01		         0.00000	4.50000e+01	
0.01824   	-3.13511e+01	-4.10905e+01	-2.73774e+01		         0.00167	7.50000e+01	
0.03522   	-3.19969e+01	-4.00909e+01	-2.99382e+01		         0.00333	1.12000e+02	
0.05220   	-3.17375e+01	-4.00955e+01	-2.96193e+01		         0.00500	1.56000e+02	
0.06918   	-3.15159e+01	-3.73752e+01	-3.20169e+01		         0.00667	2.06000e+02	
0.08616   	-3.18774e+01	-3.99606e+01	-3.19829e+01		         0.00833	2.62000e+02	
0.10314   	-3.20413e+01	-3.89641e+01	-3.21212e+01		         0.01000	3.23000e+02	
0.12012   	-3.36645e+01	-3.57601e+01	-3.18306e+01		         0.01167	3.89000e+02	
0.13710   	-3.41462e+01	-3.30444e+01	-3.09239e+01		         0.01333	4.57000e+02	
0.15408   	-3.39926e+01	-3.11300e+01	-3.08606e+01		         0.01500	5.27000e+02	
0.17106   	-3.42408e+01	-2.81367e+01	-2.90149e+01		         0.01667	5.95000e+02	
0.18804   	-3.40004e+01	-2.85164e+01	-2.82050e+01		         0.01833	6.61000e+02	
0.20502   	-3.38564e+01	-2.62220e+01	-2.91465e+01		         0.02000	7.21000e+02	
0.22200   	-3.27638e+01	-3.10001e+01	-2.91734e+01		         0.02167	7.73000e+02	
0.23898   	-3.30582e+01	-3.03843e+01	-3.14417e+01		         0.02333	8.15000e+02	
0.25596   	-3.44671e+01	-3.07954e+01	-3.33161e+01		         0.02500	8.44000e+02	
0.27294   	-3.59590e+01	-3.34953e+01	-3.58291e+01		         0.02667	8.59000e+02	
0.28992   	-3.67370e+01	-3.57113e+01	-3.85706e+01		         0.02833	8.58000e+02	
0.30690   	-3.72892e+01	-3.75560e+01	-4.11505e+01		         0.03000	8.40000e+02	
0.32388   	-3.75221e+01	-3.82422e+01	-4.32213e+01		         0.03167	8.05000e+02	
0.34086   	-3.72019e+01	-3.87173e+01	-4.56069e+01		         0.03333	7.55000e+02	
0.35784   	-3.73181e+01	-3.93697e+01	-4.55908e+01		         0.03500	6.90000e+02	
0.37482   	-3.69737e+01	-4.08286e+01	-4.60493e+01		         0.03667	6.12000e+02	
0.39180   	-3.67938e+01	-4.01074e+01	-4.66376e+01		         0.03833	5.26000e+02	
0.40878   	-3.73486e+01	-3.97108e+01	-4.62666e+01		         0.04000	4.32000e+02	
0.42576   	-3.76081e+01	-4.03367e+01	-4.54182e+01		         0.04167	3.35000e+02	
