Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00061   	-3.44892e+01	-3.60028e+01	-2.93358e+01		         0.00000	4.65000e+02	
0.01947   	-3.46877e+01	-3.66309e+01	-2.73564e+01		         0.00167	5.50000e+02	
0.03854   	-3.40115e+01	-3.85572e+01	-2.89478e+01		         0.00333	6.36000e+02	
0.05721   	-3.35508e+01	-3.69857e+01	-2.89259e+01		         0.00500	7.20000e+02	
0.07608   	-3.36133e+01	-3.47588e+01	-2.66966e+01		         0.00667	7.99000e+02	
0.09494   	-3.45741e+01	-3.30368e+01	-2.58018e+01		         0.00833	8.69000e+02	
0.11381   	-3.38595e+01	-3.17856e+01	-2.93787e+01		         0.01000	9.24000e+02	
0.13268   	-3.33752e+01	-3.11855e+01	-2.88971e+01		         0.01167	9.63000e+02	
0.15154   	-3.33652e+01	-3.34436e+01	-3.27137e+01		         0.01333	9.83000e+02	
0.17041   	-3.36110e+01	-3.48458e+01	-3.26379e+01		         0.01500	9.83000e+02	
0.18928   	-3.36610e+01	-3.64767e+01	-3.18997e+01		         0.01667	9.62000e+02	
0.20814   	-3.53227e+01	-3.80106e+01	-3.11995e+01		         0.01833	9.21000e+02	
0.22701   	-3.61830e+01	-3.82675e+01	-2.98964e+01		         0.02000	8.60000e+02	
0.24588   	-3.66302e+01	-3.80514e+01	-3.06549e+01		         0.02167	7.80000e+02	
0.26474   	-3.73198e+01	-3.95000e+01	-3.42209e+01		         0.02333	6.83000e+02	
0.28361   	-3.73804e+01	-4.01567e+01	-3.62502e+01		         0.02500	5.73000e+02	
0.30247   	-3.94606e+01	-4.26066e+01	-3.90831e+01		         0.02667	4.53000e+02	
0.32134   	-4.09377e+01	-4.22164e+01	-4.18084e+01		         0.02833	3.28000e+02	
0.34021   	-4.12081e+01	-4.43534e+01	-4.23803e+01		         0.03000	2.04000e+02	
0.35908   	-4.15711e+01	-4.46711e+01	-4.26116e+01		         0.03167	8.50000e+01	
