Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00135   	-2.90555e+01	-3.31288e+01	-3.95230e+01		         0.00000	4.10000e+01	
0.01725   	-2.87282e+01	-3.32954e+01	-3.90130e+01		         0.00167	5.30000e+01	
0.03315   	-2.85510e+01	-3.34813e+01	-3.66493e+01		         0.00333	6.70000e+01	
0.04905   	-2.88894e+01	-3.57844e+01	-3.54784e+01		         0.00500	8.50000e+01	
0.06495   	-2.92256e+01	-3.24240e+01	-3.34440e+01		         0.00667	1.06000e+02	
0.08086   	-2.92156e+01	-3.12385e+01	-3.24384e+01		         0.00833	1.30000e+02	
0.09677   	-3.04248e+01	-3.06700e+01	-3.24582e+01		         0.01000	1.55000e+02	
0.11266   	-2.79744e+01	-2.80955e+01	-3.15589e+01		         0.01167	1.81000e+02	
0.12856   	-2.73036e+01	-2.66736e+01	-3.20500e+01		         0.01333	2.06000e+02	
0.14447   	-2.97103e+01	-2.61579e+01	-3.31471e+01		         0.01500	2.31000e+02	
0.16037   	-3.15209e+01	-2.64285e+01	-3.24782e+01		         0.01667	2.51000e+02	
0.17628   	-3.24252e+01	-2.85964e+01	-3.25662e+01		         0.01833	2.67000e+02	
0.19217   	-3.26744e+01	-3.11738e+01	-3.19424e+01		         0.02000	2.76000e+02	
0.20807   	-3.23999e+01	-3.20917e+01	-3.10107e+01		         0.02167	2.78000e+02	
0.22431   	-3.16997e+01	-3.68947e+01	-3.20493e+01		         0.02333	2.72000e+02	
0.23987   	-3.14355e+01	-4.10587e+01	-3.19716e+01		         0.02500	2.58000e+02	
0.25578   	-3.08088e+01	-4.25049e+01	-3.50744e+01		         0.02667	2.37000e+02	
0.27168   	-2.97294e+01	-4.48531e+01	-3.63073e+01		         0.02833	2.09000e+02	
0.28758   	-2.96045e+01	-4.26806e+01	-3.88825e+01		         0.03000	1.76000e+02	
0.30348   	-2.98639e+01	-4.19376e+01	-4.16926e+01		         0.03167	1.40000e+02	
0.31939   	-2.96590e+01	-3.99071e+01	-4.66796e+01		         0.03333	1.01000e+02	
0.33529   	-2.91779e+01	-4.06037e+01	-4.62064e+01		         0.03500	6.20000e+01	
0.35119   	-2.91732e+01	-4.05750e+01	-4.67964e+01		         0.03667	2.40000e+01	
0.36709   	-2.91840e+01	-4.21579e+01	-4.74886e+01		         0.03833	-1.10000e+01	
0.38300   	-2.85500e+01	-4.21610e+01	-4.67627e+01		         0.04000	-4.30000e+01	
0.39890   	-2.82391e+01	-4.25005e+01	-4.65959e+01		         0.04167	-6.90000e+01	
0.41480   	-2.86400e+01	-4.21193e+01	-4.58334e+01		         0.04333	-9.10000e+01	
0.43070   	-2.88849e+01	-4.12131e+01	-4.59644e+01		         0.04500	-1.07000e+02	
0.44661   	-2.89248e+01	-4.19991e+01	-4.60567e+01		         0.04667	-1.18000e+02	
0.46250   	-3.07858e+01	-4.19268e+01	-4.72067e+01		         0.04833	-1.25000e+02	
0.47841   	-2.73915e+01	-4.15515e+01	-4.71071e+01		         0.05000	-1.29000e+02	
0.49431   	-2.41672e+01	-4.11937e+01	-4.69931e+01		         0.05167	-1.29000e+02	
0.51021   	-3.04910e+01	-4.26592e+01	-4.34339e+01		         0.05333	-1.27000e+02	
0.52611   	-2.80535e+01	-4.24969e+01	-3.81135e+01		         0.05500	-1.24000e+02	
0.54201   	-2.71423e+01	-3.09167e+01	-3.43519e+01		         0.05667	-1.19000e+02	
0.55792   	-2.60215e+01	-2.72300e+01	-3.09038e+01		         0.05833	-1.13000e+02	
0.57381   	-2.71851e+01	-2.80270e+01	-2.88907e+01		         0.06000	-1.06000e+02	
0.58975   	-2.64652e+01	-2.78318e+01	-2.95337e+01		         0.06167	-1.00000e+02	
0.60562   	-2.50706e+01	-2.73367e+01	-2.99354e+01		         0.06333	-9.30000e+01	
0.62152   	-2.46355e+01	-2.69634e+01	-3.11765e+01		         0.06500	-8.70000e+01	
0.63742   	-2.39629e+01	-2.75354e+01	-3.28956e+01		         0.06667	-8.10000e+01	
0.65333   	-2.40387e+01	-2.56437e+01	-3.28984e+01		         0.06833	-7.60000e+01	
0.66923   	-2.43125e+01	-2.66942e+01	-3.18127e+01		         0.07000	-7.10000e+01	
0.68513   	-2.36527e+01	-2.89100e+01	-3.22646e+01		         0.07167	-6.60000e+01	
0.70103   	-2.11608e+01	-2.73480e+01	-3.27753e+01		         0.07333	-6.10000e+01	
0.71693   	-2.16103e+01	-3.12279e+01	-3.17483e+01		         0.07500	-5.70000e+01	
0.73284   	-2.30906e+01	-3.71695e+01	-3.19085e+01		         0.07667	-5.30000e+01	
0.74874   	-2.47196e+01	-3.78763e+01	-3.15184e+01		         0.07833	-4.90000e+01	
0.76464   	-2.76176e+01	-3.81046e+01	-3.08509e+01		         0.08000	-4.60000e+01	
0.78054   	-2.85586e+01	-3.83729e+01	-2.81347e+01		         0.08167	-4.40000e+01	
0.79644   	-2.98034e+01	-3.77269e+01	-3.08636e+01		         0.08333	-4.10000e+01	
0.81235   	-3.13441e+01	-3.82511e+01	-3.22787e+01		         0.08500	-3.80000e+01	
0.82825   	-3.14682e+01	-3.90505e+01	-3.49587e+01		         0.08667	-3.40000e+01	
0.84415   	-3.17294e+01	-3.72711e+01	-3.50593e+01		         0.08833	-3.10000e+01	
0.86005   	-3.08091e+01	-3.78470e+01	-3.40678e+01		         0.09000	-2.80000e+01	
0.87595   	-2.91075e+01	-3.82486e+01	-3.35444e+01		         0.09167	-2.60000e+01	
0.89186   	-2.41056e+01	-3.49128e+01	-3.34876e+01		         0.09333	-2.50000e+01	
0.90776   	-2.51894e+01	-2.90641e+01	-3.18225e+01		         0.09500	-2.50000e+01	
0.92366   	-2.63165e+01	-2.84740e+01	-3.24985e+01		         0.09667	-2.50000e+01	
0.93956   	-2.59087e+01	-2.80990e+01	-3.35854e+01		         0.09833	-2.60000e+01	
0.95546   	-2.39200e+01	-2.54669e+01	-3.41092e+01		         0.10000	-2.60000e+01	
0.97136   	-2.28382e+01	-2.55340e+01	-3.34696e+01		         0.10167	-2.50000e+01	
0.98727   	-2.33867e+01	-2.52600e+01	-3.21335e+01		         0.10333	-2.40000e+01	
1.00317   	-2.51729e+01	-2.57951e+01	-3.22089e+01		         0.10500	-2.30000e+01	
1.01907   	-2.70880e+01	-2.67675e+01	-3.10643e+01		         0.10667	-2.20000e+01	
1.03497   	-2.79446e+01	-3.14080e+01	-2.94472e+01		         0.10833	-2.20000e+01	
1.05087   	-2.83024e+01	-4.04430e+01	-3.18967e+01		         0.11000	-2.30000e+01	
1.06678   	-2.85484e+01	-4.43563e+01	-3.39109e+01		         0.11167	-2.30000e+01	
1.08268   	-2.75801e+01	-4.44172e+01	-3.63312e+01		         0.11333	-2.40000e+01	
1.09858   	-2.70176e+01	-4.39820e+01	-3.77285e+01		         0.11500	-2.40000e+01	
1.11449   	-2.70828e+01	-4.34059e+01	-4.01661e+01		         0.11667	-2.40000e+01	
1.13039   	-2.67891e+01	-4.24673e+01	-4.19813e+01		         0.11833	-2.30000e+01	
1.14629   	-2.63768e+01	-4.23916e+01	-4.02714e+01		         0.12000	-2.20000e+01	
1.16219   	-2.62104e+01	-4.29003e+01	-4.01710e+01		         0.12167	-2.20000e+01	
1.17809   	-2.65453e+01	-4.41262e+01	-4.10260e+01		         0.12333	-2.30000e+01	
1.19399   	-2.75726e+01	-4.39432e+01	-4.18665e+01		         0.12500	-2.40000e+01	
1.20989   	-2.84037e+01	-4.47428e+01	-4.44449e+01		         0.12667	-2.50000e+01	
1.22580   	-2.82134e+01	-4.37597e+01	-4.48491e+01		         0.12833	-2.70000e+01	
1.24170   	-2.84074e+01	-4.34471e+01	-4.41093e+01		         0.13000	-2.80000e+01	
1.25760   	-2.65232e+01	-4.38562e+01	-4.36520e+01		         0.13167	-2.90000e+01	
1.27350   	-2.26113e+01	-4.21700e+01	-4.25767e+01		         0.13333	-2.90000e+01	
1.28940   	-2.45363e+01	-4.32234e+01	-4.05508e+01		         0.13500	-2.90000e+01	
1.30530   	-2.78246e+01	-3.89123e+01	-3.85142e+01		         0.13667	-3.00000e+01	
1.32121   	-2.66766e+01	-2.98700e+01	-3.40491e+01		         0.13833	-2.90000e+01	
1.33711   	-2.63585e+01	-2.79849e+01	-3.04938e+01		         0.14000	-2.90000e+01	
1.35324   	-2.46423e+01	-2.78227e+01	-2.86028e+01		         0.14167	-2.80000e+01	
1.36891   	-2.46311e+01	-2.82473e+01	-2.84818e+01		         0.14333	-2.70000e+01	
