Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00077   	-3.30485e+01	-4.86739e+01	-4.68108e+01		         0.00000	1.20000e+01	
0.01964   	-3.34475e+01	-4.79945e+01	-4.59320e+01		         0.00167	1.20000e+01	
0.03850   	-3.36220e+01	-4.69589e+01	-4.53676e+01		         0.00333	1.20000e+01	
0.05737   	-3.37243e+01	-4.59248e+01	-4.39095e+01		         0.00500	1.20000e+01	
0.07624   	-3.38906e+01	-4.58625e+01	-4.59815e+01		         0.00667	1.30000e+01	
0.09510   	-3.32656e+01	-4.60008e+01	-4.86800e+01		         0.00833	1.40000e+01	
0.11397   	-3.27814e+01	-4.57292e+01	-4.74928e+01		         0.01000	1.60000e+01	
0.13284   	-3.28063e+01	-4.37671e+01	-4.69878e+01		         0.01167	2.00000e+01	
0.15171   	-3.32969e+01	-3.93546e+01	-4.66449e+01		         0.01333	2.60000e+01	
0.17057   	-3.43036e+01	-3.94516e+01	-4.87102e+01		         0.01500	3.50000e+01	
0.18944   	-3.44049e+01	-3.57671e+01	-4.73755e+01		         0.01667	4.70000e+01	
0.20831   	-3.51748e+01	-3.37639e+01	-4.62034e+01		         0.01833	6.20000e+01	
0.22717   	-3.56173e+01	-3.43899e+01	-4.57674e+01		         0.02000	8.10000e+01	
0.24604   	-3.56016e+01	-3.37207e+01	-4.74411e+01		         0.02167	1.02000e+02	
0.26490   	-3.60274e+01	-3.49044e+01	-4.54531e+01		         0.02333	1.25000e+02	
0.28377   	-3.69487e+01	-3.60622e+01	-4.45924e+01		         0.02500	1.49000e+02	
0.30264   	-3.70986e+01	-3.63792e+01	-4.29144e+01		         0.02667	1.73000e+02	
0.32151   	-3.72633e+01	-3.74415e+01	-4.34173e+01		         0.02833	1.96000e+02	
0.34037   	-3.69005e+01	-3.85925e+01	-3.96250e+01		         0.03000	2.18000e+02	
0.35924   	-3.67861e+01	-4.01013e+01	-3.48041e+01		         0.03167	2.38000e+02	
0.37810   	-3.71533e+01	-3.99597e+01	-3.56215e+01		         0.03333	2.54000e+02	
0.39697   	-3.71124e+01	-3.97160e+01	-3.93030e+01		         0.03500	2.66000e+02	
0.41584   	-3.68162e+01	-4.05478e+01	-4.00199e+01		         0.03667	2.74000e+02	
0.43470   	-3.66461e+01	-4.17116e+01	-3.86074e+01		         0.03833	2.76000e+02	
0.45357   	-3.60732e+01	-4.01586e+01	-3.81898e+01		         0.04000	2.74000e+02	
0.47244   	-3.59228e+01	-4.08256e+01	-3.86658e+01		         0.04167	2.68000e+02	
0.49131   	-3.53968e+01	-4.21446e+01	-3.74159e+01		         0.04333	2.57000e+02	
0.51017   	-3.51008e+01	-4.18657e+01	-4.05520e+01		         0.04500	2.43000e+02	
0.52904   	-3.56932e+01	-4.16065e+01	-4.13432e+01		         0.04667	2.27000e+02	
0.54791   	-3.68779e+01	-3.96655e+01	-4.29875e+01		         0.04833	2.08000e+02	
0.56677   	-3.74632e+01	-3.82326e+01	-4.31125e+01		         0.05000	1.88000e+02	
0.58564   	-3.75335e+01	-3.76112e+01	-3.98732e+01		         0.05167	1.68000e+02	
0.60451   	-3.60178e+01	-3.66399e+01	-3.68311e+01		         0.05333	1.46000e+02	
0.62337   	-3.43518e+01	-3.67308e+01	-3.87463e+01		         0.05500	1.24000e+02	
0.64224   	-3.43586e+01	-3.58336e+01	-3.91583e+01		         0.05667	1.03000e+02	
0.66110   	-3.46093e+01	-3.44027e+01	-3.98359e+01		         0.05833	8.20000e+01	
0.67997   	-3.45850e+01	-3.45524e+01	-4.06868e+01		         0.06000	6.10000e+01	
0.69884   	-3.47750e+01	-3.53096e+01	-4.04383e+01		         0.06167	4.10000e+01	
0.71771   	-3.50375e+01	-3.67617e+01	-4.08324e+01		         0.06333	2.30000e+01	
0.73657   	-3.51525e+01	-3.78163e+01	-4.08343e+01		         0.06500	5.00000e+00	
0.75544   	-3.52348e+01	-3.82336e+01	-4.05617e+01		         0.06667	-1.10000e+01	
0.77431   	-3.53383e+01	-3.89078e+01	-4.10789e+01		         0.06833	-2.60000e+01	
0.79317   	-3.52764e+01	-4.00739e+01	-4.04712e+01		         0.07000	-3.90000e+01	
0.81204   	-3.57122e+01	-3.42694e+01	-4.07763e+01		         0.07167	-5.20000e+01	
0.83091   	-3.59765e+01	-3.91491e+01	-3.96191e+01		         0.07333	-6.30000e+01	
0.84977   	-3.61342e+01	-4.09089e+01	-4.05767e+01		         0.07500	-7.30000e+01	
