Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00017   	-2.96163e+01	-3.44144e+01	-3.65085e+01		         0.00000	4.54000e+02	
0.01454   	-3.01471e+01	-3.35181e+01	-3.66946e+01		         0.00167	5.35000e+02	
0.02892   	-3.02087e+01	-3.44948e+01	-3.62384e+01		         0.00333	6.15000e+02	
0.04330   	-3.09816e+01	-3.38904e+01	-3.21532e+01		         0.00500	6.88000e+02	
0.05767   	-3.12764e+01	-3.44887e+01	-3.27364e+01		         0.00667	7.52000e+02	
0.07205   	-3.11712e+01	-3.69157e+01	-3.12892e+01		         0.00833	8.03000e+02	
0.08642   	-3.11821e+01	-3.33434e+01	-2.97990e+01		         0.01000	8.37000e+02	
0.10081   	-3.11426e+01	-3.25993e+01	-2.83024e+01		         0.01167	8.52000e+02	
0.11518   	-3.11713e+01	-3.09464e+01	-2.63872e+01		         0.01333	8.47000e+02	
0.12955   	-3.08801e+01	-3.03451e+01	-2.72680e+01		         0.01500	8.21000e+02	
0.14393   	-3.06343e+01	-3.06203e+01	-3.09952e+01		         0.01667	7.76000e+02	
0.15831   	-3.06936e+01	-2.93036e+01	-3.23915e+01		         0.01833	7.12000e+02	
0.17268   	-3.05989e+01	-2.83260e+01	-3.43392e+01		         0.02000	6.34000e+02	
0.18706   	-3.00167e+01	-2.81213e+01	-3.67082e+01		         0.02167	5.46000e+02	
0.20143   	-2.98051e+01	-3.03042e+01	-3.76011e+01		         0.02333	4.50000e+02	
0.21581   	-2.96469e+01	-2.92102e+01	-3.94642e+01		         0.02500	3.52000e+02	
0.23019   	-2.96485e+01	-3.24968e+01	-4.04325e+01		         0.02667	2.54000e+02	
0.24457   	-2.99701e+01	-3.47357e+01	-4.01438e+01		         0.02833	1.61000e+02	
0.25894   	-2.89322e+01	-3.67604e+01	-4.04116e+01		         0.03000	7.40000e+01	
0.27332   	-2.87830e+01	-4.04282e+01	-3.95317e+01		         0.03167	-4.00000e+00	
0.28769   	-2.93684e+01	-4.57107e+01	-4.00454e+01		         0.03333	-7.20000e+01	
0.30207   	-2.96519e+01	-4.76850e+01	-3.97445e+01		         0.03500	-1.30000e+02	
0.31645   	-2.94140e+01	-4.91625e+01	-3.92938e+01		         0.03667	-1.77000e+02	
0.33082   	-2.99178e+01	-5.03274e+01	-4.22128e+01		         0.03833	-2.14000e+02	
0.34520   	-3.06872e+01	-5.17822e+01	-4.36134e+01		         0.04000	-2.43000e+02	
0.35957   	-3.15429e+01	-5.26163e+01	-4.47705e+01		         0.04167	-2.63000e+02	
0.37395   	-3.20898e+01	-5.32655e+01	-4.34223e+01		         0.04333	-2.77000e+02	
0.38833   	-3.25733e+01	-5.32816e+01	-4.31519e+01		         0.04500	-2.85000e+02	
0.40270   	-3.28053e+01	-5.44739e+01	-4.22009e+01		         0.04667	-2.88000e+02	
0.41708   	-3.26612e+01	-5.34911e+01	-4.11281e+01		         0.04833	-2.88000e+02	
0.43146   	-3.38103e+01	-5.39065e+01	-4.09591e+01		         0.05000	-2.86000e+02	
0.44583   	-3.31560e+01	-5.36868e+01	-4.30717e+01		         0.05167	-2.81000e+02	
0.46021   	-3.20643e+01	-5.19221e+01	-4.37185e+01		         0.05333	-2.75000e+02	
0.47458   	-3.14809e+01	-5.05446e+01	-4.32552e+01		         0.05500	-2.69000e+02	
0.48896   	-3.08789e+01	-4.88426e+01	-4.49903e+01		         0.05667	-2.62000e+02	
0.50334   	-3.15098e+01	-4.47689e+01	-4.35758e+01		         0.05833	-2.55000e+02	
0.51771   	-3.17929e+01	-4.27593e+01	-4.14098e+01		         0.06000	-2.48000e+02	
0.53209   	-3.32761e+01	-4.18995e+01	-4.09753e+01		         0.06167	-2.41000e+02	
0.54647   	-3.25680e+01	-4.22464e+01	-3.91586e+01		         0.06333	-2.34000e+02	
0.56084   	-3.16139e+01	-4.17900e+01	-4.02046e+01		         0.06500	-2.28000e+02	
0.57522   	-3.13447e+01	-4.08513e+01	-4.01726e+01		         0.06667	-2.22000e+02	
