Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00157   	-1.77779e+01	-2.67139e+01	-3.00346e+01		         0.00000	2.33000e+02	
0.02045   	-1.55489e+01	-2.49029e+01	-2.80022e+01		         0.00167	2.40000e+02	
0.03934   	-1.43960e+01	-2.47778e+01	-3.15006e+01		         0.00333	2.41000e+02	
0.05822   	-1.32875e+01	-2.50826e+01	-3.11228e+01		         0.00500	2.36000e+02	
0.07714   	-1.34338e+01	-2.54482e+01	-3.24224e+01		         0.00667	2.25000e+02	
0.09599   	-1.35347e+01	-2.63031e+01	-3.21580e+01		         0.00833	2.09000e+02	
0.11488   	-1.44476e+01	-2.84590e+01	-3.31971e+01		         0.01000	1.87000e+02	
0.13376   	-1.31592e+01	-3.12307e+01	-3.49856e+01		         0.01167	1.61000e+02	
0.15265   	-1.15433e+01	-3.41242e+01	-3.30147e+01		         0.01333	1.32000e+02	
0.17153   	-1.11745e+01	-3.52536e+01	-3.37593e+01		         0.01500	1.01000e+02	
0.19041   	-1.20235e+01	-3.79441e+01	-3.48298e+01		         0.01667	6.80000e+01	
0.20929   	-1.32928e+01	-4.01722e+01	-3.60772e+01		         0.01833	3.60000e+01	
0.22818   	-1.57934e+01	-4.08733e+01	-3.62827e+01		         0.02000	5.00000e+00	
0.24706   	-1.65642e+01	-4.11597e+01	-3.53636e+01		         0.02167	-2.40000e+01	
0.26594   	-1.63381e+01	-4.05805e+01	-3.56582e+01		         0.02333	-5.00000e+01	
0.28483   	-1.69593e+01	-4.18448e+01	-3.66703e+01		         0.02500	-7.20000e+01	
0.30371   	-1.71526e+01	-4.31452e+01	-3.35745e+01		         0.02667	-9.00000e+01	
0.32259   	-1.74955e+01	-4.46769e+01	-3.36841e+01		         0.02833	-1.05000e+02	
0.34148   	-1.71854e+01	-4.49767e+01	-3.22105e+01		         0.03000	-1.17000e+02	
0.36036   	-1.73207e+01	-4.62630e+01	-3.26669e+01		         0.03167	-1.25000e+02	
0.37925   	-1.90937e+01	-4.66790e+01	-3.31430e+01		         0.03333	-1.31000e+02	
0.39813   	-2.08914e+01	-4.58647e+01	-3.35984e+01		         0.03500	-1.35000e+02	
0.41701   	-2.07699e+01	-4.63650e+01	-3.18125e+01		         0.03667	-1.38000e+02	
0.43590   	-1.95255e+01	-4.56793e+01	-3.10129e+01		         0.03833	-1.39000e+02	
0.45478   	-1.96107e+01	-4.60738e+01	-3.17769e+01		         0.04000	-1.39000e+02	
0.47366   	-2.00419e+01	-4.51144e+01	-3.19080e+01		         0.04167	-1.38000e+02	
0.49254   	-2.09570e+01	-4.42878e+01	-3.15660e+01		         0.04333	-1.37000e+02	
0.51143   	-2.21146e+01	-4.09721e+01	-3.09812e+01		         0.04500	-1.36000e+02	
0.53031   	-2.32309e+01	-3.90623e+01	-2.89317e+01		         0.04667	-1.34000e+02	
0.54920   	-2.32155e+01	-3.64613e+01	-2.88264e+01		         0.04833	-1.33000e+02	
0.56808   	-2.28504e+01	-3.48126e+01	-2.88541e+01		         0.05000	-1.31000e+02	
0.58696   	-2.18229e+01	-3.53686e+01	-2.84682e+01		         0.05167	-1.29000e+02	
0.60585   	-2.12330e+01	-3.48675e+01	-2.86534e+01		         0.05333	-1.27000e+02	
0.62499   	-2.10539e+01	-3.31585e+01	-2.77163e+01		         0.05500	-1.25000e+02	
0.64361   	-2.09417e+01	-3.24290e+01	-2.70503e+01		         0.05667	-1.23000e+02	
0.66250   	-2.14587e+01	-3.06410e+01	-2.61995e+01		         0.05833	-1.21000e+02	
0.68138   	-2.19494e+01	-2.99807e+01	-2.62665e+01		         0.06000	-1.18000e+02	
0.70026   	-2.21084e+01	-3.00016e+01	-2.60575e+01		         0.06167	-1.16000e+02	
0.71915   	-2.21168e+01	-3.00255e+01	-2.57608e+01		         0.06333	-1.14000e+02	
0.73803   	-2.14688e+01	-3.30657e+01	-2.60337e+01		         0.06500	-1.11000e+02	
0.75691   	-2.04695e+01	-3.41462e+01	-2.67837e+01		         0.06667	-1.08000e+02	
0.77580   	-2.10825e+01	-3.38908e+01	-2.70302e+01		         0.06833	-1.05000e+02	
0.79468   	-2.16747e+01	-3.57236e+01	-2.66608e+01		         0.07000	-1.02000e+02	
0.81357   	-2.07436e+01	-3.32318e+01	-2.72600e+01		         0.07167	-9.70000e+01	
0.83245   	-2.04244e+01	-3.11917e+01	-2.79548e+01		         0.07333	-9.20000e+01	
0.85133   	-1.90673e+01	-3.22525e+01	-3.11195e+01		         0.07500	-8.70000e+01	
0.87021   	-1.98510e+01	-3.13517e+01	-3.06699e+01		         0.07667	-8.10000e+01	
0.88910   	-1.94575e+01	-2.94631e+01	-2.77314e+01		         0.07833	-7.40000e+01	
0.90798   	-1.85464e+01	-3.00326e+01	-2.46335e+01		         0.08000	-6.80000e+01	
0.92687   	-1.71838e+01	-2.94411e+01	-2.75661e+01		         0.08167	-6.00000e+01	
0.94575   	-1.63758e+01	-3.10365e+01	-2.81420e+01		         0.08333	-5.30000e+01	
0.96463   	-1.55465e+01	-3.10350e+01	-2.89745e+01		         0.08500	-4.50000e+01	
0.98352   	-1.47040e+01	-3.18717e+01	-3.15799e+01		         0.08667	-3.70000e+01	
1.00240   	-1.52528e+01	-3.41134e+01	-2.99281e+01		         0.08833	-3.00000e+01	
1.02128   	-1.44716e+01	-3.54163e+01	-3.09028e+01		         0.09000	-2.20000e+01	
1.04017   	-1.37260e+01	-3.85023e+01	-3.07554e+01		         0.09167	-1.50000e+01	
1.05905   	-1.33363e+01	-3.84694e+01	-2.97453e+01		         0.09333	-8.00000e+00	
1.07793   	-1.32743e+01	-4.01149e+01	-2.77747e+01		         0.09500	-2.00000e+00	
1.09682   	-1.30231e+01	-3.88322e+01	-2.53267e+01		         0.09667	4.00000e+00	
1.11570   	-1.32040e+01	-4.12604e+01	-2.58059e+01		         0.09833	9.00000e+00	
1.13459   	-1.26079e+01	-4.17991e+01	-2.63313e+01		         0.10000	1.30000e+01	
1.15347   	-1.33978e+01	-4.45978e+01	-2.69242e+01		         0.10167	1.70000e+01	
1.17235   	-1.48017e+01	-4.68944e+01	-2.53847e+01		         0.10333	2.00000e+01	
1.19123   	-1.62582e+01	-4.80978e+01	-2.36637e+01		         0.10500	2.30000e+01	
1.21012   	-1.85722e+01	-4.97385e+01	-2.53106e+01		         0.10667	2.50000e+01	
1.22900   	-1.94187e+01	-4.95537e+01	-2.59656e+01		         0.10833	2.60000e+01	
1.24789   	-2.09131e+01	-5.00848e+01	-2.52617e+01		         0.11000	2.80000e+01	
1.26677   	-2.20848e+01	-5.11010e+01	-2.63047e+01		         0.11167	2.80000e+01	
1.28565   	-2.06892e+01	-4.95319e+01	-2.61696e+01		         0.11333	2.80000e+01	
1.30453   	-2.01734e+01	-5.06986e+01	-2.70442e+01		         0.11500	2.80000e+01	
1.32342   	-2.06998e+01	-5.17018e+01	-2.79194e+01		         0.11667	2.80000e+01	
1.34231   	-2.16613e+01	-5.16452e+01	-2.89840e+01		         0.11833	2.80000e+01	
1.36119   	-2.44212e+01	-4.98992e+01	-3.12554e+01		         0.12000	2.80000e+01	
1.38007   	-2.86216e+01	-4.56894e+01	-3.15795e+01		         0.12167	2.80000e+01	
1.39895   	-2.76498e+01	-4.28201e+01	-3.10485e+01		         0.12333	2.80000e+01	
1.41784   	-2.65083e+01	-4.20597e+01	-3.02548e+01		         0.12500	2.80000e+01	
1.43672   	-2.51570e+01	-3.98701e+01	-2.95690e+01		         0.12667	2.80000e+01	
1.45560   	-2.36681e+01	-3.76893e+01	-2.85530e+01		         0.12833	2.80000e+01	
1.47449   	-2.24997e+01	-3.65837e+01	-2.74032e+01		         0.13000	2.80000e+01	
1.49337   	-2.19290e+01	-3.68030e+01	-2.64392e+01		         0.13167	2.80000e+01	
1.51226   	-2.18379e+01	-3.65040e+01	-2.56734e+01		         0.13333	2.80000e+01	
1.53114   	-2.20754e+01	-3.53351e+01	-2.48588e+01		         0.13500	2.80000e+01	
1.55002   	-2.17820e+01	-3.41331e+01	-2.45632e+01		         0.13667	2.90000e+01	
