Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00192   	-3.09611e+01	-3.64871e+01	-3.98845e+01		         0.00000	-1.10000e+01	
0.01998   	-3.10436e+01	-3.90014e+01	-3.84654e+01		         0.00167	-1.00000e+01	
0.03803   	-3.15378e+01	-4.03644e+01	-3.83813e+01		         0.00333	-8.00000e+00	
0.05609   	-3.07433e+01	-4.07495e+01	-4.02630e+01		         0.00500	-5.00000e+00	
0.07415   	-3.03637e+01	-4.09133e+01	-3.97986e+01		         0.00667	-1.00000e+00	
0.09220   	-2.87229e+01	-3.87130e+01	-3.96119e+01		         0.00833	4.00000e+00	
0.11026   	-2.87410e+01	-3.57605e+01	-3.98761e+01		         0.01000	1.10000e+01	
0.12869   	-2.99404e+01	-3.41535e+01	-3.94591e+01		         0.01167	1.90000e+01	
0.14638   	-3.10031e+01	-3.01127e+01	-3.91269e+01		         0.01333	2.80000e+01	
0.16444   	-3.12620e+01	-2.86365e+01	-3.82054e+01		         0.01500	3.80000e+01	
0.18250   	-3.17389e+01	-2.88112e+01	-3.80742e+01		         0.01667	5.00000e+01	
0.20056   	-3.26141e+01	-3.07817e+01	-3.77286e+01		         0.01833	6.20000e+01	
0.21861   	-3.24247e+01	-3.13764e+01	-3.77950e+01		         0.02000	7.50000e+01	
0.23667   	-3.21752e+01	-3.20156e+01	-3.64548e+01		         0.02167	8.80000e+01	
0.25473   	-3.27843e+01	-3.29707e+01	-3.67281e+01		         0.02333	1.02000e+02	
0.27279   	-3.30049e+01	-3.43867e+01	-3.62098e+01		         0.02500	1.16000e+02	
0.29084   	-3.33411e+01	-3.64028e+01	-3.54215e+01		         0.02667	1.30000e+02	
0.30890   	-3.44598e+01	-3.65146e+01	-3.53956e+01		         0.02833	1.44000e+02	
0.32696   	-3.56894e+01	-3.59321e+01	-3.51604e+01		         0.03000	1.57000e+02	
0.34502   	-3.61263e+01	-3.65698e+01	-3.58371e+01		         0.03167	1.69000e+02	
0.36308   	-3.61339e+01	-3.84633e+01	-3.49480e+01		         0.03333	1.79000e+02	
0.38114   	-3.60816e+01	-4.03852e+01	-3.49632e+01		         0.03500	1.87000e+02	
0.39919   	-3.52759e+01	-4.15662e+01	-3.50875e+01		         0.03667	1.91000e+02	
0.41725   	-3.40814e+01	-4.43197e+01	-3.57657e+01		         0.03833	1.93000e+02	
0.43531   	-3.39372e+01	-4.29675e+01	-3.43775e+01		         0.04000	1.91000e+02	
0.45337   	-3.39261e+01	-4.43387e+01	-3.54464e+01		         0.04167	1.85000e+02	
0.47143   	-3.44204e+01	-4.52767e+01	-3.45159e+01		         0.04333	1.74000e+02	
0.48948   	-3.54890e+01	-4.41358e+01	-3.48388e+01		         0.04500	1.60000e+02	
0.50754   	-3.56762e+01	-4.49957e+01	-3.34701e+01		         0.04667	1.42000e+02	
0.52560   	-3.60134e+01	-4.46733e+01	-3.61508e+01		         0.04833	1.21000e+02	
0.54385   	-3.77756e+01	-4.43175e+01	-3.63335e+01		         0.05000	9.60000e+01	
0.56172   	-3.72345e+01	-4.33248e+01	-3.67038e+01		         0.05167	7.00000e+01	
0.57978   	-3.74607e+01	-4.25652e+01	-3.88292e+01		         0.05333	4.40000e+01	
0.59783   	-3.57459e+01	-4.26744e+01	-3.83855e+01		         0.05500	1.70000e+01	
0.61589   	-3.54447e+01	-4.13364e+01	-3.92375e+01		         0.05667	-9.00000e+00	
0.63395   	-3.53970e+01	-4.17201e+01	-3.92626e+01		         0.05833	-3.30000e+01	
0.65201   	-3.46845e+01	-4.17407e+01	-4.03478e+01		         0.06000	-5.40000e+01	
0.67007   	-3.43616e+01	-4.07946e+01	-3.92492e+01		         0.06167	-7.20000e+01	
0.68812   	-3.43413e+01	-4.02186e+01	-3.91629e+01		         0.06333	-8.70000e+01	
0.70618   	-3.41118e+01	-4.05818e+01	-3.87733e+01		         0.06500	-9.90000e+01	
0.72424   	-3.45006e+01	-3.93033e+01	-3.88853e+01		         0.06667	-1.07000e+02	
0.74230   	-3.41272e+01	-3.95977e+01	-3.95394e+01		         0.06833	-1.13000e+02	
0.76036   	-3.39211e+01	-3.96130e+01	-3.94304e+01		         0.07000	-1.17000e+02	
