Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00069   	-3.02654e+01	-3.51386e+01	-4.24257e+01		         0.00000	-9.00000e+00	
0.01956   	-3.05272e+01	-3.44623e+01	-4.04472e+01		         0.00167	-3.00000e+00	
0.03843   	-2.82318e+01	-3.46975e+01	-3.92603e+01		         0.00333	5.00000e+00	
0.05730   	-2.54613e+01	-3.87950e+01	-4.13565e+01		         0.00500	1.30000e+01	
0.07616   	-2.57544e+01	-3.90028e+01	-4.33349e+01		         0.00667	2.30000e+01	
0.09503   	-2.46271e+01	-4.03172e+01	-4.46816e+01		         0.00833	3.50000e+01	
0.11390   	-2.47771e+01	-4.06168e+01	-4.45336e+01		         0.01000	4.70000e+01	
0.13276   	-2.40385e+01	-3.80621e+01	-4.57499e+01		         0.01167	6.00000e+01	
0.15163   	-2.31693e+01	-3.57318e+01	-4.62043e+01		         0.01333	7.30000e+01	
0.17071   	-2.24392e+01	-3.31710e+01	-4.37704e+01		         0.01500	8.60000e+01	
0.18936   	-2.21616e+01	-3.13107e+01	-4.36150e+01		         0.01667	9.90000e+01	
0.20823   	-2.20725e+01	-2.98934e+01	-4.49496e+01		         0.01833	1.10000e+02	
0.22710   	-2.24939e+01	-2.99550e+01	-4.45972e+01		         0.02000	1.19000e+02	
0.24596   	-2.22796e+01	-3.09840e+01	-4.35477e+01		         0.02167	1.27000e+02	
0.26483   	-2.19404e+01	-3.31755e+01	-4.28632e+01		         0.02333	1.32000e+02	
0.28369   	-2.25420e+01	-3.57766e+01	-4.34663e+01		         0.02500	1.35000e+02	
0.30256   	-2.23421e+01	-3.81459e+01	-4.25467e+01		         0.02667	1.35000e+02	
0.32143   	-2.30239e+01	-4.07271e+01	-4.26255e+01		         0.02833	1.32000e+02	
0.34030   	-2.39094e+01	-4.23226e+01	-4.23014e+01		         0.03000	1.26000e+02	
0.35916   	-2.48384e+01	-4.37908e+01	-4.30106e+01		         0.03167	1.18000e+02	
0.37803   	-2.57326e+01	-4.44221e+01	-4.23841e+01		         0.03333	1.08000e+02	
0.39690   	-2.60430e+01	-4.54770e+01	-4.18713e+01		         0.03500	9.60000e+01	
0.41576   	-2.53591e+01	-4.35354e+01	-4.17295e+01		         0.03667	8.30000e+01	
0.43463   	-2.41942e+01	-4.32457e+01	-4.10915e+01		         0.03833	6.90000e+01	
0.45349   	-2.20581e+01	-4.25663e+01	-4.10367e+01		         0.04000	5.50000e+01	
0.47236   	-2.16708e+01	-4.41285e+01	-4.13410e+01		         0.04167	4.20000e+01	
0.49123   	-2.10821e+01	-4.38701e+01	-4.12539e+01		         0.04333	2.90000e+01	
0.51010   	-2.07525e+01	-4.16522e+01	-4.10435e+01		         0.04500	1.70000e+01	
0.52896   	-2.03103e+01	-3.96768e+01	-4.18908e+01		         0.04667	6.00000e+00	
0.54783   	-1.64206e+01	-3.62011e+01	-3.77839e+01		         0.04833	-4.00000e+00	
0.56669   	-1.38767e+01	-3.43160e+01	-3.88795e+01		         0.05000	-1.30000e+01	
0.58556   	-1.37556e+01	-3.10936e+01	-3.75315e+01		         0.05167	-2.10000e+01	
0.60443   	-1.37050e+01	-2.97281e+01	-3.70351e+01		         0.05333	-2.70000e+01	
0.62330   	-1.47361e+01	-2.90944e+01	-3.78951e+01		         0.05500	-3.30000e+01	
0.64216   	-1.50413e+01	-2.89404e+01	-3.80862e+01		         0.05667	-3.70000e+01	
0.66103   	-1.54988e+01	-2.78978e+01	-3.82101e+01		         0.05833	-4.00000e+01	
0.67990   	-1.54496e+01	-2.76550e+01	-3.80224e+01		         0.06000	-4.30000e+01	
0.69876   	-1.52622e+01	-2.74712e+01	-3.82558e+01		         0.06167	-4.50000e+01	
0.71763   	-1.53085e+01	-2.54031e+01	-3.92349e+01		         0.06333	-4.60000e+01	
0.73650   	-1.53250e+01	-2.40352e+01	-3.74814e+01		         0.06500	-4.60000e+01	
0.75537   	-1.55673e+01	-2.38288e+01	-3.84188e+01		         0.06667	-4.70000e+01	
0.77423   	-1.58623e+01	-2.37420e+01	-3.87567e+01		         0.06833	-4.70000e+01	
0.79310   	-1.60861e+01	-2.29501e+01	-3.65600e+01		         0.07000	-4.60000e+01	
0.81196   	-1.61274e+01	-2.36397e+01	-3.74636e+01		         0.07167	-4.50000e+01	
0.83083   	-1.59552e+01	-2.49879e+01	-3.83489e+01		         0.07333	-4.40000e+01	
0.84970   	-1.54849e+01	-2.54035e+01	-3.91388e+01		         0.07500	-4.40000e+01	
0.86856   	-1.54090e+01	-2.53063e+01	-3.94059e+01		         0.07667	-4.30000e+01	
0.88743   	-1.53642e+01	-2.49722e+01	-3.94904e+01		         0.07833	-4.20000e+01	
0.90630   	-1.54102e+01	-2.45229e+01	-3.97535e+01		         0.08000	-4.10000e+01	
0.92516   	-1.54140e+01	-2.36993e+01	-4.07920e+01		         0.08167	-4.00000e+01	
0.94403   	-1.53894e+01	-2.29142e+01	-4.07887e+01		         0.08333	-3.90000e+01	
0.96290   	-1.54583e+01	-2.26924e+01	-4.00809e+01		         0.08500	-3.80000e+01	
0.98176   	-1.54616e+01	-2.30527e+01	-3.95473e+01		         0.08667	-3.70000e+01	
1.00092   	-1.60631e+01	-2.28419e+01	-3.89065e+01		         0.08833	-3.60000e+01	
1.01950   	-1.70364e+01	-2.77441e+01	-3.83374e+01		         0.09000	-3.50000e+01	
1.03837   	-1.80728e+01	-2.73987e+01	-3.87053e+01		         0.09167	-3.40000e+01	
1.05723   	-1.89977e+01	-2.87301e+01	-4.04577e+01		         0.09333	-3.40000e+01	
1.07610   	-2.03726e+01	-3.01427e+01	-4.03137e+01		         0.09500	-3.30000e+01	
1.09496   	-2.17767e+01	-3.13487e+01	-4.05910e+01		         0.09667	-3.30000e+01	
1.11383   	-2.06762e+01	-3.06847e+01	-3.86188e+01		         0.09833	-3.20000e+01	
1.13270   	-2.49701e+01	-3.03616e+01	-3.75248e+01		         0.10000	-3.10000e+01	
1.15156   	-2.63597e+01	-3.02118e+01	-3.79661e+01		         0.10167	-3.10000e+01	
1.17043   	-2.44332e+01	-2.99735e+01	-3.77424e+01		         0.10333	-3.00000e+01	
1.18930   	-1.93754e+01	-2.97822e+01	-3.82659e+01		         0.10500	-3.00000e+01	
1.20816   	-1.91830e+01	-3.34020e+01	-4.03358e+01		         0.10667	-2.90000e+01	
1.22703   	-2.00413e+01	-3.50644e+01	-4.10341e+01		         0.10833	-2.90000e+01	
1.24590   	-2.02980e+01	-3.69798e+01	-4.37744e+01		         0.11000	-2.80000e+01	
1.26476   	-2.14458e+01	-3.74168e+01	-4.46916e+01		         0.11167	-2.70000e+01	
1.28363   	-2.13797e+01	-3.55227e+01	-4.49555e+01		         0.11333	-2.70000e+01	
1.30250   	-2.12219e+01	-3.48988e+01	-4.38675e+01		         0.11500	-2.60000e+01	
1.32137   	-2.06114e+01	-3.40127e+01	-4.39934e+01		         0.11667	-2.60000e+01	
1.34023   	-1.92583e+01	-3.29364e+01	-4.35991e+01		         0.11833	-2.50000e+01	
1.35910   	-1.93871e+01	-3.33888e+01	-4.44585e+01		         0.12000	-2.50000e+01	
1.37796   	-1.90130e+01	-3.38770e+01	-4.31574e+01		         0.12167	-2.40000e+01	
1.39683   	-1.83893e+01	-3.41156e+01	-4.20824e+01		         0.12333	-2.30000e+01	
1.41586   	-1.82277e+01	-3.65605e+01	-4.34633e+01		         0.12500	-2.30000e+01	
1.43456   	-1.89470e+01	-3.76412e+01	-4.19401e+01		         0.12667	-2.20000e+01	
1.45343   	-2.01818e+01	-3.89876e+01	-4.32515e+01		         0.12833	-2.10000e+01	
1.47230   	-2.11550e+01	-3.88751e+01	-4.10089e+01		         0.13000	-2.00000e+01	
1.49117   	-2.17043e+01	-3.94360e+01	-4.13209e+01		         0.13167	-1.90000e+01	
1.51003   	-2.18105e+01	-4.24233e+01	-4.20996e+01		         0.13333	-1.80000e+01	
1.52890   	-2.11223e+01	-4.23815e+01	-4.26130e+01		         0.13500	-1.70000e+01	
1.54776   	-1.94560e+01	-4.22625e+01	-4.28783e+01		         0.13667	-1.60000e+01	
1.56663   	-1.78651e+01	-4.25441e+01	-4.29363e+01		         0.13833	-1.50000e+01	
1.58550   	-1.81836e+01	-4.01905e+01	-4.10744e+01		         0.14000	-1.40000e+01	
1.60437   	-1.85048e+01	-4.03843e+01	-4.05620e+01		         0.14167	-1.40000e+01	
1.62323   	-1.77973e+01	-3.89407e+01	-4.16461e+01		         0.14333	-1.30000e+01	
1.64210   	-1.87912e+01	-3.94471e+01	-4.20943e+01		         0.14500	-1.30000e+01	
1.66097   	-1.99690e+01	-3.73569e+01	-4.12629e+01		         0.14667	-1.20000e+01	
1.67983   	-1.98399e+01	-3.68179e+01	-3.92404e+01		         0.14833	-1.20000e+01	
1.69870   	-1.66842e+01	-3.49195e+01	-3.76150e+01		         0.15000	-1.20000e+01	
1.71757   	-1.35395e+01	-3.45305e+01	-3.68501e+01		         0.15167	-1.20000e+01	
1.73643   	-1.31951e+01	-3.34483e+01	-3.62616e+01		         0.15333	-1.20000e+01	
1.75530   	-1.44897e+01	-2.99837e+01	-3.80294e+01		         0.15500	-1.20000e+01	
1.77417   	-1.48971e+01	-3.03445e+01	-3.93951e+01		         0.15667	-1.20000e+01	
1.79304   	-1.56564e+01	-2.92798e+01	-4.01576e+01		         0.15833	-1.20000e+01	
1.81190   	-1.57745e+01	-2.86199e+01	-4.01468e+01		         0.16000	-1.20000e+01	
1.83100   	-1.62373e+01	-2.79802e+01	-4.06660e+01		         0.16167	-1.10000e+01	
1.84963   	-1.65465e+01	-2.75708e+01	-4.11339e+01		         0.16333	-1.10000e+01	
1.86850   	-1.67371e+01	-2.67891e+01	-4.18812e+01		         0.16500	-1.00000e+01	
1.88737   	-1.71982e+01	-2.53469e+01	-4.27923e+01		         0.16667	-1.00000e+01	
1.90623   	-1.76525e+01	-2.43420e+01	-4.40745e+01		         0.16833	-9.00000e+00	
1.92510   	-1.78140e+01	-2.44526e+01	-4.35380e+01		         0.17000	-8.00000e+00	
1.94397   	-1.78969e+01	-2.48797e+01	-4.43017e+01		         0.17167	-8.00000e+00	
1.96283   	-1.77435e+01	-2.50514e+01	-4.43204e+01		         0.17333	-7.00000e+00	
1.98170   	-1.78408e+01	-2.55066e+01	-4.55717e+01		         0.17500	-7.00000e+00	
2.00057   	-1.79549e+01	-2.54906e+01	-4.57972e+01		         0.17667	-6.00000e+00	
2.01943   	-1.81045e+01	-2.48278e+01	-4.56880e+01		         0.17833	-6.00000e+00	
2.03830   	-1.80874e+01	-2.41724e+01	-4.56431e+01		         0.18000	-5.00000e+00	
2.14610   	-1.93379e+01	-2.75185e+01	-4.07317e+01		         0.18167	-5.00000e+00	
2.16498   	-1.95371e+01	-2.53135e+01	-4.24575e+01		         0.18333	-5.00000e+00	
2.18387   	-2.10128e+01	-2.86283e+01	-4.21535e+01		         0.18500	-5.00000e+00	
2.20276   	-2.37968e+01	-3.08439e+01	-4.14017e+01		         0.18667	-4.00000e+00	
2.22165   	-2.18125e+01	-3.06815e+01	-4.03675e+01		         0.18833	-4.00000e+00	
2.24054   	-2.02634e+01	-2.95856e+01	-4.02392e+01		         0.19000	-4.00000e+00	
2.25943   	-1.98595e+01	-2.90334e+01	-3.93848e+01		         0.19167	-3.00000e+00	
2.27841   	-2.04507e+01	-2.91384e+01	-3.99543e+01		         0.19333	-3.00000e+00	
2.29721   	-1.94647e+01	-2.98234e+01	-3.91690e+01		         0.19500	-3.00000e+00	
2.31610   	-1.89544e+01	-3.07669e+01	-4.25655e+01		         0.19667	-2.00000e+00	
2.33499   	-2.02363e+01	-3.48066e+01	-4.36431e+01		         0.19833	-2.00000e+00	
2.35388   	-2.04427e+01	-3.78645e+01	-4.43369e+01		         0.20000	-1.00000e+00	
2.37276   	-2.15855e+01	-3.80377e+01	-4.39416e+01		         0.20167	-1.00000e+00	
2.39165   	-2.17220e+01	-3.64304e+01	-4.47644e+01		         0.20333	-1.00000e+00	
2.41054   	-2.12237e+01	-3.58160e+01	-4.53822e+01		         0.20500	-1.00000e+00	
2.42943   	-1.97160e+01	-3.43156e+01	-4.31678e+01		         0.20667	0.00000e+00	
2.44832   	-1.98056e+01	-3.27971e+01	-4.59925e+01		         0.20833	0.00000e+00	
2.46721   	-1.82313e+01	-3.27835e+01	-4.45441e+01		         0.21000	0.00000e+00	
2.48610   	-1.91933e+01	-3.27851e+01	-4.53328e+01		         0.21167	0.00000e+00	
2.50499   	-1.86275e+01	-3.32212e+01	-4.51192e+01		         0.21333	0.00000e+00	
2.52388   	-1.84691e+01	-3.71481e+01	-4.49558e+01		         0.21500	1.00000e+00	
2.54276   	-1.96116e+01	-3.76913e+01	-4.43528e+01		         0.21667	1.00000e+00	
2.56165   	-2.11668e+01	-3.79019e+01	-4.42451e+01		         0.21833	1.00000e+00	
2.58055   	-2.23060e+01	-3.93714e+01	-4.32334e+01		         0.22000	1.00000e+00	
2.59943   	-2.29349e+01	-4.05805e+01	-4.34986e+01		         0.22167	1.00000e+00	
2.61832   	-2.29572e+01	-4.26827e+01	-4.28035e+01		         0.22333	1.00000e+00	
2.63721   	-2.28250e+01	-4.16003e+01	-4.31082e+01		         0.22500	1.00000e+00	
2.65610   	-2.17361e+01	-4.34874e+01	-4.22822e+01		         0.22667	1.00000e+00	
2.67499   	-2.04681e+01	-4.25273e+01	-4.29820e+01		         0.22833	1.00000e+00	
2.69388   	-1.98045e+01	-4.23330e+01	-4.16252e+01		         0.23000	1.00000e+00	
2.71277   	-2.00670e+01	-4.29718e+01	-4.19152e+01		         0.23167	1.00000e+00	
2.73166   	-1.88114e+01	-4.08012e+01	-4.18939e+01		         0.23333	1.00000e+00	
2.75055   	-1.90057e+01	-3.87809e+01	-4.33713e+01		         0.23500	1.00000e+00	
2.76944   	-2.02276e+01	-3.66632e+01	-4.30366e+01		         0.23667	1.00000e+00	
2.78833   	-2.06924e+01	-3.34448e+01	-4.04343e+01		         0.23833	1.00000e+00	
2.80721   	-1.67438e+01	-3.33489e+01	-3.53453e+01		         0.24000	2.00000e+00	
2.82641   	-1.42308e+01	-3.14959e+01	-3.73021e+01		         0.24167	2.00000e+00	
2.84499   	-1.37771e+01	-3.06093e+01	-3.72910e+01		         0.24333	3.00000e+00	
2.86388   	-1.46246e+01	-2.91969e+01	-3.84730e+01		         0.24500	3.00000e+00	
2.88277   	-1.55261e+01	-2.66191e+01	-3.99284e+01		         0.24667	4.00000e+00	
2.90166   	-1.75831e+01	-2.75356e+01	-3.99885e+01		         0.24833	4.00000e+00	
2.92055   	-1.77090e+01	-2.56565e+01	-3.90865e+01		         0.25000	5.00000e+00	
2.93944   	-1.75997e+01	-2.48160e+01	-3.88746e+01		         0.25167	5.00000e+00	
2.95832   	-1.77350e+01	-2.40119e+01	-3.91875e+01		         0.25333	5.00000e+00	
2.97721   	-1.79912e+01	-2.42757e+01	-3.92918e+01		         0.25500	6.00000e+00	
2.99611   	-1.81853e+01	-2.41325e+01	-3.91307e+01		         0.25667	6.00000e+00	
3.01499   	-1.84349e+01	-2.35173e+01	-4.03141e+01		         0.25833	6.00000e+00	
3.03388   	-1.87271e+01	-2.42046e+01	-3.96286e+01		         0.26000	6.00000e+00	
3.05277   	-1.90243e+01	-2.40025e+01	-4.12484e+01		         0.26167	6.00000e+00	
3.07166   	-1.94193e+01	-2.39792e+01	-4.09835e+01		         0.26333	6.00000e+00	
3.09055   	-1.96884e+01	-2.41993e+01	-3.96098e+01		         0.26500	6.00000e+00	
3.10944   	-1.97849e+01	-2.46169e+01	-4.12005e+01		         0.26667	7.00000e+00	
3.12833   	-1.98274e+01	-2.49163e+01	-3.98876e+01		         0.26833	7.00000e+00	
3.14722   	-1.95551e+01	-2.52061e+01	-4.04914e+01		         0.27000	7.00000e+00	
3.16611   	-1.92519e+01	-2.54237e+01	-4.05710e+01		         0.27167	7.00000e+00	
3.18500   	-1.89109e+01	-2.56735e+01	-4.05953e+01		         0.27333	8.00000e+00	
3.20388   	-1.84552e+01	-2.65965e+01	-4.11619e+01		         0.27500	8.00000e+00	
3.22277   	-1.73056e+01	-2.53377e+01	-4.19105e+01		         0.27667	9.00000e+00	
3.24166   	-1.65430e+01	-2.72957e+01	-4.14345e+01		         0.27833	1.00000e+01	
3.26055   	-1.91355e+01	-3.08955e+01	-4.15431e+01		         0.28000	1.00000e+01	
3.27944   	-1.89775e+01	-3.20316e+01	-4.44017e+01		         0.28167	1.10000e+01	
3.29833   	-2.06319e+01	-3.48399e+01	-4.39897e+01		         0.28333	1.20000e+01	
3.31722   	-1.90713e+01	-3.60695e+01	-4.48605e+01		         0.28500	1.30000e+01	
3.33611   	-1.62012e+01	-3.69841e+01	-4.48960e+01		         0.28667	1.40000e+01	
3.35500   	-2.12185e+01	-3.65169e+01	-4.46592e+01		         0.28833	1.50000e+01	
3.37426   	-2.20613e+01	-3.54540e+01	-4.60156e+01		         0.29000	1.60000e+01	
3.39278   	-2.07954e+01	-3.48145e+01	-4.54846e+01		         0.29167	1.70000e+01	
3.41167   	-2.12442e+01	-3.47474e+01	-4.67582e+01		         0.29333	1.80000e+01	
					         0.29500	1.90000e+01	
					         0.29667	1.90000e+01	
					         0.29833	2.00000e+01	
					         0.30000	2.10000e+01	
					         0.30167	2.20000e+01	
					         0.30333	2.20000e+01	
					         0.30500	2.30000e+01	
					         0.30667	2.30000e+01	
					         0.30833	2.40000e+01	
					         0.31000	2.40000e+01	
					         0.31167	2.50000e+01	
					         0.31333	2.50000e+01	
					         0.31500	2.50000e+01	
					         0.31667	2.60000e+01	
					         0.31833	2.60000e+01	
					         0.32000	2.60000e+01	
					         0.32167	2.70000e+01	
					         0.32333	2.70000e+01	
					         0.32500	2.70000e+01	
					         0.32667	2.70000e+01	
					         0.32833	2.70000e+01	
					         0.33000	2.70000e+01	
					         0.33167	2.60000e+01	
					         0.33333	2.60000e+01	
					         0.33500	2.60000e+01	
					         0.33667	2.50000e+01	
					         0.33833	2.50000e+01	
					         0.34000	2.40000e+01	
					         0.34167	2.30000e+01	
					         0.34333	2.20000e+01	
					         0.34500	2.10000e+01	
					         0.34667	2.00000e+01	
					         0.34833	1.90000e+01	
					         0.35000	1.80000e+01	
					         0.35167	1.70000e+01	
					         0.35333	1.60000e+01	
					         0.35500	1.40000e+01	
					         0.35667	1.30000e+01	
					         0.35833	1.20000e+01	
					         0.36000	1.00000e+01	
					         0.36167	9.00000e+00	
					         0.36333	7.00000e+00	
					         0.36500	6.00000e+00	
					         0.36667	4.00000e+00	
