Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00108   	-2.48526e+01	-2.50510e+01	-2.93570e+01		         0.00000	-3.10000e+01	
0.01914   	-2.47196e+01	-2.58110e+01	-3.00894e+01		         0.00167	-2.50000e+01	
0.03719   	-2.34492e+01	-3.51102e+01	-2.94947e+01		         0.00333	-1.70000e+01	
0.05525   	-2.20756e+01	-3.90819e+01	-2.79276e+01		         0.00500	-5.00000e+00	
0.07331   	-2.39496e+01	-3.27284e+01	-2.88530e+01		         0.00667	1.10000e+01	
0.09137   	-2.42734e+01	-2.88693e+01	-2.75601e+01		         0.00833	3.00000e+01	
0.10943   	-2.30793e+01	-2.78453e+01	-2.95042e+01		         0.01000	5.40000e+01	
0.12748   	-2.06794e+01	-2.76097e+01	-2.72913e+01		         0.01167	8.20000e+01	
0.14554   	-2.36613e+01	-2.42145e+01	-2.73738e+01		         0.01333	1.12000e+02	
0.16360   	-2.23513e+01	-2.07791e+01	-2.56215e+01		         0.01500	1.46000e+02	
0.18166   	-2.13014e+01	-2.25446e+01	-2.62358e+01		         0.01667	1.81000e+02	
0.19972   	-1.96109e+01	-2.21323e+01	-2.49816e+01		         0.01833	2.16000e+02	
0.21778   	-1.91609e+01	-2.43136e+01	-2.47360e+01		         0.02000	2.51000e+02	
0.23583   	-1.92825e+01	-2.39719e+01	-2.29418e+01		         0.02167	2.83000e+02	
0.25389   	-1.62846e+01	-2.66370e+01	-2.36120e+01		         0.02333	3.12000e+02	
0.27195   	-1.40930e+01	-3.02304e+01	-2.52690e+01		         0.02500	3.36000e+02	
0.29001   	-1.40342e+01	-3.35258e+01	-2.53511e+01		         0.02667	3.55000e+02	
0.30807   	-1.43898e+01	-4.00620e+01	-2.71213e+01		         0.02833	3.66000e+02	
0.32612   	-1.36956e+01	-4.38220e+01	-2.99465e+01		         0.03000	3.70000e+02	
0.34418   	-1.33616e+01	-4.68187e+01	-3.11225e+01		         0.03167	3.66000e+02	
0.36224   	-1.35702e+01	-4.94760e+01	-3.25758e+01		         0.03333	3.55000e+02	
0.38030   	-1.39966e+01	-4.82834e+01	-3.35051e+01		         0.03500	3.36000e+02	
0.39835   	-1.51960e+01	-5.01978e+01	-3.31085e+01		         0.03667	3.12000e+02	
0.41642   	-1.59867e+01	-5.11258e+01	-3.35002e+01		         0.03833	2.81000e+02	
0.43447   	-1.65183e+01	-5.02921e+01	-3.28348e+01		         0.04000	2.47000e+02	
0.45253   	-1.76783e+01	-4.84968e+01	-3.27690e+01		         0.04167	2.10000e+02	
0.47059   	-1.85549e+01	-4.66901e+01	-3.48462e+01		         0.04333	1.71000e+02	
0.48865   	-2.00180e+01	-4.54285e+01	-3.58734e+01		         0.04500	1.32000e+02	
0.50670   	-1.96318e+01	-4.36174e+01	-3.51417e+01		         0.04667	9.50000e+01	
0.52476   	-1.92518e+01	-4.40428e+01	-3.44501e+01		         0.04833	5.90000e+01	
0.54282   	-1.96961e+01	-4.44379e+01	-3.20637e+01		         0.05000	2.60000e+01	
0.56088   	-2.06012e+01	-4.57259e+01	-3.10235e+01		         0.05167	-4.00000e+00	
0.57922   	-1.96699e+01	-4.60025e+01	-2.95106e+01		         0.05333	-3.00000e+01	
0.59699   	-1.90155e+01	-4.25980e+01	-2.87480e+01		         0.05500	-5.20000e+01	
0.61505   	-1.85004e+01	-3.49799e+01	-2.60114e+01		         0.05667	-7.10000e+01	
0.63311   	-1.81838e+01	-3.10092e+01	-2.78678e+01		         0.05833	-8.60000e+01	
0.65117   	-1.86855e+01	-2.68104e+01	-2.90206e+01		         0.06000	-9.90000e+01	
0.66923   	-1.71467e+01	-2.45501e+01	-2.70897e+01		         0.06167	-1.08000e+02	
0.68729   	-1.79053e+01	-2.04296e+01	-2.75270e+01		         0.06333	-1.15000e+02	
0.70535   	-1.87712e+01	-2.05822e+01	-2.65493e+01		         0.06500	-1.20000e+02	
0.72340   	-1.95989e+01	-2.14698e+01	-2.79008e+01		         0.06667	-1.23000e+02	
0.74146   	-1.96153e+01	-2.25036e+01	-2.78608e+01		         0.06833	-1.25000e+02	
0.75952   	-1.92186e+01	-2.33725e+01	-2.80412e+01		         0.07000	-1.26000e+02	
0.77758   	-1.89902e+01	-2.30914e+01	-2.74491e+01		         0.07167	-1.26000e+02	
0.79563   	-1.85804e+01	-2.23651e+01	-2.71334e+01		         0.07333	-1.25000e+02	
0.81369   	-1.80745e+01	-2.21928e+01	-2.74810e+01		         0.07500	-1.23000e+02	
0.83175   	-1.79452e+01	-2.14472e+01	-2.72414e+01		         0.07667	-1.21000e+02	
0.84981   	-1.78095e+01	-2.07508e+01	-2.66006e+01		         0.07833	-1.18000e+02	
0.86787   	-1.75588e+01	-2.16112e+01	-2.64095e+01		         0.08000	-1.16000e+02	
0.88593   	-1.75103e+01	-2.20885e+01	-2.64147e+01		         0.08167	-1.13000e+02	
0.90398   	-1.76206e+01	-2.05816e+01	-2.66573e+01		         0.08333	-1.10000e+02	
0.92204   	-1.76711e+01	-1.87935e+01	-2.67927e+01		         0.08500	-1.07000e+02	
0.94010   	-1.78845e+01	-2.18905e+01	-2.69323e+01		         0.08667	-1.04000e+02	
0.95816   	-1.81541e+01	-2.79401e+01	-2.74874e+01		         0.08833	-1.01000e+02	
0.97622   	-1.93192e+01	-2.45262e+01	-2.84206e+01		         0.09000	-9.90000e+01	
0.99450   	-2.03243e+01	-2.23108e+01	-2.90062e+01		         0.09167	-9.60000e+01	
1.01233   	-2.29763e+01	-2.22210e+01	-2.80623e+01		         0.09333	-9.40000e+01	
