Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00072   	-3.07203e+01	-2.45549e+01	-2.61067e+01		         0.00000	1.60000e+01	
0.02393   	-3.13032e+01	-2.39315e+01	-2.63973e+01		         0.00167	2.60000e+01	
0.04707   	-3.22328e+01	-2.44408e+01	-2.47338e+01		         0.00333	3.90000e+01	
0.07025   	-3.28498e+01	-2.44381e+01	-2.34043e+01		         0.00500	5.50000e+01	
0.09343   	-3.32287e+01	-2.41806e+01	-2.44305e+01		         0.00667	7.30000e+01	
0.11661   	-3.32989e+01	-2.46962e+01	-2.28718e+01		         0.00833	9.40000e+01	
0.14006   	-3.25955e+01	-2.28438e+01	-2.41363e+01		         0.01000	1.16000e+02	
0.16297   	-3.26793e+01	-2.48654e+01	-2.40041e+01		         0.01167	1.40000e+02	
0.18615   	-3.16384e+01	-2.24572e+01	-2.63930e+01		         0.01333	1.66000e+02	
0.20933   	-3.12140e+01	-2.18251e+01	-2.60057e+01		         0.01500	1.92000e+02	
0.23250   	-3.12337e+01	-2.63727e+01	-2.23990e+01		         0.01667	2.18000e+02	
0.25568   	-3.04438e+01	-2.66744e+01	-2.62519e+01		         0.01833	2.42000e+02	
0.27886   	-3.07192e+01	-2.82150e+01	-2.68151e+01		         0.02000	2.64000e+02	
0.30204   	-2.99042e+01	-2.76813e+01	-2.58565e+01		         0.02167	2.82000e+02	
0.32522   	-2.93304e+01	-2.71988e+01	-2.29251e+01		         0.02333	2.94000e+02	
0.34840   	-2.98790e+01	-2.81677e+01	-2.56441e+01		         0.02500	3.00000e+02	
0.37158   	-3.12205e+01	-2.78720e+01	-2.46600e+01		         0.02667	2.99000e+02	
0.39476   	-3.22157e+01	-2.78745e+01	-2.52072e+01		         0.02833	2.90000e+02	
0.41794   	-3.28463e+01	-2.80910e+01	-2.71001e+01		         0.03000	2.73000e+02	
0.44112   	-3.12068e+01	-2.74205e+01	-2.58712e+01		         0.03167	2.50000e+02	
0.46430   	-2.96949e+01	-2.66680e+01	-2.64361e+01		         0.03333	2.21000e+02	
0.48747   	-2.94147e+01	-2.59111e+01	-2.35342e+01		         0.03500	1.87000e+02	
0.51065   	-2.91693e+01	-2.69423e+01	-2.59219e+01		         0.03667	1.50000e+02	
0.53383   	-3.10122e+01	-2.99515e+01	-2.65420e+01		         0.03833	1.10000e+02	
0.55701   	-3.28114e+01	-2.99255e+01	-2.72062e+01		         0.04000	7.10000e+01	
0.58019   	-3.24294e+01	-2.96862e+01	-2.31114e+01		         0.04167	3.20000e+01	
0.60337   	-3.32958e+01	-2.76202e+01	-2.18526e+01		         0.04333	-5.00000e+00	
0.62655   	-3.35514e+01	-2.70586e+01	-2.26801e+01		         0.04500	-3.70000e+01	
0.64973   	-3.37417e+01	-2.59717e+01	-2.16550e+01		         0.04667	-6.60000e+01	
0.67291   	-3.28123e+01	-2.56922e+01	-2.30467e+01		         0.04833	-8.90000e+01	
0.69609   	-3.28926e+01	-2.44971e+01	-2.29974e+01		         0.05000	-1.08000e+02	
0.71926   	-3.33330e+01	-2.42199e+01	-2.28744e+01		         0.05167	-1.22000e+02	
0.74244   	-3.32763e+01	-2.42014e+01	-2.30982e+01		         0.05333	-1.31000e+02	
0.76563   	-3.31498e+01	-2.44985e+01	-2.32285e+01		         0.05500	-1.36000e+02	
0.78880   	-3.29726e+01	-2.47189e+01	-2.31007e+01		         0.05667	-1.39000e+02	
0.81198   	-3.30363e+01	-2.47973e+01	-2.30759e+01		         0.05833	-1.38000e+02	
0.83516   	-3.31288e+01	-2.43954e+01	-2.36237e+01		         0.06000	-1.36000e+02	
0.85834   	-3.32570e+01	-2.43341e+01	-2.29085e+01		         0.06167	-1.32000e+02	
0.88152   	-3.31621e+01	-2.41239e+01	-2.32561e+01		         0.06333	-1.28000e+02	
0.90470   	-3.31913e+01	-2.45062e+01	-2.29265e+01		         0.06500	-1.22000e+02	
0.92788   	-3.30373e+01	-2.37534e+01	-2.21379e+01		         0.06667	-1.16000e+02	
0.95106   	-3.35010e+01	-2.35220e+01	-2.25212e+01		         0.06833	-1.09000e+02	
0.97424   	-3.36015e+01	-2.39344e+01	-1.72233e+01		         0.07000	-1.03000e+02	
0.99742   	-3.43433e+01	-2.58966e+01	-2.16500e+01		         0.07167	-9.60000e+01	
1.02059   	-3.33755e+01	-2.63209e+01	-2.55227e+01		         0.07333	-9.00000e+01	
1.04377   	-3.37403e+01	-2.50467e+01	-2.79902e+01		         0.07500	-8.40000e+01	
1.06695   	-3.39531e+01	-2.59875e+01	-2.64852e+01		         0.07667	-7.80000e+01	
1.09013   	-3.38209e+01	-2.53881e+01	-2.71039e+01		         0.07833	-7.30000e+01	
1.11331   	-3.34654e+01	-2.51287e+01	-2.72504e+01		         0.08000	-6.90000e+01	
1.13649   	-3.39573e+01	-2.39733e+01	-2.72191e+01		         0.08167	-6.50000e+01	
1.15967   	-3.32043e+01	-2.35927e+01	-2.61814e+01		         0.08333	-6.20000e+01	
1.18285   	-3.25513e+01	-2.26440e+01	-2.38387e+01		         0.08500	-5.90000e+01	
1.20603   	-3.32995e+01	-2.34324e+01	-2.53915e+01		         0.08667	-5.70000e+01	
1.22921   	-3.18340e+01	-2.42954e+01	-2.47657e+01		         0.08833	-5.60000e+01	
1.25253   	-3.17129e+01	-2.72231e+01	-2.43675e+01		         0.09000	-5.40000e+01	
1.27557   	-3.09715e+01	-2.89970e+01	-2.45294e+01		         0.09167	-5.20000e+01	
1.29874   	-2.97144e+01	-2.98707e+01	-2.79830e+01		         0.09333	-5.10000e+01	
1.32193   	-2.97550e+01	-2.90564e+01	-2.58510e+01		         0.09500	-4.90000e+01	
1.34510   	-2.98274e+01	-3.00653e+01	-2.18254e+01		         0.09667	-4.80000e+01	
1.36828   	-2.95898e+01	-3.14493e+01	-2.58496e+01		         0.09833	-4.60000e+01	
1.39146   	-3.06596e+01	-3.12322e+01	-2.50114e+01		         0.10000	-4.50000e+01	
1.41464   	-3.15502e+01	-3.00949e+01	-2.53880e+01		         0.10167	-4.30000e+01	
1.43782   	-3.20149e+01	-2.98457e+01	-2.65652e+01		         0.10333	-4.10000e+01	
1.46100   	-3.05669e+01	-2.86476e+01	-2.71889e+01		         0.10500	-4.00000e+01	
1.48418   	-2.88754e+01	-2.78634e+01	-2.52502e+01		         0.10667	-3.80000e+01	
1.50736   	-2.89524e+01	-2.86214e+01	-2.40175e+01		         0.10833	-3.60000e+01	
1.53053   	-2.90095e+01	-2.86609e+01	-2.56043e+01		         0.11000	-3.50000e+01	
1.55371   	-3.05330e+01	-3.00068e+01	-2.74953e+01		         0.11167	-3.40000e+01	
1.57689   	-3.19362e+01	-3.14052e+01	-2.87096e+01		         0.11333	-3.30000e+01	
1.60007   	-3.15057e+01	-3.06256e+01	-2.66948e+01		         0.11500	-3.20000e+01	
1.62325   	-3.23192e+01	-2.93243e+01	-2.38814e+01		         0.11667	-3.10000e+01	
1.64643   	-3.33058e+01	-2.76610e+01	-2.30384e+01		         0.11833	-3.00000e+01	
1.66961   	-3.25292e+01	-2.51790e+01	-2.23403e+01		         0.12000	-3.00000e+01	
1.69279   	-3.18843e+01	-2.44585e+01	-2.33085e+01		         0.12167	-2.90000e+01	
