Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00077   	-2.69091e+01	-4.78801e+01	-3.34475e+01		         0.00000	1.70000e+01	
0.01883   	-2.73808e+01	-4.78202e+01	-3.42508e+01		         0.00167	3.90000e+01	
0.03689   	-2.84578e+01	-4.75651e+01	-3.42657e+01		         0.00333	6.70000e+01	
0.05494   	-2.83916e+01	-4.60032e+01	-3.53402e+01		         0.00500	1.03000e+02	
0.07300   	-2.76398e+01	-5.10300e+01	-3.49047e+01		         0.00667	1.46000e+02	
0.09120   	-2.80301e+01	-5.06581e+01	-3.47762e+01		         0.00833	1.96000e+02	
0.10912   	-2.63113e+01	-5.01387e+01	-3.45985e+01		         0.01000	2.53000e+02	
0.12718   	-2.54046e+01	-4.79126e+01	-3.47304e+01		         0.01167	3.15000e+02	
0.14524   	-2.61700e+01	-4.05642e+01	-3.24399e+01		         0.01333	3.82000e+02	
0.16329   	-2.67636e+01	-3.85772e+01	-3.15223e+01		         0.01500	4.51000e+02	
0.18135   	-2.76725e+01	-4.08525e+01	-3.22392e+01		         0.01667	5.20000e+02	
0.19941   	-2.80856e+01	-4.11171e+01	-3.14606e+01		         0.01833	5.87000e+02	
0.21747   	-2.93505e+01	-4.22110e+01	-3.18248e+01		         0.02000	6.47000e+02	
0.23553   	-2.96524e+01	-4.51572e+01	-3.25689e+01		         0.02167	6.98000e+02	
0.25358   	-3.06481e+01	-4.59320e+01	-3.38729e+01		         0.02333	7.38000e+02	
0.27164   	-3.09096e+01	-4.69683e+01	-3.40182e+01		         0.02500	7.63000e+02	
0.28970   	-3.21782e+01	-4.88923e+01	-3.30619e+01		         0.02667	7.71000e+02	
0.30792   	-3.44737e+01	-5.09252e+01	-3.29233e+01		         0.02833	7.63000e+02	
0.32582   	-3.49488e+01	-5.26109e+01	-3.13268e+01		         0.03000	7.37000e+02	
0.34388   	-3.60243e+01	-5.42075e+01	-2.94471e+01		         0.03167	6.94000e+02	
0.36193   	-3.69099e+01	-5.46832e+01	-2.91278e+01		         0.03333	6.36000e+02	
0.37999   	-3.69612e+01	-5.49845e+01	-2.81074e+01		         0.03500	5.66000e+02	
0.39805   	-3.65505e+01	-5.51773e+01	-2.69605e+01		         0.03667	4.85000e+02	
0.41611   	-3.67264e+01	-5.49311e+01	-2.76413e+01		         0.03833	3.97000e+02	
0.43417   	-3.57950e+01	-5.49347e+01	-2.88252e+01		         0.04000	3.06000e+02	
0.45223   	-3.48219e+01	-5.33346e+01	-2.96893e+01		         0.04167	2.14000e+02	
0.47028   	-3.48060e+01	-5.31692e+01	-3.13560e+01		         0.04333	1.25000e+02	
0.48834   	-3.21545e+01	-5.31799e+01	-3.43790e+01		         0.04500	4.20000e+01	
0.50640   	-3.28457e+01	-5.24939e+01	-3.62066e+01		         0.04667	-3.20000e+01	
0.52446   	-3.25355e+01	-5.33462e+01	-3.62606e+01		         0.04833	-9.70000e+01	
0.54252   	-3.18721e+01	-5.04585e+01	-3.76396e+01		         0.05000	-1.52000e+02	
0.56057   	-3.05434e+01	-4.84362e+01	-3.72728e+01		         0.05167	-1.95000e+02	
0.57863   	-2.87618e+01	-4.68393e+01	-3.54724e+01		         0.05333	-2.28000e+02	
0.59669   	-2.88683e+01	-4.48399e+01	-3.34907e+01		         0.05500	-2.51000e+02	
0.61475   	-2.85185e+01	-4.37085e+01	-3.36860e+01		         0.05667	-2.66000e+02	
0.63281   	-2.76699e+01	-4.36171e+01	-3.32218e+01		         0.05833	-2.73000e+02	
0.65086   	-2.64346e+01	-4.45226e+01	-3.37386e+01		         0.06000	-2.75000e+02	
0.66892   	-2.74518e+01	-4.48855e+01	-3.42234e+01		         0.06167	-2.72000e+02	
0.68698   	-2.82367e+01	-4.41904e+01	-3.41829e+01		         0.06333	-2.65000e+02	
0.70504   	-2.84454e+01	-4.34344e+01	-3.47139e+01		         0.06500	-2.56000e+02	
0.72309   	-2.84898e+01	-4.29209e+01	-3.54209e+01		         0.06667	-2.45000e+02	
0.74115   	-2.83868e+01	-4.26324e+01	-3.38236e+01		         0.06833	-2.34000e+02	
0.75921   	-2.85015e+01	-4.21631e+01	-3.26130e+01		         0.07000	-2.23000e+02	
0.77727   	-2.85152e+01	-4.15306e+01	-3.38832e+01		         0.07167	-2.12000e+02	
0.79533   	-2.83884e+01	-4.23632e+01	-3.59680e+01		         0.07333	-2.02000e+02	
0.81339   	-2.86176e+01	-4.23410e+01	-3.58996e+01		         0.07500	-1.93000e+02	
0.83145   	-2.96692e+01	-4.24493e+01	-3.56653e+01		         0.07667	-1.84000e+02	
0.84950   	-2.83631e+01	-4.60144e+01	-3.42465e+01		         0.07833	-1.76000e+02	
0.86756   	-2.78486e+01	-4.82435e+01	-3.41784e+01		         0.08000	-1.68000e+02	
0.88562   	-2.59913e+01	-4.81618e+01	-3.27691e+01		         0.08167	-1.61000e+02	
0.90368   	-2.87350e+01	-4.65450e+01	-3.04281e+01		         0.08333	-1.55000e+02	
0.92173   	-2.90177e+01	-4.63109e+01	-3.23006e+01		         0.08500	-1.50000e+02	
0.93980   	-2.86356e+01	-4.63233e+01	-3.35083e+01		         0.08667	-1.45000e+02	
