Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00000   	-3.27448e+01	-3.58692e+01	-4.35917e+01		         0.00162	2.31000e+02	
0.01698   	-3.28672e+01	-3.53280e+01	-4.38170e+01		         0.00329	2.52000e+02	
0.03396   	-3.36172e+01	-3.61206e+01	-4.34871e+01		         0.00495	2.70000e+02	
0.05094   	-3.55126e+01	-3.54659e+01	-4.34438e+01		         0.00662	2.83000e+02	
0.06792   	-3.48282e+01	-3.52227e+01	-4.43549e+01		         0.00829	2.89000e+02	
0.08490   	-3.46052e+01	-3.42503e+01	-4.46290e+01		         0.00995	2.87000e+02	
0.10188   	-3.32464e+01	-3.28654e+01	-4.45197e+01		         0.01162	2.77000e+02	
0.11886   	-3.38765e+01	-3.18574e+01	-4.06988e+01		         0.01329	2.60000e+02	
0.13584   	-3.30672e+01	-3.02555e+01	-3.56845e+01		         0.01495	2.34000e+02	
0.15282   	-3.37792e+01	-3.02223e+01	-3.30020e+01		         0.01662	2.02000e+02	
0.16980   	-3.61710e+01	-2.99279e+01	-3.26986e+01		         0.01829	1.65000e+02	
0.18678   	-3.94968e+01	-3.08897e+01	-3.26959e+01		         0.01995	1.23000e+02	
0.20376   	-4.06519e+01	-3.65789e+01	-3.24307e+01		         0.02162	7.90000e+01	
0.22074   	-4.13981e+01	-4.44163e+01	-3.22494e+01		         0.02329	3.40000e+01	
0.23772   	-4.22683e+01	-5.02666e+01	-3.33718e+01		         0.02495	-1.00000e+01	
0.25470   	-4.34541e+01	-5.39973e+01	-3.44447e+01		         0.02662	-5.00000e+01	
0.27168   	-4.46357e+01	-5.55521e+01	-3.54487e+01		         0.02829	-8.50000e+01	
0.28866   	-4.56357e+01	-5.78296e+01	-3.77258e+01		         0.02995	-1.15000e+02	
0.30564   	-4.53379e+01	-5.84517e+01	-3.60248e+01		         0.03162	-1.37000e+02	
0.32262   	-4.58237e+01	-5.97711e+01	-3.95022e+01		         0.03329	-1.54000e+02	
0.33960   	-4.59160e+01	-6.06717e+01	-4.39847e+01		         0.03495	-1.64000e+02	
0.35658   	-4.58787e+01	-6.07821e+01	-4.69591e+01		         0.03662	-1.68000e+02	
0.37356   	-4.49005e+01	-6.16073e+01	-4.80747e+01		         0.03829	-1.68000e+02	
0.39054   	-4.52967e+01	-6.17348e+01	-4.77888e+01		         0.03995	-1.63000e+02	
0.40752   	-4.54209e+01	-6.20780e+01	-4.63945e+01		         0.04162	-1.56000e+02	
0.42450   	-4.85589e+01	-6.19092e+01	-4.44984e+01		         0.04329	-1.46000e+02	
0.44148   	-4.98889e+01	-5.97756e+01	-4.41926e+01		         0.04495	-1.34000e+02	
0.45846   	-5.09070e+01	-5.94014e+01	-4.58074e+01		         0.04662	-1.21000e+02	
0.47544   	-5.23058e+01	-5.56511e+01	-4.77721e+01		         0.04829	-1.08000e+02	
0.49242   	-5.13393e+01	-5.45547e+01	-4.77303e+01		         0.04995	-9.50000e+01	
0.50940   	-5.13157e+01	-5.23909e+01	-4.57782e+01		         0.05162	-8.30000e+01	
0.52638   	-5.22791e+01	-5.09238e+01	-4.35598e+01		         0.05329	-7.20000e+01	
0.54336   	-5.19907e+01	-4.80430e+01	-4.30660e+01		         0.05495	-6.20000e+01	
0.56053   	-5.01450e+01	-4.64596e+01	-4.13921e+01		         0.05662	-5.30000e+01	
0.57732   	-4.84815e+01	-4.55683e+01	-3.86745e+01		         0.05829	-4.50000e+01	
0.59430   	-4.73651e+01	-4.16327e+01	-3.70705e+01		         0.05995	-3.90000e+01	
0.61128   	-4.46901e+01	-3.75926e+01	-3.56075e+01		         0.06162	-3.40000e+01	
0.62826   	-4.46933e+01	-3.70975e+01	-3.50785e+01		         0.06329	-3.00000e+01	
0.64524   	-4.53235e+01	-3.30089e+01	-3.46960e+01		         0.06495	-2.70000e+01	
0.66222   	-4.41546e+01	-3.11631e+01	-3.40078e+01		         0.06662	-2.40000e+01	
0.67920   	-4.35117e+01	-3.07078e+01	-3.34139e+01		         0.06829	-2.30000e+01	
0.69618   	-4.06263e+01	-3.33049e+01	-3.51749e+01		         0.06995	-2.10000e+01	
0.71317   	-3.96295e+01	-3.44693e+01	-3.66904e+01		         0.07162	-2.00000e+01	
0.73014   	-3.68240e+01	-3.81329e+01	-3.88469e+01		         0.07329	-1.90000e+01	
0.74712   	-3.54959e+01	-3.70481e+01	-4.13712e+01		         0.07495	-1.90000e+01	
0.76410   	-3.54731e+01	-3.72913e+01	-4.48851e+01		         0.07662	-1.80000e+01	
0.78108   	-3.56045e+01	-3.83410e+01	-4.56972e+01		         0.07829	-1.80000e+01	
0.79806   	-3.50555e+01	-3.80988e+01	-4.63061e+01		         0.07995	-1.70000e+01	
0.81504   	-3.45874e+01	-3.70587e+01	-4.44004e+01		         0.08162	-1.70000e+01	
0.83202   	-3.47058e+01	-3.63674e+01	-4.37886e+01		         0.08329	-1.60000e+01	
0.84900   	-3.54312e+01	-3.82907e+01	-4.25553e+01		         0.08495	-1.50000e+01	
0.86598   	-3.66108e+01	-3.89669e+01	-4.27643e+01		         0.08662	-1.50000e+01	
0.88296   	-3.75015e+01	-3.74766e+01	-4.29974e+01		         0.08829	-1.50000e+01	
0.89994   	-3.66743e+01	-3.66808e+01	-4.38681e+01		         0.08995	-1.40000e+01	
0.91692   	-3.58013e+01	-3.64433e+01	-4.42726e+01		         0.09162	-1.30000e+01	
0.93390   	-3.63969e+01	-3.51627e+01	-4.37300e+01		         0.09329	-1.30000e+01	
0.95089   	-3.54434e+01	-3.21098e+01	-3.95632e+01		         0.09495	-1.20000e+01	
0.96786   	-3.50607e+01	-3.09547e+01	-3.48849e+01		         0.09662	-1.20000e+01	
0.98484   	-3.64086e+01	-3.09132e+01	-3.27864e+01		         0.09829	-1.10000e+01	
1.00182   	-3.78015e+01	-3.13912e+01	-3.26659e+01		         0.09995	-1.10000e+01	
1.01880   	-4.12621e+01	-3.45130e+01	-3.29586e+01		         0.10162	-1.00000e+01	
1.03578   	-4.15046e+01	-3.88334e+01	-3.33308e+01		         0.10329	-1.00000e+01	
1.05276   	-4.24876e+01	-4.66988e+01	-3.34454e+01		         0.10495	-1.00000e+01	
1.06974   	-4.34572e+01	-5.23997e+01	-3.43767e+01		         0.10662	-1.00000e+01	
1.08672   	-4.42438e+01	-5.42243e+01	-3.50075e+01		         0.10829	-1.00000e+01	
1.10370   	-4.46788e+01	-5.67178e+01	-3.60500e+01		         0.10995	-1.00000e+01	
1.12068   	-4.47516e+01	-5.89448e+01	-3.76123e+01		         0.11162	-1.10000e+01	
1.13766   	-4.52534e+01	-6.05381e+01	-3.74810e+01		         0.11329	-1.20000e+01	
1.15464   	-4.49533e+01	-6.14659e+01	-4.38844e+01		         0.11495	-1.20000e+01	
1.17162   	-4.49639e+01	-6.23020e+01	-4.70832e+01		         0.11662	-1.30000e+01	
1.18860   	-4.53360e+01	-6.20242e+01	-4.90903e+01		         0.11829	-1.40000e+01	
1.20558   	-4.45454e+01	-6.25425e+01	-4.98005e+01		         0.11995	-1.50000e+01	
1.22256   	-4.37053e+01	-6.31396e+01	-4.86928e+01		         0.12162	-1.50000e+01	
1.23954   	-4.40247e+01	-6.25633e+01	-4.65921e+01		         0.12329	-1.60000e+01	
1.25652   	-4.45734e+01	-6.26338e+01	-4.54135e+01		         0.12495	-1.60000e+01	
1.27350   	-4.62741e+01	-6.17242e+01	-4.45586e+01		         0.12662	-1.50000e+01	
1.29048   	-4.73795e+01	-6.11873e+01	-4.66674e+01		         0.12829	-1.50000e+01	
1.30773   	-4.79367e+01	-6.02179e+01	-4.63844e+01		         0.12995	-1.40000e+01	
1.32444   	-4.81739e+01	-5.61737e+01	-4.41337e+01		         0.13162	-1.30000e+01	
1.34142   	-5.00652e+01	-5.53024e+01	-4.29044e+01		         0.13329	-1.20000e+01	
1.35840   	-4.98060e+01	-5.33978e+01	-4.28886e+01		         0.13495	-1.00000e+01	
1.37538   	-4.65715e+01	-5.07626e+01	-4.09238e+01		         0.13662	-9.00000e+00	
1.39236   	-4.55175e+01	-4.87468e+01	-3.94651e+01		         0.13829	-7.00000e+00	
1.40934   	-4.35334e+01	-4.20802e+01	-3.77099e+01		         0.13995	-6.00000e+00	
1.42632   	-4.11498e+01	-4.00047e+01	-3.53019e+01		         0.14162	-4.00000e+00	
1.44330   	-3.90345e+01	-3.54754e+01	-3.42076e+01		         0.14329	-3.00000e+00	
1.46028   	-3.73304e+01	-3.25781e+01	-3.36845e+01		         0.14495	-2.00000e+00	
1.47726   	-3.83764e+01	-3.26780e+01	-3.30209e+01		         0.14662	-1.00000e+00	
1.49424   	-3.82775e+01	-3.03877e+01	-3.32730e+01		         0.14829	0.00000e+00	
1.51122   	-3.81066e+01	-3.02484e+01	-3.21503e+01		         0.14995	0.00000e+00	
1.52820   	-3.74975e+01	-3.32482e+01	-3.30793e+01		         0.15162	0.00000e+00	
1.54518   	-3.58935e+01	-3.52028e+01	-3.42989e+01		         0.15329	0.00000e+00	
