Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00148   	-3.42745e+01	-4.96032e+01	-3.94524e+01		         0.00000	4.11000e+02	
0.01631   	-3.43638e+01	-4.89319e+01	-3.91709e+01		         0.00167	4.18000e+02	
0.03113   	-3.49494e+01	-4.90011e+01	-3.92726e+01		         0.00333	4.15000e+02	
0.04596   	-3.45049e+01	-4.79898e+01	-3.95290e+01		         0.00500	4.02000e+02	
0.06078   	-3.39557e+01	-4.78818e+01	-4.06414e+01		         0.00667	3.79000e+02	
0.07561   	-3.32905e+01	-4.75111e+01	-3.95088e+01		         0.00833	3.47000e+02	
0.09043   	-3.23417e+01	-4.76713e+01	-3.83907e+01		         0.01000	3.07000e+02	
0.10525   	-3.20432e+01	-4.64272e+01	-3.77772e+01		         0.01167	2.61000e+02	
0.12008   	-3.20663e+01	-4.75351e+01	-3.59629e+01		         0.01333	2.12000e+02	
0.13490   	-3.18742e+01	-4.74705e+01	-3.45381e+01		         0.01500	1.61000e+02	
0.14973   	-3.17038e+01	-4.75204e+01	-3.25274e+01		         0.01667	1.10000e+02	
0.16455   	-3.15542e+01	-4.68191e+01	-3.40632e+01		         0.01833	6.00000e+01	
0.17938   	-3.16974e+01	-4.67455e+01	-3.29467e+01		         0.02000	1.40000e+01	
0.19420   	-3.21597e+01	-4.49899e+01	-3.26478e+01		         0.02167	-2.90000e+01	
0.20902   	-3.22500e+01	-4.56102e+01	-3.36727e+01		         0.02333	-6.60000e+01	
0.22384   	-3.22746e+01	-4.65699e+01	-3.38402e+01		         0.02500	-9.80000e+01	
0.23867   	-3.25778e+01	-4.71442e+01	-3.19233e+01		         0.02667	-1.24000e+02	
0.25349   	-3.29437e+01	-4.70488e+01	-3.31928e+01		         0.02833	-1.44000e+02	
0.26832   	-3.31452e+01	-4.80361e+01	-2.91600e+01		         0.03000	-1.57000e+02	
0.28314   	-3.32297e+01	-4.83067e+01	-2.91188e+01		         0.03167	-1.65000e+02	
0.29797   	-3.32724e+01	-4.89004e+01	-3.05037e+01		         0.03333	-1.68000e+02	
0.31279   	-3.29966e+01	-4.81014e+01	-3.24756e+01		         0.03500	-1.66000e+02	
0.32761   	-3.31779e+01	-4.83710e+01	-3.31223e+01		         0.03667	-1.61000e+02	
0.34243   	-3.31297e+01	-4.99967e+01	-3.38806e+01		         0.03833	-1.53000e+02	
0.35726   	-3.27901e+01	-4.90700e+01	-3.35229e+01		         0.04000	-1.43000e+02	
0.37208   	-3.26428e+01	-4.91017e+01	-3.17760e+01		         0.04167	-1.31000e+02	
0.38691   	-3.26607e+01	-5.04613e+01	-3.22327e+01		         0.04333	-1.19000e+02	
0.40173   	-3.26905e+01	-5.02043e+01	-3.23438e+01		         0.04500	-1.07000e+02	
0.41656   	-3.28078e+01	-5.05853e+01	-3.33281e+01		         0.04667	-9.50000e+01	
0.43138   	-3.32672e+01	-5.10070e+01	-3.36365e+01		         0.04833	-8.40000e+01	
0.44620   	-3.38344e+01	-5.13099e+01	-3.38015e+01		         0.05000	-7.40000e+01	
0.46103   	-3.36936e+01	-5.02721e+01	-3.61779e+01		         0.05167	-6.60000e+01	
0.47585   	-3.37508e+01	-5.05422e+01	-3.76114e+01		         0.05333	-5.80000e+01	
0.49076   	-3.34981e+01	-4.97512e+01	-3.55901e+01		         0.05500	-5.30000e+01	
0.50550   	-3.28786e+01	-5.03703e+01	-3.57835e+01		         0.05667	-4.90000e+01	
0.52032   	-3.24297e+01	-4.95399e+01	-3.64556e+01		         0.05833	-4.60000e+01	
