Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00065   	-3.08769e+01	-4.12393e+01	-2.07831e+01		         0.00000	2.54000e+02	
0.01763   	-3.04322e+01	-3.77868e+01	-2.22674e+01		         0.00167	2.61000e+02	
0.03461   	-3.06956e+01	-3.22955e+01	-2.44252e+01		         0.00333	2.63000e+02	
0.05159   	-3.22397e+01	-2.91963e+01	-2.19233e+01		         0.00500	2.61000e+02	
0.06857   	-3.14991e+01	-3.45204e+01	-1.92660e+01		         0.00667	2.53000e+02	
0.08555   	-2.95305e+01	-3.36023e+01	-1.83105e+01		         0.00833	2.40000e+02	
0.10253   	-2.93864e+01	-3.35372e+01	-1.87351e+01		         0.01000	2.21000e+02	
0.11951   	-2.99313e+01	-3.34059e+01	-2.23616e+01		         0.01167	1.95000e+02	
0.13649   	-2.89533e+01	-3.24094e+01	-2.38673e+01		         0.01333	1.64000e+02	
0.15347   	-2.79262e+01	-3.11228e+01	-2.54253e+01		         0.01500	1.29000e+02	
0.17045   	-2.61925e+01	-2.98735e+01	-2.57825e+01		         0.01667	9.00000e+01	
0.18743   	-2.16847e+01	-2.75513e+01	-2.65915e+01		         0.01833	5.00000e+01	
0.20441   	-1.85441e+01	-2.95929e+01	-2.65887e+01		         0.02000	9.00000e+00	
0.22139   	-1.78222e+01	-3.23366e+01	-2.59622e+01		         0.02167	-3.10000e+01	
0.23837   	-1.71490e+01	-3.49988e+01	-2.67753e+01		         0.02333	-6.80000e+01	
0.25535   	-1.74932e+01	-3.77042e+01	-2.68211e+01		         0.02500	-1.02000e+02	
0.27233   	-1.87430e+01	-4.01509e+01	-2.49839e+01		         0.02667	-1.30000e+02	
0.28931   	-2.09421e+01	-4.19488e+01	-2.58722e+01		         0.02833	-1.53000e+02	
0.30629   	-2.25263e+01	-4.31902e+01	-2.73764e+01		         0.03000	-1.70000e+02	
0.32327   	-2.24397e+01	-4.67549e+01	-2.78636e+01		         0.03167	-1.81000e+02	
0.34025   	-2.18109e+01	-4.92822e+01	-2.90609e+01		         0.03333	-1.86000e+02	
0.35723   	-2.21751e+01	-5.21185e+01	-2.98568e+01		         0.03500	-1.86000e+02	
0.37421   	-2.28281e+01	-5.31198e+01	-3.13165e+01		         0.03667	-1.82000e+02	
0.39119   	-2.29678e+01	-5.35175e+01	-3.15831e+01		         0.03833	-1.75000e+02	
0.40817   	-2.26422e+01	-5.30692e+01	-3.22338e+01		         0.04000	-1.65000e+02	
0.42515   	-2.19946e+01	-5.41646e+01	-3.22165e+01		         0.04167	-1.54000e+02	
0.44213   	-2.16872e+01	-5.45202e+01	-3.25955e+01		         0.04333	-1.41000e+02	
0.45911   	-2.16695e+01	-5.28908e+01	-3.15540e+01		         0.04500	-1.28000e+02	
0.47609   	-2.22668e+01	-5.08169e+01	-3.29024e+01		         0.04667	-1.16000e+02	
0.49314   	-2.14333e+01	-5.09806e+01	-3.41485e+01		         0.04833	-1.04000e+02	
0.51005   	-1.87297e+01	-5.14292e+01	-3.46996e+01		         0.05000	-9.20000e+01	
0.52703   	-1.79892e+01	-4.73171e+01	-3.40790e+01		         0.05167	-8.20000e+01	
0.54401   	-2.09402e+01	-4.68383e+01	-3.51636e+01		         0.05333	-7.30000e+01	
0.56099   	-1.98575e+01	-4.51353e+01	-3.37478e+01		         0.05500	-6.60000e+01	
0.57797   	-2.10322e+01	-4.07867e+01	-3.14758e+01		         0.05667	-6.00000e+01	
0.59495   	-1.96520e+01	-3.97280e+01	-2.68223e+01		         0.05833	-5.40000e+01	
0.61193   	-1.61837e+01	-3.53600e+01	-2.40011e+01		         0.06000	-5.00000e+01	
0.62892   	-1.70747e+01	-3.18069e+01	-2.55897e+01		         0.06167	-4.70000e+01	
0.64589   	-2.04533e+01	-3.02209e+01	-2.53379e+01		         0.06333	-4.50000e+01	
0.66287   	-2.07243e+01	-2.67438e+01	-2.55670e+01		         0.06500	-4.40000e+01	
0.67986   	-2.09582e+01	-2.60902e+01	-2.42782e+01		         0.06667	-4.30000e+01	
0.69683   	-2.07569e+01	-2.68725e+01	-2.27826e+01		         0.06833	-4.30000e+01	
0.71381   	-2.04705e+01	-2.68975e+01	-2.35215e+01		         0.07000	-4.30000e+01	
0.73079   	-2.02143e+01	-2.71540e+01	-2.30615e+01		         0.07167	-4.30000e+01	
0.74777   	-1.99130e+01	-2.69792e+01	-2.18734e+01		         0.07333	-4.40000e+01	
0.76476   	-1.95872e+01	-2.69381e+01	-2.16466e+01		         0.07500	-4.50000e+01	
0.78173   	-1.93684e+01	-2.71408e+01	-1.99525e+01		         0.07667	-4.50000e+01	
0.79871   	-1.90427e+01	-2.74363e+01	-2.46736e+01		         0.07833	-4.60000e+01	
0.81569   	-1.87828e+01	-2.74971e+01	-2.00568e+01		         0.08000	-4.70000e+01	
0.83267   	-1.84538e+01	-2.79824e+01	-1.82777e+01		         0.08167	-4.70000e+01	
0.84965   	-1.79963e+01	-2.88601e+01	-2.31242e+01		         0.08333	-4.70000e+01	
0.86663   	-1.75611e+01	-2.88686e+01	-2.38894e+01		         0.08500	-4.70000e+01	
0.88361   	-1.73708e+01	-2.76361e+01	-2.22975e+01		         0.08667	-4.60000e+01	
0.90059   	-1.74546e+01	-3.17911e+01	-2.27484e+01		         0.08833	-4.50000e+01	
0.91757   	-1.80249e+01	-3.05893e+01	-2.54171e+01		         0.09000	-4.40000e+01	
0.93455   	-1.88713e+01	-3.39113e+01	-2.21826e+01		         0.09167	-4.30000e+01	
0.95153   	-2.03430e+01	-3.57268e+01	-2.27943e+01		         0.09333	-4.10000e+01	
0.96851   	-2.20529e+01	-4.48575e+01	-1.84039e+01		         0.09500	-3.90000e+01	
0.98549   	-2.27850e+01	-4.02333e+01	-2.02462e+01		         0.09667	-3.60000e+01	
1.00247   	-2.10084e+01	-4.09229e+01	-2.12821e+01		         0.09833	-3.40000e+01	
1.01945   	-1.98600e+01	-4.12574e+01	-2.24024e+01		         0.10000	-3.10000e+01	
1.03643   	-2.01172e+01	-3.70569e+01	-2.02920e+01		         0.10167	-2.90000e+01	
1.05341   	-2.06974e+01	-3.72430e+01	-1.87852e+01		         0.10333	-2.70000e+01	
1.07039   	-2.07679e+01	-3.77164e+01	-1.85072e+01		         0.10500	-2.50000e+01	
1.08737   	-1.81150e+01	-3.44899e+01	-1.70134e+01		         0.10667	-2.30000e+01	
1.10435   	-1.57120e+01	-3.03740e+01	-1.84882e+01		         0.10833	-2.10000e+01	
1.12133   	-1.58223e+01	-2.87326e+01	-1.45350e+01		         0.11000	-2.00000e+01	
1.13831   	-1.53109e+01	-2.70575e+01	-1.51446e+01		         0.11167	-1.90000e+01	
1.15529   	-1.63415e+01	-2.56427e+01	-1.62395e+01		         0.11333	-1.80000e+01	
1.17227   	-1.60091e+01	-2.41713e+01	-1.22944e+01		         0.11500	-1.70000e+01	
1.18925   	-1.60143e+01	-2.44072e+01	-1.48015e+01		         0.11667	-1.70000e+01	
1.20623   	-1.66048e+01	-2.68470e+01	-1.98126e+01		         0.11833	-1.70000e+01	
1.22351   	-1.81409e+01	-3.12736e+01	-2.01283e+01		         0.12000	-1.70000e+01	
1.24019   	-1.93726e+01	-3.56517e+01	-2.28422e+01		         0.12167	-1.70000e+01	
1.25717   	-1.97177e+01	-3.70251e+01	-2.40232e+01		         0.12333	-1.80000e+01	
1.27415   	-2.03523e+01	-3.82523e+01	-2.43274e+01		         0.12500	-1.80000e+01	
1.29113   	-2.12761e+01	-4.03288e+01	-2.68757e+01		         0.12667	-1.90000e+01	
1.30811   	-2.24974e+01	-4.38062e+01	-2.58615e+01		         0.12833	-2.00000e+01	
1.32509   	-2.37720e+01	-4.60378e+01	-2.97395e+01		         0.13000	-2.00000e+01	
1.34207   	-2.53676e+01	-4.73645e+01	-2.87023e+01		         0.13167	-2.10000e+01	
1.35906   	-2.65169e+01	-4.83513e+01	-3.27970e+01		         0.13333	-2.10000e+01	
1.37604   	-2.65647e+01	-4.93390e+01	-3.42228e+01		         0.13500	-2.10000e+01	
1.39301   	-2.65034e+01	-4.84171e+01	-3.67670e+01		         0.13667	-2.10000e+01	
1.40999   	-2.67577e+01	-5.07340e+01	-3.75524e+01		         0.13833	-2.10000e+01	
1.42697   	-2.70771e+01	-5.08403e+01	-3.68734e+01		         0.14000	-2.10000e+01	
1.44395   	-2.67438e+01	-5.21797e+01	-3.62034e+01		         0.14167	-2.00000e+01	
1.46093   	-2.59918e+01	-5.24781e+01	-3.26510e+01		         0.14333	-1.90000e+01	
1.47791   	-2.42792e+01	-5.09829e+01	-3.72274e+01		         0.14500	-1.80000e+01	
1.49489   	-2.19549e+01	-4.99205e+01	-3.89237e+01		         0.14667	-1.60000e+01	
1.51187   	-2.19028e+01	-4.93368e+01	-3.84682e+01		         0.14833	-1.50000e+01	
1.52885   	-2.06050e+01	-4.56284e+01	-4.01921e+01		         0.15000	-1.40000e+01	
1.54583   	-2.43905e+01	-4.30456e+01	-3.81985e+01		         0.15167	-1.30000e+01	
1.56281   	-2.76608e+01	-4.08993e+01	-4.20138e+01		         0.15333	-1.20000e+01	
1.57979   	-2.58698e+01	-3.72984e+01	-3.82495e+01		         0.15500	-1.10000e+01	
1.59677   	-2.25500e+01	-3.90637e+01	-3.40186e+01		         0.15667	-1.00000e+01	
1.61375   	-2.03864e+01	-3.76879e+01	-3.16652e+01		         0.15833	-9.00000e+00	
1.63073   	-1.85473e+01	-3.64305e+01	-3.13128e+01		         0.16000	-8.00000e+00	
1.64772   	-1.78910e+01	-3.61004e+01	-3.09913e+01		         0.16167	-7.00000e+00	
1.66469   	-1.97261e+01	-3.61232e+01	-2.95331e+01		         0.16333	-6.00000e+00	
1.68167   	-1.83870e+01	-3.49338e+01	-3.11580e+01		         0.16500	-4.00000e+00	
1.69866   	-1.74255e+01	-3.17384e+01	-3.01337e+01		         0.16667	-3.00000e+00	
1.71563   	-1.66322e+01	-3.21307e+01	-3.14809e+01		         0.16833	-2.00000e+00	
1.73262   	-1.62656e+01	-3.20490e+01	-3.19030e+01		         0.17000	-1.00000e+00	
1.74960   	-1.62856e+01	-3.16633e+01	-3.16752e+01		         0.17167	-1.00000e+00	
1.76657   	-1.63572e+01	-3.18995e+01	-3.18142e+01		         0.17333	0.00000e+00	
1.78356   	-1.65218e+01	-3.18023e+01	-3.11704e+01		         0.17500	1.00000e+00	
1.80053   	-1.66236e+01	-3.34586e+01	-3.11153e+01		         0.17667	1.00000e+00	
1.81751   	-1.68734e+01	-3.40783e+01	-2.95916e+01		         0.17833	2.00000e+00	
1.83449   	-1.75029e+01	-3.39635e+01	-2.90807e+01		         0.18000	2.00000e+00	
1.85147   	-1.78531e+01	-3.36214e+01	-2.81100e+01		         0.18167	3.00000e+00	
1.86845   	-1.75342e+01	-3.41391e+01	-2.88549e+01		         0.18333	3.00000e+00	
1.88543   	-1.68698e+01	-3.35096e+01	-2.84967e+01		         0.18500	4.00000e+00	
1.90241   	-1.66005e+01	-3.62227e+01	-2.90889e+01		         0.18667	5.00000e+00	
1.91939   	-1.60707e+01	-3.53370e+01	-2.80070e+01		         0.18833	7.00000e+00	
1.93637   	-1.81022e+01	-3.60581e+01	-2.59673e+01		         0.19000	8.00000e+00	
1.95335   	-1.72788e+01	-3.47072e+01	-2.03955e+01		         0.19167	9.00000e+00	
1.97064   	-1.95617e+01	-3.54600e+01	-1.85969e+01		         0.19333	1.10000e+01	
1.98731   	-2.01965e+01	-3.43004e+01	-2.34109e+01		         0.19500	1.20000e+01	
2.00430   	-2.02620e+01	-3.48775e+01	-2.50106e+01		         0.19667	1.30000e+01	
2.02127   	-2.02398e+01	-3.50624e+01	-2.47738e+01		         0.19833	1.50000e+01	
2.03825   	-1.92034e+01	-3.48126e+01	-2.21330e+01		         0.20000	1.60000e+01	
2.05523   	-1.84639e+01	-3.56461e+01	-1.89309e+01		         0.20167	1.70000e+01	
					         0.20333	1.80000e+01	
					         0.20500	2.00000e+01	
					         0.20667	2.10000e+01	
					         0.20833	2.20000e+01	
					         0.21000	2.30000e+01	
					         0.21167	2.50000e+01	
					         0.21333	2.60000e+01	
					         0.21500	2.80000e+01	
					         0.21667	2.90000e+01	
					         0.21833	3.10000e+01	
					         0.22000	3.20000e+01	
					         0.22167	3.30000e+01	
					         0.22333	3.50000e+01	
					         0.22500	3.60000e+01	
					         0.22667	3.70000e+01	
					         0.22833	3.80000e+01	
					         0.23000	3.80000e+01	
					         0.23167	3.90000e+01	
					         0.23333	4.10000e+01	
					         0.23500	4.20000e+01	
					         0.23667	4.30000e+01	
					         0.23833	4.50000e+01	
					         0.24000	4.70000e+01	
					         0.24167	4.90000e+01	
					         0.24333	5.20000e+01	
					         0.24500	5.40000e+01	
					         0.24667	5.60000e+01	
					         0.24833	5.80000e+01	
					         0.25000	6.00000e+01	
					         0.25167	6.20000e+01	
					         0.25333	6.40000e+01	
					         0.25500	6.50000e+01	
					         0.25667	6.60000e+01	
					         0.25833	6.60000e+01	
					         0.26000	6.70000e+01	
					         0.26167	6.70000e+01	
					         0.26333	6.70000e+01	
					         0.26500	6.70000e+01	
					         0.26667	6.70000e+01	
					         0.26833	6.80000e+01	
					         0.27000	6.80000e+01	
					         0.27167	6.80000e+01	
					         0.27333	6.80000e+01	
					         0.27500	6.80000e+01	
					         0.27667	6.80000e+01	
					         0.27833	6.70000e+01	
					         0.28000	6.60000e+01	
					         0.28167	6.50000e+01	
					         0.28333	6.40000e+01	
					         0.28500	6.20000e+01	
					         0.28667	6.00000e+01	
					         0.28833	5.70000e+01	
					         0.29000	5.40000e+01	
					         0.29167	5.20000e+01	
					         0.29333	4.90000e+01	
					         0.29500	4.70000e+01	
					         0.29667	4.40000e+01	
					         0.29833	4.20000e+01	
					         0.30000	4.00000e+01	
					         0.30167	3.70000e+01	
					         0.30333	3.50000e+01	
					         0.30500	3.30000e+01	
					         0.30667	3.00000e+01	
					         0.30833	2.80000e+01	
