Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00059   	-5.32198e+01	-4.76198e+01	-5.24290e+01		         0.00000	-1.00000e+01	
0.01541   	-5.37961e+01	-4.80711e+01	-5.40931e+01		         0.00167	-3.00000e+00	
0.03024   	-5.38456e+01	-4.96288e+01	-5.35368e+01		         0.00333	5.00000e+00	
0.04506   	-5.36757e+01	-5.06840e+01	-5.32701e+01		         0.00500	1.60000e+01	
0.05989   	-5.25636e+01	-4.94536e+01	-5.25758e+01		         0.00667	2.80000e+01	
0.07471   	-5.29513e+01	-5.12233e+01	-5.27801e+01		         0.00833	4.20000e+01	
0.08954   	-5.19898e+01	-5.02195e+01	-5.14763e+01		         0.01000	5.80000e+01	
0.10436   	-5.10509e+01	-4.94110e+01	-5.12241e+01		         0.01167	7.40000e+01	
0.11918   	-5.10248e+01	-5.04826e+01	-5.01264e+01		         0.01333	9.10000e+01	
0.13401   	-5.26197e+01	-5.04356e+01	-4.89968e+01		         0.01500	1.09000e+02	
0.14883   	-5.24810e+01	-4.99502e+01	-4.75607e+01		         0.01667	1.26000e+02	
0.16365   	-5.26492e+01	-4.95427e+01	-4.77869e+01		         0.01833	1.42000e+02	
0.17848   	-5.15365e+01	-4.96743e+01	-4.70866e+01		         0.02000	1.55000e+02	
0.19330   	-5.12968e+01	-4.77161e+01	-4.45825e+01		         0.02167	1.66000e+02	
0.20813   	-5.15449e+01	-4.72127e+01	-4.51258e+01		         0.02333	1.74000e+02	
0.22295   	-4.92380e+01	-4.54437e+01	-4.18706e+01		         0.02500	1.77000e+02	
0.23777   	-4.69295e+01	-4.26839e+01	-4.03871e+01		         0.02667	1.75000e+02	
0.25260   	-4.62779e+01	-4.40476e+01	-3.83588e+01		         0.02833	1.69000e+02	
0.26742   	-4.44949e+01	-4.53907e+01	-3.95367e+01		         0.03000	1.58000e+02	
0.28225   	-4.28372e+01	-4.64443e+01	-4.03964e+01		         0.03167	1.43000e+02	
0.29707   	-4.24357e+01	-4.59091e+01	-3.78340e+01		         0.03333	1.24000e+02	
0.31195   	-4.24382e+01	-4.51139e+01	-3.85013e+01		         0.03500	1.02000e+02	
0.32671   	-4.24471e+01	-4.59508e+01	-4.07137e+01		         0.03667	7.80000e+01	
