Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00064   	-1.95799e+01	-3.84480e+01	-4.70471e+01		         0.00000	8.60000e+01	
0.01870   	-2.02034e+01	-3.87376e+01	-4.74043e+01		         0.00167	9.70000e+01	
0.03676   	-1.98175e+01	-3.97021e+01	-4.73072e+01		         0.00333	1.10000e+02	
0.05482   	-1.86141e+01	-3.83790e+01	-4.71050e+01		         0.00500	1.23000e+02	
0.07288   	-1.82477e+01	-3.76657e+01	-4.75968e+01		         0.00667	1.39000e+02	
0.09094   	-1.80674e+01	-3.77270e+01	-4.86732e+01		         0.00833	1.56000e+02	
0.10899   	-1.87784e+01	-3.92435e+01	-4.96599e+01		         0.01000	1.75000e+02	
0.12705   	-1.92169e+01	-3.97367e+01	-4.79796e+01		         0.01167	1.97000e+02	
0.14511   	-2.03107e+01	-4.01616e+01	-4.64442e+01		         0.01333	2.20000e+02	
0.16317   	-2.04015e+01	-3.79685e+01	-4.57326e+01		         0.01500	2.46000e+02	
0.18123   	-1.98735e+01	-3.66093e+01	-4.51459e+01		         0.01667	2.72000e+02	
0.19929   	-1.97389e+01	-3.41719e+01	-4.33557e+01		         0.01833	2.97000e+02	
0.21734   	-2.20894e+01	-3.47812e+01	-4.16505e+01		         0.02000	3.20000e+02	
0.23540   	-2.34030e+01	-3.63480e+01	-3.94385e+01		         0.02167	3.40000e+02	
0.25346   	-2.61918e+01	-3.92367e+01	-3.80931e+01		         0.02333	3.54000e+02	
0.27152   	-2.64484e+01	-4.50061e+01	-3.59061e+01		         0.02500	3.62000e+02	
0.28958   	-2.81137e+01	-4.70095e+01	-3.34415e+01		         0.02667	3.63000e+02	
0.30764   	-3.02109e+01	-5.10139e+01	-3.30783e+01		         0.02833	3.56000e+02	
0.32569   	-3.37408e+01	-5.14988e+01	-3.30813e+01		         0.03000	3.40000e+02	
0.34375   	-3.50380e+01	-5.17516e+01	-3.13767e+01		         0.03167	3.16000e+02	
0.36181   	-3.63904e+01	-5.17805e+01	-3.04931e+01		         0.03333	2.83000e+02	
0.37987   	-3.72805e+01	-5.30463e+01	-3.09833e+01		         0.03500	2.44000e+02	
0.39793   	-3.72966e+01	-5.17106e+01	-3.06327e+01		         0.03667	1.99000e+02	
0.41598   	-3.67204e+01	-5.14519e+01	-3.03886e+01		         0.03833	1.52000e+02	
0.43435   	-3.40659e+01	-4.91474e+01	-2.95643e+01		         0.04000	1.05000e+02	
0.45210   	-3.28103e+01	-4.82260e+01	-2.86410e+01		         0.04167	5.90000e+01	
0.47016   	-3.13410e+01	-4.76268e+01	-2.84342e+01		         0.04333	1.50000e+01	
0.48822   	-3.22950e+01	-4.69163e+01	-2.69968e+01		         0.04500	-2.30000e+01	
0.50628   	-3.37779e+01	-4.39338e+01	-2.56987e+01		         0.04667	-5.70000e+01	
0.52433   	-3.40964e+01	-4.18923e+01	-2.55732e+01		         0.04833	-8.50000e+01	
0.54239   	-3.50439e+01	-3.70227e+01	-2.58001e+01		         0.05000	-1.08000e+02	
0.56045   	-3.52166e+01	-3.66018e+01	-2.84492e+01		         0.05167	-1.23000e+02	
0.57851   	-3.34549e+01	-3.53847e+01	-3.14375e+01		         0.05333	-1.34000e+02	
0.59657   	-3.27587e+01	-3.49519e+01	-3.26506e+01		         0.05500	-1.39000e+02	
0.61462   	-3.21000e+01	-3.46326e+01	-3.32957e+01		         0.05667	-1.40000e+02	
0.63268   	-3.15304e+01	-3.37952e+01	-3.39247e+01		         0.05833	-1.37000e+02	
0.65074   	-3.09519e+01	-3.29560e+01	-3.44436e+01		         0.06000	-1.33000e+02	
0.66880   	-3.01416e+01	-3.22394e+01	-3.44317e+01		         0.06167	-1.27000e+02	
0.68686   	-2.89008e+01	-3.27699e+01	-3.52946e+01		         0.06333	-1.20000e+02	
0.70491   	-2.80933e+01	-3.36943e+01	-3.62124e+01		         0.06500	-1.13000e+02	
0.72297   	-2.75824e+01	-3.38428e+01	-3.67030e+01		         0.06667	-1.06000e+02	
0.74103   	-2.72289e+01	-3.35581e+01	-3.74233e+01		         0.06833	-1.00000e+02	
0.75909   	-2.64948e+01	-3.34328e+01	-3.87507e+01		         0.07000	-9.40000e+01	
0.77715   	-2.60095e+01	-3.44076e+01	-3.90720e+01		         0.07167	-8.80000e+01	
0.79521   	-2.57670e+01	-3.45115e+01	-4.00186e+01		         0.07333	-8.40000e+01	
0.81326   	-2.59261e+01	-3.81286e+01	-4.09248e+01		         0.07500	-8.10000e+01	
0.83132   	-2.66079e+01	-4.06900e+01	-4.12228e+01		         0.07667	-7.80000e+01	
0.84946   	-2.57186e+01	-4.19942e+01	-4.11803e+01		         0.07833	-7.70000e+01	
0.86744   	-2.49274e+01	-4.26252e+01	-4.42595e+01		         0.08000	-7.60000e+01	
0.88550   	-2.36119e+01	-4.27049e+01	-4.37875e+01		         0.08167	-7.50000e+01	
0.90355   	-2.31782e+01	-4.27721e+01	-4.48444e+01		         0.08333	-7.50000e+01	
0.92161   	-2.26936e+01	-4.20408e+01	-4.52054e+01		         0.08500	-7.50000e+01	
0.93967   	-2.23727e+01	-4.24081e+01	-4.53183e+01		         0.08667	-7.40000e+01	
0.95773   	-2.11859e+01	-4.29016e+01	-4.55169e+01		         0.08833	-7.40000e+01	
0.97579   	-2.00551e+01	-4.24700e+01	-4.50853e+01		         0.09000	-7.40000e+01	
0.99384   	-1.79501e+01	-4.17272e+01	-4.58076e+01		         0.09167	-7.30000e+01	
1.01190   	-1.72773e+01	-3.64917e+01	-4.62165e+01		         0.09333	-7.20000e+01	
1.02996   	-1.80944e+01	-3.77891e+01	-4.57263e+01		         0.09500	-7.10000e+01	
1.04802   	-1.75045e+01	-3.83892e+01	-4.58892e+01		         0.09667	-7.00000e+01	
1.06608   	-1.81199e+01	-3.77287e+01	-4.56802e+01		         0.09833	-6.80000e+01	
1.08413   	-1.92843e+01	-3.52500e+01	-4.45363e+01		         0.10000	-6.60000e+01	
1.10219   	-2.07518e+01	-3.20554e+01	-4.39092e+01		         0.10167	-6.40000e+01	
1.12025   	-2.19565e+01	-3.01979e+01	-4.41074e+01		         0.10333	-6.30000e+01	
1.13831   	-2.25836e+01	-2.90039e+01	-4.24857e+01		         0.10500	-6.10000e+01	
1.15637   	-2.41078e+01	-2.97868e+01	-4.26322e+01		         0.10667	-6.00000e+01	
1.17443   	-2.60182e+01	-3.06478e+01	-4.27533e+01		         0.10833	-5.80000e+01	
1.19249   	-2.68982e+01	-3.01200e+01	-4.22144e+01		         0.11000	-5.70000e+01	
1.21054   	-2.80978e+01	-3.13443e+01	-4.10680e+01		         0.11167	-5.60000e+01	
1.22860   	-3.00677e+01	-3.45345e+01	-4.07613e+01		         0.11333	-5.60000e+01	
1.24666   	-3.10068e+01	-3.63528e+01	-4.10357e+01		         0.11500	-5.50000e+01	
1.26471   	-3.20776e+01	-3.79423e+01	-4.14257e+01		         0.11667	-5.50000e+01	
1.28277   	-3.33827e+01	-3.92586e+01	-4.08879e+01		         0.11833	-5.50000e+01	
1.30084   	-3.45658e+01	-3.91290e+01	-4.08097e+01		         0.12000	-5.50000e+01	
1.31889   	-3.44037e+01	-3.97901e+01	-4.07389e+01		         0.12167	-5.40000e+01	
1.33695   	-3.13847e+01	-3.98622e+01	-4.10736e+01		         0.12333	-5.30000e+01	
1.35501   	-2.86170e+01	-3.81908e+01	-4.10958e+01		         0.12500	-5.20000e+01	
1.37307   	-2.77936e+01	-3.77405e+01	-4.11127e+01		         0.12667	-5.10000e+01	
1.39112   	-2.87870e+01	-3.95339e+01	-4.02273e+01		         0.12833	-5.00000e+01	
1.40918   	-3.07529e+01	-3.85530e+01	-4.05266e+01		         0.13000	-4.80000e+01	
1.42724   	-3.20599e+01	-3.71381e+01	-4.11296e+01		         0.13167	-4.60000e+01	
1.44530   	-3.20628e+01	-3.74558e+01	-4.10935e+01		         0.13333	-4.40000e+01	
1.46335   	-3.19597e+01	-3.69223e+01	-3.99528e+01		         0.13500	-4.20000e+01	
1.48142   	-3.08602e+01	-3.79516e+01	-3.85727e+01		         0.13667	-4.00000e+01	
