Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00138   	-2.69867e+01	-3.03278e+01	-2.61441e+01		         0.00000	2.04000e+02	
0.02214   	-2.64257e+01	-3.03663e+01	-2.56025e+01		         0.00167	2.08000e+02	
0.04289   	-2.61729e+01	-2.90451e+01	-2.61226e+01		         0.00333	2.07000e+02	
0.06365   	-2.59279e+01	-3.08984e+01	-2.39179e+01		         0.00500	2.02000e+02	
0.08440   	-2.62865e+01	-2.94675e+01	-2.13067e+01		         0.00667	1.92000e+02	
0.10515   	-2.60468e+01	-2.93027e+01	-2.02868e+01		         0.00833	1.76000e+02	
0.12590   	-2.69651e+01	-2.80654e+01	-2.00294e+01		         0.01000	1.55000e+02	
0.14666   	-2.79649e+01	-2.70174e+01	-2.51108e+01		         0.01167	1.29000e+02	
0.16741   	-2.83900e+01	-2.59640e+01	-2.17391e+01		         0.01333	9.80000e+01	
0.18817   	-2.90443e+01	-2.44860e+01	-2.28410e+01		         0.01500	6.50000e+01	
0.20892   	-2.27256e+01	-2.22351e+01	-2.61092e+01		         0.01667	2.80000e+01	
0.22967   	-1.76323e+01	-2.10166e+01	-2.71995e+01		         0.01833	-9.00000e+00	
0.25043   	-1.69175e+01	-2.12237e+01	-2.85374e+01		         0.02000	-4.60000e+01	
0.27118   	-1.63503e+01	-1.98685e+01	-3.37310e+01		         0.02167	-8.20000e+01	
0.29193   	-1.69979e+01	-2.00858e+01	-3.65195e+01		         0.02333	-1.16000e+02	
0.31269   	-1.84549e+01	-2.14462e+01	-3.72168e+01		         0.02500	-1.46000e+02	
0.33345   	-2.02586e+01	-2.42438e+01	-3.97960e+01		         0.02667	-1.70000e+02	
0.35419   	-2.29323e+01	-2.93675e+01	-4.39901e+01		         0.02833	-1.89000e+02	
0.37494   	-2.32225e+01	-3.14863e+01	-4.68476e+01		         0.03000	-2.02000e+02	
0.39570   	-2.18131e+01	-3.43999e+01	-4.80619e+01		         0.03167	-2.09000e+02	
0.41645   	-1.99783e+01	-3.57950e+01	-4.67875e+01		         0.03333	-2.10000e+02	
0.43721   	-1.99889e+01	-3.41862e+01	-4.53322e+01		         0.03500	-2.06000e+02	
0.45796   	-1.95930e+01	-3.34270e+01	-4.69159e+01		         0.03667	-1.97000e+02	
0.47872   	-2.13876e+01	-3.20350e+01	-4.94854e+01		         0.03833	-1.85000e+02	
0.49947   	-2.13832e+01	-3.59404e+01	-5.02515e+01		         0.04000	-1.70000e+02	
0.52022   	-2.22158e+01	-3.89401e+01	-5.11733e+01		         0.04167	-1.54000e+02	
0.54097   	-2.22818e+01	-3.86933e+01	-5.19392e+01		         0.04333	-1.37000e+02	
0.56173   	-2.47035e+01	-4.14825e+01	-5.04736e+01		         0.04500	-1.19000e+02	
0.58248   	-2.44501e+01	-3.98830e+01	-4.85889e+01		         0.04667	-1.02000e+02	
0.60323   	-2.47713e+01	-3.68446e+01	-4.73228e+01		         0.04833	-8.60000e+01	
0.62398   	-2.43001e+01	-3.16457e+01	-4.67485e+01		         0.05000	-7.00000e+01	
0.64475   	-2.62768e+01	-2.89317e+01	-4.59022e+01		         0.05167	-5.60000e+01	
0.66549   	-2.64328e+01	-2.82264e+01	-4.51737e+01		         0.05333	-4.40000e+01	
0.68625   	-2.65504e+01	-2.64759e+01	-4.24719e+01		         0.05500	-3.20000e+01	
0.70700   	-2.59701e+01	-2.57551e+01	-3.91305e+01		         0.05667	-2.30000e+01	
0.72776   	-2.73003e+01	-2.55546e+01	-3.60256e+01		         0.05833	-1.50000e+01	
0.74851   	-2.91113e+01	-2.70804e+01	-2.98159e+01		         0.06000	-8.00000e+00	
0.76926   	-2.91768e+01	-3.09803e+01	-2.43838e+01		         0.06167	-2.00000e+00	
0.79001   	-2.71932e+01	-3.05033e+01	-1.98100e+01		         0.06333	2.00000e+00	
0.81077   	-2.64366e+01	-3.17045e+01	-1.52450e+01		         0.06500	6.00000e+00	
0.83152   	-2.65304e+01	-3.13864e+01	-1.60577e+01		         0.06667	9.00000e+00	
0.85228   	-2.55268e+01	-2.94351e+01	-1.62517e+01		         0.06833	1.10000e+01	
0.87303   	-2.62682e+01	-3.05685e+01	-1.77081e+01		         0.07000	1.20000e+01	
0.89378   	-2.60271e+01	-3.12592e+01	-1.88524e+01		         0.07167	1.30000e+01	
0.91453   	-2.61877e+01	-3.06471e+01	-1.96150e+01		         0.07333	1.40000e+01	
0.93529   	-2.67019e+01	-3.06088e+01	-1.96426e+01		         0.07500	1.40000e+01	
0.95604   	-2.77148e+01	-2.83247e+01	-2.04766e+01		         0.07667	1.50000e+01	
0.97680   	-2.89135e+01	-2.67568e+01	-2.30742e+01		         0.07833	1.50000e+01	
0.99755   	-2.95923e+01	-2.46063e+01	-1.97746e+01		         0.08000	1.50000e+01	
1.01830   	-2.97436e+01	-2.33313e+01	-1.77318e+01		         0.08167	1.50000e+01	
1.03905   	-2.57159e+01	-2.12545e+01	-2.06450e+01		         0.08333	1.50000e+01	
1.05981   	-1.88020e+01	-2.02151e+01	-2.61921e+01		         0.08500	1.50000e+01	
1.08056   	-1.74118e+01	-2.10772e+01	-2.65795e+01		         0.08667	1.50000e+01	
1.10131   	-1.74420e+01	-2.21544e+01	-2.94187e+01		         0.08833	1.50000e+01	
1.12207   	-1.87714e+01	-2.36155e+01	-3.24300e+01		         0.09000	1.50000e+01	
1.14282   	-2.20373e+01	-2.58945e+01	-3.27486e+01		         0.09167	1.40000e+01	
1.16357   	-2.49196e+01	-2.68295e+01	-3.15828e+01		         0.09333	1.40000e+01	
1.18433   	-2.61596e+01	-2.87896e+01	-3.83508e+01		         0.09500	1.40000e+01	
1.20508   	-2.69420e+01	-3.26293e+01	-4.08251e+01		         0.09667	1.40000e+01	
1.22584   	-2.72446e+01	-3.53910e+01	-4.25504e+01		         0.09833	1.50000e+01	
1.24659   	-2.68487e+01	-3.63550e+01	-4.40302e+01		         0.10000	1.50000e+01	
1.26734   	-2.45357e+01	-3.70660e+01	-4.22519e+01		         0.10167	1.50000e+01	
1.28809   	-2.35679e+01	-3.55958e+01	-4.17943e+01		         0.10333	1.50000e+01	
1.30885   	-2.21397e+01	-3.64571e+01	-4.43994e+01		         0.10500	1.60000e+01	
1.32960   	-2.27589e+01	-3.66917e+01	-4.41275e+01		         0.10667	1.60000e+01	
1.35035   	-2.46874e+01	-3.61686e+01	-4.83668e+01		         0.10833	1.70000e+01	
1.37111   	-2.69467e+01	-3.74115e+01	-4.68764e+01		         0.11000	1.70000e+01	
1.39186   	-2.90423e+01	-3.77362e+01	-4.28372e+01		         0.11167	1.70000e+01	
1.41262   	-3.03370e+01	-3.73403e+01	-3.70945e+01		         0.11333	1.70000e+01	
1.43337   	-2.96474e+01	-3.66418e+01	-3.17688e+01		         0.11500	1.70000e+01	
1.45412   	-2.80206e+01	-3.23315e+01	-3.03791e+01		         0.11667	1.70000e+01	
1.47488   	-2.53263e+01	-3.11722e+01	-2.93714e+01		         0.11833	1.60000e+01	
1.49563   	-2.37164e+01	-2.93520e+01	-2.92849e+01		         0.12000	1.60000e+01	
1.51638   	-2.17515e+01	-2.79363e+01	-2.93576e+01		         0.12167	1.60000e+01	
1.53713   	-2.22347e+01	-2.77688e+01	-2.66323e+01		         0.12333	1.50000e+01	
1.55789   	-2.58466e+01	-2.64878e+01	-2.52551e+01		         0.12500	1.50000e+01	
1.57864   	-2.89649e+01	-2.67718e+01	-2.30697e+01		         0.12667	1.50000e+01	
1.59940   	-2.88604e+01	-2.92580e+01	-2.33150e+01		         0.12833	1.50000e+01	
1.62015   	-2.85776e+01	-2.97054e+01	-2.45717e+01		         0.13000	1.50000e+01	
1.64091   	-2.83133e+01	-3.02258e+01	-2.40752e+01		         0.13167	1.50000e+01	
1.66166   	-2.84577e+01	-2.89865e+01	-2.51288e+01		         0.13333	1.50000e+01	
1.68241   	-2.84208e+01	-2.91006e+01	-2.68914e+01		         0.13500	1.60000e+01	
1.70316   	-2.90546e+01	-3.11557e+01	-2.72190e+01		         0.13667	1.70000e+01	
1.72392   	-2.93712e+01	-3.06749e+01	-2.67151e+01		         0.13833	1.70000e+01	
1.74467   	-2.99297e+01	-3.12888e+01	-2.55604e+01		         0.14000	1.80000e+01	
1.76543   	-3.06518e+01	-3.11555e+01	-2.47695e+01		         0.14167	1.90000e+01	
1.78617   	-3.11915e+01	-3.01016e+01	-2.30358e+01		         0.14333	1.90000e+01	
1.80693   	-3.05480e+01	-2.92061e+01	-2.48403e+01		         0.14500	2.00000e+01	
1.82768   	-3.02834e+01	-2.86020e+01	-2.24889e+01		         0.14667	2.00000e+01	
1.84844   	-3.07616e+01	-2.75331e+01	-2.37341e+01		         0.14833	2.00000e+01	
1.86919   	-3.10445e+01	-2.65026e+01	-2.63238e+01		         0.15000	1.90000e+01	
1.88994   	-3.09261e+01	-2.49787e+01	-2.67851e+01		         0.15167	1.90000e+01	
1.91070   	-3.11775e+01	-2.55106e+01	-2.68842e+01		         0.15333	1.90000e+01	
1.93145   	-3.14855e+01	-2.53290e+01	-2.80785e+01		         0.15500	1.90000e+01	
1.95220   	-3.00995e+01	-2.40030e+01	-2.88940e+01		         0.15667	1.80000e+01	
1.97296   	-2.96145e+01	-2.65771e+01	-3.20704e+01		         0.15833	1.80000e+01	
1.99371   	-2.96821e+01	-2.81067e+01	-3.37485e+01		         0.16000	1.80000e+01	
2.01446   	-3.10240e+01	-3.09655e+01	-3.57199e+01		         0.16167	1.80000e+01	
2.03521   	-3.27542e+01	-3.39074e+01	-3.78292e+01		         0.16333	1.80000e+01	
2.05597   	-3.26762e+01	-3.84356e+01	-3.83874e+01		         0.16500	1.70000e+01	
2.07672   	-3.28694e+01	-3.95132e+01	-4.06655e+01		         0.16667	1.70000e+01	
2.09748   	-3.19505e+01	-4.09313e+01	-3.98575e+01		         0.16833	1.70000e+01	
