Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00170   	-4.79093e+01	-4.11468e+01	-4.71629e+01		         0.00000	6.10000e+01	
0.01868   	-4.80041e+01	-3.92590e+01	-4.80616e+01		         0.00167	8.10000e+01	
0.03566   	-4.84500e+01	-3.64961e+01	-4.69591e+01		         0.00333	1.03000e+02	
0.05264   	-4.95930e+01	-3.55099e+01	-4.97398e+01		         0.00500	1.28000e+02	
0.06962   	-5.20209e+01	-3.61452e+01	-4.93748e+01		         0.00667	1.56000e+02	
0.08661   	-5.16388e+01	-4.13233e+01	-5.01066e+01		         0.00833	1.87000e+02	
0.10358   	-5.07621e+01	-3.78303e+01	-4.96407e+01		         0.01000	2.19000e+02	
0.12056   	-5.01467e+01	-3.87371e+01	-4.88106e+01		         0.01167	2.53000e+02	
0.13754   	-4.97337e+01	-4.01321e+01	-4.60550e+01		         0.01333	2.87000e+02	
0.15452   	-4.88821e+01	-4.09396e+01	-4.54426e+01		         0.01500	3.22000e+02	
0.17150   	-4.78376e+01	-3.88240e+01	-4.63828e+01		         0.01667	3.55000e+02	
0.18848   	-4.70803e+01	-3.99508e+01	-4.59425e+01		         0.01833	3.86000e+02	
0.20546   	-4.66312e+01	-4.15676e+01	-4.61263e+01		         0.02000	4.14000e+02	
0.22244   	-4.51241e+01	-4.24978e+01	-4.61422e+01		         0.02167	4.38000e+02	
0.23942   	-4.56733e+01	-4.45715e+01	-4.63871e+01		         0.02333	4.58000e+02	
0.25640   	-4.52607e+01	-4.40689e+01	-4.52155e+01		         0.02500	4.73000e+02	
0.27338   	-4.42425e+01	-4.47999e+01	-4.03877e+01		         0.02667	4.82000e+02	
0.29036   	-4.37218e+01	-4.74314e+01	-3.92556e+01		         0.02833	4.86000e+02	
0.30734   	-4.34561e+01	-4.73219e+01	-3.99075e+01		         0.03000	4.83000e+02	
0.32432   	-4.37595e+01	-4.66734e+01	-3.97872e+01		         0.03167	4.73000e+02	
0.34130   	-4.29361e+01	-4.78080e+01	-3.96092e+01		         0.03333	4.56000e+02	
0.35828   	-4.22762e+01	-4.74542e+01	-3.77595e+01		         0.03500	4.32000e+02	
0.37526   	-4.05059e+01	-4.78764e+01	-3.73665e+01		         0.03667	4.02000e+02	
0.39224   	-4.16962e+01	-4.71154e+01	-4.00237e+01		         0.03833	3.66000e+02	
0.40922   	-4.33872e+01	-4.70276e+01	-4.17005e+01		         0.04000	3.25000e+02	
0.42620   	-4.57323e+01	-4.63394e+01	-4.54597e+01		         0.04167	2.80000e+02	
0.44318   	-4.70137e+01	-4.16733e+01	-4.93198e+01		         0.04333	2.32000e+02	
0.46016   	-4.91340e+01	-3.91401e+01	-5.35597e+01		         0.04500	1.82000e+02	
0.47714   	-4.94663e+01	-3.78167e+01	-5.45772e+01		         0.04667	1.32000e+02	
0.49412   	-4.94795e+01	-3.68971e+01	-5.41724e+01		         0.04833	8.10000e+01	
0.51110   	-5.09923e+01	-3.61729e+01	-5.23118e+01		         0.05000	3.30000e+01	
0.52808   	-5.06184e+01	-3.46042e+01	-5.16092e+01		         0.05167	-1.30000e+01	
0.54506   	-4.87651e+01	-3.38134e+01	-5.06442e+01		         0.05333	-5.40000e+01	
0.56204   	-4.90059e+01	-3.37168e+01	-5.04721e+01		         0.05500	-9.00000e+01	
0.57902   	-4.88400e+01	-3.41485e+01	-4.97820e+01		         0.05667	-1.21000e+02	
0.59600   	-4.72837e+01	-3.35373e+01	-4.94826e+01		         0.05833	-1.46000e+02	
0.61298   	-4.92395e+01	-3.33039e+01	-5.07135e+01		         0.06000	-1.64000e+02	
0.62996   	-4.89229e+01	-3.33026e+01	-5.19139e+01		         0.06167	-1.78000e+02	
0.64694   	-4.95718e+01	-3.39176e+01	-5.19118e+01		         0.06333	-1.86000e+02	
0.66392   	-5.02952e+01	-3.45126e+01	-5.13804e+01		         0.06500	-1.90000e+02	
0.68090   	-5.01148e+01	-3.43929e+01	-5.11543e+01		         0.06667	-1.90000e+02	
0.69788   	-5.01302e+01	-3.41303e+01	-5.10393e+01		         0.06833	-1.88000e+02	
0.71486   	-5.00384e+01	-3.44978e+01	-5.11728e+01		         0.07000	-1.84000e+02	
0.73184   	-4.96763e+01	-3.57957e+01	-5.13537e+01		         0.07167	-1.78000e+02	
0.74882   	-5.00037e+01	-3.84502e+01	-5.12342e+01		         0.07333	-1.72000e+02	
0.76581   	-4.55430e+01	-4.02048e+01	-5.08442e+01		         0.07500	-1.66000e+02	
0.78278   	-5.05748e+01	-4.15870e+01	-5.12694e+01		         0.07667	-1.60000e+02	
0.79977   	-5.14299e+01	-4.35202e+01	-5.08173e+01		         0.07833	-1.54000e+02	
0.81674   	-4.95375e+01	-4.41606e+01	-5.03320e+01		         0.08000	-1.48000e+02	
0.83372   	-4.81127e+01	-4.72956e+01	-5.19536e+01		         0.08167	-1.43000e+02	
0.85071   	-4.70117e+01	-4.77945e+01	-5.06747e+01		         0.08333	-1.39000e+02	
0.86768   	-4.61653e+01	-4.78086e+01	-5.02179e+01		         0.08500	-1.35000e+02	
0.88466   	-4.59090e+01	-4.56742e+01	-4.95210e+01		         0.08667	-1.32000e+02	
0.90165   	-4.60215e+01	-4.42679e+01	-5.03858e+01		         0.08833	-1.28000e+02	
0.91862   	-4.67307e+01	-3.68848e+01	-5.07249e+01		         0.09000	-1.25000e+02	
0.93560   	-4.70592e+01	-3.83424e+01	-5.09950e+01		         0.09167	-1.22000e+02	
0.95258   	-5.00303e+01	-3.68798e+01	-5.18993e+01		         0.09333	-1.20000e+02	
0.96956   	-4.99848e+01	-3.87876e+01	-5.12923e+01		         0.09500	-1.17000e+02	
0.98654   	-4.89883e+01	-3.79352e+01	-5.10195e+01		         0.09667	-1.15000e+02	
1.00352   	-4.80099e+01	-3.87188e+01	-5.12563e+01		         0.09833	-1.13000e+02	
1.02050   	-4.76612e+01	-4.01808e+01	-4.81105e+01		         0.10000	-1.10000e+02	
1.03748   	-4.74876e+01	-3.89196e+01	-4.62130e+01		         0.10167	-1.08000e+02	
1.05446   	-4.79464e+01	-3.92571e+01	-4.69876e+01		         0.10333	-1.06000e+02	
1.07144   	-4.67233e+01	-4.01036e+01	-4.53277e+01		         0.10500	-1.04000e+02	
1.08842   	-4.60060e+01	-4.18081e+01	-4.59049e+01		         0.10667	-1.03000e+02	
1.10540   	-4.62169e+01	-4.39649e+01	-4.52045e+01		         0.10833	-1.01000e+02	
1.12238   	-4.59089e+01	-4.35388e+01	-4.63220e+01		         0.11000	-1.00000e+02	
1.13936   	-4.58365e+01	-4.45608e+01	-4.45154e+01		         0.11167	-9.80000e+01	
1.15634   	-4.52718e+01	-4.46548e+01	-4.13712e+01		         0.11333	-9.70000e+01	
1.17332   	-4.58985e+01	-4.58046e+01	-3.70354e+01		         0.11500	-9.50000e+01	
1.19030   	-4.47555e+01	-4.79216e+01	-3.75734e+01		         0.11667	-9.40000e+01	
1.20728   	-4.42205e+01	-4.77125e+01	-3.87047e+01		         0.11833	-9.20000e+01	
1.22426   	-4.33860e+01	-4.74162e+01	-3.80761e+01		         0.12000	-9.00000e+01	
1.24124   	-4.23702e+01	-4.80044e+01	-3.86334e+01		         0.12167	-8.90000e+01	
1.25822   	-4.16513e+01	-4.61832e+01	-3.98976e+01		         0.12333	-8.70000e+01	
1.27520   	-4.11450e+01	-4.74926e+01	-3.97083e+01		         0.12500	-8.50000e+01	
1.29218   	-4.34993e+01	-4.94389e+01	-4.15063e+01		         0.12667	-8.30000e+01	
1.30916   	-4.51011e+01	-4.89802e+01	-4.56367e+01		         0.12833	-8.00000e+01	
1.32614   	-4.64406e+01	-4.67662e+01	-4.82677e+01		         0.13000	-7.80000e+01	
1.34312   	-4.74263e+01	-4.41081e+01	-5.13019e+01		         0.13167	-7.60000e+01	
1.36010   	-4.68579e+01	-4.18957e+01	-5.30634e+01		         0.13333	-7.40000e+01	
1.37747   	-4.68706e+01	-4.01243e+01	-5.16419e+01		         0.13500	-7.20000e+01	
1.39406   	-4.74185e+01	-3.91885e+01	-4.96422e+01		         0.13667	-7.00000e+01	
1.41104   	-4.73243e+01	-3.84002e+01	-4.72976e+01		         0.13833	-6.80000e+01	
1.42802   	-4.68086e+01	-3.85489e+01	-4.50134e+01		         0.14000	-6.70000e+01	
1.44500   	-4.63022e+01	-3.81599e+01	-4.40570e+01		         0.14167	-6.50000e+01	
1.46198   	-4.64441e+01	-3.60305e+01	-4.39170e+01		         0.14333	-6.40000e+01	
1.47896   	-4.69117e+01	-3.74180e+01	-4.36586e+01		         0.14500	-6.30000e+01	
1.49594   	-4.54035e+01	-3.70697e+01	-4.38951e+01		         0.14667	-6.20000e+01	
1.51293   	-4.41620e+01	-3.76952e+01	-4.42155e+01		         0.14833	-6.00000e+01	
1.52991   	-4.49812e+01	-3.76764e+01	-4.49523e+01		         0.15000	-5.90000e+01	
1.54689   	-4.56076e+01	-3.71940e+01	-4.57940e+01		         0.15167	-5.70000e+01	
1.56386   	-4.62088e+01	-3.89438e+01	-4.58706e+01		         0.15333	-5.50000e+01	
1.58084   	-4.60136e+01	-3.85493e+01	-4.55246e+01		         0.15500	-5.30000e+01	
1.59782   	-4.60189e+01	-3.89898e+01	-4.52140e+01		         0.15667	-5.10000e+01	
1.61480   	-4.61893e+01	-3.76955e+01	-4.52632e+01		         0.15833	-4.80000e+01	
1.63178   	-4.61500e+01	-4.11408e+01	-4.54487e+01		         0.16000	-4.50000e+01	
1.64876   	-4.65451e+01	-4.73161e+01	-4.54819e+01		         0.16167	-4.20000e+01	
1.66574   	-4.62900e+01	-4.69042e+01	-4.46939e+01		         0.16333	-3.90000e+01	
1.68272   	-4.41738e+01	-4.53569e+01	-4.47146e+01		         0.16500	-3.60000e+01	
1.69971   	-4.20646e+01	-4.34582e+01	-4.58131e+01		         0.16667	-3.40000e+01	
1.71669   	-4.28273e+01	-4.63911e+01	-4.44745e+01		         0.16833	-3.10000e+01	
1.73367   	-4.09565e+01	-4.73210e+01	-4.36617e+01		         0.17000	-2.80000e+01	
1.75065   	-3.95625e+01	-5.00927e+01	-4.45825e+01		         0.17167	-2.60000e+01	
1.76763   	-4.02469e+01	-4.85918e+01	-4.50758e+01		         0.17333	-2.50000e+01	
1.78460   	-4.12997e+01	-4.61943e+01	-4.54198e+01		         0.17500	-2.30000e+01	
1.80158   	-4.11319e+01	-4.03505e+01	-4.64392e+01		         0.17667	-2.20000e+01	
1.81857   	-4.32401e+01	-3.92984e+01	-4.61607e+01		         0.17833	-2.10000e+01	
1.83554   	-4.12107e+01	-3.86997e+01	-4.63441e+01		         0.18000	-2.00000e+01	
1.85253   	-4.11153e+01	-3.98620e+01	-4.66449e+01		         0.18167	-2.00000e+01	
1.86950   	-4.12310e+01	-3.94446e+01	-4.74112e+01		         0.18333	-1.90000e+01	
1.88649   	-4.21494e+01	-3.91391e+01	-4.43582e+01		         0.18500	-1.90000e+01	
1.90347   	-4.24317e+01	-4.05730e+01	-4.35959e+01		         0.18667	-1.80000e+01	
1.92044   	-4.21718e+01	-4.04472e+01	-4.22774e+01		         0.18833	-1.80000e+01	
1.93743   	-4.37307e+01	-4.28594e+01	-4.01636e+01		         0.19000	-1.70000e+01	
1.95440   	-4.57495e+01	-4.21381e+01	-4.02885e+01		         0.19167	-1.70000e+01	
1.97138   	-4.55902e+01	-4.23551e+01	-4.24629e+01		         0.19333	-1.50000e+01	
1.98836   	-4.60567e+01	-4.21323e+01	-4.43473e+01		         0.19500	-1.40000e+01	
2.00534   	-4.68525e+01	-4.30606e+01	-4.50508e+01		         0.19667	-1.30000e+01	
2.02232   	-4.59115e+01	-4.48243e+01	-4.59666e+01		         0.19833	-1.10000e+01	
2.03930   	-4.62204e+01	-4.75132e+01	-4.03797e+01		         0.20000	-1.00000e+01	
2.05628   	-4.69028e+01	-4.95678e+01	-3.86197e+01		         0.20167	-8.00000e+00	
2.07326   	-4.74509e+01	-4.92850e+01	-3.93849e+01		         0.20333	-7.00000e+00	
2.09024   	-4.56832e+01	-4.92357e+01	-4.00101e+01		         0.20500	-5.00000e+00	
2.10722   	-4.46731e+01	-4.70211e+01	-4.13496e+01		         0.20667	-4.00000e+00	
2.12420   	-4.38254e+01	-4.73386e+01	-4.25197e+01		         0.20833	-3.00000e+00	
2.14127   	-4.32234e+01	-4.81630e+01	-4.32954e+01		         0.21000	-1.00000e+00	
2.15816   	-4.38009e+01	-4.65303e+01	-4.23620e+01		         0.21167	0.00000e+00	
2.17515   	-4.49298e+01	-4.68741e+01	-4.39854e+01		         0.21333	1.00000e+00	
2.19213   	-4.67116e+01	-4.90809e+01	-4.61418e+01		         0.21500	2.00000e+00	
2.20911   	-4.77806e+01	-4.84618e+01	-4.87753e+01		         0.21667	3.00000e+00	
2.22608   	-4.65937e+01	-4.72087e+01	-5.25073e+01		         0.21833	4.00000e+00	
2.24307   	-4.70081e+01	-4.52110e+01	-5.15600e+01		         0.22000	6.00000e+00	
2.26005   	-4.75918e+01	-4.21339e+01	-5.06502e+01		         0.22167	7.00000e+00	
2.27703   	-4.69191e+01	-4.05193e+01	-4.86578e+01		         0.22333	8.00000e+00	
2.29400   	-4.73296e+01	-3.98557e+01	-4.75160e+01		         0.22500	1.00000e+01	
2.31099   	-4.76753e+01	-3.72907e+01	-4.59011e+01		         0.22667	1.20000e+01	
2.32797   	-4.82741e+01	-3.59752e+01	-4.49275e+01		         0.22833	1.40000e+01	
2.34495   	-4.74950e+01	-3.74230e+01	-4.39853e+01		         0.23000	1.60000e+01	
2.36193   	-4.76188e+01	-3.73928e+01	-4.31645e+01		         0.23167	1.90000e+01	
2.37891   	-4.80433e+01	-3.88172e+01	-4.36843e+01		         0.23333	2.10000e+01	
2.39589   	-4.73882e+01	-3.94131e+01	-4.54545e+01		         0.23500	2.40000e+01	
2.41287   	-4.75945e+01	-3.80992e+01	-4.75563e+01		         0.23667	2.60000e+01	
2.42985   	-4.76294e+01	-3.81311e+01	-4.69469e+01		         0.23833	2.90000e+01	
2.44683   	-4.77822e+01	-3.86317e+01	-4.67190e+01		         0.24000	3.30000e+01	
2.46381   	-4.77874e+01	-4.02499e+01	-4.73650e+01		         0.24167	3.60000e+01	
2.48079   	-4.84231e+01	-3.90173e+01	-4.76117e+01		         0.24333	3.90000e+01	
