Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00032   	-2.10038e+01	-3.84875e+01	-2.51835e+01		         0.00000	-3.80000e+01	
0.01697   	-2.26837e+01	-3.93516e+01	-2.81688e+01		         0.00167	-4.00000e+01	
0.03395   	-2.29892e+01	-3.87583e+01	-2.95152e+01		         0.00333	-4.00000e+01	
0.05093   	-2.19330e+01	-3.83460e+01	-3.02457e+01		         0.00500	-3.80000e+01	
0.06791   	-2.15158e+01	-4.07049e+01	-3.00548e+01		         0.00667	-3.30000e+01	
0.08489   	-2.00033e+01	-4.14482e+01	-2.85126e+01		         0.00833	-2.40000e+01	
0.10187   	-1.89948e+01	-4.10583e+01	-2.99047e+01		         0.01000	-1.10000e+01	
0.11885   	-2.01087e+01	-3.83810e+01	-2.82307e+01		         0.01167	6.00000e+00	
0.13584   	-1.99332e+01	-3.38415e+01	-2.50618e+01		         0.01333	2.80000e+01	
0.15282   	-1.97120e+01	-3.25808e+01	-2.25888e+01		         0.01500	5.40000e+01	
0.16980   	-1.92373e+01	-3.36022e+01	-2.08163e+01		         0.01667	8.60000e+01	
0.18677   	-1.73470e+01	-3.64333e+01	-2.10399e+01		         0.01833	1.21000e+02	
0.20376   	-1.64511e+01	-3.74052e+01	-2.23374e+01		         0.02000	1.61000e+02	
0.22073   	-1.68315e+01	-3.73160e+01	-2.17973e+01		         0.02167	2.03000e+02	
0.23772   	-1.93027e+01	-3.97419e+01	-2.12603e+01		         0.02333	2.46000e+02	
0.25470   	-2.12699e+01	-3.76277e+01	-2.06232e+01		         0.02500	2.89000e+02	
0.27168   	-2.25291e+01	-3.82572e+01	-2.06958e+01		         0.02667	3.30000e+02	
0.28866   	-2.36270e+01	-3.68339e+01	-2.14282e+01		         0.02833	3.68000e+02	
0.30564   	-2.38338e+01	-3.71496e+01	-2.14252e+01		         0.03000	4.01000e+02	
0.32262   	-2.33741e+01	-3.79031e+01	-1.95238e+01		         0.03167	4.28000e+02	
0.33960   	-2.19157e+01	-3.83969e+01	-1.99364e+01		         0.03333	4.49000e+02	
0.35658   	-2.09666e+01	-3.66472e+01	-2.06889e+01		         0.03500	4.64000e+02	
0.37356   	-2.02249e+01	-3.69943e+01	-2.05078e+01		         0.03667	4.71000e+02	
0.39054   	-2.04470e+01	-3.57273e+01	-2.06117e+01		         0.03833	4.71000e+02	
0.40752   	-2.16722e+01	-3.42905e+01	-2.13159e+01		         0.04000	4.64000e+02	
0.42450   	-2.14932e+01	-3.38551e+01	-2.20644e+01		         0.04167	4.49000e+02	
0.44148   	-2.34955e+01	-3.32107e+01	-2.17319e+01		         0.04333	4.26000e+02	
0.45846   	-2.32867e+01	-3.62895e+01	-2.25948e+01		         0.04500	3.98000e+02	
0.47544   	-2.18425e+01	-3.67439e+01	-2.19981e+01		         0.04667	3.65000e+02	
0.49242   	-2.04069e+01	-3.49513e+01	-2.29341e+01		         0.04833	3.27000e+02	
0.50940   	-1.82677e+01	-3.70013e+01	-2.28067e+01		         0.05000	2.87000e+02	
0.52638   	-1.76149e+01	-3.46815e+01	-2.36151e+01		         0.05167	2.45000e+02	
0.54336   	-1.87173e+01	-3.25928e+01	-2.23742e+01		         0.05333	2.03000e+02	
0.56034   	-1.66766e+01	-3.34442e+01	-2.06187e+01		         0.05500	1.60000e+02	
0.57732   	-1.40600e+01	-3.20211e+01	-1.64133e+01		         0.05667	1.18000e+02	
0.59429   	-1.41450e+01	-3.17158e+01	-1.45314e+01		         0.05833	7.80000e+01	
0.61128   	-1.39838e+01	-3.22196e+01	-1.42177e+01		         0.06000	3.90000e+01	
0.62825   	-1.39929e+01	-2.97668e+01	-1.41584e+01		         0.06167	4.00000e+00	
0.64524   	-1.37847e+01	-3.14602e+01	-1.36266e+01		         0.06333	-2.80000e+01	
0.66221   	-1.51028e+01	-3.21827e+01	-1.36878e+01		         0.06500	-5.60000e+01	
0.67919   	-1.71791e+01	-3.27864e+01	-1.45166e+01		         0.06667	-7.90000e+01	
0.69617   	-1.83465e+01	-3.30037e+01	-1.55839e+01		         0.06833	-9.90000e+01	
0.71315   	-1.81257e+01	-3.29793e+01	-1.62484e+01		         0.07000	-1.14000e+02	
0.73013   	-1.78496e+01	-3.14330e+01	-1.64221e+01		         0.07167	-1.26000e+02	
0.74743   	-1.82614e+01	-3.57338e+01	-1.74174e+01		         0.07333	-1.35000e+02	
0.76411   	-1.93462e+01	-3.65322e+01	-1.82753e+01		         0.07500	-1.41000e+02	
0.78108   	-1.92376e+01	-3.59049e+01	-1.89350e+01		         0.07667	-1.45000e+02	
0.79806   	-2.01218e+01	-3.57015e+01	-1.88959e+01		         0.07833	-1.47000e+02	
0.81504   	-2.26934e+01	-3.51156e+01	-1.80191e+01		         0.08000	-1.48000e+02	
0.83202   	-2.32993e+01	-3.53769e+01	-2.16251e+01		         0.08167	-1.49000e+02	
0.84900   	-2.34049e+01	-3.44878e+01	-2.68516e+01		         0.08333	-1.49000e+02	
