Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00103   	-3.14299e+01	-3.66856e+01	-1.65717e+01		         0.00000	-3.70000e+01	
0.01801   	-3.14069e+01	-3.42263e+01	-1.58290e+01		         0.00167	-3.50000e+01	
0.03499   	-3.14157e+01	-3.64480e+01	-1.89694e+01		         0.00333	-3.20000e+01	
0.05197   	-3.08373e+01	-3.45914e+01	-1.89016e+01		         0.00500	-2.60000e+01	
0.06895   	-3.08467e+01	-3.48633e+01	-1.60459e+01		         0.00667	-1.80000e+01	
0.08593   	-3.15380e+01	-3.53706e+01	-1.83606e+01		         0.00833	-8.00000e+00	
0.10291   	-3.17752e+01	-3.80290e+01	-1.64010e+01		         0.01000	5.00000e+00	
0.11988   	-3.15710e+01	-4.03879e+01	-1.46300e+01		         0.01167	1.90000e+01	
0.13687   	-3.17322e+01	-4.15852e+01	-1.41499e+01		         0.01333	3.60000e+01	
0.15385   	-3.20964e+01	-4.21973e+01	-1.42936e+01		         0.01500	5.20000e+01	
0.17083   	-3.25519e+01	-4.22592e+01	-1.45166e+01		         0.01667	6.90000e+01	
0.18781   	-3.23137e+01	-4.16898e+01	-1.77871e+01		         0.01833	8.50000e+01	
0.20479   	-3.28028e+01	-4.36422e+01	-1.77628e+01		         0.02000	1.00000e+02	
0.22177   	-3.33285e+01	-4.54784e+01	-1.72300e+01		         0.02167	1.13000e+02	
0.23875   	-3.35162e+01	-4.78575e+01	-1.99080e+01		         0.02333	1.24000e+02	
0.25573   	-3.45326e+01	-4.70889e+01	-2.24227e+01		         0.02500	1.33000e+02	
0.27271   	-3.56330e+01	-4.89362e+01	-2.50103e+01		         0.02667	1.40000e+02	
0.28969   	-3.59790e+01	-4.93258e+01	-2.99372e+01		         0.02833	1.43000e+02	
0.30667   	-3.61792e+01	-5.02970e+01	-3.12700e+01		         0.03000	1.43000e+02	
0.32365   	-3.64841e+01	-5.09269e+01	-3.30525e+01		         0.03167	1.40000e+02	
0.34063   	-3.61084e+01	-5.12051e+01	-3.36574e+01		         0.03333	1.35000e+02	
0.35761   	-3.59422e+01	-5.16223e+01	-3.55332e+01		         0.03500	1.27000e+02	
0.37459   	-3.57316e+01	-5.32147e+01	-3.64347e+01		         0.03667	1.18000e+02	
0.39157   	-3.56531e+01	-5.13688e+01	-3.62241e+01		         0.03833	1.07000e+02	
0.40855   	-3.59106e+01	-5.29720e+01	-3.58731e+01		         0.04000	9.50000e+01	
0.42553   	-3.59842e+01	-5.29999e+01	-3.54119e+01		         0.04167	8.20000e+01	
0.44251   	-3.54665e+01	-5.22668e+01	-3.46073e+01		         0.04333	6.80000e+01	
