Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00131   	-1.78857e+01	-4.63300e+01	-3.08168e+01		         0.00000	7.10000e+01	
0.01721   	-1.78120e+01	-4.64627e+01	-3.29450e+01		         0.00167	9.80000e+01	
0.03311   	-1.76772e+01	-4.52405e+01	-3.37487e+01		         0.00333	1.29000e+02	
0.04902   	-1.67546e+01	-4.37113e+01	-3.32165e+01		         0.00500	1.64000e+02	
0.06492   	-1.75676e+01	-4.54320e+01	-3.17192e+01		         0.00667	2.01000e+02	
0.08082   	-1.81413e+01	-4.31362e+01	-3.10258e+01		         0.00833	2.40000e+02	
0.09672   	-1.82521e+01	-4.15313e+01	-3.07288e+01		         0.01000	2.80000e+02	
0.11262   	-1.80994e+01	-3.95520e+01	-3.21627e+01		         0.01167	3.19000e+02	
0.12852   	-1.92189e+01	-4.29682e+01	-2.92349e+01		         0.01333	3.56000e+02	
0.14443   	-2.06879e+01	-4.28323e+01	-2.96510e+01		         0.01500	3.89000e+02	
0.16033   	-2.11843e+01	-4.28299e+01	-2.81598e+01		         0.01667	4.17000e+02	
0.17623   	-2.32331e+01	-4.54874e+01	-2.98396e+01		         0.01833	4.39000e+02	
0.19213   	-2.52567e+01	-4.59646e+01	-2.87080e+01		         0.02000	4.53000e+02	
0.20803   	-2.82426e+01	-4.54711e+01	-3.02754e+01		         0.02167	4.59000e+02	
0.22393   	-2.89963e+01	-4.62177e+01	-3.08989e+01		         0.02333	4.56000e+02	
0.23984   	-2.98673e+01	-4.69341e+01	-3.17000e+01		         0.02500	4.45000e+02	
0.25574   	-3.12111e+01	-4.44158e+01	-3.28394e+01		         0.02667	4.25000e+02	
0.27164   	-3.27830e+01	-4.59468e+01	-3.39813e+01		         0.02833	3.98000e+02	
0.28754   	-3.34678e+01	-4.58312e+01	-3.50226e+01		         0.03000	3.65000e+02	
0.30344   	-3.36085e+01	-4.64668e+01	-3.40475e+01		         0.03167	3.27000e+02	
0.31935   	-3.40390e+01	-4.78209e+01	-3.38517e+01		         0.03333	2.86000e+02	
0.33525   	-3.38875e+01	-4.89358e+01	-3.57447e+01		         0.03500	2.42000e+02	
0.35115   	-3.38674e+01	-4.98726e+01	-3.94745e+01		         0.03667	1.99000e+02	
