Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00081   	-3.01531e+01	-4.64016e+01	-2.71561e+01		         0.00000	-1.50000e+01	
0.01909   	-3.00951e+01	-4.61363e+01	-2.79878e+01		         0.00167	-1.70000e+01	
0.03693   	-2.92268e+01	-4.76249e+01	-2.60764e+01		         0.00333	-1.60000e+01	
0.05499   	-2.88869e+01	-4.67217e+01	-2.47770e+01		         0.00500	-1.40000e+01	
0.07305   	-2.88903e+01	-4.36952e+01	-2.33481e+01		         0.00667	-1.00000e+01	
0.09110   	-2.92038e+01	-4.18110e+01	-2.38711e+01		         0.00833	-4.00000e+00	
0.10916   	-2.93440e+01	-3.97846e+01	-2.42019e+01		         0.01000	4.00000e+00	
0.12722   	-3.09681e+01	-3.79752e+01	-2.33706e+01		         0.01167	1.50000e+01	
0.14528   	-3.24908e+01	-3.51612e+01	-2.45528e+01		         0.01333	2.70000e+01	
0.16334   	-3.21458e+01	-3.50607e+01	-2.59638e+01		         0.01500	4.10000e+01	
0.18139   	-3.10382e+01	-3.64371e+01	-2.42958e+01		         0.01667	5.50000e+01	
0.19945   	-3.09779e+01	-3.60673e+01	-2.11495e+01		         0.01833	7.00000e+01	
0.21751   	-3.09061e+01	-3.74815e+01	-2.11641e+01		         0.02000	8.50000e+01	
0.23557   	-3.06783e+01	-4.04927e+01	-2.66473e+01		         0.02167	9.90000e+01	
0.25363   	-3.15188e+01	-4.35505e+01	-2.82598e+01		         0.02333	1.12000e+02	
0.27168   	-3.22681e+01	-4.72998e+01	-2.90524e+01		         0.02500	1.24000e+02	
0.28974   	-3.29089e+01	-4.77250e+01	-2.95282e+01		         0.02667	1.34000e+02	
0.30780   	-3.35834e+01	-4.88633e+01	-3.11584e+01		         0.02833	1.42000e+02	
0.32586   	-3.41286e+01	-4.93918e+01	-3.18815e+01		         0.03000	1.47000e+02	
0.34392   	-3.41466e+01	-4.93385e+01	-3.32521e+01		         0.03167	1.50000e+02	
0.36197   	-3.44528e+01	-5.07877e+01	-3.24294e+01		         0.03333	1.50000e+02	
0.38003   	-3.51806e+01	-5.08994e+01	-3.42143e+01		         0.03500	1.48000e+02	
0.39809   	-3.58629e+01	-5.14337e+01	-3.37484e+01		         0.03667	1.43000e+02	
0.41615   	-3.65880e+01	-5.09711e+01	-3.36540e+01		         0.03833	1.35000e+02	
0.43421   	-3.63895e+01	-5.05645e+01	-3.36390e+01		         0.04000	1.25000e+02	
0.45226   	-3.49896e+01	-5.01686e+01	-3.20145e+01		         0.04167	1.13000e+02	
0.47032   	-3.53012e+01	-4.89918e+01	-3.13979e+01		         0.04333	1.00000e+02	
0.48838   	-3.59884e+01	-4.81108e+01	-3.10406e+01		         0.04500	8.50000e+01	
