Grayscale intensity, in dB

Time (s) :	Trace 1 : 	Trace 2 : 	Trace 3 : 		Ecg : 		
0.00012   	-2.40868e+01	-2.39656e+01	-1.21758e+01		         0.00000	-1.20000e+01	
0.01898   	-2.42944e+01	-2.33853e+01	-1.31339e+01		         0.00167	-9.00000e+00	
0.03785   	-2.35654e+01	-2.36488e+01	-1.40521e+01		         0.00333	-5.00000e+00	
0.05671   	-2.39739e+01	-2.68251e+01	-1.36156e+01		         0.00500	1.00000e+00	
0.07558   	-2.32402e+01	-2.73112e+01	-1.28533e+01		         0.00667	9.00000e+00	
0.09445   	-2.20840e+01	-2.56377e+01	-1.39302e+01		         0.00833	1.90000e+01	
0.11332   	-2.18604e+01	-2.52471e+01	-1.26228e+01		         0.01000	3.20000e+01	
0.13218   	-2.29367e+01	-1.92835e+01	-1.07604e+01		         0.01167	4.70000e+01	
0.15105   	-2.21353e+01	-2.06606e+01	-1.44272e+01		         0.01333	6.40000e+01	
0.16992   	-2.01886e+01	-1.95049e+01	-1.60400e+01		         0.01500	8.30000e+01	
0.18878   	-1.78299e+01	-1.98838e+01	-1.62536e+01		         0.01667	1.04000e+02	
0.20765   	-1.64458e+01	-3.06039e+01	-1.54176e+01		         0.01833	1.26000e+02	
0.22652   	-2.13155e+01	-3.58670e+01	-1.47737e+01		         0.02000	1.48000e+02	
0.24538   	-1.84937e+01	-3.92699e+01	-1.53751e+01		         0.02167	1.70000e+02	
0.26425   	-2.18631e+01	-4.24640e+01	-2.19633e+01		         0.02333	1.91000e+02	
0.28312   	-2.42628e+01	-4.48595e+01	-2.48436e+01		         0.02500	2.10000e+02	
0.30198   	-2.69870e+01	-4.57113e+01	-2.58349e+01		         0.02667	2.27000e+02	
0.32085   	-2.97314e+01	-4.57765e+01	-2.53439e+01		         0.02833	2.40000e+02	
0.33972   	-3.01267e+01	-4.68773e+01	-2.32330e+01		         0.03000	2.50000e+02	
0.35859   	-3.06156e+01	-4.68523e+01	-2.34998e+01		         0.03167	2.55000e+02	
0.37745   	-3.19066e+01	-4.91484e+01	-2.39772e+01		         0.03333	2.55000e+02	
0.39632   	-3.36378e+01	-5.07471e+01	-2.41719e+01		         0.03500	2.51000e+02	
0.41518   	-3.47894e+01	-5.09867e+01	-2.27271e+01		         0.03667	2.41000e+02	
0.43405   	-3.60339e+01	-5.08784e+01	-2.30420e+01		         0.03833	2.27000e+02	
0.45292   	-3.66866e+01	-5.22389e+01	-2.28366e+01		         0.04000	2.09000e+02	
0.47178   	-3.56517e+01	-5.01892e+01	-2.42592e+01		         0.04167	1.88000e+02	
0.49065   	-3.45746e+01	-4.80327e+01	-2.46743e+01		         0.04333	1.64000e+02	
0.50952   	-3.32557e+01	-4.47558e+01	-2.59305e+01		         0.04500	1.39000e+02	
0.52838   	-3.37885e+01	-4.10011e+01	-2.69123e+01		         0.04667	1.12000e+02	
