Velocity (TVI), in cm/s

Time (s) :	Trace 1 : 		Ecg : 		
0.02703   	2.17235e+00		         0.00000	-4.00000e+00	
0.03615   	2.32250e+00		         0.00167	-4.00000e+00	
0.04556   	3.09410e+00		         0.00333	-4.00000e+00	
0.05466   	3.49656e+00		         0.00500	-4.00000e+00	
0.06378   	3.26988e+00		         0.00667	-4.00000e+00	
0.07291   	1.57259e+00		         0.00833	-4.00000e+00	
0.08231   	1.01796e+00		         0.01000	-5.00000e+00	
0.09142   	7.85334e-01		         0.01167	-6.00000e+00	
0.10054   	1.33156e+00		         0.01333	-7.00000e+00	
0.10966   	1.35359e+00		         0.01500	-9.00000e+00	
0.11907   	1.83789e+00		         0.01667	-1.00000e+01	
0.12818   	2.82264e+00		         0.01833	-1.10000e+01	
0.13730   	3.51140e+00		         0.02000	-1.10000e+01	
0.14642   	4.05579e+00		         0.02167	-1.10000e+01	
0.15583   	4.42654e+00		         0.02333	-1.00000e+01	
0.16532   	4.58029e+00		         0.02500	-7.00000e+00	
0.17406   	4.69141e+00		         0.02667	-3.00000e+00	
0.18318   	4.55826e+00		         0.02833	2.00000e+00	
0.19258   	4.52847e+00		         0.03000	1.00000e+01	
0.20169   	4.39190e+00		         0.03167	1.90000e+01	
0.21081   	4.27655e+00		         0.03333	3.00000e+01	
0.21993   	4.20890e+00		         0.03500	4.30000e+01	
0.22933   	4.14661e+00		         0.03667	5.70000e+01	
0.23844   	4.05131e+00		         0.03833	7.30000e+01	
0.24756   	3.76267e+00		         0.04000	8.90000e+01	
0.25669   	3.49013e+00		         0.04167	1.05000e+02	
0.26610   	3.64924e+00		         0.04333	1.21000e+02	
0.27520   	3.69585e+00		         0.04500	1.36000e+02	
0.28432   	3.72114e+00		         0.04667	1.49000e+02	
0.29345   	3.47980e+00		         0.04833	1.60000e+02	
0.30285   	3.24047e+00		         0.05000	1.69000e+02	
0.31196   	3.09618e+00		         0.05167	1.76000e+02	
0.32108   	2.96326e+00		         0.05333	1.79000e+02	
0.33020   	2.79951e+00		         0.05500	1.80000e+02	
0.33962   	2.69274e+00		         0.05667	1.78000e+02	
0.34871   	2.42373e+00		         0.05833	1.73000e+02	
0.35784   	2.35149e+00		         0.06000	1.65000e+02	
0.36696   	2.11068e+00		         0.06167	1.55000e+02	
0.37637   	1.83376e+00		         0.06333	1.44000e+02	
0.38547   	1.56788e+00		         0.06500	1.30000e+02	
0.39459   	1.32829e+00		         0.06667	1.16000e+02	
0.40371   	1.14851e+00		         0.06833	1.01000e+02	
0.41314   	9.44202e-01		         0.07000	8.60000e+01	
0.42222   	5.93838e-01		         0.07167	7.10000e+01	
0.43135   	7.10607e-02		         0.07333	5.60000e+01	
0.44047   	-7.74024e-01		         0.07500	4.10000e+01	
0.44988   	-1.41997e+00		         0.07667	2.60000e+01	
0.45898   	-1.64415e+00		         0.07833	1.20000e+01	
0.46811   	-1.47738e+00		         0.08000	0.00000e+00	
0.47722   	-1.16210e+00		         0.08167	-1.20000e+01	
0.48664   	-9.60888e-01		         0.08333	-2.30000e+01	
0.49574   	-8.23522e-01		         0.08500	-3.40000e+01	
0.50486   	-8.07235e-01		         0.08667	-4.30000e+01	
0.51398   	-1.02360e+00		         0.08833	-5.10000e+01	
0.52339   	-1.64017e+00		         0.09000	-5.80000e+01	
0.53249   	-2.46135e+00		         0.09167	-6.40000e+01	
0.54162   	-3.48635e+00		         0.09333	-6.90000e+01	
0.55074   	-4.33936e+00		         0.09500	-7.40000e+01	
0.56015   	-5.20051e+00		         0.09667	-7.70000e+01	
0.56925   	-5.54554e+00		         0.09833	-7.90000e+01	
0.57837   	-5.70227e+00		         0.10000	-8.10000e+01	
0.58749   	-5.41200e+00		         0.10167	-8.10000e+01	
0.59690   	-4.97872e+00		         0.10333	-8.20000e+01	
0.60601   	-4.42404e+00		         0.10500	-8.10000e+01	
0.61513   	-3.83943e+00		         0.10667	-8.00000e+01	
0.62425   	-3.44124e+00		         0.10833	-7.90000e+01	
0.63367   	-2.88272e+00		         0.11000	-7.80000e+01	
0.64276   	-2.43139e+00		         0.11167	-7.70000e+01	
0.65189   	-1.87450e+00		         0.11333	-7.50000e+01	
0.66101   	-1.42416e+00		         0.11500	-7.40000e+01	
0.67043   	-1.01993e+00		         0.11667	-7.20000e+01	
0.67952   	-6.72850e-01		         0.11833	-7.00000e+01	
0.68864   	-3.95748e-01		         0.12000	-6.90000e+01	
0.69776   	-1.54992e-01		         0.12167	-6.70000e+01	
0.70718   	-6.38000e-02		         0.12333	-6.60000e+01	
0.71627   	-2.41432e-02		         0.12500	-6.40000e+01	
0.72540   	-1.68814e-02		         0.12667	-6.30000e+01	
0.73452   	-2.07819e-01		         0.12833	-6.10000e+01	
0.74392   	-7.76747e-01		         0.13000	-5.90000e+01	
0.75303   	-1.97820e+00		         0.13167	-5.80000e+01	
0.76215   	-3.52378e+00		         0.13333	-5.60000e+01	
0.77128   	-5.25880e+00		         0.13500	-5.50000e+01	
0.78068   	-6.50614e+00		         0.13667	-5.30000e+01	
0.78979   	-7.44246e+00		         0.13833	-5.20000e+01	
0.79891   	-7.97730e+00		         0.14000	-5.00000e+01	
0.80803   	-8.23425e+00		         0.14167	-4.90000e+01	
0.81743   	-7.95405e+00		         0.14333	-4.80000e+01	
0.82654   	-6.79252e+00		         0.14500	-4.60000e+01	
0.83567   	-5.07656e+00		         0.14667	-4.50000e+01	
0.84479   	-3.02355e+00		         0.14833	-4.30000e+01	
0.85419   	-1.67611e+00		         0.15000	-4.20000e+01	
0.86330   	-1.08812e+00		         0.15167	-4.00000e+01	
0.87242   	-7.83709e-01		         0.15333	-3.90000e+01	
0.88154   	-1.37489e-01		         0.15500	-3.70000e+01	
0.89097   	8.91219e-01		         0.15667	-3.60000e+01	
0.90006   	1.68323e+00		         0.15833	-3.40000e+01	
0.90918   	2.24960e+00		         0.16000	-3.30000e+01	
0.91830   	2.71672e+00		         0.16167	-3.20000e+01	
0.92772   	3.03479e+00		         0.16333	-3.00000e+01	
0.93681   	2.50865e+00		         0.16500	-2.90000e+01	
0.94593   	1.28810e+00		         0.16667	-2.80000e+01	
0.95506   	8.44318e-01		         0.16833	-2.70000e+01	
0.96447   	7.62151e-01		         0.17000	-2.60000e+01	
0.97357   	1.77932e+00		         0.17167	-2.50000e+01	
0.98269   	2.05864e+00		         0.17333	-2.40000e+01	
0.99181   	2.85600e+00		         0.17500	-2.30000e+01	
1.00122   	3.32599e+00		         0.17667	-2.30000e+01	
1.01032   	3.98288e+00		         0.17833	-2.30000e+01	
1.01945   	4.45583e+00		         0.18000	-2.20000e+01	
1.02862   	4.69521e+00		         0.18167	-2.20000e+01	
1.03797   	4.71106e+00		         0.18333	-2.20000e+01	
1.04708   	4.63586e+00		         0.18500	-2.10000e+01	
1.05621   	4.56672e+00		         0.18667	-2.10000e+01	
1.06533   	4.52431e+00		         0.18833	-2.10000e+01	
1.07474   	4.52235e+00		         0.19000	-2.00000e+01	
1.08384   	4.37536e+00		         0.19167	-2.00000e+01	
1.09296   	4.24124e+00		         0.19333	-2.00000e+01	
1.10208   	4.19614e+00		         0.19500	-1.90000e+01	
1.11168   	4.00113e+00		         0.19667	-1.80000e+01	
1.12059   	3.65764e+00		         0.19833	-1.70000e+01	
1.12971   	3.36287e+00		         0.20000	-1.60000e+01	
1.13884   	3.28595e+00		         0.20167	-1.50000e+01	
1.14824   	3.33694e+00		         0.20333	-1.40000e+01	
1.15735   	3.28111e+00		         0.20500	-1.30000e+01	
1.16647   	3.11979e+00		         0.20667	-1.20000e+01	
1.17559   	2.92125e+00		         0.20833	-1.10000e+01	
1.18500   	2.62950e+00		         0.21000	-1.00000e+01	
1.19411   	2.40410e+00		         0.21167	-1.00000e+01	
1.20323   	2.13112e+00		         0.21333	-9.00000e+00	
1.21235   	2.00854e+00		         0.21500	-8.00000e+00	
1.22176   	1.88058e+00		         0.21667	-8.00000e+00	
1.23086   	1.82321e+00		         0.21833	-8.00000e+00	
1.23998   	1.65948e+00		         0.22000	-7.00000e+00	
1.24911   	1.48321e+00		         0.22167	-7.00000e+00	
1.25852   	1.28027e+00		         0.22333	-7.00000e+00	
1.26762   	1.13097e+00		         0.22500	-7.00000e+00	
1.27674   	9.35013e-01		         0.22667	-7.00000e+00	
1.28586   	6.65410e-01		         0.22833	-7.00000e+00	
1.29527   	2.44625e-01		         0.23000	-6.00000e+00	
1.30438   	-4.54592e-01		         0.23167	-6.00000e+00	
1.31350   	-1.30772e+00		         0.23333	-6.00000e+00	
1.32262   	-1.68860e+00		         0.23500	-5.00000e+00	
1.33204   	-1.78270e+00		         0.23667	-5.00000e+00	
1.34113   	-1.41952e+00		         0.23833	-4.00000e+00	
1.35025   	-1.15875e+00		         0.24000	-4.00000e+00	
1.35937   	-7.42113e-01		         0.24167	-3.00000e+00	
1.36880   	-5.63010e-01		         0.24333	-3.00000e+00	
1.37789   	-6.66288e-01		         0.24500	-2.00000e+00	
1.38701   	-1.18072e+00		         0.24667	-2.00000e+00	
1.39613   	-1.93338e+00		         0.24833	-1.00000e+00	
1.40555   	-2.86437e+00		         0.25000	-1.00000e+00	
1.41464   	-3.86210e+00		         0.25167	0.00000e+00	
1.42377   	-4.65089e+00		         0.25333	0.00000e+00	
1.43289   	-5.20696e+00		         0.25500	0.00000e+00	
1.44229   	-5.37720e+00		         0.25667	0.00000e+00	
1.45140   	-5.38652e+00		         0.25833	0.00000e+00	
1.46052   	-5.11104e+00		         0.26000	0.00000e+00	
1.46964   	-4.67292e+00		         0.26167	-1.00000e+00	
1.47905   	-4.12670e+00		         0.26333	-1.00000e+00	
